DATE,BLOCK,BPR
2000-01-01,1095,309.2657165527344
2000-01-01,"15,28,1",309.2657165527344
2000-01-01,"15,28,10",310.38592529296875
2000-01-01,"15,28,13",311.0157470703125
2000-01-01,24135,310.38592529296875
2000-01-01,31815,311.0157470703125
2000-02-01,1095,309.380126953125
2000-02-01,"15,28,1",309.380126953125
2000-02-01,"15,28,10",310.5079040527344
2000-02-01,"15,28,13",311.13787841796875
2000-02-01,24135,310.5079040527344
2000-02-01,31815,311.13787841796875
2000-03-01,1095,304.42919921875
2000-03-01,"15,28,1",304.42919921875
2000-03-01,"15,28,10",305.51922607421875
2000-03-01,"15,28,13",306.1504821777344
2000-03-01,24135,305.51922607421875
2000-03-01,31815,306.1504821777344
2000-04-01,1095,298.132080078125
2000-04-01,"15,28,1",298.132080078125
2000-04-01,"15,28,10",299.23919677734375
2000-04-01,"15,28,13",299.8702392578125
2000-04-01,24135,299.23919677734375
2000-04-01,31815,299.8702392578125
2000-05-01,1095,292.68365478515625
2000-05-01,"15,28,1",292.68365478515625
2000-05-01,"15,28,10",293.8023986816406
2000-05-01,"15,28,13",294.4333190917969
2000-05-01,24135,293.8023986816406
2000-05-01,31815,294.4333190917969
2000-06-01,1095,287.40692138671875
2000-06-01,"15,28,1",287.40692138671875
2000-06-01,"15,28,10",288.5301208496094
2000-06-01,"15,28,13",289.160888671875
2000-06-01,24135,288.5301208496094
2000-06-01,31815,289.160888671875
2000-07-01,1095,285.6513366699219
2000-07-01,"15,28,1",285.6513366699219
2000-07-01,"15,28,10",286.7447814941406
2000-07-01,"15,28,13",287.37371826171875
2000-07-01,24135,286.7447814941406
2000-07-01,31815,287.37371826171875
2000-08-01,1095,284.1546630859375
2000-08-01,"15,28,1",284.1546630859375
2000-08-01,"15,28,10",285.2422790527344
2000-08-01,"15,28,13",285.8709411621094
2000-08-01,24135,285.2422790527344
2000-08-01,31815,285.8709411621094
2000-09-01,1095,282.9521179199219
2000-09-01,"15,28,1",282.9521179199219
2000-09-01,"15,28,10",284.03741455078125
2000-09-01,"15,28,13",284.66595458984375
2000-09-01,24135,284.03741455078125
2000-09-01,31815,284.66595458984375
2000-10-01,1095,282.0008850097656
2000-10-01,"15,28,1",282.0008850097656
2000-10-01,"15,28,10",283.0852355957031
2000-10-01,"15,28,13",283.71368408203125
2000-10-01,24135,283.0852355957031
2000-10-01,31815,283.71368408203125
2000-11-01,1095,281.1935729980469
2000-11-01,"15,28,1",281.1935729980469
2000-11-01,"15,28,10",282.2771301269531
2000-11-01,"15,28,13",282.905517578125
2000-11-01,24135,282.2771301269531
2000-11-01,31815,282.905517578125
2000-12-01,1095,280.54638671875
2000-12-01,"15,28,1",280.54638671875
2000-12-01,"15,28,10",281.62890625
2000-12-01,"15,28,13",282.2572021484375
2000-12-01,24135,281.62890625
2000-12-01,31815,282.2572021484375
2001-01-01,1095,279.9880676269531
2001-01-01,"15,28,1",279.9880676269531
2001-01-01,"15,28,10",281.0703430175781
2001-01-01,"15,28,13",281.6986083984375
2001-01-01,24135,281.0703430175781
2001-01-01,31815,281.6986083984375
2001-02-01,1095,273.6760559082031
2001-02-01,"15,28,1",273.6760559082031
2001-02-01,"15,28,10",274.835205078125
2001-02-01,"15,28,13",275.4638977050781
2001-02-01,24135,274.835205078125
2001-02-01,31815,275.4638977050781
2001-03-01,1095,272.87481689453125
2001-03-01,"15,28,1",272.87481689453125
2001-03-01,"15,28,10",274.01300048828125
2001-03-01,"15,28,13",274.6412353515625
2001-03-01,24135,274.01300048828125
2001-03-01,31815,274.6412353515625
2001-04-01,1095,273.5469055175781
2001-04-01,"15,28,1",273.5469055175781
2001-04-01,"15,28,10",274.7037658691406
2001-04-01,"15,28,13",275.3320007324219
2001-04-01,24135,274.7037658691406
2001-04-01,31815,275.3320007324219
2001-05-01,1095,274.1641845703125
2001-05-01,"15,28,1",274.1641845703125
2001-05-01,"15,28,10",275.3146057128906
2001-05-01,"15,28,13",275.9428405761719
2001-05-01,24135,275.3146057128906
2001-05-01,31815,275.9428405761719
2001-06-01,1095,274.63287353515625
2001-06-01,"15,28,1",274.63287353515625
2001-06-01,"15,28,10",275.77362060546875
2001-06-01,"15,28,13",276.4017333984375
2001-06-01,24135,275.77362060546875
2001-06-01,31815,276.4017333984375
2001-07-01,1095,275.0968017578125
2001-07-01,"15,28,1",275.0968017578125
2001-07-01,"15,28,10",276.2255859375
2001-07-01,"15,28,13",276.853515625
2001-07-01,24135,276.2255859375
2001-07-01,31815,276.853515625
2001-08-01,1095,275.6393737792969
2001-08-01,"15,28,1",275.6393737792969
2001-08-01,"15,28,10",276.755126953125
2001-08-01,"15,28,13",277.3827819824219
2001-08-01,24135,276.755126953125
2001-08-01,31815,277.3827819824219
2001-09-01,1095,276.08038330078125
