ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,258795159.31,37348324.06,25643892.29,16128233.87
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,211016918.58,35647535.2,27158846.32,17081035.15
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,122725116.19,22536673.98,17186431.66,10809076.33
LowerReek,2,0.0,0.0,0.0,0.0
