DEPTH,WELL,CONJPOS,CONBPRES,SWAT,DRAWDOWN,CONKPOS,PRESSURE,SGAS,CONIPOS,DATE,WELLMODEL,CONIDX
1619.565185546875,R_A3,41,299.2299499511719,0.2662692070007324,0,6,299.2299499511719,0.0,28,2018-01-01,STANDARD,6
1609.3663330078125,R_A3,41,298.54638671875,0.6481541991233826,0,6,298.54638671875,0.0,29,2018-01-01,STANDARD,7
1611.4163818359375,R_A3,41,298.68377685546875,0.19361057877540588,0,7,298.68377685546875,0.0,29,2018-01-01,STANDARD,8
1613.46630859375,R_A3,41,298.8211669921875,0.19695129990577698,0,8,298.8211669921875,0.0,29,2018-01-01,STANDARD,9
1615.516357421875,R_A3,41,298.95855712890625,0.7978300452232361,0,9,298.95855712890625,0.0,29,2018-01-01,STANDARD,10
1617.5662841796875,R_A3,41,299.095947265625,0.8037355542182922,0,10,299.095947265625,0.0,29,2018-01-01,STANDARD,11
1619.750732421875,R_A3,41,299.24237060546875,0.0496298223733902,0,11,299.24237060546875,0.0,29,2018-01-01,STANDARD,12
1622.0697021484375,R_A3,41,299.3978271484375,0.053643446415662766,0,12,299.3978271484375,0.0,29,2018-01-01,STANDARD,13
1624.388671875,R_A3,41,299.5532531738281,0.37673479318618774,0,13,299.5532531738281,0.0,29,2018-01-01,STANDARD,14
1629.026611328125,R_A3,41,299.8641662597656,0.5016454458236694,0,15,299.8641662597656,0.0,29,2018-01-01,STANDARD,15
1630.9468994140625,R_A3,41,299.992919921875,0.8152031302452087,0,16,299.992919921875,0.0,29,2018-01-01,STANDARD,16
1633.5262451171875,R_A3,41,300.16583251953125,0.7525281310081482,0,27,300.16583251953125,0.0,29,2018-01-01,STANDARD,17
1637.1630859375,R_A3,41,300.40966796875,0.04628218337893486,0,28,300.40966796875,0.0,29,2018-01-01,STANDARD,18
1640.8001708984375,R_A3,41,300.6535339355469,0.05226979777216911,0,29,300.6535339355469,0.0,29,2018-01-01,STANDARD,19
1644.4371337890625,R_A3,41,300.89739990234375,0.8057911992073059,0,30,300.89739990234375,0.0,29,2018-01-01,STANDARD,20
1648.0740966796875,R_A3,41,301.14129638671875,0.13994601368904114,0,31,301.14129638671875,0.0,29,2018-01-01,STANDARD,21
1631.1873779296875,R_A4,52,300.009033203125,0.05151934176683426,0,1,300.009033203125,0.0,30,2018-01-01,STANDARD,1
1627.4293212890625,R_A4,52,299.7571105957031,0.04863721504807472,0,1,299.7571105957031,0.0,31,2018-01-01,STANDARD,2
1629.4896240234375,R_A4,52,299.89520263671875,0.0520753338932991,0,2,299.89520263671875,0.0,31,2018-01-01,STANDARD,3
1631.5498046875,R_A4,52,300.0333251953125,0.05323897302150726,0,3,300.0333251953125,0.0,31,2018-01-01,STANDARD,4
1633.610107421875,R_A4,52,300.17144775390625,0.0529385581612587,0,4,300.17144775390625,0.0,31,2018-01-01,STANDARD,5
1632.3968505859375,R_A4,52,300.0901184082031,0.056289657950401306,0,4,300.0901184082031,0.0,32,2018-01-01,STANDARD,6
1635.880615234375,R_A4,51,300.3236999511719,0.057290755212306976,0,4,300.3236999511719,0.0,32,2018-01-01,STANDARD,7
1637.321044921875,R_A4,51,300.4202575683594,0.05848418176174164,0,4,300.4202575683594,0.0,33,2018-01-01,STANDARD,8
1635.474609375,R_A4,51,300.29644775390625,0.056494034826755524,0,3,300.29644775390625,0.0,33,2018-01-01,STANDARD,9
1642.1485595703125,R_A4,50,300.74395751953125,0.06261570006608963,0,4,300.74395751953125,0.0,33,2018-01-01,STANDARD,10
1641.132080078125,R_A4,50,300.67578125,0.06255142390727997,0,4,300.67578125,0.0,34,2018-01-01,STANDARD,11
1639.20703125,R_A4,50,300.5467224121094,0.09832502156496048,0,3,300.5467224121094,0.0,34,2018-01-01,STANDARD,12
1640.9061279296875,R_A4,50,300.66064453125,0.0954970121383667,0,3,300.66064453125,0.0,35,2018-01-01,STANDARD,13
1639.0426025390625,R_A4,50,300.53570556640625,0.16065853834152222,0,2,300.53570556640625,0.0,35,2018-01-01,STANDARD,14
1641.93212890625,R_A4,49,300.72943115234375,0.2374390959739685,0,2,300.72943115234375,0.0,35,2018-01-01,STANDARD,15
1642.357421875,R_A4,49,300.7579650878906,0.24230048060417175,0,30,300.7579650878906,0.0,36,2018-01-01,STANDARD,16
1639.6068115234375,R_A4,48,300.5735168457031,0.19549621641635895,0,30,300.5735168457031,0.0,36,2018-01-01,STANDARD,17
1646.7513427734375,R_A4,48,301.0526123046875,0.2985859513282776,0,30,301.0526123046875,0.0,37,2018-01-01,STANDARD,18
1653.461669921875,R_A4,48,301.5025939941406,0.6481541991233826,0,30,301.5025939941406,0.0,38,2018-01-01,STANDARD,19
1657.8184814453125,R_A4,47,301.7947998046875,0.6481541991233826,0,30,301.7947998046875,0.0,38,2018-01-01,STANDARD,20
1685.026611328125,R_A5,20,303.8440856933594,1.0,0,1,303.8440856933594,0.0,31,2018-01-01,STANDARD,1
1687.3070068359375,R_A5,20,304.0601806640625,1.0,0,2,304.0601806640625,0.0,31,2018-01-01,STANDARD,2
1689.5875244140625,R_A5,20,304.27630615234375,1.0,0,3,304.27630615234375,0.0,31,2018-01-01,STANDARD,3
1691.8680419921875,R_A5,20,304.4924011230469,1.0,0,4,304.4924011230469,0.0,31,2018-01-01,STANDARD,4
1694.1485595703125,R_A5,20,304.7085266113281,1.0,0,5,304.7085266113281,0.0,31,2018-01-01,STANDARD,5
1696.4290771484375,R_A5,20,304.9246520996094,1.0,0,6,304.9246520996094,0.0,31,2018-01-01,STANDARD,6
1698.70947265625,R_A5,20,305.446533203125,1.0,0,7,305.446533203125,0.0,31,2018-01-01,STANDARD,7
1707.6488037109375,R_A5,20,305.988037109375,1.0,0,11,305.988037109375,0.0,31,2018-01-01,STANDARD,8
1709.5638427734375,R_A5,20,306.1695251464844,1.0,0,12,306.1695251464844,0.0,31,2018-01-01,STANDARD,9
1701.7845458984375,R_A5,21,305.4322814941406,1.0,0,12,305.4322814941406,0.0,31,2018-01-01,STANDARD,10
1703.735107421875,R_A5,21,305.6291198730469,1.0,0,13,305.6291198730469,0.0,31,2018-01-01,STANDARD,11
1705.6856689453125,R_A5,21,305.81396484375,1.0,0,14,305.81396484375,0.0,31,2018-01-01,STANDARD,12
1707.63623046875,R_A5,21,305.9988098144531,1.0,0,15,305.9988098144531,0.0,31,2018-01-01,STANDARD,13
1709.5867919921875,R_A5,21,306.3287048339844,1.0,0,16,306.3287048339844,0.0,31,2018-01-01,STANDARD,14
1711.537353515625,R_A5,21,306.5135498046875,1.0,0,17,306.5135498046875,0.0,31,2018-01-01,STANDARD,15
1713.35400390625,R_A5,21,306.6856994628906,1.0,0,18,306.6856994628906,0.0,31,2018-01-01,STANDARD,16
1714.3951416015625,R_A5,21,306.7843933105469,1.0,0,19,306.7843933105469,0.0,31,2018-01-01,STANDARD,17
1715.7628173828125,R_A5,21,306.75689697265625,1.0,0,27,306.75689697265625,0.0,31,2018-01-01,STANDARD,18
1718.098388671875,R_A5,21,306.978271484375,1.0,0,28,306.978271484375,0.0,31,2018-01-01,STANDARD,19
1720.43408203125,R_A5,21,307.5054016113281,1.0,0,29,307.5054016113281,0.0,31,2018-01-01,STANDARD,20
1722.7696533203125,R_A5,21,307.7267761230469,1.0,0,30,307.7267761230469,0.0,31,2018-01-01,STANDARD,21
1725.105224609375,R_A5,21,307.9481506347656,1.0,0,31,307.9481506347656,0.0,31,2018-01-01,STANDARD,22
1695.20263671875,R_A6,42,305.11419677734375,1.0,0,1,305.11419677734375,0.0,17,2018-01-01,STANDARD,1
1696.7510986328125,R_A6,42,305.2609558105469,1.0,0,2,305.2609558105469,0.0,17,2018-01-01,STANDARD,2
1698.299560546875,R_A6,42,305.4076843261719,1.0,0,3,305.4076843261719,0.0,17,2018-01-01,STANDARD,3
1699.84814453125,R_A6,42,305.554443359375,1.0,0,4,305.554443359375,0.0,17,2018-01-01,STANDARD,4
1701.3966064453125,R_A6,42,305.7012023925781,1.0,0,5,305.7012023925781,0.0,17,2018-01-01,STANDARD,5
1702.9451904296875,R_A6,42,305.84796142578125,1.0,0,6,305.84796142578125,0.0,17,2018-01-01,STANDARD,6
1704.49365234375,R_A6,42,305.6956481933594,1.0,0,7,305.6956481933594,0.0,17,2018-01-01,STANDARD,7
1706.042236328125,R_A6,42,305.8424072265625,1.0,0,8,305.8424072265625,0.0,17,2018-01-01,STANDARD,8
1707.5906982421875,R_A6,42,306.2882080078125,1.0,0,9,306.2882080078125,0.0,17,2018-01-01,STANDARD,9
1709.1392822265625,R_A6,42,306.1291809082031,1.0,0,10,306.1291809082031,0.0,17,2018-01-01,STANDARD,10
1711.055419921875,R_A6,42,306.3109130859375,1.0,0,11,306.3109130859375,0.0,17,2018-01-01,STANDARD,11
1713.3392333984375,R_A6,42,306.52734375,1.0,0,12,306.52734375,0.0,17,2018-01-01,STANDARD,12
1715.623046875,R_A6,42,306.7557678222656,1.0,0,13,306.7557678222656,0.0,17,2018-01-01,STANDARD,13
1717.9068603515625,R_A6,42,306.9721984863281,1.0,0,14,306.9721984863281,0.0,17,2018-01-01,STANDARD,14
1720.190673828125,R_A6,42,307.18865966796875,1.0,0,15,307.18865966796875,0.0,17,2018-01-01,STANDARD,15
1722.474365234375,R_A6,42,307.55010986328125,1.0,0,16,307.55010986328125,0.0,17,2018-01-01,STANDARD,16
1724.7581787109375,R_A6,42,307.7665710449219,1.0,0,17,307.7665710449219,0.0,17,2018-01-01,STANDARD,17
1726.394287109375,R_A6,42,307.921630859375,1.0,0,18,307.921630859375,0.0,17,2018-01-01,STANDARD,18
1727.7508544921875,R_A6,42,307.8930969238281,1.0,0,27,307.8930969238281,0.0,17,2018-01-01,STANDARD,19
1729.4755859375,R_A6,42,308.3623352050781,1.0,0,28,308.3623352050781,0.0,17,2018-01-01,STANDARD,20
1731.2001953125,R_A6,42,308.52581787109375,1.0,0,29,308.52581787109375,0.0,17,2018-01-01,STANDARD,21
1732.9249267578125,R_A6,42,308.68927001953125,1.0,0,30,308.68927001953125,0.0,17,2018-01-01,STANDARD,22
1734.649658203125,R_A6,42,308.5469665527344,1.0,0,31,308.5469665527344,0.0,17,2018-01-01,STANDARD,23
1641.094970703125,R_A2,30,297.7236328125,0.055908527225255966,0,1,297.7236328125,0.0,22,2018-03-01,STANDARD,1
1642.8890380859375,R_A2,30,297.8438415527344,0.05798276513814926,0,2,297.8438415527344,0.0,22,2018-03-01,STANDARD,2
1644.68310546875,R_A2,30,297.96405029296875,0.060675445944070816,0,3,297.96405029296875,0.0,22,2018-03-01,STANDARD,3
1646.4771728515625,R_A2,30,298.0843505859375,0.06784872710704803,0,4,298.0843505859375,0.0,22,2018-03-01,STANDARD,4
1648.2713623046875,R_A2,30,298.2046813964844,0.07155893743038177,0,5,298.2046813964844,0.0,22,2018-03-01,STANDARD,5
1650.0654296875,R_A2,30,298.3250732421875,0.14334438741207123,0,6,298.3250732421875,0.0,22,2018-03-01,STANDARD,6
1651.859619140625,R_A2,30,298.4456481933594,0.25992754101753235,0,7,298.4456481933594,0.0,22,2018-03-01,STANDARD,7
1653.6536865234375,R_A2,30,298.577392578125,0.6483635902404785,0,8,298.577392578125,0.0,22,2018-03-01,STANDARD,8
1655.44775390625,R_A2,30,298.7047119140625,0.6484483480453491,0,9,298.7047119140625,0.0,22,2018-03-01,STANDARD,9
1657.2418212890625,R_A2,30,299.0587463378906,0.9134839177131653,0,10,299.0587463378906,0.0,22,2018-03-01,STANDARD,10
1659.1368408203125,R_A2,30,300.7512512207031,0.07879680395126343,0,11,300.7512512207031,0.0,22,2018-03-01,STANDARD,11
1661.132568359375,R_A2,30,301.1004333496094,0.08624853938817978,0,12,301.1004333496094,0.0,22,2018-03-01,STANDARD,12
1663.12841796875,R_A2,30,301.1990966796875,0.45778799057006836,0,13,301.1990966796875,0.0,22,2018-03-01,STANDARD,13
1665.1241455078125,R_A2,30,301.3431701660156,0.5199388265609741,0,14,301.3431701660156,0.0,22,2018-03-01,STANDARD,14
1667.1199951171875,R_A2,30,301.476318359375,0.6917270421981812,0,15,301.476318359375,0.0,22,2018-03-01,STANDARD,15
1669.11572265625,R_A2,30,301.60791015625,0.9726974964141846,0,16,301.60791015625,0.0,22,2018-03-01,STANDARD,16
1671.111572265625,R_A2,30,301.74127197265625,0.9493997693061829,0,17,301.74127197265625,0.0,22,2018-03-01,STANDARD,17
1672.9881591796875,R_A2,30,301.8670349121094,0.9820568561553955,0,18,301.8670349121094,0.0,22,2018-03-01,STANDARD,18
1674.229736328125,R_A2,29,301.67413330078125,0.992170512676239,0,18,301.67413330078125,0.0,22,2018-03-01,STANDARD,19
1676.1676025390625,R_A2,29,302.1909484863281,0.49530133605003357,0,27,302.1909484863281,0.0,22,2018-03-01,STANDARD,20
1677.9368896484375,R_A2,29,302.5373229980469,1.0,0,28,302.5373229980469,-2.7374166822191626e-10,22,2018-03-01,STANDARD,21
1679.7061767578125,R_A2,29,302.8266906738281,1.0,0,29,302.8266906738281,-5.685303339220127e-10,22,2018-03-01,STANDARD,22
1681.4754638671875,R_A2,29,303.4344482421875,1.0,0,30,303.4344482421875,-1.3186187439260394e-13,22,2018-03-01,STANDARD,23
1683.2447509765625,R_A2,29,303.78826904296875,1.0,0,31,303.78826904296875,-8.413254698491114e-15,22,2018-03-01,STANDARD,24
1685.026611328125,R_A5,20,260.4244079589844,1.0,0,1,260.4244079589844,-3.412104723939907e-18,31,2018-04-28,STANDARD,1
1687.3070068359375,R_A5,20,260.6403503417969,1.0,0,2,260.6403503417969,-1.969423997213459e-16,31,2018-04-28,STANDARD,2
1689.5875244140625,R_A5,20,260.856201171875,1.0,0,3,260.856201171875,-3.216815934363671e-16,31,2018-04-28,STANDARD,3
1691.8680419921875,R_A5,20,261.072021484375,1.0,0,4,261.072021484375,-3.920722283449064e-16,31,2018-04-28,STANDARD,4
1694.1485595703125,R_A5,20,261.2878112792969,1.0,0,5,261.2878112792969,-4.253530263452547e-16,31,2018-04-28,STANDARD,5
1696.4290771484375,R_A5,20,261.5035400390625,1.0,0,6,261.5035400390625,-3.999906364429744e-16,31,2018-04-28,STANDARD,6
1698.70947265625,R_A5,20,262.0397033691406,1.0,0,7,262.0397033691406,-1.7053582995333786e-16,31,2018-04-28,STANDARD,7
1707.6488037109375,R_A5,20,270.97528076171875,1.0,0,11,270.97528076171875,-7.305368468360843e-14,31,2018-04-28,STANDARD,8
1709.5638427734375,R_A5,20,271.15655517578125,1.0,0,12,271.15655517578125,-4.852930598066123e-14,31,2018-04-28,STANDARD,9
1701.7845458984375,R_A5,21,269.64056396484375,1.0,0,12,269.64056396484375,-3.3058347725933857e-11,31,2018-04-28,STANDARD,10
1703.735107421875,R_A5,21,269.83746337890625,1.0,0,13,269.83746337890625,-1.9902859742237933e-12,31,2018-04-28,STANDARD,11
1705.6856689453125,R_A5,21,270.0224304199219,1.0,0,14,270.0224304199219,-3.2388297772911745e-12,31,2018-04-28,STANDARD,12
1707.63623046875,R_A5,21,270.2430725097656,1.0,0,15,270.2430725097656,-3.595110754234243e-12,31,2018-04-28,STANDARD,13
1709.5867919921875,R_A5,21,270.7253112792969,1.0,0,16,270.7253112792969,-2.341964512944661e-12,31,2018-04-28,STANDARD,14
1711.537353515625,R_A5,21,270.912109375,1.0,0,17,270.912109375,-2.6434225901955655e-13,31,2018-04-28,STANDARD,15
1713.35400390625,R_A5,21,271.08502197265625,1.0,0,18,271.08502197265625,-3.9262866504026495e-13,31,2018-04-28,STANDARD,16
1714.3951416015625,R_A5,21,271.1833190917969,1.0,0,19,271.1833190917969,0.0,31,2018-04-28,STANDARD,17
1715.7628173828125,R_A5,21,277.1681213378906,1.0,0,27,277.1681213378906,-8.854447123424203e-13,31,2018-04-28,STANDARD,18
1718.098388671875,R_A5,21,277.3653564453125,1.0,0,28,277.3653564453125,-1.104633203484473e-12,31,2018-04-28,STANDARD,19
1720.43408203125,R_A5,21,292.3114013671875,1.0,0,29,292.3114013671875,-6.96044180376787e-20,31,2018-04-28,STANDARD,20
1722.7696533203125,R_A5,21,302.7427673339844,1.0,0,30,302.7427673339844,-2.7032722860566104e-21,31,2018-04-28,STANDARD,21
1725.105224609375,R_A5,21,306.4947509765625,1.0,0,31,306.4947509765625,-1.3802251185657878e-23,31,2018-04-28,STANDARD,22
1609.243408203125,R_A3,41,283.3376159667969,0.3085272014141083,0,1,283.3376159667969,0.0,28,2018-07-03,STANDARD,1
1611.3077392578125,R_A3,41,283.4758605957031,0.2002803236246109,0,2,283.4758605957031,0.0,28,2018-07-03,STANDARD,2
1613.3720703125,R_A3,41,283.6138610839844,0.20071092247962952,0,3,283.6138610839844,0.0,28,2018-07-03,STANDARD,3
1615.4365234375,R_A3,41,283.77813720703125,0.3734791576862335,0,4,283.77813720703125,0.0,28,2018-07-03,STANDARD,4
1617.5008544921875,R_A3,41,284.10968017578125,0.820020318031311,0,5,284.10968017578125,0.0,28,2018-07-03,STANDARD,5
1619.565185546875,R_A3,41,284.2565002441406,0.26681041717529297,0,6,284.2565002441406,0.0,28,2018-07-03,STANDARD,6
1609.3663330078125,R_A3,41,283.6106872558594,0.6491261720657349,0,6,283.6106872558594,0.0,29,2018-07-03,STANDARD,7
1611.4163818359375,R_A3,41,283.7444152832031,0.19447962939739227,0,7,283.7444152832031,0.0,29,2018-07-03,STANDARD,8
1613.46630859375,R_A3,41,283.8812255859375,0.1982330083847046,0,8,283.8812255859375,0.0,29,2018-07-03,STANDARD,9
1615.516357421875,R_A3,41,284.0998229980469,0.7970197200775146,0,9,284.0998229980469,0.0,29,2018-07-03,STANDARD,10
1617.5662841796875,R_A3,41,285.4512023925781,0.8029325604438782,0,10,285.4512023925781,0.0,29,2018-07-03,STANDARD,11
1619.750732421875,R_A3,41,298.6449890136719,0.049633510410785675,0,11,298.6449890136719,0.0,29,2018-07-03,STANDARD,12
1622.0697021484375,R_A3,41,298.8003845214844,0.05364811792969704,0,12,298.8003845214844,0.0,29,2018-07-03,STANDARD,13
1624.388671875,R_A3,41,298.95587158203125,0.37675410509109497,0,13,298.95587158203125,0.0,29,2018-07-03,STANDARD,14
1629.026611328125,R_A3,41,299.4090881347656,0.5016469359397888,0,15,299.4090881347656,0.0,29,2018-07-03,STANDARD,15
1630.9468994140625,R_A3,41,299.5384216308594,0.8151776194572449,0,16,299.5384216308594,0.0,29,2018-07-03,STANDARD,16
1633.5262451171875,R_A3,41,289.6004943847656,0.7485333681106567,0,27,289.6004943847656,0.0,29,2018-07-03,STANDARD,17
1637.1630859375,R_A3,41,289.6584777832031,0.04642409086227417,0,28,289.6584777832031,0.0,29,2018-07-03,STANDARD,18
1640.8001708984375,R_A3,41,289.90179443359375,0.05250009521842003,0,29,289.90179443359375,0.0,29,2018-07-03,STANDARD,19
1644.4371337890625,R_A3,41,296.9891662597656,0.8055630326271057,0,30,296.9891662597656,0.0,29,2018-07-03,STANDARD,20
1648.0740966796875,R_A3,41,290.28839111328125,0.1405424177646637,0,31,290.28839111328125,0.0,29,2018-07-03,STANDARD,21
1631.1873779296875,R_A4,52,283.5696716308594,0.05159708857536316,0,1,283.5696716308594,0.0,30,2018-09-12,STANDARD,1
1627.4293212890625,R_A4,52,283.3551025390625,0.048715073615312576,0,1,283.3551025390625,0.0,31,2018-09-12,STANDARD,2
1629.4896240234375,R_A4,52,283.4926452636719,0.052152883261442184,0,2,283.4926452636719,0.0,31,2018-09-12,STANDARD,3
1631.5498046875,R_A4,52,283.6302185058594,0.05332072451710701,0,3,283.6302185058594,0.0,31,2018-09-12,STANDARD,4
1633.610107421875,R_A4,52,283.7677917480469,0.0530296266078949,0,4,283.7677917480469,0.0,31,2018-09-12,STANDARD,5
1632.3968505859375,R_A4,52,283.7174987792969,0.05637093260884285,0,4,283.7174987792969,0.0,32,2018-09-12,STANDARD,6
1635.880615234375,R_A4,51,283.90191650390625,0.057370882481336594,0,4,283.90191650390625,0.0,32,2018-09-12,STANDARD,7
1637.321044921875,R_A4,51,284.0176696777344,0.05867289379239082,0,4,284.0176696777344,0.0,33,2018-09-12,STANDARD,8
1635.474609375,R_A4,51,283.8943176269531,0.05665113031864166,0,3,283.8943176269531,0.0,33,2018-09-12,STANDARD,9
1642.1485595703125,R_A4,50,284.2613220214844,0.06326165795326233,0,4,284.2613220214844,0.0,33,2018-09-12,STANDARD,10
1641.132080078125,R_A4,50,284.22027587890625,0.06309151649475098,0,4,284.22027587890625,0.0,34,2018-09-12,STANDARD,11
1639.20703125,R_A4,50,284.0918273925781,0.09852137416601181,0,3,284.0918273925781,0.0,34,2018-09-12,STANDARD,12
1640.9061279296875,R_A4,50,284.2235107421875,0.09563302993774414,0,3,284.2235107421875,0.0,35,2018-09-12,STANDARD,13
1639.0426025390625,R_A4,50,284.0992126464844,0.16087375581264496,0,2,284.0992126464844,0.0,35,2018-09-12,STANDARD,14
1641.93212890625,R_A4,49,284.18487548828125,0.23752298951148987,0,2,284.18487548828125,0.0,35,2018-09-12,STANDARD,15
1642.357421875,R_A4,49,279.74639892578125,0.24005064368247986,0,30,279.74639892578125,0.0,36,2018-09-12,STANDARD,16
1639.6068115234375,R_A4,48,279.3855895996094,0.20607726275920868,0,30,279.3855895996094,0.0,36,2018-09-12,STANDARD,17
1646.7513427734375,R_A4,48,280.05767822265625,0.29435136914253235,0,30,280.05767822265625,0.0,37,2018-09-12,STANDARD,18
1653.461669921875,R_A4,48,280.80633544921875,0.7299835681915283,0,30,280.80633544921875,0.0,38,2018-09-12,STANDARD,19
1657.8184814453125,R_A4,47,280.8592834472656,0.6653485894203186,0,30,280.8592834472656,0.0,38,2018-09-12,STANDARD,20
1695.20263671875,R_A6,42,272.8670349121094,1.0,0,1,272.8670349121094,-6.221235498467129e-15,17,2018-11-07,STANDARD,1
1696.7510986328125,R_A6,42,273.0270690917969,1.0,0,2,273.0270690917969,-8.063479960339858e-16,17,2018-11-07,STANDARD,2
1698.299560546875,R_A6,42,273.1929016113281,1.0,0,3,273.1929016113281,-1.4973655741566021e-15,17,2018-11-07,STANDARD,3
1699.84814453125,R_A6,42,273.36236572265625,1.0,0,4,273.36236572265625,-1.3328737875030667e-15,17,2018-11-07,STANDARD,4
1701.3966064453125,R_A6,42,273.5309143066406,1.0,0,5,273.5309143066406,-1.7836696983503705e-15,17,2018-11-07,STANDARD,5
1702.9451904296875,R_A6,42,273.6902770996094,1.0,0,6,273.6902770996094,-1.0611403791251084e-13,17,2018-11-07,STANDARD,6
1704.49365234375,R_A6,42,273.57855224609375,1.0,0,7,273.57855224609375,-1.490785847633319e-13,17,2018-11-07,STANDARD,7
1706.042236328125,R_A6,42,273.7276916503906,1.0,0,8,273.7276916503906,-1.0413877063204097e-13,17,2018-11-07,STANDARD,8
1707.5906982421875,R_A6,42,274.3279113769531,1.0,0,9,274.3279113769531,-6.675952430706391e-15,17,2018-11-07,STANDARD,9
1709.1392822265625,R_A6,42,274.7817077636719,1.0,0,10,274.7817077636719,0.0,17,2018-11-07,STANDARD,10
1711.055419921875,R_A6,42,285.3638610839844,1.0,0,11,285.3638610839844,0.0,17,2018-11-07,STANDARD,11
1713.3392333984375,R_A6,42,285.5002746582031,1.0,0,12,285.5002746582031,0.0,17,2018-11-07,STANDARD,12
1715.623046875,R_A6,42,285.7655334472656,1.0,0,13,285.7655334472656,0.0,17,2018-11-07,STANDARD,13
1717.9068603515625,R_A6,42,285.9819030761719,1.0,0,14,285.9819030761719,0.0,17,2018-11-07,STANDARD,14
1720.190673828125,R_A6,42,286.1985778808594,1.0,0,15,286.1985778808594,0.0,17,2018-11-07,STANDARD,15
1722.474365234375,R_A6,42,286.5604248046875,1.0,0,16,286.5604248046875,0.0,17,2018-11-07,STANDARD,16
1724.7581787109375,R_A6,42,286.77716064453125,1.0,0,17,286.77716064453125,0.0,17,2018-11-07,STANDARD,17
