SWAT,SGAS,CONIDX,WELLMODEL,CONJPOS,CONBPRES,DRAWDOWN,DEPTH,CONKPOS,WELL,DATE,PRESSURE,CONIPOS
0.059273842722177505,0.0,1,STANDARD,30,300.66400146484375,0,1642.2181396484375,1,R_A2,2018-01-01,300.66400146484375,22
0.061707232147455215,0.0,2,STANDARD,30,300.7796936035156,0,1643.943603515625,2,R_A2,2018-01-01,300.7796936035156,22
0.06586997210979462,0.0,3,STANDARD,30,300.8953857421875,0,1645.6689453125,3,R_A2,2018-01-01,300.8953857421875,22
0.0711834505200386,0.0,4,STANDARD,30,301.0110778808594,0,1647.3944091796875,4,R_A2,2018-01-01,301.0110778808594,22
0.07725437730550766,0.0,5,STANDARD,30,301.1268005371094,0,1649.1197509765625,5,R_A2,2018-01-01,301.1268005371094,22
0.3288819193840027,0.0,6,STANDARD,30,301.24249267578125,0,1650.84521484375,6,R_A2,2018-01-01,301.24249267578125,22
0.9202137589454651,0.0,7,STANDARD,30,301.35821533203125,0,1652.5706787109375,7,R_A2,2018-01-01,301.35821533203125,22
0.8986594080924988,0.0,8,STANDARD,30,301.47393798828125,0,1654.2960205078125,8,R_A2,2018-01-01,301.47393798828125,22
0.9199647903442383,0.0,9,STANDARD,30,301.5896301269531,0,1656.021484375,9,R_A2,2018-01-01,301.5896301269531,22
0.9386247396469116,0.0,10,STANDARD,30,301.7053527832031,0,1657.746826171875,10,R_A2,2018-01-01,301.7053527832031,22
0.09054946154356003,0.0,11,STANDARD,30,301.8282775878906,0,1659.579345703125,11,R_A2,2018-01-01,301.8282775878906,22
0.4956451952457428,0.0,12,STANDARD,30,302.0884704589844,0,1663.4583740234375,13,R_A2,2018-01-01,302.0884704589844,22
0.557632565498352,0.0,13,STANDARD,30,302.2185363769531,0,1665.39794921875,14,R_A2,2018-01-01,302.2185363769531,22
0.5763983130455017,0.0,14,STANDARD,30,302.3486633300781,0,1667.33740234375,15,R_A2,2018-01-01,302.3486633300781,22
1.0,0.0,15,STANDARD,29,302.5672302246094,0,1670.595703125,15,R_A2,2018-01-01,302.5672302246094,22
1.0,0.0,16,STANDARD,29,302.70782470703125,0,1672.6915283203125,16,R_A2,2018-01-01,302.70782470703125,22
1.0,0.0,17,STANDARD,29,303.0309143066406,0,1674.7874755859375,17,R_A2,2018-01-01,303.0309143066406,22
1.0,0.0,18,STANDARD,29,303.204345703125,0,1676.6175537109375,18,R_A2,2018-01-01,303.204345703125,22
1.0,0.0,19,STANDARD,29,303.5123596191406,0,1678.299072265625,35,R_A2,2018-01-01,303.5123596191406,22
1.0,0.0,20,STANDARD,29,303.674560546875,0,1680.0107421875,36,R_A2,2018-01-01,303.674560546875,22
1.0,0.0,21,STANDARD,29,303.8367614746094,0,1681.722412109375,37,R_A2,2018-01-01,303.8367614746094,22
1.0,0.0,22,STANDARD,29,303.99896240234375,0,1683.43408203125,38,R_A2,2018-01-01,303.99896240234375,22
1.0,0.0,23,STANDARD,29,304.1611633300781,0,1685.145751953125,39,R_A2,2018-01-01,304.1611633300781,22
0.6481541991233826,0.0,1,STANDARD,41,298.4439697265625,0,1609.0999755859375,1,R_A3,2018-01-01,298.4439697265625,28
0.20139048993587494,0.0,2,STANDARD,41,298.56951904296875,0,1610.9732666015625,2,R_A3,2018-01-01,298.56951904296875,28
0.19797870516777039,0.0,3,STANDARD,41,298.695068359375,0,1612.8466796875,3,R_A3,2018-01-01,298.695068359375,28
0.36941075325012207,0.0,4,STANDARD,41,298.82061767578125,0,1614.719970703125,4,R_A3,2018-01-01,298.82061767578125,28
0.829496443271637,0.0,5,STANDARD,41,298.9461669921875,0,1616.5933837890625,5,R_A3,2018-01-01,298.9461669921875,28
0.8223181962966919,0.0,6,STANDARD,41,298.4364929199219,0,1608.98828125,5,R_A3,2018-01-01,298.4364929199219,29
0.6481541991233826,0.0,7,STANDARD,41,298.5703430175781,0,1610.98583984375,6,R_A3,2018-01-01,298.5703430175781,29
0.17539739608764648,0.0,8,STANDARD,41,298.7042236328125,0,1612.9833984375,7,R_A3,2018-01-01,298.7042236328125,29
0.17317932844161987,0.0,9,STANDARD,41,298.8381042480469,0,1614.9810791015625,8,R_A3,2018-01-01,298.8381042480469,29
0.6481541991233826,0.0,10,STANDARD,41,298.97198486328125,0,1616.9786376953125,9,R_A3,2018-01-01,298.97198486328125,29
0.813244640827179,0.0,11,STANDARD,41,299.1058654785156,0,1618.9761962890625,10,R_A3,2018-01-01,299.1058654785156,29
0.050415441393852234,0.0,12,STANDARD,41,299.2491455078125,0,1621.113525390625,11,R_A3,2018-01-01,299.2491455078125,29
0.057160135358572006,0.0,13,STANDARD,41,299.4017639160156,0,1623.390625,12,R_A3,2018-01-01,299.4017639160156,29
0.3775343894958496,0.0,14,STANDARD,41,299.5544128417969,0,1625.6676025390625,13,R_A3,2018-01-01,299.5544128417969,29
0.19211417436599731,0.0,15,STANDARD,41,299.70703125,0,1627.944580078125,14,R_A3,2018-01-01,299.70703125,29
0.49074822664260864,0.0,16,STANDARD,41,299.8494567871094,0,1630.06884765625,15,R_A3,2018-01-01,299.8494567871094,29
0.8260420560836792,0.0,17,STANDARD,41,299.9527282714844,0,1631.6094970703125,16,R_A3,2018-01-01,299.9527282714844,29
0.7712523937225342,0.0,18,STANDARD,41,300.10516357421875,0,1633.88330078125,35,R_A3,2018-01-01,300.10516357421875,29
0.04573014751076698,0.0,19,STANDARD,41,300.3356628417969,0,1637.3211669921875,36,R_A3,2018-01-01,300.3356628417969,29
0.16075417399406433,0.0,20,STANDARD,41,300.566162109375,0,1640.759033203125,37,R_A3,2018-01-01,300.566162109375,29
1.0,0.0,21,STANDARD,41,300.79669189453125,0,1644.197021484375,38,R_A3,2018-01-01,300.79669189453125,29
0.06563334167003632,0.0,22,STANDARD,41,301.0272216796875,0,1647.6348876953125,39,R_A3,2018-01-01,301.0272216796875,29
0.05393106862902641,0.0,1,STANDARD,52,300.0034484863281,0,1632.3662109375,1,R_A4,2018-01-01,300.0034484863281,30
0.052298106253147125,0.0,2,STANDARD,52,299.540771484375,0,1625.46435546875,1,R_A4,2018-01-01,299.540771484375,31
0.052159540355205536,0.0,3,STANDARD,52,299.67822265625,0,1627.514892578125,2,R_A4,2018-01-01,299.67822265625,31
0.053532399237155914,0.0,4,STANDARD,52,299.8157043457031,0,1629.5655517578125,3,R_A4,2018-01-01,299.8157043457031,31
0.054337769746780396,0.0,5,STANDARD,52,299.95318603515625,0,1631.6162109375,4,R_A4,2018-01-01,299.95318603515625,31
0.05589153990149498,0.0,6,STANDARD,52,300.09063720703125,0,1633.666748046875,5,R_A4,2018-01-01,300.09063720703125,31
0.056088171899318695,0.0,7,STANDARD,52,299.8411865234375,0,1629.9454345703125,5,R_A4,2018-01-01,299.8411865234375,32
0.0570988655090332,0.0,8,STANDARD,52,299.9626770019531,0,1631.7578125,6,R_A4,2018-01-01,299.9626770019531,32
0.06075083091855049,0.0,9,STANDARD,51,300.31396484375,0,1636.99755859375,6,R_A4,2018-01-01,300.31396484375,32
0.06406285613775253,0.0,10,STANDARD,51,300.3716125488281,0,1637.8575439453125,6,R_A4,2018-01-01,300.3716125488281,33
0.06124410778284073,0.0,11,STANDARD,51,300.2513122558594,0,1636.063232421875,5,R_A4,2018-01-01,300.2513122558594,33
0.05962125211954117,0.0,12,STANDARD,51,300.1310119628906,0,1634.2689208984375,4,R_A4,2018-01-01,300.1310119628906,33
0.0660894587635994,0.0,13,STANDARD,50,300.6048583984375,0,1641.3363037109375,5,R_A4,2018-01-01,300.6048583984375,33
0.176184743642807,0.0,14,STANDARD,50,300.60125732421875,0,1641.2823486328125,5,R_A4,2018-01-01,300.60125732421875,34
0.6481541991233826,0.0,15,STANDARD,50,300.4762268066406,0,1639.4178466796875,4,R_A4,2018-01-01,300.4762268066406,34
0.8499305844306946,0.0,16,STANDARD,50,300.6389465332031,0,1641.8446044921875,4,R_A4,2018-01-01,300.6389465332031,35
0.2740079164505005,0.0,17,STANDARD,50,300.52008056640625,0,1640.07177734375,3,R_A4,2018-01-01,300.52008056640625,35
0.20458540320396423,0.0,18,STANDARD,50,300.4012145996094,0,1638.298828125,2,R_A4,2018-01-01,300.4012145996094,35
0.24113541841506958,0.0,19,STANDARD,49,300.6301574707031,0,1641.71337890625,2,R_A4,2018-01-01,300.6301574707031,35
0.32150545716285706,0.0,20,STANDARD,49,300.51007080078125,0,1639.922607421875,1,R_A4,2018-01-01,300.51007080078125,35
0.061318136751651764,0.0,21,STANDARD,49,300.51800537109375,0,1640.040771484375,37,R_A4,2018-01-01,300.51800537109375,36
0.21042706072330475,0.0,22,STANDARD,49,300.9297180175781,0,1646.1810302734375,38,R_A4,2018-01-01,300.9297180175781,36
0.22302541136741638,0.0,23,STANDARD,48,300.7195739746094,0,1643.0469970703125,38,R_A4,2018-01-01,300.7195739746094,36
0.7354663610458374,0.0,24,STANDARD,48,301.03375244140625,0,1647.7325439453125,38,R_A4,2018-01-01,301.03375244140625,37
1.0,0.0,25,STANDARD,48,301.24066162109375,0,1650.817626953125,38,R_A4,2018-01-01,301.24066162109375,38
0.6481541991233826,0.0,26,STANDARD,48,301.6297912597656,0,1656.6202392578125,39,R_A4,2018-01-01,301.6297912597656,38
0.08301945775747299,0.0,27,STANDARD,47,301.82049560546875,0,1659.4635009765625,39,R_A4,2018-01-01,301.82049560546875,38
1.0,0.0,1,STANDARD,20,303.70538330078125,0,1683.562744140625,1,R_A5,2018-01-01,303.70538330078125,31
1.0,0.0,2,STANDARD,20,303.9180908203125,0,1685.807373046875,2,R_A5,2018-01-01,303.9180908203125,31
1.0,0.0,3,STANDARD,20,304.13079833984375,0,1688.0521240234375,3,R_A5,2018-01-01,304.13079833984375,31
1.0,0.0,4,STANDARD,20,304.343505859375,0,1690.296875,4,R_A5,2018-01-01,304.343505859375,31
1.0,0.0,5,STANDARD,20,304.5562438964844,0,1692.54150390625,5,R_A5,2018-01-01,304.5562438964844,31
1.0,0.0,6,STANDARD,20,304.7689514160156,0,1694.7861328125,6,R_A5,2018-01-01,304.7689514160156,31
1.0,0.0,7,STANDARD,20,305.2874755859375,0,1697.0308837890625,7,R_A5,2018-01-01,305.2874755859375,31
1.0,0.0,8,STANDARD,21,305.4453125,0,1701.9217529296875,11,R_A5,2018-01-01,305.4453125,31
1.0,0.0,9,STANDARD,21,305.6150207519531,0,1703.7127685546875,12,R_A5,2018-01-01,305.6150207519531,31
1.0,0.0,10,STANDARD,21,305.7847595214844,0,1705.503662109375,13,R_A5,2018-01-01,305.7847595214844,31
1.0,0.0,11,STANDARD,21,305.9664611816406,0,1707.294677734375,14,R_A5,2018-01-01,305.9664611816406,31
1.0,0.0,12,STANDARD,21,306.1361999511719,0,1709.085693359375,15,R_A5,2018-01-01,306.1361999511719,31
1.0,0.0,13,STANDARD,21,306.305908203125,0,1710.8765869140625,16,R_A5,2018-01-01,306.305908203125,31
1.0,0.0,14,STANDARD,21,306.62066650390625,0,1712.6676025390625,17,R_A5,2018-01-01,306.62066650390625,31
