ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4908777,815706,508467,354579,49924785,0,0,0,0,0
Valysar,CentralSouth,60358268,12058894,9407067,6560019,923650726,0,0,0,0,0
Valysar,CentralNorth,33496707,5477331,3730831,2601695,366318694,0,0,0,0,0
Valysar,NorthHorst,5485093,663260,257938,158438,31038100,23160152,2901362,1895725,440866377,67453
Valysar,CentralRamp,13747335,2271547,1633672,1139241,160405131,0,0,0,0,0
Valysar,CentralHorst,83965845,14817380,11473320,8000920,1126529631,0,0,0,0,0
Valysar,EastLowland,288978,52316,15267,10646,1499021,0,0,0,0,0
Therys,WestLowland,2193689,393449,189361,132051,18592810,0,0,0,0,0
Therys,CentralSouth,8219316,1753853,1044640,728480,102570005,0,0,0,0,0
Therys,CentralNorth,17576284,3141896,1753954,1223120,172215316,0,0,0,0,0
Therys,NorthHorst,9885524,1330848,569175,349616,68489803,14271983,2564459,1704454,396384625,60647
Therys,CentralRamp,6771661,1425149,1067120,744156,104777199,0,0,0,0,0
Therys,CentralHorst,27416911,6664732,5121480,3571464,502862180,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,252999,32171,7960,5551,781610,0,0,0,0,0
Volon,CentralSouth,26486060,4575581,3110872,2169367,305446863,0,0,0,0,0
Volon,CentralNorth,4038314,595517,348509,243033,34219034,0,0,0,0,0
Volon,NorthHorst,6724537,1248874,967165,594082,116380646,1187555,215150,185326,43099171,6594
Volon,CentralRamp,11700895,2207801,1672397,1166246,164207477,0,0,0,0,0
Volon,CentralHorst,77883766,13462043,10556906,7361859,1036549790,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
