CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.6627502441406,1,27,30,5,2000-02-01,1610.5640869140625,0,303.6627502441406,0.0,0.02912251651287079,OP_1,MULTISEG
303.8334045410156,2,27,30,6,2000-02-01,1613.36181640625,0,303.8334045410156,0.0,0.03561367467045784,OP_1,MULTISEG
304.0212097167969,3,27,30,7,2000-02-01,1616.30615234375,0,304.0212097167969,0.0,0.036698222160339355,OP_1,MULTISEG
304.2090759277344,4,27,30,8,2000-02-01,1619.2506103515625,0,304.2090759277344,0.0,0.030719129368662834,OP_1,MULTISEG
304.39691162109375,5,27,30,9,2000-02-01,1622.1949462890625,0,304.39691162109375,0.0,0.035808365792036057,OP_1,MULTISEG
304.58477783203125,6,27,30,10,2000-02-01,1625.1392822265625,0,304.58477783203125,0.0,0.032610513269901276,OP_1,MULTISEG
306.0998840332031,1,20,13,6,2000-02-01,1654.3507080078125,0,306.0998840332031,0.0,0.12206654995679855,OP_2,MULTISEG
306.2655334472656,2,20,13,7,2000-02-01,1656.9466552734375,0,306.2655334472656,0.0,0.05700218677520752,OP_2,MULTISEG
306.43121337890625,3,20,13,8,2000-02-01,1659.542236328125,0,306.43121337890625,0.0,0.050114382058382034,OP_2,MULTISEG
306.5968933105469,4,20,13,9,2000-02-01,1662.13818359375,0,306.5968933105469,0.0,0.04738974943757057,OP_2,MULTISEG
306.7622375488281,5,20,13,10,2000-02-01,1664.734130859375,0,306.7622375488281,0.0,0.19398093223571777,OP_2,MULTISEG
306.6275634765625,1,28,47,8,2000-02-01,1657.0606689453125,0,306.6275634765625,0.0,0.14401836693286896,OP_3,MULTISEG
306.8002014160156,2,28,47,9,2000-02-01,1659.764892578125,0,306.8002014160156,0.0,0.11113925278186798,OP_3,MULTISEG
306.9728698730469,3,28,47,10,2000-02-01,1662.46923828125,0,306.9728698730469,0.0,0.09508561342954636,OP_3,MULTISEG
307.1564636230469,4,28,47,11,2000-02-01,1665.3450927734375,0,307.1564636230469,0.0,0.0591789074242115,OP_3,MULTISEG
307.3510437011719,5,28,47,12,2000-02-01,1668.3924560546875,0,307.3510437011719,0.0,0.05304962396621704,OP_3,MULTISEG
307.5456237792969,6,28,47,13,2000-02-01,1671.4398193359375,0,307.5456237792969,0.0,0.06341160833835602,OP_3,MULTISEG
307.740234375,7,28,47,14,2000-02-01,1674.4873046875,0,307.740234375,0.0,0.07577855885028839,OP_3,MULTISEG
309.57763671875,1,14,38,2,2000-02-01,1703.10009765625,0,309.57763671875,1.7743657565461035e-07,1.0000008344650269,WI_1,MULTISEG
309.81671142578125,2,14,38,3,2000-02-01,1705.602294921875,0,309.81671142578125,1.3849547997324407e-07,1.0000005960464478,WI_1,MULTISEG
310.0557556152344,3,14,38,4,2000-02-01,1708.104248046875,0,310.0557556152344,6.25938412213145e-08,1.000000238418579,WI_1,MULTISEG
310.29473876953125,4,14,38,5,2000-02-01,1710.606201171875,0,310.29473876953125,7.538592683431489e-08,1.0000003576278687,WI_1,MULTISEG
282.2502746582031,1,28,20,7,2000-06-01,1692.1385498046875,0,282.2502746582031,0.0,0.33262819051742554,WI_2,MULTISEG
282.5240783691406,2,28,20,8,2000-06-01,1695.5701904296875,0,282.5240783691406,0.0,0.18061354756355286,WI_2,MULTISEG
282.7810974121094,3,28,20,9,2000-06-01,1699.002197265625,0,282.7810974121094,0.0,0.5356928110122681,WI_2,MULTISEG
276.2999267578125,1,18,29,2,2001-01-01,1652.5350341796875,0,276.2999267578125,0.0,0.06246102973818779,OP_4,MULTISEG
276.44036865234375,2,18,29,3,2001-01-01,1654.7564697265625,0,276.44036865234375,0.0,0.06822436302900314,OP_4,MULTISEG
276.5807189941406,3,18,29,4,2001-01-01,1656.97802734375,0,276.5807189941406,0.0,0.08146069943904877,OP_4,MULTISEG
276.7210388183594,4,18,29,5,2001-01-01,1659.199462890625,0,276.7210388183594,0.0,0.0957428514957428,OP_4,MULTISEG
273.15032958984375,5,18,29,6,2001-01-01,1661.5833740234375,0,273.15032958984375,0.0,0.2937113046646118,OP_4,MULTISEG
274.02374267578125,6,18,29,11,2001-01-01,1674.3543701171875,0,274.02374267578125,0.0,0.12898652255535126,OP_4,MULTISEG
274.18975830078125,7,18,29,12,2001-01-01,1676.9798583984375,0,274.18975830078125,0.0,0.09736120700836182,OP_4,MULTISEG
274.3558349609375,8,18,29,13,2001-01-01,1679.605224609375,0,274.3558349609375,0.0,0.12358511239290237,OP_4,MULTISEG
274.5220947265625,9,18,29,14,2001-01-01,1682.230712890625,0,274.5220947265625,0.0,0.2144537717103958,OP_4,MULTISEG
268.01171875,1,24,37,1,2001-01-01,1613.641845703125,0,268.01171875,0.0,0.035981204360723495,OP_5,MULTISEG
268.1322021484375,2,24,37,2,2001-01-01,1615.549072265625,0,268.1322021484375,0.0,0.03730637952685356,OP_5,MULTISEG
268.2526550292969,3,24,37,3,2001-01-01,1617.456298828125,0,268.2526550292969,0.0,0.03827200084924698,OP_5,MULTISEG
268.3731994628906,4,24,37,4,2001-01-01,1619.3634033203125,0,268.3731994628906,0.0,0.03595581278204918,OP_5,MULTISEG
268.4937438964844,5,24,37,5,2001-01-01,1621.2706298828125,0,268.4937438964844,0.0,0.036007367074489594,OP_5,MULTISEG
269.8966979980469,6,25,37,11,2001-01-01,1630.9166259765625,0,269.8966979980469,0.0,0.06776288896799088,OP_5,MULTISEG
270.1156311035156,7,25,37,12,2001-01-01,1634.4013671875,0,270.1156311035156,0.0,0.04052753746509552,OP_5,MULTISEG
270.33599853515625,8,25,37,13,2001-01-01,1637.8861083984375,0,270.33599853515625,0.0,0.03813391923904419,OP_5,MULTISEG
270.5565185546875,9,25,37,14,2001-01-01,1641.3707275390625,0,270.5565185546875,0.0,0.03647801652550697,OP_5,MULTISEG
271.4592590332031,1,17,10,6,2001-03-01,1706.7818603515625,0,271.4592590332031,0.0,0.8756512999534607,WI_3,MULTISEG
273.19354248046875,2,16,10,6,2001-03-01,1718.6075439453125,0,273.19354248046875,1.0738726748116267e-11,1.0,WI_3,MULTISEG
273.4532775878906,3,16,10,7,2001-03-01,1720.7520751953125,0,273.4532775878906,9.317084430360278e-12,1.0,WI_3,MULTISEG
273.5996398925781,4,16,10,8,2001-03-01,1722.896728515625,0,273.5996398925781,8.981062421531405e-12,1.0,WI_3,MULTISEG
273.80267333984375,5,16,10,9,2001-03-01,1725.0413818359375,0,273.80267333984375,3.2550219464244634e-11,1.0,WI_3,MULTISEG
274.0613098144531,6,16,10,10,2001-03-01,1727.185791015625,0,274.0613098144531,1.9168859208273936e-11,1.0,WI_3,MULTISEG
