SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9609578,4.1634181,1,SWOF,,,,
0.0405601,0.0001018,0.9211218,2.2334317,1,SWOF,,,,
0.0605601,0.0007662,0.8417848,0.9246556,1,SWOF,,,,
0.0805601,0.0020177,0.7645728,0.4935447,1,SWOF,,,,
0.1005601,0.0038783,0.6903766,0.3030079,1,SWOF,,,,
0.1205601,0.0063865,0.6197572,0.2033024,1,SWOF,,,,
0.1405601,0.0095893,0.5530833,0.1450421,1,SWOF,,,,
0.1605601,0.0135395,0.4906087,0.10824,1,SWOF,,,,
0.1805601,0.0182946,0.4325088,0.0836031,1,SWOF,,,,
0.2005601,0.0239165,0.3788943,0.0663518,1,SWOF,,,,
0.2205601,0.0304708,0.3298139,0.0538308,1,SWOF,,,,
0.2405601,0.0380266,0.2852515,0.0444732,1,SWOF,,,,
0.2605601,0.046656,0.2451265,0.0373072,1,SWOF,,,,
0.2805601,0.0564338,0.2092953,0.0317054,1,SWOF,,,,
0.3005601,0.0674365,0.1775585,0.0272484,1,SWOF,,,,
0.3205601,0.079742,0.1496706,0.0236477,1,SWOF,,,,
0.3405601,0.0934286,0.1253523,0.0206997,1,SWOF,,,,
0.3605601,0.108574,0.1043031,0.0182574,1,SWOF,,,,
0.3805601,0.1252539,0.0862133,0.0162129,1,SWOF,,,,
0.4005601,0.1435409,0.0707741,0.0144851,1,SWOF,,,,
0.4205601,0.1635025,0.0576862,0.0130127,1,SWOF,,,,
0.4405601,0.1851995,0.0466659,0.0117484,1,SWOF,,,,
0.4605601,0.208684,0.037449,0.0106552,1,SWOF,,,,
0.4805601,0.2339967,0.0297937,0.0097039,1,SWOF,,,,
0.5005601,0.2611651,0.0234809,0.0088713,1,SWOF,,,,
0.5205601,0.2902002,0.0183147,0.0081387,1,SWOF,,,,
0.5405601,0.3210941,0.0141216,0.0074909,1,SWOF,,,,
0.5605601,0.353817,0.0107487,0.0069155,1,SWOF,,,,
0.5805601,0.3883138,0.0080625,0.0064022,1,SWOF,,,,
0.6005601,0.4245011,0.0059474,0.0059425,1,SWOF,,,,
0.6205601,0.4622637,0.0043031,0.0055293,1,SWOF,,,,
0.6405601,0.5014513,0.0030438,0.0051565,1,SWOF,,,,
0.6605601,0.5418745,0.0020962,0.0048193,1,SWOF,,,,
0.6805601,0.5833193,0.0014008,0.0045132,1,SWOF,,,,
0.7005601,0.6255014,0.0009022,0.0042346,1,SWOF,,,,
0.7205601,0.6680621,0.0005543,0.0039803,1,SWOF,,,,
0.7405601,0.7106056,0.0003207,0.0037476,1,SWOF,,,,
0.7605601,0.7526471,0.0001717,0.0035343,1,SWOF,,,,
0.7805601,0.7936461,8.27e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8329716,3.42e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8698355,1.12e-05,0.0029905,1,SWOF,,,,
0.8405601,0.9031788,2.5e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9311574,3e-07,0.0026932,1,SWOF,,,,
0.876413,0.9475434,0.0,0.002588,1,SWOF,,,,
0.8805601,0.9493036,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9577927,0.0,0.002437,1,SWOF,,,,
