PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
PERM,LowerReek,Stormlands,Crevasse,121.087654,,1000.0,5.397917,13.211204,274.91534,142.22722,geogrid,geogrid
PORO,LowerReek,Stormlands,Crevasse,0.18201636,,0.31688702,0.047377124,0.117556654,0.24722187,0.050376236,geogrid,geogrid
SW,LowerReek,Stormlands,Crevasse,0.12799352,,0.28701922,0.04836297,0.08054798,0.20244548,0.04850461,geogrid,geogrid
PERM,LowerReek,Vale,Background,10.273799,,100.0,0.1580273,1.9462572,22.355577,10.530048,geogrid,geogrid
PORO,LowerReek,Vale,Background,0.09480469,,0.21709464,0.0,0.04086487,0.1458752,0.040440522,geogrid,geogrid
SW,LowerReek,Vale,Background,0.4419139,,1.0,0.0,0.22039443,1.0,0.2739278,geogrid,geogrid
PERM,LowerReek,Vale,Channel,2874.21,,10000.0,23.544796,417.5859,7751.3247,2803.9082,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.24065883,,0.44407514,0.04823567,0.17772451,0.30517516,0.050457288,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.85071313,,1.0,0.02193988,0.048860945,1.0,0.34302136,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,195.2579,,1000.0,2.1513402,23.022823,527.8772,235.4534,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.20399503,,0.34970087,0.053070366,0.1422579,0.26990223,0.05042502,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.82368475,,1.0,0.057125505,0.16970651,1.0,0.32905477,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,9.861096,,100.0,0.0709755,1.6169846,22.084265,12.036501,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.10417081,,0.26302892,0.0,0.04874532,0.15916035,0.0428217,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.99893314,,1.0,0.0,1.0,1.0,0.021760458,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3067.657,,10000.0,27.91722,452.56247,8620.113,2925.5842,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.2493607,,0.4700743,0.05711037,0.18563738,0.31434727,0.05037887,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.95748645,,1.0,0.044108655,1.0,1.0,0.18460646,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,194.26451,,1000.0,2.1627734,25.419863,477.738,222.27068,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.20485671,,0.3877626,0.04583855,0.1411928,0.26899883,0.049557988,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9925531,,1.0,0.12952697,1.0,1.0,0.069276735,geogrid,geogrid
PERM,MidReek,Dorne,Background,11.93592,,100.0,0.08952931,1.5412325,29.105536,14.766227,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.105748944,,0.26702884,0.0,0.038905106,0.1715674,0.049873367,geogrid,geogrid
SW,MidReek,Dorne,Background,0.98066753,,1.0,0.37096712,1.0,1.0,0.07560221,geogrid,geogrid
PERM,MidReek,Dorne,Channel,3202.9312,,10000.0,24.101265,447.03812,9223.324,3017.4785,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.2513355,,0.4512267,0.0714387,0.18644577,0.31683078,0.050574046,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.98910964,,1.0,0.060753647,1.0,1.0,0.09173081,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,198.36081,,1000.0,1.9460113,21.449278,489.18533,235.53053,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.20801403,,0.3854822,0.035834804,0.14007434,0.2751255,0.052463654,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.99605864,,1.0,0.19122249,1.0,1.0,0.05119599,geogrid,geogrid
PERM,MidReek,IronIslands,Background,11.199415,,100.0,0.1949417,1.5974785,25.591291,13.5669775,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.11218125,,0.2857172,0.0,0.051363,0.1737,0.04677595,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.62581265,,1.0,0.0,0.24253742,1.0,0.30594853,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,2873.4724,,10000.0,3.7067952,341.7804,7993.564,2864.0918,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.24239713,,0.41732687,0.03478889,0.17290178,0.30839565,0.053387318,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.39651617,,1.0,0.018348122,0.032333978,1.0,0.44400856,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,182.75931,,1000.0,2.2732122,23.516855,439.1074,206.86394,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.20407969,,0.342955,0.025298893,0.1412263,0.2641534,0.047731332,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.5728407,,1.0,0.047484256,0.08790901,1.0,0.4198789,geogrid,geogrid
PERM,MidReek,North,Background,9.408221,,100.0,0.08693194,1.1607763,21.810595,12.480464,geogrid,geogrid
PORO,MidReek,North,Background,0.09095225,,0.25574547,0.0,0.028264662,0.15025887,0.04601031,geogrid,geogrid
SW,MidReek,North,Background,0.9934853,,1.0,0.0,1.0,1.0,0.06273381,geogrid,geogrid
PERM,MidReek,North,Channel,3196.6077,,10000.0,29.220848,485.88574,8905.678,2960.9094,geogrid,geogrid
PORO,MidReek,North,Channel,0.2551428,,0.4424101,0.07370129,0.1925878,0.31764477,0.049016725,geogrid,geogrid
SW,MidReek,North,Channel,0.99026495,,1.0,0.022575567,1.0,1.0,0.09564166,geogrid,geogrid
PERM,MidReek,North,Crevasse,170.43494,,1000.0,4.11985,22.111609,420.05664,213.53502,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.20153047,,0.37359214,0.04964049,0.1377331,0.26728803,0.0504712,geogrid,geogrid
SW,MidReek,North,Crevasse,0.9948022,,1.0,0.072941296,1.0,1.0,0.06779914,geogrid,geogrid
PERM,MidReek,Reach,Background,9.230265,,100.0,0.14059962,1.2207518,21.277264,13.375019,geogrid,geogrid
PORO,MidReek,Reach,Background,0.09144104,,0.3153782,0.0,0.031584676,0.15351446,0.046604164,geogrid,geogrid
SW,MidReek,Reach,Background,0.7734152,,1.0,0.0,0.4018226,1.0,0.26087868,geogrid,geogrid
PERM,MidReek,Reach,Channel,3381.1145,,10000.0,25.317856,517.8366,9253.268,2990.1035,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.2543206,,0.45242304,0.06197636,0.19093709,0.31511727,0.048777934,geogrid,geogrid
SW,MidReek,Reach,Channel,0.5821522,,1.0,0.020711469,0.04900974,1.0,0.45535544,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,183.93655,,1000.0,1.5903386,27.941505,458.56644,215.24817,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.20582312,,0.37726122,0.0,0.14674339,0.26879022,0.047684457,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.6310818,,1.0,0.0,0.12700453,1.0,0.3981861,geogrid,geogrid
PERM,MidReek,Stormlands,Background,21.07336,,100.0,0.3616682,3.0781078,53.988056,22.916334,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.1253322,,0.25293517,0.0,0.06300579,0.17643058,0.044634845,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.24893942,,0.6237122,0.0,0.16363977,0.34484807,0.078488864,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,3362.8643,,10000.0,44.681522,392.22424,10000.0,3246.0925,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.25611496,,0.45040217,0.11489001,0.1915321,0.31830058,0.050705373,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.038759537,,0.14166394,0.017576838,0.021845995,0.06010701,0.016392283,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,98.57171,,820.03754,4.8035874,16.725048,229.17804,107.68765,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.17712663,,0.29000425,0.03030549,0.10955659,0.24099712,0.05030883,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.11701985,,0.31328833,0.044936102,0.07569227,0.15887523,0.03811987,geogrid,geogrid
PERM,MidReek,Vale,Background,12.887662,,100.0,0.083104484,1.541248,31.208172,15.997624,geogrid,geogrid
PORO,MidReek,Vale,Background,0.09886762,,0.22815475,0.0,0.034687962,0.15613797,0.045104083,geogrid,geogrid
SW,MidReek,Vale,Background,0.45531607,,1.0,0.0,0.19181411,1.0,0.32019147,geogrid,geogrid
PERM,MidReek,Vale,Channel,3076.666,,10000.0,55.8469,403.2123,8902.705,2989.8623,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.24526961,,0.4534347,0.096549734,0.17915817,0.31077734,0.05093613,geogrid,geogrid
SW,MidReek,Vale,Channel,0.69794935,,1.0,0.019585121,0.03261117,1.0,0.43727887,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,185.35991,,1000.0,5.440428,24.863728,475.23474,207.6442,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.20593387,,0.34987116,0.078244984,0.14800867,0.26279446,0.044942435,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.6915187,,1.0,0.053061474,0.11853461,1.0,0.40286058,geogrid,geogrid
PERM,MidReek,Westerlands,Background,8.940052,,100.0,0.07406794,1.3384981,20.618406,10.781025,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.09610169,,0.26004118,0.0,0.035247374,0.15522933,0.04559155,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.9814017,,1.0,0.0,1.0,1.0,0.096347764,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,2979.203,,10000.0,12.585265,419.4488,8338.723,2904.5784,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.248669,,0.45876223,0.039664045,0.18496487,0.31246632,0.04997659,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.9705983,,1.0,0.030860411,1.0,1.0,0.15841237,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,178.5139,,1000.0,2.141594,22.278618,437.1373,214.49352,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.20285071,,0.3697487,0.04177922,0.14001259,0.26758587,0.05005885,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.9831274,,1.0,0.08741206,1.0,1.0,0.10689797,geogrid,geogrid
PERM,UpperReek,Dorne,Background,12.452336,,100.0,0.10153479,1.5444798,29.348616,16.037155,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.114758864,,0.3269219,0.0,0.052379508,0.17787287,0.04911992,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.9609264,,1.0,0.0,0.94767535,1.0,0.13003485,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,2764.7065,,10000.0,43.735737,383.80408,7247.9717,2751.8074,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.24657077,,0.4551956,0.09414671,0.18271855,0.3097977,0.048845805,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.9558438,,1.0,0.04442554,1.0,1.0,0.18872361,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,158.09602,,1000.0,2.823872,21.550352,349.30954,183.13606,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.20285018,,0.35405138,0.05461803,0.14009917,0.26374942,0.04908368,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.95942223,,1.0,0.13954785,1.0,1.0,0.16764134,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,15.571304,,100.0,0.17659137,1.8274777,37.263042,20.923502,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.10833525,,0.34453392,0.0,0.04699801,0.16976981,0.04954337,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.5264528,,1.0,0.0,0.20133466,1.0,0.3247858,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,3244.7856,,10000.0,52.648518,548.6952,8597.388,2916.754,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.25397488,,0.40261823,0.06619443,0.19131139,0.31512594,0.048504725,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.25936273,,1.0,0.016963305,0.023958638,1.0,0.37415665,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,177.9617,,1000.0,5.025463,28.884335,408.8515,197.81628,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.20656602,,0.3400628,0.0714608,0.15064901,0.26518705,0.0458495,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.4934933,,1.0,0.04709672,0.077204116,1.0,0.40734655,geogrid,geogrid
PERM,UpperReek,North,Background,11.643545,,100.0,0.03400182,1.4619966,26.873556,14.958983,geogrid,geogrid
PORO,UpperReek,North,Background,0.09697714,,0.27736133,0.0,0.029349703,0.15974092,0.049016785,geogrid,geogrid
SW,UpperReek,North,Background,0.9919009,,1.0,0.0,1.0,1.0,0.072492294,geogrid,geogrid
PERM,UpperReek,North,Channel,3247.5261,,10000.0,29.42038,458.0279,9156.326,3017.8086,geogrid,geogrid
PORO,UpperReek,North,Channel,0.24991767,,0.4226003,0.06432907,0.18432775,0.31359404,0.050017536,geogrid,geogrid
SW,UpperReek,North,Channel,0.9951631,,1.0,0.024383048,1.0,1.0,0.06793275,geogrid,geogrid
PERM,UpperReek,North,Crevasse,191.9886,,1000.0,3.8559833,23.261395,504.16382,239.45369,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.201782,,0.39255232,0.03825286,0.13748291,0.2711765,0.05312369,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.9886097,,1.0,0.07697583,1.0,1.0,0.10028183,geogrid,geogrid
PERM,UpperReek,Reach,Background,13.033514,,100.0,0.06815695,1.7101208,30.526945,17.122473,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.105002634,,0.32114875,0.0,0.04359715,0.16721171,0.047957737,geogrid,geogrid
SW,UpperReek,Reach,Background,0.7141832,,1.0,0.0,0.28713632,1.0,0.3136716,geogrid,geogrid
PERM,UpperReek,Reach,Channel,3441.8418,,10000.0,27.47563,525.70605,9752.118,3064.4177,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.25525028,,0.44089186,0.037225023,0.19136979,0.3196088,0.049909107,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.304375,,1.0,0.018409716,0.03657659,1.0,0.4039892,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,162.69963,,1000.0,2.1593306,22.787252,384.0454,193.42802,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.19917165,,0.39345312,0.03485751,0.13749819,0.26250187,0.049542878,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.4469578,,1.0,0.0492,0.11305634,1.0,0.37698084,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,19.328775,,100.0,0.58450043,3.2796402,43.610073,21.784742,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.117984414,,0.28848967,0.0,0.06429831,0.1720706,0.043961573,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.20865121,,0.41355944,0.0,0.1332371,0.3035696,0.06535141,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,3467.1628,,10000.0,58.106434,490.2354,9479.372,3060.4338,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.25524068,,0.43108895,0.06940271,0.19139862,0.3211582,0.049780056,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.033489447,,0.09291665,0.01709899,0.020425674,0.04973279,0.012061671,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,127.04964,,795.56714,4.0683565,18.995102,271.8789,145.39374,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.19863816,,0.32255787,0.0677644,0.14353447,0.25045744,0.04650263,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.10196946,,0.22081368,0.046002533,0.06771148,0.14711949,0.03545632,geogrid,geogrid
PERM,UpperReek,Vale,Background,10.376769,,100.0,0.20556101,1.5734448,23.701202,13.6945915,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.09759235,,0.28405967,0.0,0.04213582,0.1544135,0.043318808,geogrid,geogrid
SW,UpperReek,Vale,Background,0.66004795,,1.0,0.0,0.23746003,1.0,0.34371984,geogrid,geogrid
PERM,UpperReek,Vale,Channel,3138.616,,10000.0,36.68129,396.83823,9004.626,3009.3918,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.24707238,,0.4136175,0.081730306,0.17689717,0.31762174,0.054450694,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.74244726,,1.0,0.017598089,0.02860474,1.0,0.42563528,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,187.74744,,1000.0,4.0508018,25.091398,431.43582,221.52994,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.20587698,,0.3444698,0.030374423,0.14027818,0.27368242,0.052765675,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.7237326,,1.0,0.044226605,0.085697874,1.0,0.41007224,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,10.659622,,100.0,0.060503926,1.3903579,24.861118,14.189013,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.09376595,,0.27368775,0.0,0.033264413,0.15395838,0.046230357,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.97560817,,1.0,0.0,1.0,1.0,0.116490774,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,3100.4834,,10000.0,10.597472,457.93213,8570.198,2923.443,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.25137988,,0.44528317,0.03198184,0.18701476,0.31556866,0.050089195,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.9540664,,1.0,0.025737945,1.0,1.0,0.19638085,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,180.39943,,1000.0,1.6086389,23.015343,446.50296,217.23033,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.20493475,,0.40421495,0.013287023,0.14038298,0.2716542,0.051524397,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.93712723,,1.0,0.06664948,1.0,1.0,0.20489644,geogrid,geogrid
PERM,LowerReek,Dorne,Total,1922.206,,10000.0,0.12915683,4.968438,5900.1313,2667.413,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.20762429,,0.46080726,0.0,0.08979463,0.29872507,0.077950336,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.9941613,,1.0,0.07916844,1.0,1.0,0.06486232,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1969.6565,,10000.0,0.08841355,2.4896083,6640.402,2858.4995,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.20110843,,0.4397809,0.0,0.074183226,0.30556223,0.08727832,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.5478222,,1.0,0.0,0.03989251,1.0,0.42643493,geogrid,geogrid
PERM,LowerReek,North,Total,1562.5608,,10000.0,0.097305246,2.209966,5088.5703,2528.53,geogrid,geogrid
PORO,LowerReek,North,Total,0.181372,,0.44391307,0.0,0.056111585,0.29341495,0.09007484,geogrid,geogrid
SW,LowerReek,North,Total,0.99223137,,1.0,0.0,1.0,1.0,0.0813895,geogrid,geogrid
PERM,LowerReek,Reach,Total,2120.4973,,10000.0,0.093190625,4.6602006,6898.391,2881.9194,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.20946279,,0.46336055,0.0,0.09592939,0.3025872,0.07825908,geogrid,geogrid
SW,LowerReek,Reach,Total,0.6700106,,1.0,0.0,0.06948043,1.0,0.410528,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,2276.9326,,10000.0,0.2143389,41.09256,6653.9785,2717.36,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.22685759,,0.3956202,0.0,0.14219978,0.30605984,0.070595324,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.07061148,,0.5307248,0.0,0.026179655,0.12636448,0.07405733,geogrid,geogrid
PERM,LowerReek,Vale,Total,1564.2311,,10000.0,0.1580273,3.857386,4947.7944,2489.798,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.18470317,,0.44407514,0.0,0.071011394,0.28710833,0.08258086,geogrid,geogrid
SW,LowerReek,Vale,Total,0.70204765,,1.0,0.0,0.1860419,1.0,0.3728195,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1613.9176,,10000.0,0.0709755,3.1584883,5273.7583,2591.421,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.19014262,,0.4700743,0.0,0.07731801,0.2943686,0.082933985,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.976777,,1.0,0.0,1.0,1.0,0.13693413,geogrid,geogrid
PERM,MidReek,Dorne,Total,1755.6768,,10000.0,0.08952931,3.0787928,5942.196,2726.5486,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.19120127,,0.4512267,0.0,0.06988302,0.29851523,0.08603629,geogrid,geogrid
SW,MidReek,Dorne,Total,0.98621756,,1.0,0.060753647,1.0,1.0,0.08371637,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1613.0175,,10000.0,0.1949417,3.3742242,5210.598,2557.0635,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.19162087,,0.41732687,0.0,0.082592,0.29199228,0.07950574,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.49442786,,1.0,0.0,0.038207084,1.0,0.41187522,geogrid,geogrid
PERM,MidReek,North,Total,1293.5457,,10000.0,0.08693194,1.8481245,4414.79,2434.5427,geogrid,geogrid
PORO,MidReek,North,Total,0.16277906,,0.4424101,0.0,0.04775275,0.28895503,0.092523016,geogrid,geogrid
SW,MidReek,North,Total,0.9922699,,1.0,0.0,1.0,1.0,0.07784572,geogrid,geogrid
PERM,MidReek,Reach,Total,1439.3203,,10000.0,0.14059962,1.8589054,5009.5737,2550.0999,geogrid,geogrid
PORO,MidReek,Reach,Total,0.1676803,,0.45242304,0.0,0.049595848,0.29053754,0.0921773,geogrid,geogrid
SW,MidReek,Reach,Total,0.68334866,,1.0,0.0,0.07007962,1.0,0.376028,geogrid,geogrid
PERM,MidReek,Stormlands,Total,1714.1083,,10000.0,0.3616682,6.0998635,6388.942,2842.5776,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.1964852,,0.45040217,0.0,0.09717974,0.2979648,0.07854923,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.12970288,,0.6237122,0.0,0.024645029,0.2900191,0.11191897,geogrid,geogrid
