ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6033623,984044,481553,335811,47282158
Valysar,CentralSouth,65318845,12462726,9488406,6616741,931637155
Valysar,CentralNorth,41705360,6780073,4753728,3315013,466753788
Valysar,NorthHorst,5225466,656583,310427,190680,37354187
Valysar,CentralRamp,13743007,2041783,1456995,1016036,143057859
Valysar,CentralHorst,84997679,12980890,9564513,6669814,939109801
Valysar,EastLowland,6745944,1118736,607691,423773,59667295
Therys,WestLowland,1573825,269034,128306,89474,12598000
Therys,CentralSouth,13539774,3329953,2292008,1598332,225045141
Therys,CentralNorth,19615328,3749069,2237038,1559999,219647847
Therys,NorthHorst,6050855,862628,343926,211257,41385249
Therys,CentralRamp,6652101,1607989,1278164,891328,125498971
Therys,CentralHorst,28923369,7356415,5761734,4017945,565726729
Therys,EastLowland,24883,8866,3523,2457,345880
Volon,WestLowland,146620,26804,15509,10815,1522809
Volon,CentralSouth,38526178,6801652,4842262,3376752,475446631
Volon,CentralNorth,5539335,830001,508647,354705,49942421
Volon,NorthHorst,4395047,840084,648892,398583,78082315
Volon,CentralRamp,13745363,2544357,2042910,1424624,200587006
Volon,CentralHorst,85000407,14782262,11686369,8149490,1147448287
Volon,EastLowland,0,0,0,0,0
