SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9704978,4.1634181,1,SWOF,,,,
0.0405601,6.96e-05,0.9389185,2.2334317,1,SWOF,,,,
0.0605601,0.0005368,0.8732879,0.9246556,1,SWOF,,,,
0.0805601,0.0014435,0.8063535,0.4935447,1,SWOF,,,,
0.1005601,0.0028233,0.7392763,0.3030079,1,SWOF,,,,
0.1205601,0.0047195,0.6729259,0.2033024,1,SWOF,,,,
0.1405601,0.007181,0.6080439,0.1450421,1,SWOF,,,,
0.1605601,0.0102615,0.5453029,0.10824,1,SWOF,,,,
0.1805601,0.0140191,0.4853132,0.0836031,1,SWOF,,,,
0.2005601,0.0185159,0.4286094,0.0663518,1,SWOF,,,,
0.2205601,0.0238185,0.3756289,0.0538308,1,SWOF,,,,
0.2405601,0.0299974,0.3266947,0.0444732,1,SWOF,,,,
0.2605601,0.0371274,0.2820052,0.0373072,1,SWOF,,,,
0.2805601,0.0452873,0.2416348,0.0317054,1,SWOF,,,,
0.3005601,0.0545595,0.2055439,0.0272484,1,SWOF,,,,
0.3205601,0.0650299,0.1735953,0.0236477,1,SWOF,,,,
0.3405601,0.0767873,0.1455754,0.0206997,1,SWOF,,,,
0.3605601,0.089923,0.1212152,0.0182574,1,SWOF,,,,
0.3805601,0.1045295,0.1002112,0.0162129,1,SWOF,,,,
0.4005601,0.1207002,0.082243,0.0144851,1,SWOF,,,,
0.4205601,0.1385277,0.0669877,0.0130127,1,SWOF,,,,
0.4405601,0.1581021,0.0541312,0.0117484,1,SWOF,,,,
0.4605601,0.1795099,0.0433755,0.0106552,1,SWOF,,,,
0.4805601,0.2028309,0.0344438,0.0097039,1,SWOF,,,,
0.5005601,0.2281364,0.0270836,0.0088713,1,SWOF,,,,
0.5205601,0.2554857,0.021067,0.0081387,1,SWOF,,,,
0.5405601,0.2849278,0.0161937,0.0074909,1,SWOF,,,,
0.5605601,0.3164896,0.012283,0.0069155,1,SWOF,,,,
0.5805601,0.3501585,0.0091758,0.0064022,1,SWOF,,,,
0.6005601,0.3859051,0.006736,0.0059425,1,SWOF,,,,
0.6205601,0.4236649,0.0048459,0.0055293,1,SWOF,,,,
0.6405601,0.4633321,0.0034046,0.0051565,1,SWOF,,,,
0.6605601,0.504752,0.0023256,0.0048193,1,SWOF,,,,
0.6805601,0.5477133,0.0015355,0.0045132,1,SWOF,,,,
0.7005601,0.5919393,0.0009725,0.0042346,1,SWOF,,,,
0.7205601,0.6370783,0.0005844,0.0039803,1,SWOF,,,,
0.7405601,0.6826927,0.0003282,0.0037476,1,SWOF,,,,
0.7605601,0.7282449,0.0001683,0.0035343,1,SWOF,,,,
0.7805601,0.7730776,7.6e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8163773,2.83e-05,0.0031574,1,SWOF,,,,
0.8205601,0.857091,7.6e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8936616,1.1e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9232504,0.0,0.0026932,1,SWOF,,,,
0.8667887,0.9302197,0.0,0.0026519,1,SWOF,,,,
0.8805601,0.9374336,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9479102,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9583868,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9688635,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9793401,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9898168,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.8154361,0.0
,,,,1,SGOF,0.07,0.0073675,0.750343,0.0
,,,,1,SGOF,0.09,0.0150833,0.6867814,0.0
,,,,1,SGOF,0.11,0.0232191,0.6248828,0.0
,,,,1,SGOF,0.13,0.0318358,0.5649841,0.0
,,,,1,SGOF,0.15,0.0409921,0.5074865,0.0
,,,,1,SGOF,0.17,0.0507463,0.4527854,0.0
,,,,1,SGOF,0.19,0.0611575,0.4012316,0.0
,,,,1,SGOF,0.21,0.0722861,0.353108,0.0
,,,,1,SGOF,0.23,0.0841939,0.308616,0.0
,,,,1,SGOF,0.25,0.0969437,0.2678716,0.0
,,,,1,SGOF,0.27,0.1105995,0.2309056,0.0
,,,,1,SGOF,0.29,0.1252252,0.1976716,0.0
,,,,1,SGOF,0.31,0.1408847,0.168055,0.0
,,,,1,SGOF,0.33,0.1576402,0.1418862,0.0
,,,,1,SGOF,0.35,0.1755513,0.1189536,0.0
,,,,1,SGOF,0.37,0.1946737,0.0990168,0.0
,,,,1,SGOF,0.39,0.2150573,0.0818186,0.0
,,,,1,SGOF,0.41,0.2367447,0.0670956,0.0
,,,,1,SGOF,0.43,0.2597685,0.0545864,0.0
