WELL,DEPTH,CONBPRES,WELLMODEL,CONIPOS,CONKPOS,CONIDX,PRESSURE,CONJPOS,SGAS,DATE,SWAT,DRAWDOWN
R_A3,1635.1737060546875,300.3769226074219,STANDARD,29,27,18,300.3769226074219,41,0.0,2018-01-01,0.18350575864315033,0
R_A3,1638.575439453125,300.6050109863281,STANDARD,29,28,19,300.6050109863281,41,0.0,2018-01-01,0.04501305893063545,0
R_A3,1641.977294921875,300.8330993652344,STANDARD,29,29,20,300.8330993652344,41,0.0,2018-01-01,0.051198408007621765,0
R_A3,1645.3790283203125,301.06121826171875,STANDARD,29,30,21,301.06121826171875,41,0.0,2018-01-01,0.29550155997276306,0
R_A3,1648.7808837890625,301.2893371582031,STANDARD,29,31,22,301.2893371582031,41,0.0,2018-01-01,0.6481541991233826,0
R_A4,1632.1402587890625,300.17352294921875,STANDARD,30,1,1,300.17352294921875,52,0.0,2018-01-01,0.049372877925634384,0
R_A4,1626.1968994140625,299.77508544921875,STANDARD,31,1,2,299.77508544921875,52,0.0,2018-01-01,0.047961145639419556,0
R_A4,1628.224365234375,299.9110107421875,STANDARD,31,2,3,299.9110107421875,52,0.0,2018-01-01,0.04843505471944809,0
R_A4,1630.251708984375,300.04693603515625,STANDARD,31,3,4,300.04693603515625,52,0.0,2018-01-01,0.05002902075648308,0
R_A4,1632.2791748046875,300.182861328125,STANDARD,31,4,5,300.182861328125,52,0.0,2018-01-01,0.05260855704545975,0
R_A4,1634.306640625,300.31878662109375,STANDARD,31,5,6,300.31878662109375,52,0.0,2018-01-01,0.05302326753735542,0
R_A4,1631.908447265625,300.1579895019531,STANDARD,32,5,7,300.1579895019531,52,0.0,2018-01-01,0.053345609456300735,0
R_A4,1637.67431640625,300.5445861816406,STANDARD,32,5,8,300.5445861816406,51,0.0,2018-01-01,0.057723354548215866,0
R_A4,1635.927490234375,300.4274597167969,STANDARD,32,4,9,300.4274597167969,51,0.0,2018-01-01,0.0543612539768219,0
R_A4,1636.7332763671875,300.4814758300781,STANDARD,33,4,10,300.4814758300781,51,0.0,2018-01-01,0.05773945897817612,0
R_A4,1634.945068359375,300.361572265625,STANDARD,33,3,11,300.361572265625,51,0.0,2018-01-01,0.1100894957780838,0
R_A4,1645.747802734375,301.0859375,STANDARD,33,4,12,301.0859375,50,0.0,2018-01-01,0.06647495925426483,0
R_A4,1642.2470703125,300.8511962890625,STANDARD,34,4,13,300.8511962890625,50,0.0,2018-01-01,0.06260963529348373,0
R_A4,1640.436279296875,300.7297668457031,STANDARD,34,3,14,300.7297668457031,50,0.0,2018-01-01,0.061728768050670624,0
R_A4,1642.0184326171875,300.83587646484375,STANDARD,35,3,15,300.83587646484375,50,0.0,2018-01-01,0.06023399531841278,0
R_A4,1640.289794921875,300.7199401855469,STANDARD,35,2,16,300.7199401855469,50,0.0,2018-01-01,0.15533097088336945,0
R_A4,1638.561279296875,300.60406494140625,STANDARD,35,1,17,300.60406494140625,50,0.0,2018-01-01,0.22638694941997528,0
R_A4,1641.806884765625,300.8216857910156,STANDARD,35,30,18,300.8216857910156,49,0.0,2018-01-01,0.33841878175735474,0
R_A4,1645.889404296875,301.0954284667969,STANDARD,36,30,19,301.0954284667969,49,0.0,2018-01-01,0.2180606871843338,0
R_A4,1646.8602294921875,301.1605529785156,STANDARD,36,30,20,301.1605529785156,48,0.0,2018-01-01,0.23858347535133362,0
R_A4,1651.9556884765625,301.50225830078125,STANDARD,37,30,21,301.50225830078125,48,0.0,2018-01-01,0.8117151260375977,0
R_A4,1646.32861328125,301.1249084472656,STANDARD,37,29,22,301.1249084472656,48,0.0,2018-01-01,0.8347432613372803,0
R_A4,1652.1180419921875,301.5131530761719,STANDARD,38,29,23,301.5131530761719,48,0.0,2018-01-01,0.6481541991233826,0
R_A4,1659.1480712890625,301.9846496582031,STANDARD,38,29,24,301.9846496582031,47,0.0,2018-01-01,0.680711567401886,0
R_A5,1685.0889892578125,303.8500061035156,STANDARD,31,1,1,303.8500061035156,20,0.0,2018-01-01,1.0,0
R_A5,1687.183837890625,304.04852294921875,STANDARD,31,2,2,304.04852294921875,20,0.0,2018-01-01,1.0,0
R_A5,1689.27880859375,304.2470397949219,STANDARD,31,3,3,304.2470397949219,20,0.0,2018-01-01,1.0,0
R_A5,1691.373779296875,304.4455871582031,STANDARD,31,4,4,304.4455871582031,20,0.0,2018-01-01,1.0,0
R_A5,1693.46875,304.64410400390625,STANDARD,31,5,5,304.64410400390625,20,0.0,2018-01-01,1.0,0
R_A5,1695.563720703125,304.8426208496094,STANDARD,31,6,6,304.8426208496094,20,0.0,2018-01-01,1.0,0
R_A5,1697.6585693359375,305.3469543457031,STANDARD,31,7,7,305.3469543457031,20,0.0,2018-01-01,1.0,0
R_A5,1700.2958984375,305.5968933105469,STANDARD,31,10,8,305.5968933105469,21,0.0,2018-01-01,1.0,0
R_A5,1702.40087890625,305.4906921386719,STANDARD,31,11,9,305.4906921386719,21,0.0,2018-01-01,1.0,0
R_A5,1704.403076171875,305.6804504394531,STANDARD,31,12,10,305.6804504394531,21,0.0,2018-01-01,1.0,0
R_A5,1706.4052734375,305.8821716308594,STANDARD,31,13,11,305.8821716308594,21,0.0,2018-01-01,1.0,0
R_A5,1708.4073486328125,306.0718994140625,STANDARD,31,14,12,306.0718994140625,21,0.0,2018-01-01,1.0,0
R_A5,1710.4095458984375,306.40667724609375,STANDARD,31,15,13,306.40667724609375,21,0.0,2018-01-01,1.0,0
R_A5,1712.4117431640625,306.5964050292969,STANDARD,31,16,14,306.5964050292969,21,0.0,2018-01-01,1.0,0
R_A5,1714.293212890625,306.7747497558594,STANDARD,31,17,15,306.7747497558594,21,0.0,2018-01-01,1.0,0
R_A5,1715.4293212890625,306.8824157714844,STANDARD,31,18,16,306.8824157714844,21,0.0,2018-01-01,1.0,0
R_A5,1716.7825927734375,306.8535461425781,STANDARD,31,27,17,306.8535461425781,21,0.0,2018-01-01,1.0,0
R_A5,1718.90625,307.0548400878906,STANDARD,31,28,18,307.0548400878906,21,0.0,2018-01-01,1.0,0
R_A5,1721.02978515625,307.5618896484375,STANDARD,31,29,19,307.5618896484375,21,0.0,2018-01-01,1.0,0
R_A5,1723.1533203125,307.7631530761719,STANDARD,31,30,20,307.7631530761719,21,0.0,2018-01-01,1.0,0
R_A5,1725.2769775390625,307.96441650390625,STANDARD,31,31,21,307.96441650390625,21,0.0,2018-01-01,1.0,0
R_A6,1694.9163818359375,305.0870666503906,STANDARD,17,1,1,305.0870666503906,42,0.0,2018-01-01,1.0,0
R_A6,1696.4632568359375,305.2336730957031,STANDARD,17,2,2,305.2336730957031,42,0.0,2018-01-01,1.0,0
R_A6,1698.0101318359375,305.3802795410156,STANDARD,17,3,3,305.3802795410156,42,0.0,2018-01-01,1.0,0
R_A6,1699.5570068359375,305.52685546875,STANDARD,17,4,4,305.52685546875,42,0.0,2018-01-01,1.0,0
R_A6,1701.1038818359375,305.6734619140625,STANDARD,17,5,5,305.6734619140625,42,0.0,2018-01-01,1.0,0
R_A6,1702.6507568359375,305.8200378417969,STANDARD,17,6,6,305.8200378417969,42,0.0,2018-01-01,1.0,0
R_A6,1704.1976318359375,305.6676025390625,STANDARD,17,7,7,305.6676025390625,42,0.0,2018-01-01,1.0,0
R_A6,1705.7445068359375,305.8141784667969,STANDARD,17,8,8,305.8141784667969,42,0.0,2018-01-01,1.0,0
R_A6,1707.2913818359375,306.2598571777344,STANDARD,17,9,9,306.2598571777344,42,0.0,2018-01-01,1.0,0
R_A6,1708.8382568359375,306.10064697265625,STANDARD,17,10,10,306.10064697265625,42,0.0,2018-01-01,1.0,0
R_A6,1710.7618408203125,306.2830810546875,STANDARD,17,11,11,306.2830810546875,42,0.0,2018-01-01,1.0,0
R_A6,1713.0621337890625,306.5010681152344,STANDARD,17,12,12,306.5010681152344,42,0.0,2018-01-01,1.0,0
R_A6,1715.3624267578125,306.7310485839844,STANDARD,17,13,13,306.7310485839844,42,0.0,2018-01-01,1.0,0
R_A6,1717.66259765625,306.9490661621094,STANDARD,17,14,14,306.9490661621094,42,0.0,2018-01-01,1.0,0
R_A6,1719.962890625,307.16705322265625,STANDARD,17,15,15,307.16705322265625,42,0.0,2018-01-01,1.0,0
R_A6,1722.26318359375,307.53009033203125,STANDARD,17,16,16,307.53009033203125,42,0.0,2018-01-01,1.0,0
R_A6,1724.5634765625,307.74810791015625,STANDARD,17,17,17,307.74810791015625,42,0.0,2018-01-01,1.0,0
R_A6,1726.1417236328125,307.8976745605469,STANDARD,17,18,18,307.8976745605469,42,0.0,2018-01-01,1.0,0
R_A6,1727.431884765625,307.86285400390625,STANDARD,17,27,19,307.86285400390625,42,0.0,2018-01-01,1.0,0
R_A6,1729.156005859375,308.3320617675781,STANDARD,17,28,20,308.3320617675781,42,0.0,2018-01-01,1.0,0
R_A6,1730.880126953125,308.4954833984375,STANDARD,17,29,21,308.4954833984375,42,0.0,2018-01-01,1.0,0
R_A6,1732.604248046875,308.65887451171875,STANDARD,17,30,22,308.65887451171875,42,0.0,2018-01-01,1.0,0
R_A6,1734.328369140625,308.5165100097656,STANDARD,17,31,23,308.5165100097656,42,0.0,2018-01-01,1.0,0
R_A2,1639.4456787109375,298.5859069824219,STANDARD,22,1,1,298.5859069824219,30,0.0,2018-03-01,0.052250806242227554,0
R_A2,1641.2178955078125,298.7046813964844,STANDARD,22,2,2,298.7046813964844,30,0.0,2018-03-01,0.054842665791511536,0
R_A2,1642.989990234375,298.8234558105469,STANDARD,22,3,3,298.8234558105469,30,0.0,2018-03-01,0.05770007520914078,0
R_A2,1644.76220703125,298.9422302246094,STANDARD,22,4,4,298.9422302246094,30,0.0,2018-03-01,0.06019451469182968,0
R_A2,1646.534423828125,299.0610046386719,STANDARD,22,5,5,299.0610046386719,30,0.0,2018-03-01,0.06445400416851044,0
R_A2,1648.306640625,299.1908264160156,STANDARD,22,6,6,299.1908264160156,30,0.0,2018-03-01,0.3038838803768158,0
R_A2,1650.078857421875,299.3183898925781,STANDARD,22,7,7,299.3183898925781,30,0.0,2018-03-01,0.8710656762123108,0
R_A2,1651.8509521484375,299.4426574707031,STANDARD,22,8,8,299.4426574707031,30,0.0,2018-03-01,0.865558385848999,0
R_A2,1653.6231689453125,299.71929931640625,STANDARD,22,9,9,299.71929931640625,30,0.0,2018-03-01,0.8714051842689514,0
R_A2,1655.395263671875,299.9869079589844,STANDARD,22,10,10,299.9869079589844,30,0.0,2018-03-01,0.8862648010253906,0
R_A2,1657.3173828125,299.6930847167969,STANDARD,22,11,11,299.6930847167969,30,0.0,2018-03-01,0.06781064718961716,0
R_A2,1661.461669921875,300.236083984375,STANDARD,22,13,12,300.236083984375,30,0.0,2018-03-01,0.4257470965385437,0
R_A2,1663.5338134765625,300.3751525878906,STANDARD,22,14,13,300.3751525878906,30,0.0,2018-03-01,0.4614429473876953,0
R_A2,1665.60595703125,300.5143737792969,STANDARD,22,15,14,300.5143737792969,30,0.0,2018-03-01,0.9011064171791077,0
R_A2,1667.6781005859375,300.6531066894531,STANDARD,22,16,15,300.6531066894531,30,0.0,2018-03-01,0.9155410528182983,0
R_A2,1669.750244140625,300.7920227050781,STANDARD,22,17,16,300.7920227050781,30,0.0,2018-03-01,0.8948603272438049,0
R_A2,1676.1644287109375,301.0994873046875,STANDARD,22,17,17,301.0994873046875,29,0.0,2018-03-01,0.9722028970718384,0
R_A2,1677.697509765625,301.2022399902344,STANDARD,22,18,18,301.2022399902344,29,0.0,2018-03-01,0.990564227104187,0
R_A2,1679.016357421875,301.7245788574219,STANDARD,22,27,19,301.7245788574219,29,0.0,2018-03-01,0.8106560707092285,0
R_A2,1680.7021484375,302.4141540527344,STANDARD,22,28,20,302.4141540527344,29,-2.3454101752114556e-14,2018-03-01,1.0,0
R_A2,1682.3878173828125,302.1837463378906,STANDARD,22,29,21,302.1837463378906,29,-8.597816680833148e-09,2018-03-01,0.9999998211860657,0
R_A2,1684.0736083984375,302.3273620605469,STANDARD,22,30,22,302.3273620605469,29,2.9114275434949377e-09,2018-03-01,0.9999998211860657,0
R_A2,1685.7593994140625,302.4403991699219,STANDARD,22,31,23,302.4403991699219,29,-1.7780473759998472e-09,2018-03-01,1.0,0
R_A5,1685.0889892578125,285.8455810546875,STANDARD,31,1,1,285.8455810546875,20,-1.0022080942917455e-08,2018-04-28,0.9999998211860657,0
R_A5,1687.183837890625,286.0439758300781,STANDARD,31,2,2,286.0439758300781,20,-1.1025279356147166e-08,2018-04-28,0.9999998211860657,0
R_A5,1689.27880859375,286.24237060546875,STANDARD,31,3,3,286.24237060546875,20,-1.1152309298267937e-08,2018-04-28,0.9999998211860657,0
R_A5,1691.373779296875,286.440673828125,STANDARD,31,4,4,286.440673828125,20,-1.3276305388387755e-08,2018-04-28,0.9999997615814209,0
R_A5,1693.46875,286.6387939453125,STANDARD,31,5,5,286.6387939453125,20,-7.025652948300376e-09,2018-04-28,0.9999998807907104,0
R_A5,1695.563720703125,286.8370361328125,STANDARD,31,6,6,286.8370361328125,20,-7.308084803980819e-09,2018-04-28,0.9999998807907104,0
R_A5,1697.6585693359375,287.353759765625,STANDARD,31,7,7,287.353759765625,20,-7.204640356528458e-11,2018-04-28,1.0,0
R_A5,1700.2958984375,288.8164978027344,STANDARD,31,10,8,288.8164978027344,21,-2.0959360007115346e-13,2018-04-28,1.0,0
R_A5,1702.40087890625,283.6572570800781,STANDARD,31,11,9,283.6572570800781,21,-8.20457174421918e-11,2018-04-28,1.0,0
R_A5,1704.403076171875,283.8403015136719,STANDARD,31,12,10,283.8403015136719,21,-6.69190258761887e-11,2018-04-28,1.0,0
R_A5,1706.4052734375,284.0419616699219,STANDARD,31,13,11,284.0419616699219,21,-3.689284554936334e-12,2018-04-28,1.0,0
R_A5,1708.4073486328125,284.2320251464844,STANDARD,31,14,12,284.2320251464844,21,-1.980882038260523e-12,2018-04-28,1.0,0
R_A5,1710.4095458984375,284.5753173828125,STANDARD,31,15,13,284.5753173828125,21,-7.023117439171334e-13,2018-04-28,1.0,0
R_A5,1712.4117431640625,284.7728576660156,STANDARD,31,16,14,284.7728576660156,21,-2.007543301518408e-13,2018-04-28,1.0,0
R_A5,1714.293212890625,284.9537353515625,STANDARD,31,17,15,284.9537353515625,21,-3.748925269612263e-13,2018-04-28,1.0,0
R_A5,1715.4293212890625,285.06036376953125,STANDARD,31,18,16,285.06036376953125,21,-4.475185666664482e-19,2018-04-28,1.0,0
R_A5,1716.7825927734375,288.5411071777344,STANDARD,31,27,17,288.5411071777344,21,-1.0362205512322743e-14,2018-04-28,1.0,0
R_A5,1718.90625,288.8598327636719,STANDARD,31,28,18,288.8598327636719,21,-4.880442058786353e-15,2018-04-28,1.0,0
R_A5,1721.02978515625,291.00238037109375,STANDARD,31,29,19,291.00238037109375,21,-3.52327159441244e-18,2018-04-28,1.0,0
R_A5,1723.1533203125,291.69476318359375,STANDARD,31,30,20,291.69476318359375,21,-3.075979468438678e-18,2018-04-28,1.0,0
R_A5,1725.2769775390625,302.0994567871094,STANDARD,31,31,21,302.0994567871094,21,-3.1292808911902113e-23,2018-04-28,1.0,0
R_A3,1608.7811279296875,274.1684265136719,STANDARD,28,1,1,274.1684265136719,41,0.0,2018-07-03,0.296426922082901,0
R_A3,1610.7801513671875,274.3013610839844,STANDARD,28,2,2,274.3013610839844,41,0.0,2018-07-03,0.11878092586994171,0
R_A3,1612.7791748046875,274.4344787597656,STANDARD,28,3,3,274.4344787597656,41,0.0,2018-07-03,0.09229497611522675,0
R_A3,1606.30419921875,274.0087890625,STANDARD,29,3,4,274.0087890625,41,0.0,2018-07-03,0.11913304030895233,0
R_A3,1608.2747802734375,274.1400451660156,STANDARD,29,4,5,274.1400451660156,41,0.0,2018-07-03,0.13380271196365356,0
R_A3,1610.245361328125,274.37139892578125,STANDARD,29,5,6,274.37139892578125,41,0.0,2018-07-03,0.8062606453895569,0
R_A3,1612.2159423828125,274.463134765625,STANDARD,29,6,7,274.463134765625,41,0.0,2018-07-03,0.3245810568332672,0
R_A3,1614.1865234375,274.5940856933594,STANDARD,29,7,8,274.5940856933594,41,0.0,2018-07-03,0.1941540539264679,0
R_A3,1616.156982421875,274.72564697265625,STANDARD,29,8,9,274.72564697265625,41,0.0,2018-07-03,0.24355781078338623,0
R_A3,1618.1275634765625,274.9661560058594,STANDARD,29,9,10,274.9661560058594,41,0.0,2018-07-03,0.8013209700584412,0
R_A3,1620.0980224609375,280.18804931640625,STANDARD,29,10,11,280.18804931640625,41,0.0,2018-07-03,0.7879217863082886,0
R_A3,1622.2056884765625,294.8343200683594,STANDARD,29,11,12,294.8343200683594,41,0.0,2018-07-03,0.04766850173473358,0
R_A3,1624.450439453125,294.984619140625,STANDARD,29,12,13,294.984619140625,41,0.0,2018-07-03,0.05445307120680809,0
R_A3,1626.6953125,295.134765625,STANDARD,29,13,14,295.134765625,41,0.0,2018-07-03,0.37199121713638306,0
R_A3,1628.9400634765625,295.28436279296875,STANDARD,29,14,15,295.28436279296875,41,0.0,2018-07-03,0.2233138084411621,0
R_A3,1631.1849365234375,295.44146728515625,STANDARD,29,15,16,295.44146728515625,41,0.0,2018-07-03,0.5042349100112915,0
R_A3,1632.8900146484375,295.56207275390625,STANDARD,29,16,17,295.56207275390625,41,0.0,2018-07-03,0.8091127276420593,0
R_A3,1635.1737060546875,283.8866882324219,STANDARD,29,27,18,283.8866882324219,41,0.0,2018-07-03,0.18260741233825684,0
R_A3,1638.575439453125,283.9169921875,STANDARD,29,28,19,283.9169921875,41,0.0,2018-07-03,0.04514987766742706,0
R_A3,1641.977294921875,284.14404296875,STANDARD,29,29,20,284.14404296875,41,0.0,2018-07-03,0.05134208872914314,0
R_A3,1645.3790283203125,284.3766784667969,STANDARD,29,30,21,284.3766784667969,41,0.0,2018-07-03,0.2858012020587921,0
R_A3,1648.7808837890625,284.3526306152344,STANDARD,29,31,22,284.3526306152344,41,0.0,2018-07-03,0.6588708758354187,0
R_A4,1632.1402587890625,278.7176208496094,STANDARD,30,1,1,278.7176208496094,52,0.0,2018-09-12,0.04947754740715027,0
R_A4,1626.1968994140625,278.3879089355469,STANDARD,31,1,2,278.3879089355469,52,0.0,2018-09-12,0.048055749386548996,0
R_A4,1628.224365234375,278.5230712890625,STANDARD,31,2,3,278.5230712890625,52,0.0,2018-09-12,0.048539213836193085,0
R_A4,1630.251708984375,278.6581726074219,STANDARD,31,3,4,278.6581726074219,52,0.0,2018-09-12,0.05013499781489372,0
R_A4,1632.2791748046875,278.79327392578125,STANDARD,31,4,5,278.79327392578125,52,0.0,2018-09-12,0.052711497992277145,0
R_A4,1634.306640625,278.92840576171875,STANDARD,31,5,6,278.92840576171875,52,0.0,2018-09-12,0.05313076078891754,0
R_A4,1631.908447265625,278.8296203613281,STANDARD,32,5,7,278.8296203613281,52,0.0,2018-09-12,0.05345317721366882,0
R_A4,1637.67431640625,279.1085510253906,STANDARD,32,5,8,279.1085510253906,51,0.0,2018-09-12,0.05783034488558769,0
R_A4,1635.927490234375,278.9920959472656,STANDARD,32,4,9,278.9920959472656,51,0.0,2018-09-12,0.05447613075375557,0
R_A4,1636.7332763671875,279.09820556640625,STANDARD,33,4,10,279.09820556640625,51,0.0,2018-09-12,0.05785156413912773,0
R_A4,1634.945068359375,278.9790954589844,STANDARD,33,3,11,278.9790954589844,51,0.0,2018-09-12,0.11039228737354279,0
R_A4,1645.747802734375,279.58734130859375,STANDARD,33,4,12,279.58734130859375,50,0.0,2018-09-12,0.06661088764667511,0
R_A4,1642.2470703125,279.3969421386719,STANDARD,34,4,13,279.3969421386719,50,0.0,2018-09-12,0.0627526342868805,0
R_A4,1640.436279296875,279.2760925292969,STANDARD,34,3,14,279.2760925292969,50,0.0,2018-09-12,0.061884697526693344,0
R_A4,1642.0184326171875,279.41339111328125,STANDARD,35,3,15,279.41339111328125,50,0.0,2018-09-12,0.060303594917058945,0
R_A4,1640.289794921875,279.29644775390625,STANDARD,35,2,16,279.29644775390625,50,0.0,2018-09-12,0.15556898713111877,0
R_A4,1638.561279296875,279.1794128417969,STANDARD,35,1,17,279.1794128417969,50,0.0,2018-09-12,0.22618559002876282,0
R_A4,1641.806884765625,275.86962890625,STANDARD,35,30,18,275.86962890625,49,0.0,2018-09-12,0.3340952396392822,0
R_A4,1645.889404296875,276.8482666015625,STANDARD,36,30,19,276.8482666015625,49,0.0,2018-09-12,0.20374494791030884,0
R_A4,1646.8602294921875,275.91912841796875,STANDARD,36,30,20,275.91912841796875,48,0.0,2018-09-12,0.24111877381801605,0
R_A4,1651.9556884765625,281.68609619140625,STANDARD,37,30,21,281.68609619140625,48,0.0,2018-09-12,0.8105786442756653,0
R_A4,1646.32861328125,279.969482421875,STANDARD,37,29,22,279.969482421875,48,0.0,2018-09-12,0.8336591720581055,0
R_A4,1652.1180419921875,278.4814147949219,STANDARD,38,29,23,278.4814147949219,48,0.0,2018-09-12,0.6893634796142578,0
R_A4,1659.1480712890625,278.69378662109375,STANDARD,38,29,24,278.69378662109375,47,0.0,2018-09-12,0.683042049407959,0
R_A6,1694.9163818359375,273.5708312988281,STANDARD,17,1,1,273.5708312988281,42,1.0490011772635102e-15,2018-11-07,1.0,0
R_A6,1696.4632568359375,273.71527099609375,STANDARD,17,2,2,273.71527099609375,42,7.142336924156726e-16,2018-11-07,1.0,0
R_A6,1698.0101318359375,273.8573913574219,STANDARD,17,3,3,273.8573913574219,42,7.718076865108499e-16,2018-11-07,1.0,0
R_A6,1699.5570068359375,273.9960632324219,STANDARD,17,4,4,273.9960632324219,42,9.643471163281393e-16,2018-11-07,1.0,0
R_A6,1701.1038818359375,274.1330871582031,STANDARD,17,5,5,274.1330871582031,42,1.998320340920582e-15,2018-11-07,1.0,0
R_A6,1702.6507568359375,274.2732238769531,STANDARD,17,6,6,274.2732238769531,42,1.397028922666549e-13,2018-11-07,1.0,0
R_A6,1704.1976318359375,274.11444091796875,STANDARD,17,7,7,274.11444091796875,42,2.775324187045264e-13,2018-11-07,1.0,0
R_A6,1705.7445068359375,274.2607116699219,STANDARD,17,8,8,274.2607116699219,42,2.242612969242594e-13,2018-11-07,1.0,0
R_A6,1707.2913818359375,274.7071838378906,STANDARD,17,9,9,274.7071838378906,42,8.279086373711927e-15,2018-11-07,1.0,0
R_A6,1708.8382568359375,275.3200988769531,STANDARD,17,10,10,275.3200988769531,42,7.209073697158827e-14,2018-11-07,1.0,0
