PRESSURE,SWAT,DRAWDOWN,WELL,CONIDX,DEPTH,CONKPOS,DATE,CONBPRES,CONJPOS,WELLMODEL,SGAS,CONIPOS
280.8426513671875,0.09397134184837341,0,R_A3,8,1613.6368408203125,7,2018-07-03,280.8426513671875,41,STANDARD,0.0,29
280.9674987792969,0.10689938068389893,0,R_A3,9,1615.508056640625,8,2018-07-03,280.9674987792969,41,STANDARD,0.0,29
281.1668701171875,0.7962359189987183,0,R_A3,10,1617.3792724609375,9,2018-07-03,281.1668701171875,41,STANDARD,0.0,29
282.3707580566406,0.7952407598495483,0,R_A3,11,1619.2503662109375,10,2018-07-03,282.3707580566406,41,STANDARD,0.0,29
295.38238525390625,0.04609798267483711,0,R_A3,12,1621.3348388671875,11,2018-07-03,295.38238525390625,41,STANDARD,0.0,29
295.5362548828125,0.05399908497929573,0,R_A3,13,1623.63232421875,12,2018-07-03,295.5362548828125,41,STANDARD,0.0,29
295.69171142578125,0.3802547752857208,0,R_A3,14,1625.929931640625,13,2018-07-03,295.69171142578125,41,STANDARD,0.0,29
295.96185302734375,0.34850406646728516,0,R_A3,15,1628.2275390625,14,2018-07-03,295.96185302734375,41,STANDARD,0.0,29
296.28125,0.4949325919151306,0,R_A3,16,1630.525146484375,15,2018-07-03,296.28125,41,STANDARD,0.0,29
296.3961486816406,0.8015909790992737,0,R_A3,17,1632.15283203125,16,2018-07-03,296.3961486816406,41,STANDARD,0.0,29
289.2313537597656,1.0,0,R_A3,18,1634.3555908203125,27,2018-07-03,289.2313537597656,41,STANDARD,-2.9771953131974005e-12,29
286.2595520019531,0.1909855753183365,0,R_A3,19,1637.802978515625,28,2018-07-03,286.2595520019531,41,STANDARD,0.0,29
286.5054016113281,0.045323941856622696,0,R_A3,20,1641.250244140625,29,2018-07-03,286.5054016113281,41,STANDARD,0.0,29
286.7048645019531,0.6493112444877625,0,R_A3,21,1644.6976318359375,30,2018-07-03,286.7048645019531,41,STANDARD,0.0,29
286.48333740234375,0.17044509947299957,0,R_A3,22,1648.14501953125,31,2018-07-03,286.48333740234375,41,STANDARD,0.0,29
281.2936706542969,0.05019228532910347,0,R_A4,1,1631.0087890625,1,2018-09-12,281.2936706542969,52,STANDARD,0.0,30
281.1018371582031,0.04864697903394699,0,R_A4,2,1627.5906982421875,1,2018-09-12,281.1018371582031,52,STANDARD,0.0,31
281.2430725097656,0.05041204392910004,0,R_A4,3,1629.707275390625,2,2018-09-12,281.2430725097656,52,STANDARD,0.0,31
281.3843078613281,0.05167631432414055,0,R_A4,4,1631.823974609375,3,2018-09-12,281.3843078613281,52,STANDARD,0.0,31
281.5255432128906,0.054594069719314575,0,R_A4,5,1633.940673828125,4,2018-09-12,281.5255432128906,52,STANDARD,0.0,31
281.5323791503906,0.05391981452703476,0,R_A4,6,1633.32177734375,4,2018-09-12,281.5323791503906,52,STANDARD,0.0,32
281.5826416015625,0.056589677929878235,0,R_A4,7,1634.94091796875,4,2018-09-12,281.5826416015625,51,STANDARD,0.0,32
281.7466735839844,0.055735889822244644,0,R_A4,8,1636.9285888671875,4,2018-09-12,281.7466735839844,51,STANDARD,0.0,33
282.0367126464844,0.05921490490436554,0,R_A4,9,1642.37939453125,4,2018-09-12,282.0367126464844,50,STANDARD,0.0,33
281.8955078125,0.09438375383615494,0,R_A4,10,1639.7386474609375,4,2018-09-12,281.8955078125,50,STANDARD,0.0,34
281.7784729003906,0.13946783542633057,0,R_A4,11,1637.22314453125,4,2018-09-12,281.7784729003906,50,STANDARD,0.0,35
278.98162841796875,0.05093434453010559,0,R_A4,12,1639.6365966796875,31,2018-09-12,278.98162841796875,49,STANDARD,0.0,35
279.4285888671875,0.056529730558395386,0,R_A4,13,1646.1630859375,31,2018-09-12,279.4285888671875,49,STANDARD,0.0,36
279.0386962890625,0.289124995470047,0,R_A4,14,1640.374267578125,30,2018-09-12,279.0386962890625,49,STANDARD,0.0,36
279.1188049316406,0.6504145264625549,0,R_A4,15,1641.8756103515625,30,2018-09-12,279.1188049316406,48,STANDARD,0.0,36
279.6297302246094,0.6692368388175964,0,R_A4,16,1648.53759765625,30,2018-09-12,279.6297302246094,48,STANDARD,0.0,37
280.7198486328125,0.773010790348053,0,R_A4,17,1654.88818359375,30,2018-09-12,280.7198486328125,48,STANDARD,0.0,38
279.6602478027344,0.6518601179122925,0,R_A4,18,1649.24267578125,29,2018-09-12,279.6602478027344,48,STANDARD,0.0,38
280.38671875,0.2848482131958008,0,R_A4,19,1661.07568359375,29,2018-09-12,280.38671875,47,STANDARD,0.0,38
269.26171875,1.0,0,R_A6,1,1695.5587158203125,1,2018-11-07,269.26171875,42,STANDARD,-3.669228566409487e-15,17
269.4053649902344,1.0,0,R_A6,2,1697.1187744140625,2,2018-11-07,269.4053649902344,42,STANDARD,-2.032373606499047e-15,17
269.5423583984375,1.0,0,R_A6,3,1698.6788330078125,3,2018-11-07,269.5423583984375,42,STANDARD,-1.7484602327989037e-15,17
269.67132568359375,1.0,0,R_A6,4,1700.23876953125,4,2018-11-07,269.67132568359375,42,STANDARD,-1.4310910693854655e-15,17
269.79815673828125,1.0,0,R_A6,5,1701.7987060546875,5,2018-11-07,269.79815673828125,42,STANDARD,-2.209113383690761e-15,17
269.93157958984375,1.0,0,R_A6,6,1703.358642578125,6,2018-11-07,269.93157958984375,42,STANDARD,-1.0659382447888999e-13,17
269.7728576660156,1.0,0,R_A6,7,1704.918701171875,7,2018-11-07,269.7728576660156,42,STANDARD,-1.8867260455791152e-13,17
269.91912841796875,1.0,0,R_A6,8,1706.478759765625,8,2018-11-07,269.91912841796875,42,STANDARD,-1.82657369589799e-13,17
270.2261657714844,1.0,0,R_A6,9,1708.0386962890625,9,2018-11-07,270.2261657714844,42,STANDARD,-4.476608513271025e-15,17
269.56854248046875,1.0,0,R_A6,10,1709.5987548828125,10,2018-11-07,269.56854248046875,42,STANDARD,-6.102203703277354e-13,17
283.3739013671875,1.0,0,R_A6,11,1711.5355224609375,11,2018-11-07,283.3739013671875,42,STANDARD,-4.438760817238041e-11,17
283.5946044921875,1.0,0,R_A6,12,1713.84912109375,12,2018-11-07,283.5946044921875,42,STANDARD,-3.965985873044531e-11,17
283.8337097167969,1.0,0,R_A6,13,1716.162841796875,13,2018-11-07,283.8337097167969,42,STANDARD,-2.497605204251907e-12,17
284.0528259277344,1.0,0,R_A6,14,1718.4764404296875,14,2018-11-07,284.0528259277344,42,STANDARD,-2.1270082049829053e-12,17
284.272216796875,1.0,0,R_A6,15,1720.7900390625,15,2018-11-07,284.272216796875,42,STANDARD,-1.343574665586822e-12,17
284.636474609375,1.0,0,R_A6,16,1723.1036376953125,16,2018-11-07,284.636474609375,42,STANDARD,-4.3510933246150574e-13,17
