DATE,BLOCK,BPR
2000-01-01,1095,308.734619140625
2000-01-01,"15,28,1",308.734619140625
2000-01-01,"15,28,10",309.8172912597656
2000-01-01,"15,28,13",310.2352294921875
2000-01-01,24135,309.8172912597656
2000-01-01,31815,310.2352294921875
2000-02-01,1095,308.8564758300781
2000-02-01,"15,28,1",308.8564758300781
2000-02-01,"15,28,10",309.93438720703125
2000-02-01,"15,28,13",310.35211181640625
2000-02-01,24135,309.93438720703125
2000-02-01,31815,310.35211181640625
2000-03-01,1095,304.1881103515625
2000-03-01,"15,28,1",304.1881103515625
2000-03-01,"15,28,10",304.7733154296875
2000-03-01,"15,28,13",305.1884460449219
2000-03-01,24135,304.7733154296875
2000-03-01,31815,305.1884460449219
2000-04-01,1095,298.2952575683594
2000-04-01,"15,28,1",298.2952575683594
2000-04-01,"15,28,10",298.84368896484375
2000-04-01,"15,28,13",299.2577819824219
2000-04-01,24135,298.84368896484375
2000-04-01,31815,299.2577819824219
2000-05-01,1095,293.23358154296875
2000-05-01,"15,28,1",293.23358154296875
2000-05-01,"15,28,10",293.73419189453125
2000-05-01,"15,28,13",294.14794921875
2000-05-01,24135,293.73419189453125
2000-05-01,31815,294.14794921875
2000-06-01,1095,288.2884521484375
2000-06-01,"15,28,1",288.2884521484375
2000-06-01,"15,28,10",288.73638916015625
2000-06-01,"15,28,13",289.1507568359375
2000-06-01,24135,288.73638916015625
2000-06-01,31815,289.1507568359375
2000-07-01,1095,286.49322509765625
2000-07-01,"15,28,1",286.49322509765625
2000-07-01,"15,28,10",286.8993835449219
2000-07-01,"15,28,13",287.3141174316406
2000-07-01,24135,286.8993835449219
2000-07-01,31815,287.3141174316406
2000-08-01,1095,285.1050720214844
2000-08-01,"15,28,1",285.1050720214844
2000-08-01,"15,28,10",285.4632263183594
2000-08-01,"15,28,13",285.87799072265625
2000-08-01,24135,285.4632263183594
2000-08-01,31815,285.87799072265625
2000-09-01,1095,283.9842224121094
2000-09-01,"15,28,1",283.9842224121094
2000-09-01,"15,28,10",284.2994384765625
2000-09-01,"15,28,13",284.7140808105469
2000-09-01,24135,284.2994384765625
2000-09-01,31815,284.7140808105469
2000-10-01,1095,283.09539794921875
2000-10-01,"15,28,1",283.09539794921875
2000-10-01,"15,28,10",283.380126953125
2000-10-01,"15,28,13",283.7946472167969
2000-10-01,24135,283.380126953125
2000-10-01,31815,283.7946472167969
2000-11-01,1095,282.34503173828125
2000-11-01,"15,28,1",282.34503173828125
2000-11-01,"15,28,10",282.60150146484375
2000-11-01,"15,28,13",283.01593017578125
2000-11-01,24135,282.60150146484375
2000-11-01,31815,283.01593017578125
2000-12-01,1095,281.7485656738281
2000-12-01,"15,28,1",281.7485656738281
2000-12-01,"15,28,10",281.9790344238281
2000-12-01,"15,28,13",282.3934326171875
2000-12-01,24135,281.9790344238281
2000-12-01,31815,282.3934326171875
2001-01-01,1095,281.23785400390625
