WELL,DEPTH,DRAWDOWN,CONIPOS,CONBPRES,WELLMODEL,CONJPOS,DATE,PRESSURE,SGAS,CONIDX,SWAT,CONKPOS
R_A2,1671.111572265625,0,22,302.8247985839844,STANDARD,30,2018-01-01,302.8247985839844,0.0,17,0.8784339427947998,17
R_A2,1672.9881591796875,0,22,302.95068359375,STANDARD,30,2018-01-01,302.95068359375,0.0,18,0.9240113496780396,18
R_A2,1674.229736328125,0,22,303.03399658203125,STANDARD,29,2018-01-01,303.03399658203125,0.0,19,0.9364186525344849,18
R_A2,1676.1676025390625,0,22,303.16400146484375,STANDARD,29,2018-01-01,303.16400146484375,0.0,20,0.38810184597969055,27
R_A2,1677.9368896484375,0,22,303.28271484375,STANDARD,29,2018-01-01,303.28271484375,0.0,21,1.0,28
R_A2,1679.7061767578125,0,22,303.40142822265625,STANDARD,29,2018-01-01,303.40142822265625,0.0,22,1.0,29
R_A2,1681.4754638671875,0,22,303.5201416015625,STANDARD,29,2018-01-01,303.5201416015625,0.0,23,1.0,30
R_A2,1683.2447509765625,0,22,303.98101806640625,STANDARD,29,2018-01-01,303.98101806640625,0.0,24,1.0,31
R_A3,1609.243408203125,0,28,298.6763000488281,STANDARD,41,2018-01-01,298.6763000488281,0.0,1,0.6481541991233826,1
R_A3,1611.3077392578125,0,28,298.8146667480469,STANDARD,41,2018-01-01,298.8146667480469,0.0,2,0.19103164970874786,2
R_A3,1613.3720703125,0,28,298.9530334472656,STANDARD,41,2018-01-01,298.9530334472656,0.0,3,0.1901353895664215,3
R_A3,1615.4365234375,0,28,299.09136962890625,STANDARD,41,2018-01-01,299.09136962890625,0.0,4,0.3642021119594574,4
R_A3,1617.5008544921875,0,28,299.2297668457031,STANDARD,41,2018-01-01,299.2297668457031,0.0,5,0.825840413570404,5
R_A3,1619.565185546875,0,28,299.3681335449219,STANDARD,41,2018-01-01,299.3681335449219,0.0,6,0.6481541991233826,6
R_A3,1609.3663330078125,0,29,298.6845397949219,STANDARD,41,2018-01-01,298.6845397949219,0.0,7,0.6481541991233826,6
R_A3,1611.4163818359375,0,29,298.8219299316406,STANDARD,41,2018-01-01,298.8219299316406,0.0,8,0.1940993070602417,7
R_A3,1613.46630859375,0,29,298.9593200683594,STANDARD,41,2018-01-01,298.9593200683594,0.0,9,0.19321905076503754,8
R_A3,1615.516357421875,0,29,299.09674072265625,STANDARD,41,2018-01-01,299.09674072265625,0.0,10,0.7929604053497314,9
R_A3,1617.5662841796875,0,29,299.234130859375,STANDARD,41,2018-01-01,299.234130859375,0.0,11,0.7912716865539551,10
R_A3,1619.750732421875,0,29,299.38055419921875,STANDARD,41,2018-01-01,299.38055419921875,0.0,12,0.04860593378543854,11
R_A3,1622.0697021484375,0,29,299.5360107421875,STANDARD,41,2018-01-01,299.5360107421875,0.0,13,0.05229460820555687,12
R_A3,1624.388671875,0,29,299.69146728515625,STANDARD,41,2018-01-01,299.69146728515625,0.0,14,0.3656202554702759,13
R_A3,1626.707763671875,0,29,299.846923828125,STANDARD,41,2018-01-01,299.846923828125,0.0,15,0.39237919449806213,14
R_A3,1629.026611328125,0,29,300.00238037109375,STANDARD,41,2018-01-01,300.00238037109375,0.0,16,0.4892965257167816,15
R_A3,1630.9468994140625,0,29,300.1311340332031,STANDARD,41,2018-01-01,300.1311340332031,0.0,17,0.7979694604873657,16
R_A3,1633.5262451171875,0,29,300.3040466308594,STANDARD,41,2018-01-01,300.3040466308594,0.0,18,1.0,27
R_A3,1637.1630859375,0,29,300.54791259765625,STANDARD,41,2018-01-01,300.54791259765625,0.0,19,0.041344668716192245,28
R_A3,1640.8001708984375,0,29,300.7917785644531,STANDARD,41,2018-01-01,300.7917785644531,0.0,20,0.04889432713389397,29
R_A3,1644.4371337890625,0,29,301.03564453125,STANDARD,41,2018-01-01,301.03564453125,0.0,21,1.0,30
R_A3,1648.0740966796875,0,29,301.279541015625,STANDARD,41,2018-01-01,301.279541015625,0.0,22,0.05962243303656578,31
R_A4,1631.1873779296875,0,30,300.1472473144531,STANDARD,52,2018-01-01,300.1472473144531,0.0,1,0.04804399237036705,1
R_A4,1627.4293212890625,0,31,299.8952941894531,STANDARD,52,2018-01-01,299.8952941894531,0.0,2,0.08099804073572159,1
R_A4,1629.4896240234375,0,31,300.0334167480469,STANDARD,52,2018-01-01,300.0334167480469,0.0,3,0.0502132885158062,2
R_A4,1631.5498046875,0,31,300.1715393066406,STANDARD,52,2018-01-01,300.1715393066406,0.0,4,0.051182959228754044,3
R_A4,1633.610107421875,0,31,300.3096618652344,STANDARD,52,2018-01-01,300.3096618652344,0.0,5,0.053786370903253555,4
R_A4,1632.3968505859375,0,32,300.22833251953125,STANDARD,52,2018-01-01,300.22833251953125,0.0,6,0.05403054505586624,4
R_A4,1635.880615234375,0,32,300.4619140625,STANDARD,51,2018-01-01,300.4619140625,0.0,7,0.057314906269311905,4
R_A4,1637.321044921875,0,33,300.5585021972656,STANDARD,51,2018-01-01,300.5585021972656,0.0,8,0.05894748121500015,4
R_A4,1635.474609375,0,33,300.4346923828125,STANDARD,51,2018-01-01,300.4346923828125,0.0,9,0.0557473748922348,3
R_A4,1642.1485595703125,0,33,300.8821716308594,STANDARD,50,2018-01-01,300.8821716308594,0.0,10,0.0593901127576828,4
R_A4,1641.132080078125,0,34,300.81402587890625,STANDARD,50,2018-01-01,300.81402587890625,0.0,11,0.05895074084401131,4
R_A4,1639.20703125,0,34,300.6849365234375,STANDARD,50,2018-01-01,300.6849365234375,0.0,12,0.11312957108020782,3
R_A4,1640.9061279296875,0,35,300.7988586425781,STANDARD,50,2018-01-01,300.7988586425781,0.0,13,0.09566916525363922,3
R_A4,1639.0426025390625,0,35,300.6739196777344,STANDARD,50,2018-01-01,300.6739196777344,0.0,14,0.1753392070531845,2
R_A4,1641.93212890625,0,35,300.86767578125,STANDARD,49,2018-01-01,300.86767578125,0.0,15,0.22990083694458008,2
R_A4,1642.357421875,0,36,300.89617919921875,STANDARD,49,2018-01-01,300.89617919921875,0.0,16,0.054858919233083725,30
R_A4,1639.6068115234375,0,36,300.7117614746094,STANDARD,48,2018-01-01,300.7117614746094,0.0,17,0.6481541991233826,30
R_A4,1646.7513427734375,0,37,301.19085693359375,STANDARD,48,2018-01-01,301.19085693359375,0.0,18,0.055758360773324966,30
R_A4,1653.461669921875,0,38,301.640869140625,STANDARD,48,2018-01-01,301.640869140625,0.0,19,0.10212812572717667,30
R_A4,1657.8184814453125,0,38,301.9330749511719,STANDARD,47,2018-01-01,301.9330749511719,0.0,20,0.06538131833076477,30
R_A5,1685.026611328125,0,31,303.8440856933594,STANDARD,20,2018-01-01,303.8440856933594,0.0,1,1.0,1
R_A5,1687.3070068359375,0,31,304.0601806640625,STANDARD,20,2018-01-01,304.0601806640625,0.0,2,1.0,2
R_A5,1689.5875244140625,0,31,304.27630615234375,STANDARD,20,2018-01-01,304.27630615234375,0.0,3,1.0,3
R_A5,1691.8680419921875,0,31,304.4924011230469,STANDARD,20,2018-01-01,304.4924011230469,0.0,4,1.0,4
R_A5,1694.1485595703125,0,31,304.7085266113281,STANDARD,20,2018-01-01,304.7085266113281,0.0,5,1.0,5
R_A5,1696.4290771484375,0,31,304.9246520996094,STANDARD,20,2018-01-01,304.9246520996094,0.0,6,1.0,6
R_A5,1698.70947265625,0,31,305.446533203125,STANDARD,20,2018-01-01,305.446533203125,0.0,7,1.0,7
R_A5,1707.6488037109375,0,31,305.988037109375,STANDARD,20,2018-01-01,305.988037109375,0.0,8,1.0,11
R_A5,1709.5638427734375,0,31,306.1695251464844,STANDARD,20,2018-01-01,306.1695251464844,0.0,9,1.0,12
R_A5,1701.7845458984375,0,31,305.4322814941406,STANDARD,21,2018-01-01,305.4322814941406,0.0,10,1.0,12
R_A5,1703.735107421875,0,31,305.6291198730469,STANDARD,21,2018-01-01,305.6291198730469,0.0,11,1.0,13
R_A5,1705.6856689453125,0,31,305.81396484375,STANDARD,21,2018-01-01,305.81396484375,0.0,12,1.0,14
R_A5,1707.63623046875,0,31,305.9988098144531,STANDARD,21,2018-01-01,305.9988098144531,0.0,13,1.0,15
R_A5,1709.5867919921875,0,31,306.3287048339844,STANDARD,21,2018-01-01,306.3287048339844,0.0,14,1.0,16
R_A5,1711.537353515625,0,31,306.5135498046875,STANDARD,21,2018-01-01,306.5135498046875,0.0,15,1.0,17
R_A5,1713.35400390625,0,31,306.6856994628906,STANDARD,21,2018-01-01,306.6856994628906,0.0,16,1.0,18
R_A5,1714.3951416015625,0,31,306.7843933105469,STANDARD,21,2018-01-01,306.7843933105469,0.0,17,1.0,19
R_A5,1715.7628173828125,0,31,306.75689697265625,STANDARD,21,2018-01-01,306.75689697265625,0.0,18,1.0,27
R_A5,1718.098388671875,0,31,306.978271484375,STANDARD,21,2018-01-01,306.978271484375,0.0,19,1.0,28
R_A5,1720.43408203125,0,31,307.5054016113281,STANDARD,21,2018-01-01,307.5054016113281,0.0,20,1.0,29
R_A5,1722.7696533203125,0,31,307.7267761230469,STANDARD,21,2018-01-01,307.7267761230469,0.0,21,1.0,30
R_A5,1725.105224609375,0,31,307.9481506347656,STANDARD,21,2018-01-01,307.9481506347656,0.0,22,1.0,31
R_A6,1695.20263671875,0,17,305.11419677734375,STANDARD,42,2018-01-01,305.11419677734375,0.0,1,1.0,1
R_A6,1696.7510986328125,0,17,305.2609558105469,STANDARD,42,2018-01-01,305.2609558105469,0.0,2,1.0,2
R_A6,1698.299560546875,0,17,305.4076843261719,STANDARD,42,2018-01-01,305.4076843261719,0.0,3,1.0,3
R_A6,1699.84814453125,0,17,305.554443359375,STANDARD,42,2018-01-01,305.554443359375,0.0,4,1.0,4
R_A6,1701.3966064453125,0,17,305.7012023925781,STANDARD,42,2018-01-01,305.7012023925781,0.0,5,1.0,5
R_A6,1702.9451904296875,0,17,305.84796142578125,STANDARD,42,2018-01-01,305.84796142578125,0.0,6,1.0,6
R_A6,1704.49365234375,0,17,305.6956481933594,STANDARD,42,2018-01-01,305.6956481933594,0.0,7,1.0,7
R_A6,1706.042236328125,0,17,306.1414489746094,STANDARD,42,2018-01-01,306.1414489746094,0.0,8,1.0,8
R_A6,1707.5906982421875,0,17,306.2882080078125,STANDARD,42,2018-01-01,306.2882080078125,0.0,9,1.0,9
R_A6,1709.1392822265625,0,17,306.1291809082031,STANDARD,42,2018-01-01,306.1291809082031,0.0,10,1.0,10
R_A6,1711.055419921875,0,17,306.3109130859375,STANDARD,42,2018-01-01,306.3109130859375,0.0,11,1.0,11
R_A6,1713.3392333984375,0,17,306.52734375,STANDARD,42,2018-01-01,306.52734375,0.0,12,1.0,12
R_A6,1715.623046875,0,17,306.7557678222656,STANDARD,42,2018-01-01,306.7557678222656,0.0,13,1.0,13
R_A6,1717.9068603515625,0,17,306.9721984863281,STANDARD,42,2018-01-01,306.9721984863281,0.0,14,1.0,14
R_A6,1720.190673828125,0,17,307.18865966796875,STANDARD,42,2018-01-01,307.18865966796875,0.0,15,1.0,15
R_A6,1722.474365234375,0,17,307.55010986328125,STANDARD,42,2018-01-01,307.55010986328125,0.0,16,1.0,16
R_A6,1724.7581787109375,0,17,307.7665710449219,STANDARD,42,2018-01-01,307.7665710449219,0.0,17,1.0,17
R_A6,1726.394287109375,0,17,307.921630859375,STANDARD,42,2018-01-01,307.921630859375,0.0,18,1.0,18
R_A6,1727.7508544921875,0,17,307.8930969238281,STANDARD,42,2018-01-01,307.8930969238281,0.0,19,1.0,27
R_A6,1729.4755859375,0,17,308.3623352050781,STANDARD,42,2018-01-01,308.3623352050781,0.0,20,1.0,28
R_A6,1731.2001953125,0,17,308.22003173828125,STANDARD,42,2018-01-01,308.22003173828125,0.0,21,1.0,29
R_A6,1732.9249267578125,0,17,308.68927001953125,STANDARD,42,2018-01-01,308.68927001953125,0.0,22,1.0,30
R_A6,1734.649658203125,0,17,308.5469665527344,STANDARD,42,2018-01-01,308.5469665527344,0.0,23,1.0,31
R_A2,1641.094970703125,0,22,298.63189697265625,STANDARD,30,2018-03-01,298.63189697265625,0.0,1,0.05354384332895279,1
R_A2,1642.8890380859375,0,22,298.75213623046875,STANDARD,30,2018-03-01,298.75213623046875,0.0,2,0.05624926835298538,2
R_A2,1644.68310546875,0,22,298.8723449707031,STANDARD,30,2018-03-01,298.8723449707031,0.0,3,0.05864735692739487,3
R_A2,1646.4771728515625,0,22,298.9925842285156,STANDARD,30,2018-03-01,298.9925842285156,0.0,4,0.06203439459204674,4
R_A2,1648.2713623046875,0,22,299.1128234863281,STANDARD,30,2018-03-01,299.1128234863281,0.0,5,0.06586938351392746,5
R_A2,1650.0654296875,0,22,299.2330322265625,STANDARD,30,2018-03-01,299.2330322265625,0.0,6,0.23107267916202545,6
R_A2,1651.859619140625,0,22,299.3630676269531,STANDARD,30,2018-03-01,299.3630676269531,0.0,7,0.8741390705108643,7
R_A2,1653.6536865234375,0,22,299.4915771484375,STANDARD,30,2018-03-01,299.4915771484375,0.0,8,0.8469187021255493,8
R_A2,1655.44775390625,0,22,299.61871337890625,STANDARD,30,2018-03-01,299.61871337890625,0.0,9,0.8699063062667847,9
R_A2,1657.2418212890625,0,22,299.9231262207031,STANDARD,30,2018-03-01,299.9231262207031,0.0,10,0.8802729845046997,10
R_A2,1659.1368408203125,0,22,300.0660400390625,STANDARD,30,2018-03-01,300.0660400390625,0.0,11,0.06930968910455704,11
R_A2,1661.132568359375,0,22,300.1998291015625,STANDARD,30,2018-03-01,300.1998291015625,0.0,12,0.07164197415113449,12
R_A2,1663.12841796875,0,22,300.3343811035156,STANDARD,30,2018-03-01,300.3343811035156,0.0,13,0.43118536472320557,13
R_A2,1665.1241455078125,0,22,300.4695129394531,STANDARD,30,2018-03-01,300.4695129394531,0.0,14,0.4650508463382721,14
R_A2,1667.1199951171875,0,22,300.6081237792969,STANDARD,30,2018-03-01,300.6081237792969,0.0,15,0.6281872391700745,15
R_A2,1669.11572265625,0,22,300.74261474609375,STANDARD,30,2018-03-01,300.74261474609375,0.0,16,0.9240378141403198,16
R_A2,1671.111572265625,0,22,300.8773193359375,STANDARD,30,2018-03-01,300.8773193359375,0.0,17,0.8783616423606873,17
R_A2,1672.9881591796875,0,22,301.0033264160156,STANDARD,30,2018-03-01,301.0033264160156,0.0,18,0.9239661693572998,18
R_A2,1674.229736328125,0,22,300.981689453125,STANDARD,29,2018-03-01,300.981689453125,0.0,19,0.9363787770271301,18
R_A2,1676.1676025390625,0,22,301.2610778808594,STANDARD,29,2018-03-01,301.2610778808594,0.0,20,0.3911535441875458,27
R_A2,1677.9368896484375,0,22,302.1191101074219,STANDARD,29,2018-03-01,302.1191101074219,-2.3713734968733302e-12,21,1.0,28
R_A2,1679.7061767578125,0,22,302.9230651855469,STANDARD,29,2018-03-01,302.9230651855469,-7.114381512293017e-14,22,1.0,29
R_A2,1681.4754638671875,0,22,303.32318115234375,STANDARD,29,2018-03-01,303.32318115234375,-3.0150972084969866e-15,23,1.0,30
R_A2,1683.2447509765625,0,22,303.8819274902344,STANDARD,29,2018-03-01,303.8819274902344,-7.369865590959196e-17,24,1.0,31
R_A5,1685.026611328125,0,31,275.5542907714844,STANDARD,20,2018-04-28,275.5542907714844,-4.165670358571155e-13,1,1.0,1
R_A5,1687.3070068359375,0,31,275.7704772949219,STANDARD,20,2018-04-28,275.7704772949219,-3.4676076029679925e-13,2,1.0,2
R_A5,1689.5875244140625,0,31,275.9862060546875,STANDARD,20,2018-04-28,275.9862060546875,-3.398747754589093e-13,3,1.0,3
R_A5,1691.8680419921875,0,31,276.2016296386719,STANDARD,20,2018-04-28,276.2016296386719,-3.6580479856156145e-13,4,1.0,4
R_A5,1694.1485595703125,0,31,276.4173278808594,STANDARD,20,2018-04-28,276.4173278808594,-3.5122122224451324e-13,5,1.0,5
R_A5,1696.4290771484375,0,31,276.6331481933594,STANDARD,20,2018-04-28,276.6331481933594,-3.5193045309564464e-13,6,1.0,6
R_A5,1698.70947265625,0,31,277.1729736328125,STANDARD,20,2018-04-28,277.1729736328125,-9.672437953659949e-14,7,1.0,7
R_A5,1707.6488037109375,0,31,277.8816223144531,STANDARD,20,2018-04-28,277.8816223144531,-3.4961950869105696e-12,8,1.0,11
R_A5,1709.5638427734375,0,31,278.4282531738281,STANDARD,20,2018-04-28,278.4282531738281,-7.120348581579616e-12,9,1.0,12
R_A5,1701.7845458984375,0,31,276.7738952636719,STANDARD,21,2018-04-28,276.7738952636719,-9.77722243444834e-12,10,1.0,12
R_A5,1703.735107421875,0,31,276.97283935546875,STANDARD,21,2018-04-28,276.97283935546875,-5.911782023117207e-13,11,1.0,13
R_A5,1705.6856689453125,0,31,277.1612548828125,STANDARD,21,2018-04-28,277.1612548828125,-8.155273873745872e-13,12,1.0,14
R_A5,1707.63623046875,0,31,277.36212158203125,STANDARD,21,2018-04-28,277.36212158203125,-1.5380750872148047e-13,13,1.0,15
R_A5,1709.5867919921875,0,31,277.7593688964844,STANDARD,21,2018-04-28,277.7593688964844,-1.6518583105095547e-13,14,1.0,16
R_A5,1711.537353515625,0,31,278.1079406738281,STANDARD,21,2018-04-28,278.1079406738281,-3.517285001122285e-14,15,1.0,17
R_A5,1713.35400390625,0,31,278.47088623046875,STANDARD,21,2018-04-28,278.47088623046875,-3.9733363490666515e-14,16,1.0,18
R_A5,1714.3951416015625,0,31,278.6730651855469,STANDARD,21,2018-04-28,278.6730651855469,0.0,17,1.0,19
R_A5,1715.7628173828125,0,31,278.7018737792969,STANDARD,21,2018-04-28,278.7018737792969,-4.081413592510463e-12,18,1.0,27
R_A5,1718.098388671875,0,31,278.959716796875,STANDARD,21,2018-04-28,278.959716796875,-5.082421462854203e-12,19,1.0,28
R_A5,1720.43408203125,0,31,280.0036315917969,STANDARD,21,2018-04-28,280.0036315917969,-2.1462465051719226e-12,20,1.0,29
R_A5,1722.7696533203125,0,31,292.3644104003906,STANDARD,21,2018-04-28,292.3644104003906,3.358334427247326e-17,21,1.0,30
R_A5,1725.105224609375,0,31,302.5318603515625,STANDARD,21,2018-04-28,302.5318603515625,3.4715146966898436e-19,22,1.0,31
R_A3,1609.243408203125,0,28,282.1893005371094,STANDARD,41,2018-07-03,282.1893005371094,0.0,1,0.649262011051178,1
R_A3,1611.3077392578125,0,28,282.33465576171875,STANDARD,41,2018-07-03,282.33465576171875,0.0,2,0.19272685050964355,2
R_A3,1613.3720703125,0,28,282.4725341796875,STANDARD,41,2018-07-03,282.4725341796875,0.0,3,0.19325467944145203,3
R_A3,1615.4365234375,0,28,282.6339111328125,STANDARD,41,2018-07-03,282.6339111328125,0.0,4,0.38031071424484253,4
R_A3,1617.5008544921875,0,28,284.00872802734375,STANDARD,41,2018-07-03,284.00872802734375,0.0,5,0.7921508550643921,5
R_A3,1619.565185546875,0,28,284.2198791503906,STANDARD,41,2018-07-03,284.2198791503906,0.0,6,0.6492211222648621,6
R_A3,1609.3663330078125,0,29,283.22235107421875,STANDARD,41,2018-07-03,283.22235107421875,0.0,7,0.6491540670394897,6
R_A3,1611.4163818359375,0,29,283.37139892578125,STANDARD,41,2018-07-03,283.37139892578125,0.0,8,0.19493821263313293,7
R_A3,1613.46630859375,0,29,283.50860595703125,STANDARD,41,2018-07-03,283.50860595703125,0.0,9,0.19459979236125946,8
R_A3,1615.516357421875,0,29,283.7665710449219,STANDARD,41,2018-07-03,283.7665710449219,0.0,10,0.7909772396087646,9
R_A3,1617.5662841796875,0,29,284.7369079589844,STANDARD,41,2018-07-03,284.7369079589844,0.0,11,0.790408730506897,10
R_A3,1619.750732421875,0,29,284.4952087402344,STANDARD,41,2018-07-03,284.4952087402344,0.0,12,0.04873459413647652,11
R_A3,1622.0697021484375,0,29,284.65008544921875,STANDARD,41,2018-07-03,284.65008544921875,0.0,13,0.052411239594221115,12
R_A3,1624.388671875,0,29,284.8055419921875,STANDARD,41,2018-07-03,284.8055419921875,0.0,14,0.36611342430114746,13
R_A3,1626.707763671875,0,29,285.62396240234375,STANDARD,41,2018-07-03,285.62396240234375,0.0,15,0.39293476939201355,14
R_A3,1629.026611328125,0,29,286.40191650390625,STANDARD,41,2018-07-03,286.40191650390625,0.0,16,0.48979419469833374,15
R_A3,1630.9468994140625,0,29,286.55120849609375,STANDARD,41,2018-07-03,286.55120849609375,0.0,17,0.7971792221069336,16
R_A3,1633.5262451171875,0,29,288.5502624511719,STANDARD,41,2018-07-03,288.5502624511719,-2.1933551863639877e-08,18,0.9999996423721313,27
R_A3,1637.1630859375,0,29,285.7085876464844,STANDARD,41,2018-07-03,285.7085876464844,0.0,19,0.041561298072338104,28
R_A3,1640.8001708984375,0,29,285.9515686035156,STANDARD,41,2018-07-03,285.9515686035156,0.0,20,0.04911361262202263,29
R_A3,1644.4371337890625,0,29,289.0939636230469,STANDARD,41,2018-07-03,289.0939636230469,-5.104972888858583e-09,21,0.9999999403953552,30
R_A3,1648.0740966796875,0,29,286.4405212402344,STANDARD,41,2018-07-03,286.4405212402344,0.0,22,0.05989912152290344,31
R_A4,1631.1873779296875,0,30,277.1428527832031,STANDARD,52,2018-09-12,277.1428527832031,0.0,1,0.04818197712302208,1
R_A4,1627.4293212890625,0,31,276.9839782714844,STANDARD,52,2018-09-12,276.9839782714844,0.0,2,0.08119448274374008,1
R_A4,1629.4896240234375,0,31,277.1212158203125,STANDARD,52,2018-09-12,277.1212158203125,0.0,3,0.05033161863684654,2
R_A4,1631.5498046875,0,31,277.2585144042969,STANDARD,52,2018-09-12,277.2585144042969,0.0,4,0.05131848156452179,3
R_A4,1633.610107421875,0,31,277.39581298828125,STANDARD,52,2018-09-12,277.39581298828125,0.0,5,0.05392587184906006,4
R_A4,1632.3968505859375,0,32,277.3878479003906,STANDARD,52,2018-09-12,277.3878479003906,0.0,6,0.05414467304944992,4
R_A4,1635.880615234375,0,32,277.4232482910156,STANDARD,51,2018-09-12,277.4232482910156,0.0,7,0.05793114751577377,4
R_A4,1637.321044921875,0,33,277.5690612792969,STANDARD,51,2018-09-12,277.5690612792969,0.0,8,0.05955187976360321,4
R_A4,1635.474609375,0,33,277.4460144042969,STANDARD,51,2018-09-12,277.4460144042969,0.0,9,0.056402090936899185,3
R_A4,1642.1485595703125,0,33,277.6440734863281,STANDARD,50,2018-09-12,277.6440734863281,0.0,10,0.0598728246986866,4
R_A4,1641.132080078125,0,34,277.6856689453125,STANDARD,50,2018-09-12,277.6856689453125,0.0,11,0.05921288579702377,4
R_A4,1639.20703125,0,34,277.5576477050781,STANDARD,50,2018-09-12,277.5576477050781,0.0,12,0.11342989653348923,3
R_A4,1640.9061279296875,0,35,277.8302307128906,STANDARD,50,2018-09-12,277.8302307128906,0.0,13,0.09595286846160889,3
R_A4,1639.0426025390625,0,35,277.7066345214844,STANDARD,50,2018-09-12,277.7066345214844,0.0,14,0.17567530274391174,2
R_A4,1641.93212890625,0,35,277.7366943359375,STANDARD,49,2018-09-12,277.7366943359375,0.0,15,0.23006859421730042,2
R_A4,1642.357421875,0,36,279.0953063964844,STANDARD,49,2018-09-12,279.0953063964844,0.0,16,0.05512848496437073,30
R_A4,1639.6068115234375,0,36,278.8359680175781,STANDARD,48,2018-09-12,278.8359680175781,0.0,17,0.6496415734291077,30
R_A4,1646.7513427734375,0,37,279.4046325683594,STANDARD,48,2018-09-12,279.4046325683594,0.0,18,0.05617094039916992,30
R_A4,1653.461669921875,0,38,279.9495849609375,STANDARD,48,2018-09-12,279.9495849609375,0.0,19,0.12354276329278946,30
R_A4,1657.8184814453125,0,38,280.134521484375,STANDARD,47,2018-09-12,280.134521484375,0.0,20,0.07075375318527222,30
R_A6,1695.20263671875,0,17,276.53924560546875,STANDARD,42,2018-11-07,276.53924560546875,-1.4158175195113417e-14,1,1.0,1
R_A6,1696.7510986328125,0,17,276.6835632324219,STANDARD,42,2018-11-07,276.6835632324219,-7.375768087112579e-15,2,1.0,2
R_A6,1698.299560546875,0,17,276.8236083984375,STANDARD,42,2018-11-07,276.8236083984375,-5.261881747242172e-15,3,1.0,3
R_A6,1699.84814453125,0,17,276.9582824707031,STANDARD,42,2018-11-07,276.9582824707031,-4.494602034169548e-15,4,1.0,4
R_A6,1701.3966064453125,0,17,277.0904846191406,STANDARD,42,2018-11-07,277.0904846191406,-4.968386948600925e-15,5,1.0,5
R_A6,1702.9451904296875,0,17,277.22491455078125,STANDARD,42,2018-11-07,277.22491455078125,-7.523455904762891e-15,6,1.0,6
R_A6,1704.49365234375,0,17,277.0655517578125,STANDARD,42,2018-11-07,277.0655517578125,-2.772023604581675e-13,7,1.0,7
R_A6,1706.042236328125,0,17,277.50457763671875,STANDARD,42,2018-11-07,277.50457763671875,-1.5247250348144475e-14,8,1.0,8
R_A6,1707.5906982421875,0,17,277.63677978515625,STANDARD,42,2018-11-07,277.63677978515625,-1.597946628533256e-14,9,1.0,9
R_A6,1709.1392822265625,0,17,277.4512023925781,STANDARD,42,2018-11-07,277.4512023925781,-3.0203819046531466e-12,10,1.0,10
R_A6,1711.055419921875,0,17,277.6246032714844,STANDARD,42,2018-11-07,277.6246032714844,-2.741890698862437e-12,11,1.0,11
R_A6,1713.3392333984375,0,17,277.8408508300781,STANDARD,42,2018-11-07,277.8408508300781,-1.4540602879739573e-12,12,1.0,12
R_A6,1715.623046875,0,17,278.0745544433594,STANDARD,42,2018-11-07,278.0745544433594,-9.702995514265095e-14,13,1.0,13
R_A6,1717.9068603515625,0,17,278.2907409667969,STANDARD,42,2018-11-07,278.2907409667969,-5.760849967634957e-14,14,1.0,14
