FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,951467.0,0.0,951467.0,77802115.0,0.0,133985540.0,133985540.0,81818295.0,1364554.0,80453741.0,0.0,1364554.0,WestLowland,Valysar
2,5168734.0,0.0,5168734.0,14968731.0,0.0,727861173.0,727861173.0,22891029.0,7410513.0,15480516.0,0.0,7410513.0,CentralSouth,Valysar
3,1937288.0,0.0,1937288.0,11653484.0,0.0,272808917.0,272808917.0,14828617.0,2777724.0,12050893.0,0.0,2777724.0,CentralNorth,Valysar
4,60130.0,50308.0,110438.0,3480640.0,328438226.0,11781259.0,340219485.0,5112199.0,97921.0,3599951.0,1414327.0,1512248.0,NorthHorst,Valysar
5,1168790.0,0.0,1168790.0,678715.0,0.0,164588944.0,164588944.0,2378457.0,1676364.0,702093.0,0.0,1676364.0,CentralRamp,Valysar
6,6760869.0,0.0,6760869.0,8218052.0,-0.0,952065562.0,952065562.0,18199735.0,9699827.0,8499908.0,0.0,9699827.0,CentralHorst,Valysar
7,0.0,0.0,0.0,36655058.0,0.0,0.0,0.0,37891358.0,0.0,37891358.0,0.0,0.0,EastLowland,Valysar
8,408558.0,0.0,408558.0,108508462.0,0.0,57533090.0,57533090.0,112791497.0,585908.0,112205590.0,0.0,585908.0,WestLowland,Therys
9,773798.0,0.0,773798.0,6147553.0,0.0,108966247.0,108966247.0,7467082.0,1109205.0,6357877.0,0.0,1109205.0,CentralSouth,Therys
10,1106650.0,0.0,1106650.0,12838626.0,0.0,155838487.0,155838487.0,14862349.0,1586459.0,13275890.0,0.0,1586459.0,CentralNorth,Therys
11,172056.0,61182.0,233237.0,4001450.0,397562689.0,33710632.0,431273321.0,6129285.0,280188.0,4138467.0,1710630.0,1990819.0,NorthHorst,Therys
12,763656.0,0.0,763656.0,381006.0,0.0,107537980.0,107537980.0,1489227.0,1095123.0,394103.0,0.0,1095123.0,CentralRamp,Therys
13,2923853.0,0.0,2923853.0,5531964.0,-0.0,411737018.0,411737018.0,9915556.0,4194449.0,5721107.0,0.0,4194449.0,CentralHorst,Therys
14,0.0,0.0,0.0,18100845.0,0.0,0.0,0.0,18705984.0,0.0,18705984.0,0.0,0.0,EastLowland,Therys
15,44167.0,0.0,44167.0,81422955.0,0.0,6219660.0,6219660.0,84251496.0,63336.0,84188160.0,0.0,63336.0,WestLowland,Volon
16,1671241.0,0.0,1671241.0,35978053.0,0.0,235344175.0,235344175.0,39600290.0,2395741.0,37204549.0,0.0,2395741.0,CentralSouth,Volon
17,164405.0,0.0,164405.0,6714143.0,0.0,23151551.0,23151551.0,7178258.0,235665.0,6942593.0,0.0,235665.0,CentralNorth,Volon
18,265478.0,26759.0,292237.0,1665847.0,173229771.0,52014572.0,225244343.0,2899960.0,432318.0,1722782.0,744860.0,1177178.0,NorthHorst,Volon
19,980484.0,0.0,980484.0,1145880.0,-0.0,138071749.0,138071749.0,2590920.0,1405773.0,1185146.0,0.0,1405773.0,CentralRamp,Volon
20,6492135.0,0.0,6492135.0,10414646.0,0.0,914222398.0,914222398.0,20082142.0,9310933.0,10771210.0,0.0,9310933.0,CentralHorst,Volon
21,0.0,0.0,0.0,34345678.0,0.0,0.0,0.0,35503905.0,0.0,35503905.0,0.0,0.0,EastLowland,Volon
