WELL,DRAWDOWN,PRESSURE,SGAS,CONJPOS,DEPTH,CONIPOS,CONKPOS,DATE,WELLMODEL,CONIDX,SWAT,CONBPRES
R_A5,0,285.9709167480469,-1.970334562173548e-09,20,1696.6748046875,31,6,2018-04-28,STANDARD,6,0.9999999403953552,285.9709167480469
R_A5,0,286.48944091796875,-1.466689096563112e-11,20,1698.812744140625,31,7,2018-04-28,STANDARD,7,1.0,286.48944091796875
R_A5,0,286.7087707519531,-1.8626744244243376e-11,20,1700.9508056640625,31,8,2018-04-28,STANDARD,8,1.0,286.7087707519531
R_A5,0,285.97723388671875,-7.462280793291143e-11,21,1695.954833984375,31,9,2018-04-28,STANDARD,9,1.0,285.97723388671875
R_A5,0,286.2773742675781,-1.1195731841606715e-11,21,1698.240234375,31,10,2018-04-28,STANDARD,10,1.0,286.2773742675781
R_A5,0,275.8857727050781,-3.783920225763904e-12,21,1700.383544921875,31,11,2018-04-28,STANDARD,11,1.0,275.8857727050781
R_A5,0,276.058349609375,-4.859250155031525e-12,21,1702.385009765625,31,12,2018-04-28,STANDARD,12,1.0,276.058349609375
R_A5,0,276.26068115234375,-2.532081261243796e-13,21,1704.3863525390625,31,13,2018-04-28,STANDARD,13,1.0,276.26068115234375
R_A5,0,276.4521179199219,-2.1415692824108086e-17,21,1706.3878173828125,31,14,2018-04-28,STANDARD,14,1.0,276.4521179199219
R_A5,0,276.6512451171875,-2.1707776635265796e-13,21,1708.3892822265625,31,15,2018-04-28,STANDARD,15,1.0,276.6512451171875
R_A5,0,277.01300048828125,-2.955411794198365e-14,21,1710.390625,31,16,2018-04-28,STANDARD,16,1.0,277.01300048828125
R_A5,0,277.22784423828125,-3.456549689485541e-14,21,1712.3486328125,31,17,2018-04-28,STANDARD,17,1.0,277.22784423828125
R_A5,0,277.3596496582031,-4.307459337132835e-14,21,1713.6727294921875,31,18,2018-04-28,STANDARD,18,1.0,277.3596496582031
R_A5,0,277.41265869140625,0.0,21,1714.22705078125,31,19,2018-04-28,STANDARD,19,1.0,277.41265869140625
R_A5,0,282.6967468261719,-9.204515405078495e-13,21,1715.5318603515625,31,25,2018-04-28,STANDARD,20,1.0,282.6967468261719
R_A5,0,282.92791748046875,-1.0417591268796489e-12,21,1717.7662353515625,31,26,2018-04-28,STANDARD,21,1.0,282.92791748046875
R_A5,0,294.2976989746094,-3.0401676014716866e-20,21,1720.0006103515625,31,27,2018-04-28,STANDARD,22,1.0,294.2976989746094
R_A5,0,303.1016540527344,3.706606826166487e-21,21,1722.2349853515625,31,28,2018-04-28,STANDARD,23,1.0,303.1016540527344
R_A5,0,306.2489318847656,1.4803366161481276e-22,21,1724.469482421875,31,29,2018-04-28,STANDARD,24,1.0,306.2489318847656
R_A3,0,279.19134521484375,0.0,41,1608.517578125,28,1,2018-07-03,STANDARD,1,0.6498146653175354,279.19134521484375
R_A3,0,279.3246154785156,0.0,41,1610.56591796875,28,2,2018-07-03,STANDARD,2,0.19360332190990448,279.3246154785156
R_A3,0,279.4611511230469,0.0,41,1612.6142578125,28,3,2018-07-03,STANDARD,3,0.118543341755867,279.4611511230469
R_A3,0,279.5977478027344,0.0,41,1614.66259765625,28,4,2018-07-03,STANDARD,4,0.14275197684764862,279.5977478027344
R_A3,0,279.7343444824219,0.0,41,1616.7110595703125,28,5,2018-07-03,STANDARD,5,0.6494706273078918,279.7343444824219
R_A3,0,279.27728271484375,0.0,41,1608.8511962890625,29,5,2018-07-03,STANDARD,6,0.8078103065490723,279.27728271484375
R_A3,0,279.33843994140625,0.0,41,1610.8822021484375,29,6,2018-07-03,STANDARD,7,0.6501304507255554,279.33843994140625
R_A3,0,279.4835205078125,0.0,41,1612.9132080078125,29,7,2018-07-03,STANDARD,8,0.1946113258600235,279.4835205078125
R_A3,0,279.6191101074219,0.0,41,1614.9442138671875,29,8,2018-07-03,STANDARD,9,0.19749215245246887,279.6191101074219
R_A3,0,279.84661865234375,0.0,41,1616.97509765625,29,9,2018-07-03,STANDARD,10,0.7962223291397095,279.84661865234375
R_A3,0,281.1775817871094,0.0,41,1619.006103515625,29,10,2018-07-03,STANDARD,11,0.7956628799438477,281.1775817871094
R_A3,0,297.6621398925781,0.0,41,1621.1710205078125,29,11,2018-07-03,STANDARD,12,0.04776719957590103,297.6621398925781
R_A3,0,297.8161926269531,0.0,41,1623.4698486328125,29,12,2018-07-03,STANDARD,13,0.05285058170557022,297.8161926269531
R_A3,0,297.9703674316406,0.0,41,1625.7685546875,29,13,2018-07-03,STANDARD,14,0.373773992061615,297.9703674316406
R_A3,0,298.32574462890625,0.0,41,1628.0673828125,29,14,2018-07-03,STANDARD,15,0.34796860814094543,298.32574462890625
R_A3,0,298.4007873535156,0.0,41,1630.3662109375,29,15,2018-07-03,STANDARD,16,0.5009316802024841,298.4007873535156
R_A3,0,298.52392578125,0.0,41,1632.1861572265625,29,16,2018-07-03,STANDARD,17,0.7980571985244751,298.52392578125
R_A3,0,285.9986877441406,0.0,41,1634.6075439453125,29,25,2018-07-03,STANDARD,18,0.185544952750206,285.9986877441406
R_A3,0,286.195556640625,0.0,41,1638.109130859375,29,26,2018-07-03,STANDARD,19,0.04388970509171486,286.195556640625
R_A3,0,286.4295349121094,0.0,41,1641.6107177734375,29,27,2018-07-03,STANDARD,20,0.04899197071790695,286.4295349121094
R_A3,0,286.67138671875,0.0,41,1645.1123046875,29,28,2018-07-03,STANDARD,21,0.6491534113883972,286.67138671875
R_A3,0,286.8745422363281,0.0,41,1648.61376953125,29,29,2018-07-03,STANDARD,22,0.05972354859113693,286.8745422363281
R_A4,0,281.71820068359375,0.0,52,1632.4140625,30,1,2018-09-12,STANDARD,1,0.04988463968038559,281.71820068359375
R_A4,0,281.4125671386719,0.0,52,1626.931640625,31,1,2018-09-12,STANDARD,2,0.04749677702784538,281.4125671386719
R_A4,0,281.551025390625,0.0,52,1629.0068359375,31,2,2018-09-12,STANDARD,3,0.04942259564995766,281.551025390625
R_A4,0,281.689453125,0.0,52,1631.0819091796875,31,3,2018-09-12,STANDARD,4,0.051874447613954544,281.689453125
