ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6456450,1216510,878456,612592,86252908,0,0,0,0,0
Valysar,CentralSouth,62670012,12304410,9582648,6682461,940890460,0,0,0,0,0
Valysar,CentralNorth,32046255,6103724,4802741,3349192,471566222,0,0,0,0,0
Valysar,NorthHorst,3332756,346338,140906,86551,16955434,26029582,3590007,2420185,562833785,86114
Valysar,CentralRamp,13592335,2191471,1556012,1085085,152779951,0,0,0,0,0
Valysar,CentralHorst,82054394,14885417,11390025,7942835,1118351146,0,0,0,0,0
Valysar,EastLowland,4382733,751680,378129,263688,37127301,0,0,0,0,0
Therys,WestLowland,3439200,662737,344282,240085,33803957,0,0,0,0,0
Therys,CentralSouth,14622418,3424010,2186637,1524851,214699094,0,0,0,0,0
Therys,CentralNorth,18091507,3203465,1741850,1214679,171026853,0,0,0,0,0
Therys,NorthHorst,6863048,908273,318927,195901,38377017,18597742,3354127,2116993,492323885,75326
Therys,CentralRamp,6811780,1700530,1290939,900236,126753291,0,0,0,0,0
Therys,CentralHorst,27390979,7109955,5499263,3834912,539955568,0,0,0,0,0
Therys,EastLowland,4453,1547,0,0,0,0,0,0,0,0
Volon,WestLowland,639282,88102,42262,29471,4149559,0,0,0,0,0
Volon,CentralSouth,28940170,5200940,3873732,2701347,380349668,0,0,0,0,0
Volon,CentralNorth,5101792,609671,273722,190880,26875869,0,0,0,0,0
Volon,NorthHorst,5905583,1128983,861291,529049,103640615,2303541,395064,309456,71966523,11011
Volon,CentralRamp,11744987,2096680,1539909,1073856,151198922,0,0,0,0,0
Volon,CentralHorst,78980672,14253853,11520134,8033566,1131126136,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
