ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7014124,1343066,968134,675128,95058063
Valysar,CentralSouth,67531455,13071794,10053056,7010500,987078388
Valysar,CentralNorth,35741673,6663925,5167572,3603607,507387813
Valysar,NorthHorst,4158296,403537,173902,106819,20925901
Valysar,CentralRamp,13802066,2010058,1360480,948731,133581327
Valysar,CentralHorst,81334584,14282995,10732536,7484335,1053794350
Valysar,EastLowland,2344674,395061,165150,115167,16215552
Therys,WestLowland,3732470,677180,358787,250200,35228158
Therys,CentralSouth,19254587,4451743,2862357,1996065,281045935
Therys,CentralNorth,21425039,3922247,2227549,1553381,218716074
Therys,NorthHorst,9188095,1260929,447793,275057,53883713
Therys,CentralRamp,6824372,1657604,1266716,883344,124374901
Therys,CentralHorst,26401643,6624445,5217678,3638548,512307626
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,705834,93915,44511,31040,4370432
Volon,CentralSouth,36806070,6977515,5395072,3762254,529725349
Volon,CentralNorth,6947676,934692,503853,351362,49471809
Volon,NorthHorst,6773713,1239688,930653,571654,111987030
Volon,CentralRamp,12882456,2313253,1771562,1235399,173944218
Volon,CentralHorst,77638516,13740161,11089296,7733121,1088823519
Volon,EastLowland,0,0,0,0,0
