ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,263244137.22,41981008.84,31490933.47,19805618.2
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,207156237.85,40298453.95,32169155.57,20232172.98
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,129773121.12,28789772.65,24269276.03,15263695.36
LowerReek,2,0.0,0.0,0.0,0.0
