DEPTH,SWAT,CONJPOS,WELL,DATE,PRESSURE,CONIPOS,WELLMODEL,CONIDX,CONKPOS,DRAWDOWN,CONBPRES,SGAS
1628.86669921875,0.08412063866853714,52,R_A4,2018-01-01,299.99053955078125,31,STANDARD,3,2,0,299.99053955078125,0.0
1630.939697265625,0.04965514689683914,52,R_A4,2018-01-01,300.1295471191406,31,STANDARD,4,3,0,300.1295471191406,0.0
1633.0128173828125,0.052115000784397125,52,R_A4,2018-01-01,300.2685241699219,31,STANDARD,5,4,0,300.2685241699219,0.0
1631.393798828125,0.0524228997528553,52,R_A4,2018-01-01,300.15997314453125,32,STANDARD,6,4,0,300.15997314453125,0.0
1633.259521484375,0.05575636029243469,52,R_A4,2018-01-01,300.2850646972656,32,STANDARD,7,5,0,300.2850646972656,0.0
1637.456787109375,0.05581287294626236,51,R_A4,2018-01-01,300.56646728515625,32,STANDARD,8,5,0,300.56646728515625,0.0
1635.623291015625,0.053381193429231644,51,R_A4,2018-01-01,300.44354248046875,32,STANDARD,9,4,0,300.44354248046875,0.0
1636.285888671875,0.05476552993059158,51,R_A4,2018-01-01,300.48797607421875,33,STANDARD,10,4,0,300.48797607421875,0.0
1642.6463623046875,0.05870608240365982,50,R_A4,2018-01-01,300.9144592285156,33,STANDARD,11,4,0,300.9144592285156,0.0
1640.3017578125,0.05929545685648918,50,R_A4,2018-01-01,300.7572326660156,34,STANDARD,12,4,0,300.7572326660156,0.0
1640.25830078125,0.06008779630064964,50,R_A4,2018-01-01,300.75433349609375,35,STANDARD,13,4,0,300.75433349609375,0.0
1638.5093994140625,0.19765311479568481,50,R_A4,2018-01-01,300.6370544433594,35,STANDARD,14,3,0,300.6370544433594,0.0
1636.760498046875,0.21909192204475403,50,R_A4,2018-01-01,300.5198059082031,35,STANDARD,15,2,0,300.5198059082031,0.0
1643.4036865234375,0.23436103761196136,49,R_A4,2018-01-01,300.9652404785156,35,STANDARD,16,2,0,300.9652404785156,0.0
1644.764404296875,0.09822625666856766,49,R_A4,2018-01-01,301.0564880371094,36,STANDARD,17,29,0,301.0564880371094,0.0
1646.2105712890625,0.05441600829362869,48,R_A4,2018-01-01,301.1534729003906,36,STANDARD,18,29,0,301.1534729003906,0.0
1649.723388671875,0.11700260639190674,48,R_A4,2018-01-01,301.3890380859375,37,STANDARD,19,29,0,301.3890380859375,0.0
1651.669921875,0.21379134058952332,48,R_A4,2018-01-01,301.51959228515625,38,STANDARD,20,29,0,301.51959228515625,0.0
1661.0147705078125,0.6615766882896423,47,R_A4,2018-01-01,302.1463623046875,38,STANDARD,21,29,0,302.1463623046875,0.0
1685.5859375,1.0,20,R_A5,2018-01-01,303.8970947265625,31,STANDARD,1,1,0,303.8970947265625,0.0
1687.7005615234375,1.0,20,R_A5,2018-01-01,304.09747314453125,31,STANDARD,2,2,0,304.09747314453125,0.0
1689.8153076171875,1.0,20,R_A5,2018-01-01,304.2978820800781,31,STANDARD,3,3,0,304.2978820800781,0.0
1691.929931640625,1.0,20,R_A5,2018-01-01,304.498291015625,31,STANDARD,4,4,0,304.498291015625,0.0
1694.044677734375,1.0,20,R_A5,2018-01-01,304.69866943359375,31,STANDARD,5,5,0,304.69866943359375,0.0
1696.1593017578125,1.0,20,R_A5,2018-01-01,304.8990783691406,31,STANDARD,6,6,0,304.8990783691406,0.0
1698.27392578125,1.0,20,R_A5,2018-01-01,305.4052734375,31,STANDARD,7,7,0,305.4052734375,0.0
1700.388671875,1.0,20,R_A5,2018-01-01,305.6056823730469,31,STANDARD,8,8,0,305.6056823730469,0.0
1693.805908203125,1.0,21,R_A5,2018-01-01,304.9818420410156,31,STANDARD,9,8,0,304.9818420410156,0.0
1696.0870361328125,1.0,21,R_A5,2018-01-01,305.197998046875,31,STANDARD,10,9,0,305.197998046875,0.0
1700.55078125,1.0,21,R_A5,2018-01-01,305.31536865234375,31,STANDARD,11,11,0,305.31536865234375,0.0
1702.635009765625,1.0,21,R_A5,2018-01-01,305.51287841796875,31,STANDARD,12,12,0,305.51287841796875,0.0
1704.71923828125,1.0,21,R_A5,2018-01-01,305.7223815917969,31,STANDARD,13,13,0,305.7223815917969,0.0
1706.803466796875,1.0,21,R_A5,2018-01-01,305.9198913574219,31,STANDARD,14,14,0,305.9198913574219,0.0
1708.8876953125,1.0,21,R_A5,2018-01-01,306.117431640625,31,STANDARD,15,15,0,306.117431640625,0.0
1710.971923828125,1.0,21,R_A5,2018-01-01,306.4599609375,31,STANDARD,16,16,0,306.4599609375,0.0
1712.970703125,1.0,21,R_A5,2018-01-01,306.6493835449219,31,STANDARD,17,17,0,306.6493835449219,0.0
1714.205078125,1.0,21,R_A5,2018-01-01,306.7663879394531,31,STANDARD,18,18,0,306.7663879394531,0.0
1714.60693359375,1.0,21,R_A5,2018-01-01,306.8044738769531,31,STANDARD,19,19,0,306.8044738769531,0.0
1715.8504638671875,1.0,21,R_A5,2018-01-01,306.7652282714844,31,STANDARD,20,26,0,306.7652282714844,0.0
1718.0899658203125,1.0,21,R_A5,2018-01-01,306.97747802734375,31,STANDARD,21,27,0,306.97747802734375,0.0
1720.32958984375,1.0,21,R_A5,2018-01-01,307.4955139160156,31,STANDARD,22,28,0,307.4955139160156,0.0
1722.5689697265625,1.0,21,R_A5,2018-01-01,307.707763671875,31,STANDARD,23,29,0,307.707763671875,0.0
1724.80859375,1.0,21,R_A5,2018-01-01,307.9200134277344,31,STANDARD,24,30,0,307.9200134277344,0.0
1694.134033203125,1.0,42,R_A6,2018-01-01,305.012939453125,17,STANDARD,1,1,0,305.012939453125,0.0
1695.6658935546875,1.0,42,R_A6,2018-01-01,305.1581115722656,17,STANDARD,2,2,0,305.1581115722656,0.0
1697.197998046875,1.0,42,R_A6,2018-01-01,305.30328369140625,17,STANDARD,3,3,0,305.30328369140625,0.0
1698.72998046875,1.0,42,R_A6,2018-01-01,305.448486328125,17,STANDARD,4,4,0,305.448486328125,0.0
1700.261962890625,1.0,42,R_A6,2018-01-01,305.5936584472656,17,STANDARD,5,5,0,305.5936584472656,0.0
1701.7939453125,1.0,42,R_A6,2018-01-01,305.7388610839844,17,STANDARD,6,6,0,305.7388610839844,0.0
1703.325927734375,1.0,42,R_A6,2018-01-01,305.5849914550781,17,STANDARD,7,7,0,305.5849914550781,0.0
1704.85791015625,1.0,42,R_A6,2018-01-01,305.73016357421875,17,STANDARD,8,8,0,305.73016357421875,0.0
1706.389892578125,1.0,42,R_A6,2018-01-01,306.1744079589844,17,STANDARD,9,9,0,306.1744079589844,0.0
1707.921875,1.0,42,R_A6,2018-01-01,306.0137939453125,17,STANDARD,10,10,0,306.0137939453125,0.0
1709.8438720703125,1.0,42,R_A6,2018-01-01,306.1960754394531,17,STANDARD,11,11,0,306.1960754394531,0.0
1712.1556396484375,1.0,42,R_A6,2018-01-01,306.4151611328125,17,STANDARD,12,12,0,306.4151611328125,0.0
1714.467529296875,1.0,42,R_A6,2018-01-01,306.646240234375,17,STANDARD,13,13,0,306.646240234375,0.0
1716.7794189453125,1.0,42,R_A6,2018-01-01,306.8653564453125,17,STANDARD,14,14,0,306.8653564453125,0.0
1719.09130859375,1.0,42,R_A6,2018-01-01,307.08447265625,17,STANDARD,15,15,0,307.08447265625,0.0
1721.4031982421875,1.0,42,R_A6,2018-01-01,307.4485778808594,17,STANDARD,16,16,0,307.4485778808594,0.0
1723.715087890625,1.0,42,R_A6,2018-01-01,307.6676940917969,17,STANDARD,17,17,0,307.6676940917969,0.0
1725.1671142578125,1.0,42,R_A6,2018-01-01,307.8053283691406,17,STANDARD,18,18,0,307.8053283691406,0.0
1726.3157958984375,1.0,42,R_A6,2018-01-01,307.757080078125,17,STANDARD,19,26,0,307.757080078125,0.0
1728.02099609375,1.0,42,R_A6,2018-01-01,308.2244873046875,17,STANDARD,20,27,0,308.2244873046875,0.0
1729.726318359375,1.0,42,R_A6,2018-01-01,308.3861083984375,17,STANDARD,21,28,0,308.3861083984375,0.0
1731.4315185546875,1.0,42,R_A6,2018-01-01,308.5477294921875,17,STANDARD,22,29,0,308.5477294921875,0.0
1733.13671875,1.0,42,R_A6,2018-01-01,308.403564453125,17,STANDARD,23,30,0,308.403564453125,0.0
1640.3316650390625,0.05204043164849281,30,R_A2,2018-03-01,297.79156494140625,22,STANDARD,1,1,0,297.79156494140625,0.0
1642.0343017578125,0.05347052589058876,30,R_A2,2018-03-01,297.9056701660156,22,STANDARD,2,2,0,297.9056701660156,0.0
1643.7369384765625,0.05628318339586258,30,R_A2,2018-03-01,298.019775390625,22,STANDARD,3,3,0,298.019775390625,0.0
1645.439453125,0.062254756689071655,30,R_A2,2018-03-01,298.1338806152344,22,STANDARD,4,4,0,298.1338806152344,0.0
1647.14208984375,0.06577448546886444,30,R_A2,2018-03-01,298.24798583984375,22,STANDARD,5,5,0,298.24798583984375,0.0
1648.8447265625,0.2987591028213501,30,R_A2,2018-03-01,298.4166564941406,22,STANDARD,6,6,0,298.4166564941406,0.0
1650.5472412109375,0.8675663471221924,30,R_A2,2018-03-01,298.72705078125,22,STANDARD,7,7,0,298.72705078125,0.0
1652.2498779296875,0.8402567505836487,30,R_A2,2018-03-01,299.2138977050781,22,STANDARD,8,8,0,299.2138977050781,0.0
1653.952392578125,0.19012103974819183,30,R_A2,2018-03-01,299.4556884765625,22,STANDARD,9,9,0,299.4556884765625,0.0
1655.655029296875,0.8854137063026428,30,R_A2,2018-03-01,299.6487121582031,22,STANDARD,10,10,0,299.6487121582031,0.0
1657.5283203125,0.0663251206278801,30,R_A2,2018-03-01,299.7847595214844,22,STANDARD,11,11,0,299.7847595214844,0.0
1659.572265625,0.06831914186477661,30,R_A2,2018-03-01,299.919677734375,22,STANDARD,12,12,0,299.919677734375,0.0
1661.6163330078125,0.4262772798538208,30,R_A2,2018-03-01,300.0802307128906,22,STANDARD,13,13,0,300.0802307128906,0.0
1663.6602783203125,0.4679590165615082,30,R_A2,2018-03-01,300.2182922363281,22,STANDARD,14,14,0,300.2182922363281,0.0
1665.704345703125,0.891630232334137,30,R_A2,2018-03-01,300.35955810546875,22,STANDARD,15,15,0,300.35955810546875,0.0
1667.748291015625,0.8913149833679199,30,R_A2,2018-03-01,300.5015869140625,22,STANDARD,16,16,0,300.5015869140625,0.0
1669.7923583984375,0.8630431294441223,30,R_A2,2018-03-01,300.64154052734375,22,STANDARD,17,17,0,300.64154052734375,0.0
1675.7110595703125,0.9607415795326233,29,R_A2,2018-03-01,300.93182373046875,22,STANDARD,18,17,0,300.93182373046875,0.0
1677.421630859375,0.9798843860626221,29,R_A2,2018-03-01,301.0465087890625,22,STANDARD,19,18,0,301.0465087890625,0.0
1678.94873046875,1.0,29,R_A2,2018-03-01,302.9382019042969,22,STANDARD,20,26,0,302.9382019042969,-3.552999128903726e-15
1680.7041015625,0.8037737607955933,29,R_A2,2018-03-01,302.8382873535156,22,STANDARD,21,27,0,302.8382873535156,0.0
1682.45947265625,1.0,29,R_A2,2018-03-01,303.28167724609375,22,STANDARD,22,28,0,303.28167724609375,-9.799572855658314e-14
1684.21484375,1.0,29,R_A2,2018-03-01,303.1927795410156,22,STANDARD,23,29,0,303.1927795410156,-5.439061202296147e-13
1685.97021484375,1.0,29,R_A2,2018-03-01,302.4971618652344,22,STANDARD,24,30,0,302.4971618652344,-1.115071701640602e-09
1685.5859375,0.9999999403953552,20,R_A5,2018-04-28,284.2049865722656,31,STANDARD,1,1,0,284.2049865722656,-4.7004689029961355e-09
1687.7005615234375,0.9999999403953552,20,R_A5,2018-04-28,284.40484619140625,31,STANDARD,2,2,0,284.40484619140625,-4.633393668740382e-09
1689.8153076171875,0.9999999403953552,20,R_A5,2018-04-28,284.6043701171875,31,STANDARD,3,3,0,284.6043701171875,-3.816404081646851e-09
1691.929931640625,0.9999999403953552,20,R_A5,2018-04-28,284.80364990234375,31,STANDARD,4,4,0,284.80364990234375,-4.069788950289421e-09
1694.044677734375,0.9999999403953552,20,R_A5,2018-04-28,285.00262451171875,31,STANDARD,5,5,0,285.00262451171875,-4.209907089602893e-09
1696.1593017578125,0.9999999403953552,20,R_A5,2018-04-28,285.2018737792969,31,STANDARD,6,6,0,285.2018737792969,-3.594797570727337e-09
1698.27392578125,1.0,20,R_A5,2018-04-28,285.69744873046875,31,STANDARD,7,7,0,285.69744873046875,-2.410416137521576e-11
1700.388671875,1.0,20,R_A5,2018-04-28,285.9036865234375,31,STANDARD,8,8,0,285.9036865234375,-1.1536340459306071e-12
1693.805908203125,1.0,21,R_A5,2018-04-28,285.2233581542969,31,STANDARD,9,8,0,285.2233581542969,-2.556198031022916e-10
1696.0870361328125,1.0,21,R_A5,2018-04-28,285.48333740234375,31,STANDARD,10,9,0,285.48333740234375,-3.587015406925076e-11
1700.55078125,1.0,21,R_A5,2018-04-28,280.60162353515625,31,STANDARD,11,11,0,280.60162353515625,-1.5310357148745624e-11
1702.635009765625,1.0,21,R_A5,2018-04-28,280.76910400390625,31,STANDARD,12,12,0,280.76910400390625,-1.1254178144959326e-11
1704.71923828125,1.0,21,R_A5,2018-04-28,280.9792175292969,31,STANDARD,13,13,0,280.9792175292969,-6.288136244342324e-13
1706.803466796875,1.0,21,R_A5,2018-04-28,281.17706298828125,31,STANDARD,14,14,0,281.17706298828125,-6.918098906238956e-13
1708.8876953125,1.0,21,R_A5,2018-04-28,281.37530517578125,31,STANDARD,15,15,0,281.37530517578125,-3.1770105209799615e-13
1710.971923828125,1.0,21,R_A5,2018-04-28,281.7230224609375,31,STANDARD,16,16,0,281.7230224609375,-3.855207440176672e-14
1712.970703125,1.0,21,R_A5,2018-04-28,281.9172668457031,31,STANDARD,17,17,0,281.9172668457031,-5.3089883834608886e-14
1714.205078125,1.0,21,R_A5,2018-04-28,282.03521728515625,31,STANDARD,18,18,0,282.03521728515625,-3.480480300554153e-18
1714.60693359375,1.0,21,R_A5,2018-04-28,282.07366943359375,31,STANDARD,19,19,0,282.07366943359375,0.0
1715.8504638671875,1.0,21,R_A5,2018-04-28,286.5764465332031,31,STANDARD,20,26,0,286.5764465332031,-2.989813190318151e-14
1718.0899658203125,1.0,21,R_A5,2018-04-28,286.7974548339844,31,STANDARD,21,27,0,286.7974548339844,-2.903844428369523e-14
1720.32958984375,1.0,21,R_A5,2018-04-28,295.4794616699219,31,STANDARD,22,28,0,295.4794616699219,-1.1101476294387678e-20
1722.5689697265625,1.0,21,R_A5,2018-04-28,304.085205078125,31,STANDARD,23,29,0,304.085205078125,-1.689274946593689e-22
1724.80859375,1.0,21,R_A5,2018-04-28,307.0164489746094,31,STANDARD,24,30,0,307.0164489746094,-1.2692445573806545e-24
1608.9796142578125,0.6505193710327148,41,R_A3,2018-07-03,274.2164001464844,28,STANDARD,1,1,0,274.2164001464844,0.0
1610.9637451171875,0.15214616060256958,41,R_A3,2018-07-03,274.3440246582031,28,STANDARD,2,2,0,274.3440246582031,0.0
1601.278564453125,0.18467870354652405,41,R_A3,2018-07-03,273.6930236816406,29,STANDARD,3,2,0,273.6930236816406,0.0
1603.450927734375,0.14781790971755981,41,R_A3,2018-07-03,273.8375549316406,29,STANDARD,4,3,0,273.8375549316406,0.0
1605.6231689453125,0.21411873400211334,41,R_A3,2018-07-03,273.982177734375,29,STANDARD,5,4,0,273.982177734375,0.0
1607.7955322265625,0.7956198453903198,41,R_A3,2018-07-03,274.4091796875,29,STANDARD,6,5,0,274.4091796875,0.0
1609.9677734375,0.649836003780365,41,R_A3,2018-07-03,274.56243896484375,29,STANDARD,7,6,0,274.56243896484375,0.0
1612.14013671875,0.19596582651138306,41,R_A3,2018-07-03,274.7639465332031,29,STANDARD,8,7,0,274.7639465332031,0.0
1614.3125,0.231619194149971,41,R_A3,2018-07-03,274.90936279296875,29,STANDARD,9,8,0,274.90936279296875,0.0
1616.4847412109375,0.7898051142692566,41,R_A3,2018-07-03,275.1440734863281,29,STANDARD,10,9,0,275.1440734863281,0.0
1618.6571044921875,0.791599452495575,41,R_A3,2018-07-03,277.01904296875,29,STANDARD,11,10,0,277.01904296875,0.0
1620.876953125,0.04778895899653435,41,R_A3,2018-07-03,292.0086669921875,29,STANDARD,12,11,0,292.0086669921875,0.0
1623.1441650390625,0.05180800333619118,41,R_A3,2018-07-03,292.1603698730469,29,STANDARD,13,12,0,292.1603698730469,0.0
1625.4114990234375,0.3640759587287903,41,R_A3,2018-07-03,292.3126525878906,29,STANDARD,14,13,0,292.3126525878906,0.0
1627.6787109375,0.22388099133968353,41,R_A3,2018-07-03,292.5019836425781,29,STANDARD,15,14,0,292.5019836425781,0.0
1629.946044921875,0.4665321409702301,41,R_A3,2018-07-03,292.8988952636719,29,STANDARD,16,15,0,292.8988952636719,0.0
1631.9892578125,0.7987000346183777,41,R_A3,2018-07-03,293.04473876953125,29,STANDARD,17,16,0,293.04473876953125,0.0
1634.7073974609375,0.15223297476768494,41,R_A3,2018-07-03,286.2822265625,29,STANDARD,18,26,0,286.2822265625,0.0
1638.2548828125,0.04541373625397682,41,R_A3,2018-07-03,286.4933776855469,29,STANDARD,19,27,0,286.4933776855469,0.0
1641.8021240234375,0.04968361556529999,41,R_A3,2018-07-03,286.7301330566406,29,STANDARD,20,28,0,286.7301330566406,0.0
1645.3494873046875,0.32442331314086914,41,R_A3,2018-07-03,286.9655456542969,29,STANDARD,21,29,0,286.9655456542969,0.0
1648.89697265625,0.060202836990356445,41,R_A3,2018-07-03,287.19140625,29,STANDARD,22,30,0,287.19140625,0.0
1632.8892822265625,0.09381675720214844,52,R_A4,2018-09-12,279.9552917480469,30,STANDARD,1,1,0,279.9552917480469,0.0
1626.7935791015625,0.17758813500404358,52,R_A4,2018-09-12,279.55718994140625,31,STANDARD,2,1,0,279.55718994140625,0.0
1628.86669921875,0.0843290388584137,52,R_A4,2018-09-12,279.6954345703125,31,STANDARD,3,2,0,279.6954345703125,0.0
1630.939697265625,0.04977738857269287,52,R_A4,2018-09-12,279.83367919921875,31,STANDARD,4,3,0,279.83367919921875,0.0
1633.0128173828125,0.052238091826438904,52,R_A4,2018-09-12,279.971923828125,31,STANDARD,5,4,0,279.971923828125,0.0
1631.393798828125,0.052543967962265015,52,R_A4,2018-09-12,279.8625793457031,32,STANDARD,6,4,0,279.8625793457031,0.0
1633.259521484375,0.055868372321128845,52,R_A4,2018-09-12,279.98699951171875,32,STANDARD,7,5,0,279.98699951171875,0.0
1637.456787109375,0.05595939978957176,51,R_A4,2018-09-12,280.2430725097656,32,STANDARD,8,5,0,280.2430725097656,0.0
1635.623291015625,0.053539618849754333,51,R_A4,2018-09-12,280.12078857421875,32,STANDARD,9,4,0,280.12078857421875,0.0
1636.285888671875,0.054819103330373764,51,R_A4,2018-09-12,280.1419677734375,33,STANDARD,10,4,0,280.1419677734375,0.0
1642.6463623046875,0.05878975987434387,50,R_A4,2018-09-12,280.5450134277344,33,STANDARD,11,4,0,280.5450134277344,0.0
1640.3017578125,0.05939488485455513,50,R_A4,2018-09-12,280.3223571777344,34,STANDARD,12,4,0,280.3223571777344,0.0
1640.25830078125,0.060159023851156235,50,R_A4,2018-09-12,280.1943359375,35,STANDARD,13,4,0,280.1943359375,0.0
1638.5093994140625,0.197856143116951,50,R_A4,2018-09-12,280.07794189453125,35,STANDARD,14,3,0,280.07794189453125,0.0
1636.760498046875,0.21939252316951752,50,R_A4,2018-09-12,279.9613342285156,35,STANDARD,15,2,0,279.9613342285156,0.0
1643.4036865234375,0.23419441282749176,49,R_A4,2018-09-12,280.25933837890625,35,STANDARD,16,2,0,280.25933837890625,0.0
1644.764404296875,0.09755432605743408,49,R_A4,2018-09-12,276.7455139160156,36,STANDARD,17,29,0,276.7455139160156,0.0
1646.2105712890625,0.05609862133860588,48,R_A4,2018-09-12,276.4735412597656,36,STANDARD,18,29,0,276.4735412597656,0.0
1649.723388671875,0.12020478397607803,48,R_A4,2018-09-12,277.026611328125,37,STANDARD,19,29,0,277.026611328125,0.0
1651.669921875,0.2084055095911026,48,R_A4,2018-09-12,277.5742492675781,38,STANDARD,20,29,0,277.5742492675781,0.0
1661.0147705078125,0.6751626133918762,47,R_A4,2018-09-12,277.8331604003906,38,STANDARD,21,29,0,277.8331604003906,0.0
1694.134033203125,1.0,42,R_A6,2018-11-07,276.1324462890625,17,STANDARD,1,1,0,276.1324462890625,-8.438682153229238e-13
1695.6658935546875,1.0,42,R_A6,2018-11-07,276.2759704589844,17,STANDARD,2,2,0,276.2759704589844,-4.632849551038098e-13
1697.197998046875,1.0,42,R_A6,2018-11-07,276.4168701171875,17,STANDARD,3,3,0,276.4168701171875,-3.950380875281795e-13
1698.72998046875,1.0,42,R_A6,2018-11-07,276.5543212890625,17,STANDARD,4,4,0,276.5543212890625,-2.9606452380849524e-13
1700.261962890625,1.0,42,R_A6,2018-11-07,276.6904296875,17,STANDARD,5,5,0,276.6904296875,-4.82057102568767e-13
1701.7939453125,1.0,42,R_A6,2018-11-07,276.82977294921875,17,STANDARD,6,6,0,276.82977294921875,-2.3576177468620507e-11
1703.325927734375,1.0,42,R_A6,2018-11-07,276.6748352050781,17,STANDARD,7,7,0,276.6748352050781,-4.161864256002623e-11
1704.85791015625,1.0,42,R_A6,2018-11-07,276.81988525390625,17,STANDARD,8,8,0,276.81988525390625,-3.5799325309726626e-11
1706.389892578125,1.0,42,R_A6,2018-11-07,277.2657470703125,17,STANDARD,9,9,0,277.2657470703125,-1.5314967176383032e-12
1707.921875,1.0,42,R_A6,2018-11-07,277.108154296875,17,STANDARD,10,10,0,277.108154296875,-3.290953065615554e-10
