DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,5590636032.0,0.0,0.0,0.0,0.0,30383890.0,0.0,0.0,0.0,0.0,0.0,0.0,324008608.0,0.0,0.0,0.0
2000-02-01,5590624256.0,0.0,0.0,0.0,0.0,30383826.0,0.0,0.0,0.0,0.0,0.0,0.0,324008704.0,0.0,0.0,0.08487337082624435
2000-03-01,5530256896.0,1982070.25,2123621.5,60367228.0,61585024.0,30055742.0,10772.12109375,11540.0,328082.75,328082.75,334660.0,0.0,324138464.0,10226.0927734375,0.0,0.1642710417509079
2000-04-01,5475184128.0,1757445.0,1887736.75,115439096.0,120104864.0,29756434.0,9551.3310546875,10257.2578125,627386.375,627386.375,652635.0,0.0,324259872.0,43827.65625,4548.0009765625,0.24914442002773285
2000-05-01,5425076224.0,1665508.5,1695579.625,165546768.0,170972256.0,29484110.0,9051.6767578125,9213.5673828125,899710.6875,899710.6875,929042.0,0.0,324382208.0,71482.984375,25817.001953125,0.3312799334526062
2000-06-01,5374413312.0,1630285.375,1638625.75,216209920.0,221769648.0,29208722.0,8872.4736328125,8903.451171875,1175098.875,1175098.875,1205049.0,0.0,324511072.0,97600.640625,50901.0,0.41615331172943115
2000-07-01,5329377280.0,1491133.0,1509394.625,261245952.0,267051488.0,28963032.0,8142.693359375,8201.7001953125,1420788.5,1420788.5,1451100.0,0.0,324779904.0,123784.59375,75951.0,0.4982888400554657
2000-08-01,5286509056.0,1375224.0,1398302.75,304113824.0,310398880.0,28728370.0,7541.27001953125,7597.41943359375,1655449.125,1655449.125,1686620.0,0.0,325058336.0,155344.796875,105138.0,0.5831621885299683
2000-09-01,5246038528.0,1298714.625,1325874.25,344583008.0,351500960.0,28505736.0,7161.501953125,7203.8388671875,1878089.875,1878089.875,1909939.0,0.0,325333984.0,189684.609375,136780.015625,0.6680355668067932
2000-10-01,5208680448.0,1238251.0,1270949.375,381940800.0,389629472.0,28298940.0,6872.0859375,6905.7666015625,2084887.375,2084887.375,2117112.0,0.0,325598720.0,224968.203125,169202.0,0.7501711249351501
2000-11-01,5171781120.0,1178241.0,1227013.0,418839616.0,427666848.0,28093320.0,6583.16259765625,6666.935546875,2290511.5,2290511.5,2323787.0,0.0,325868928.0,264740.0,204244.0,0.8350445032119751
2000-12-01,5137702400.0,1124480.875,1191768.75,452915968.0,463419936.0,27902168.0,6324.26123046875,6475.7666015625,2481680.0,2481680.0,2518060.0,0.0,326125152.0,308514.59375,239515.0,0.9171800017356873
2001-01-01,5103830528.0,1084372.875,1163525.625,486787744.0,499489216.0,27710940.0,6136.55322265625,6321.87109375,2672910.0,2672910.0,2714038.0,0.0,326385600.0,358067.875,277189.0,1.0020533800125122
2001-02-01,5052250624.0,1620603.5,1873729.0,538366912.0,557574848.0,27426490.0,8933.4150390625,10180.322265625,2957360.25,2957360.25,3029628.0,0.0,326606912.0,446758.03125,314403.0,1.086926817893982
2001-03-01,5019671552.0,1137501.125,1401034.0,570945536.0,596803776.0,27247280.0,6250.63525390625,7610.60693359375,3136573.75,3136573.75,3242725.0,0.0,326802048.0,531631.0,344655.0,1.1635866165161133
2001-04-01,4987547648.0,1015048.8125,1301814.625,603070080.0,637160000.0,27071074.0,5560.4150390625,7072.09716796875,3312768.0,3312768.0,3461960.0,0.0,327123168.0,670473.0625,414866.03125,1.2484599351882935
2001-05-01,4957380608.0,991041.625,1283700.25,633240256.0,675671040.0,26905978.0,5415.7255859375,6973.00048828125,3477805.5,3477805.5,3671150.0,0.0,327409440.0,834235.125,508601.0,1.3305954933166504
2001-06-01,4926768128.0,975277.25,1268368.5,663855936.0,714990464.0,26738814.0,5319.48828125,6890.2255859375,3644931.5,3644931.5,3884747.0,0.0,327690464.0,1018197.5625,619142.0,1.4154688119888306
2001-07-01,4897689600.0,959441.0,1244567.125,692945856.0,752327488.0,26580180.0,5225.23681640625,6761.6005859375,3803462.75,3803462.75,4087595.0,0.0,327955488.0,1203179.125,734308.0,1.4976043701171875
2001-08-01,4868109824.0,944926.6875,1216663.5,722528832.0,790044032.0,26419158.0,5139.5986328125,6611.193359375,3964458.5,3964458.5,4292542.0,0.0,328226784.0,1396900.5,858961.0,1.5824778079986572
2001-09-01,4838846976.0,936009.375,1204614.875,751792192.0,827387072.0,26260086.0,5085.3896484375,6543.677734375,4123524.25,4123524.25,4495396.0,0.0,328493568.0,1595100.375,988430.0,1.6673511266708374
