ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7239365,1270567,810057,564893,79536955
Valysar,CentralSouth,67473611,13175286,10245247,7144524,1005949029
Valysar,CentralNorth,36885845,6495588,4724600,3294700,463893833
Valysar,NorthHorst,5853521,786673,416554,255869,50124649
Valysar,CentralRamp,13940531,2299734,1592382,1110448,156351048
Valysar,CentralHorst,88758675,15933129,12456292,8686396,1223044583
Valysar,EastLowland,2385143,409372,257542,179597,25287210
Therys,WestLowland,3297372,577528,298524,208176,29311117
Therys,CentralSouth,13325879,2957662,1886461,1315524,185225746
Therys,CentralNorth,19380180,3555311,2072981,1445593,203539543
Therys,NorthHorst,6259023,940014,425819,261559,51239476
Therys,CentralRamp,6773689,1609103,1248104,870366,122547474
Therys,CentralHorst,30064671,7520477,5697917,3973443,559460739
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,615852,127264,96143,67045,9439959
Volon,CentralSouth,33445946,6137841,4551429,3173939,446890631
Volon,CentralNorth,6146812,865600,464013,323580,45560014
Volon,NorthHorst,3973858,788353,652230,400632,78483895
Volon,CentralRamp,12717921,2417448,1884021,1313822,184986150
Volon,CentralHorst,78636571,13430190,10025815,6991503,984403652
Volon,EastLowland,0,0,0,0,0
