ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7229019,1264348,746417,520514,73288410
Valysar,CentralSouth,67478716,13161322,10146897,7075939,996292297
Valysar,CentralNorth,36887630,6493004,4674707,3259908,458994996
Valysar,NorthHorst,5865179,781670,384116,235944,46221366
Valysar,CentralRamp,13940904,2299781,1592410,1110467,156353756
Valysar,CentralHorst,88754916,15932401,12402316,8648756,1217744843
Valysar,EastLowland,2373556,406399,230391,160663,22621407
Therys,WestLowland,3285154,574331,274367,191330,26939291
Therys,CentralSouth,13323814,2956723,1830484,1276488,179729568
Therys,CentralNorth,19388963,3554036,2013406,1404049,197690083
Therys,NorthHorst,6272735,935625,397747,244316,47861589
Therys,CentralRamp,6774137,1608450,1248002,870294,122537422
Therys,CentralHorst,30065438,7513712,5677327,3959084,557439064
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,611353,125942,82642,57630,8114324
Volon,CentralSouth,33459671,6182275,4335996,3023707,425738006
Volon,CentralNorth,6143238,870518,434396,302926,42652038
Volon,NorthHorst,3982535,787595,627120,385209,75462397
Volon,CentralRamp,12720584,2415934,1863741,1299680,182994935
Volon,CentralHorst,78647017,13463845,9924226,6920660,974428926
Volon,EastLowland,0,0,0,0,0
