SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9685196,4.1634181,1,SWOF,,,,
0.0405601,7.64e-05,0.9352316,2.2334317,1,SWOF,,,,
0.0605601,0.000585,0.8667676,0.9246556,1,SWOF,,,,
0.0805601,0.001564,0.7977176,0.4935447,1,SWOF,,,,
0.1005601,0.0030445,0.7291845,0.3030079,1,SWOF,,,,
0.1205601,0.0050689,0.6619723,0.2033024,1,SWOF,,,,
0.1405601,0.0076858,0.5967435,0.1450421,1,SWOF,,,,
0.1605601,0.0109485,0.5340818,0.10824,1,SWOF,,,,
0.1805601,0.0149151,0.4745058,0.0836031,1,SWOF,,,,
0.2005601,0.0196477,0.4184607,0.0663518,1,SWOF,,,,
0.2205601,0.0252126,0.3663025,0.0538308,1,SWOF,,,,
0.2405601,0.0316801,0.3182835,0.0444732,1,SWOF,,,,
0.2605601,0.0391244,0.274544,0.0373072,1,SWOF,,,,
0.2805601,0.0476232,0.2351138,0.0317054,1,SWOF,,,,
0.3005601,0.0572579,0.1999207,0.0272484,1,SWOF,,,,
0.3205601,0.0681125,0.1688059,0.0236477,1,SWOF,,,,
0.3405601,0.0802735,0.1415429,0.0206997,1,SWOF,,,,
0.3605601,0.0938293,0.1178569,0.0182574,1,SWOF,,,,
0.3805601,0.1088689,0.0974438,0.0162129,1,SWOF,,,,
0.4005601,0.1254809,0.0799863,0.0144851,1,SWOF,,,,
0.4205601,0.1437524,0.0651668,0.0130127,1,SWOF,,,,
0.4405601,0.1637675,0.0526779,0.0117484,1,SWOF,,,,
0.4605601,0.1856049,0.0422289,0.0106552,1,SWOF,,,,
0.4805601,0.2093362,0.0335504,0.0097039,1,SWOF,,,,
0.5005601,0.235023,0.0263968,0.0088713,1,SWOF,,,,
0.5205601,0.2627143,0.0205471,0.0081387,1,SWOF,,,,
0.5405601,0.2924431,0.0158043,0.0074909,1,SWOF,,,,
0.5605601,0.3242223,0.0119949,0.0069155,1,SWOF,,,,
0.5805601,0.3580476,0.0089696,0.0064022,1,SWOF,,,,
0.6005601,0.3938697,0.0065928,0.0059425,1,SWOF,,,,
0.6205601,0.4316087,0.0047499,0.0055293,1,SWOF,,,,
0.6405601,0.4711493,0.0033429,0.0051565,1,SWOF,,,,
0.6605601,0.5123297,0.0022882,0.0048193,1,SWOF,,,,
0.6805601,0.5549348,0.0015147,0.0045132,1,SWOF,,,,
0.7005601,0.5986879,0.0009623,0.0042346,1,SWOF,,,,
0.7205601,0.643243,0.0005806,0.0039803,1,SWOF,,,,
0.7405601,0.688174,0.0003277,0.0037476,1,SWOF,,,,
0.7605601,0.732963,0.0001692,0.0035343,1,SWOF,,,,
0.7805601,0.776982,7.71e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8194605,2.91e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8594143,8e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8954344,1.2e-06,0.0028362,1,SWOF,,,,
0.8605601,0.9249179,0.0,0.0026932,1,SWOF,,,,
0.8687673,0.9337811,0.0,0.0026388,1,SWOF,,,,
0.8805601,0.9397317,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9498235,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9599153,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9700072,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.980099,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9901908,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.901086,0.0
,,,,1,SGOF,0.07,6.51e-05,0.8556187,0.0
,,,,1,SGOF,0.09,0.000356,0.8074929,0.0
,,,,1,SGOF,0.11,0.0009745,0.7572566,0.0
,,,,1,SGOF,0.13,0.0020097,0.7055261,0.0
,,,,1,SGOF,0.15,0.0035487,0.6529645,0.0
,,,,1,SGOF,0.17,0.0056804,0.6002533,0.0
,,,,1,SGOF,0.19,0.0084961,0.5480609,0.0
,,,,1,SGOF,0.21,0.0120912,0.4970147,0.0
,,,,1,SGOF,0.23,0.016565,0.4476756,0.0
,,,,1,SGOF,0.25,0.0220211,0.4005206,0.0
,,,,1,SGOF,0.27,0.0285666,0.3559323,0.0
,,,,1,SGOF,0.29,0.0363121,0.3141956,0.0
,,,,1,SGOF,0.31,0.0453707,0.2755009,0.0
,,,,1,SGOF,0.33,0.0558568,0.2399512,0.0
,,,,1,SGOF,0.35,0.0678846,0.2075726,0.0
,,,,1,SGOF,0.37,0.0815666,0.1783264,0.0
,,,,1,SGOF,0.39,0.0970113,0.1521211,0.0
,,,,1,SGOF,0.41,0.1143206,0.128824,0.0
,,,,1,SGOF,0.43,0.133587,0.1082719,0.0
,,,,1,SGOF,0.45,0.1548907,0.0902803,0.0
,,,,1,SGOF,0.47,0.1782959,0.0746516,0.0
,,,,1,SGOF,0.49,0.2038475,0.0611819,0.0
,,,,1,SGOF,0.51,0.2315675,0.0496664,0.0
,,,,1,SGOF,0.53,0.2614512,0.0399041,0.0
,,,,1,SGOF,0.55,0.2934645,0.0317007,0.0
,,,,1,SGOF,0.57,0.3275403,0.024872,0.0
,,,,1,SGOF,0.59,0.363577,0.0192451,0.0
,,,,1,SGOF,0.61,0.4014363,0.0146599,0.0
,,,,1,SGOF,0.63,0.4409427,0.0109694,0.0
,,,,1,SGOF,0.65,0.4818841,0.0080401,0.0
,,,,1,SGOF,0.67,0.5240128,0.0057521,0.0
,,,,1,SGOF,0.69,0.5670482,0.003998,0.0
,,,,1,SGOF,0.71,0.6106799,0.0026829,0.0
,,,,1,SGOF,0.73,0.6545719,0.0017233,0.0
,,,,1,SGOF,0.75,0.6983669,0.0010466,0.0
,,,,1,SGOF,0.77,0.7416902,0.0005899,0.0
,,,,1,SGOF,0.79,0.7841516,0.0002996,0.0
,,,,1,SGOF,0.81,0.8253417,0.0001301,0.0
,,,,1,SGOF,0.83,0.8648153,4.34e-05,0.0
,,,,1,SGOF,0.85,0.9020316,8.4e-06,0.0
,,,,1,SGOF,0.87,0.936072,2e-07,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.964236,7.6168415,2,SWOF,,,,
0.1382346,9.67e-05,0.9264333,5.9450677,2,SWOF,,,,
0.1582346,0.0007439,0.848804,3.8062496,2,SWOF,,,,
0.1782346,0.0020005,0.770868,2.5699127,2,SWOF,,,,
0.1982346,0.0039169,0.6940187,1.809255,2,SWOF,,,,
0.2182346,0.0065584,0.6193107,1.3174801,2,SWOF,,,,
0.2382346,0.0099993,0.54763,0.9864521,2,SWOF,,,,
0.2582346,0.0143214,0.4797512,0.7560392,2,SWOF,,,,
0.2782346,0.0196135,0.4163329,0.5910649,2,SWOF,,,,
0.2982346,0.0259713,0.3578897,0.4700569,2,SWOF,,,,
0.3182346,0.033497,0.3047673,0.3794246,2,SWOF,,,,
0.3382346,0.0422991,0.2571293,0.3102933,2,SWOF,,,,
0.3582346,0.052492,0.2149628,0.2567078,2,SWOF,,,,
0.3782346,0.0641954,0.1780996,0.2145753,2,SWOF,,,,
0.3982346,0.0775334,0.1462474,0.1810228,2,SWOF,,,,
0.4182346,0.0926331,0.119026,0.1539948,2,SWOF,,,,
0.4382346,0.1096236,0.0960018,0.1319957,2,SWOF,,,,
0.4582346,0.1286334,0.076718,0.1139205,2,SWOF,,,,
0.4782346,0.1497882,0.0607189,0.0989411,2,SWOF,,,,
0.4982346,0.1732081,0.0475675,0.0864291,2,SWOF,,,,
0.5182346,0.1990036,0.0368566,0.0759023,2,SWOF,,,,
0.5382346,0.2272715,0.028216,0.0669862,2,SWOF,,,,
0.5582346,0.2580901,0.0213148,0.0593877,2,SWOF,,,,
0.5782346,0.2915124,0.0158621,0.0528747,2,SWOF,,,,
0.5982346,0.3275606,0.0116046,0.0472624,2,SWOF,,,,
0.6182346,0.3662274,0.0083288,0.042402,2,SWOF,,,,
0.6382346,0.4074285,0.0058428,0.038173,2,SWOF,,,,
0.6582346,0.4510336,0.0039893,0.0344775,2,SWOF,,,,
0.6782346,0.4968474,0.0026366,0.0312347,2,SWOF,,,,
0.6982346,0.5445925,0.0016744,0.0283784,2,SWOF,,,,
0.7182346,0.5938965,0.0010115,0.0258531,2,SWOF,,,,
0.7382346,0.6442755,0.000573,0.023613,2,SWOF,,,,
0.7582346,0.6951173,0.0002979,0.0216192,2,SWOF,,,,
0.7782346,0.7456574,0.0001374,0.0198393,2,SWOF,,,,
0.7982346,0.794943,5.3e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8417586,1.52e-05,0.0168149,2,SWOF,,,,
0.8382346,0.8844168,2.4e-06,0.0155269,2,SWOF,,,,
0.8582346,0.9200061,1e-07,0.0143646,2,SWOF,,,,
0.8687673,0.9337811,0.0,0.0138108,2,SWOF,,,,
0.8782346,0.9385582,0.0,0.013313,2,SWOF,,,,
0.8982346,0.9486501,0.0,0.0123596,2,SWOF,,,,
0.9182346,0.9587419,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.9688337,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.9789255,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9890174,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9991092,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.8871997,0.0
,,,,2,SGOF,0.07,8.84e-05,0.8348702,0.0
,,,,2,SGOF,0.09,0.0004853,0.7794699,0.0
,,,,2,SGOF,0.11,0.0013341,0.7218298,0.0
,,,,2,SGOF,0.13,0.0027631,0.6628721,0.0
,,,,2,SGOF,0.15,0.0049,0.6035626,0.0
,,,,2,SGOF,0.17,0.0078763,0.5448567,0.0
,,,,2,SGOF,0.19,0.0118293,0.4876461,0.0
,,,,2,SGOF,0.21,0.0169029,0.4327147,0.0
,,,,2,SGOF,0.23,0.0232476,0.3807088,0.0
,,,,2,SGOF,0.25,0.0310205,0.3321209,0.0
,,,,2,SGOF,0.27,0.0403835,0.2872888,0.0
,,,,2,SGOF,0.29,0.0515021,0.2464046,0.0
,,,,2,SGOF,0.31,0.0645433,0.2095322,0.0
,,,,2,SGOF,0.33,0.0796718,0.1766275,0.0
,,,,2,SGOF,0.35,0.0970468,0.147561,0.0
,,,,2,SGOF,0.37,0.1168173,0.1221379,0.0
,,,,2,SGOF,0.39,0.1391169,0.1001178,0.0
,,,,2,SGOF,0.41,0.1640579,0.0812301,0.0
,,,,2,SGOF,0.43,0.1917247,0.0651883,0.0
,,,,2,SGOF,0.45,0.2221674,0.0517006,0.0
,,,,2,SGOF,0.47,0.2553952,0.0404791,0.0
,,,,2,SGOF,0.49,0.2913698,0.0312462,0.0
,,,,2,SGOF,0.51,0.3300001,0.0237395,0.0
,,,,2,SGOF,0.53,0.3711376,0.017715,0.0
,,,,2,SGOF,0.55,0.4145736,0.0129494,0.0
,,,,2,SGOF,0.57,0.4600381,0.0092409,0.0
,,,,2,SGOF,0.59,0.5072009,0.0064087,0.0
,,,,2,SGOF,0.61,0.5556754,0.0042936,0.0
,,,,2,SGOF,0.63,0.6050232,0.002756,0.0
