SWAT,DEPTH,WELL,PRESSURE,CONKPOS,CONBPRES,CONIPOS,WELLMODEL,CONJPOS,SGAS,DATE,CONIDX,DRAWDOWN
0.05361564829945564,1623.8179931640625,R_A3,299.62225341796875,12,299.62225341796875,29,STANDARD,41,0.0,2018-01-01,13,0
0.36475539207458496,1626.0382080078125,R_A3,299.7710876464844,13,299.7710876464844,29,STANDARD,41,0.0,2018-01-01,14,0
0.3651350736618042,1628.258544921875,R_A3,299.919921875,14,299.919921875,29,STANDARD,41,0.0,2018-01-01,15,0
0.4939734637737274,1630.478759765625,R_A3,300.06878662109375,15,300.06878662109375,29,STANDARD,41,0.0,2018-01-01,16,0
0.8052626252174377,1632.3209228515625,R_A3,300.1922912597656,16,300.1922912597656,29,STANDARD,41,0.0,2018-01-01,17,0
0.25068920850753784,1634.86279296875,R_A3,300.3627014160156,26,300.3627014160156,29,STANDARD,41,0.0,2018-01-01,18,0
0.04393493011593819,1638.374267578125,R_A3,300.59814453125,27,300.59814453125,29,STANDARD,41,0.0,2018-01-01,19,0
0.04700431600213051,1641.8857421875,R_A3,300.8335876464844,28,300.8335876464844,29,STANDARD,41,0.0,2018-01-01,20,0
0.2995741069316864,1645.3973388671875,R_A3,301.0690612792969,29,301.0690612792969,29,STANDARD,41,0.0,2018-01-01,21,0
0.1071348786354065,1648.9088134765625,R_A3,301.3045654296875,30,301.3045654296875,29,STANDARD,41,0.0,2018-01-01,22,0
0.047875165939331055,1631.4014892578125,R_A4,300.1306457519531,1,300.1306457519531,30,STANDARD,52,0.0,2018-01-01,1,0
0.04640423133969307,1625.980712890625,R_A4,299.7672424316406,1,299.7672424316406,31,STANDARD,52,0.0,2018-01-01,2,0
0.049211788922548294,1628.06103515625,R_A4,299.9067077636719,2,299.9067077636719,31,STANDARD,52,0.0,2018-01-01,3,0
0.04999406263232231,1630.141357421875,R_A4,300.0461730957031,3,300.0461730957031,31,STANDARD,52,0.0,2018-01-01,4,0
0.05179756134748459,1632.2218017578125,R_A4,300.1856384277344,4,300.1856384277344,31,STANDARD,52,0.0,2018-01-01,5,0
0.05451234430074692,1634.3021240234375,R_A4,300.3251037597656,5,300.3251037597656,31,STANDARD,52,0.0,2018-01-01,6,0
0.05269500985741615,1632.5103759765625,R_A4,300.2049865722656,5,300.2049865722656,32,STANDARD,52,0.0,2018-01-01,7,0
0.05529102683067322,1635.716064453125,R_A4,300.419921875,5,300.419921875,32,STANDARD,51,0.0,2018-01-01,8,0
0.05783984437584877,1637.658447265625,R_A4,300.5501403808594,5,300.5501403808594,33,STANDARD,51,0.0,2018-01-01,9,0
0.05830986797809601,1635.806884765625,R_A4,300.4259948730469,4,300.4259948730469,33,STANDARD,51,0.0,2018-01-01,10,0
0.06140919402241707,1642.9681396484375,R_A4,300.90618896484375,5,300.90618896484375,33,STANDARD,50,0.0,2018-01-01,11,0
0.06118388846516609,1641.8944091796875,R_A4,300.83416748046875,5,300.83416748046875,34,STANDARD,50,0.0,2018-01-01,12,0
0.06119906157255173,1640.0072021484375,R_A4,300.7076416015625,4,300.7076416015625,34,STANDARD,50,0.0,2018-01-01,13,0
0.06079191341996193,1640.7684326171875,R_A4,300.7586669921875,4,300.7586669921875,35,STANDARD,50,0.0,2018-01-01,14,0
0.22674442827701569,1638.945068359375,R_A4,300.63641357421875,3,300.63641357421875,35,STANDARD,50,0.0,2018-01-01,15,0
0.18350450694561005,1643.5855712890625,R_A4,300.94757080078125,3,300.94757080078125,35,STANDARD,49,0.0,2018-01-01,16,0
0.22968968749046326,1641.7823486328125,R_A4,300.82666015625,2,300.82666015625,35,STANDARD,49,0.0,2018-01-01,17,0
0.6481541991233826,1643.3438720703125,R_A4,300.9313659667969,29,300.9313659667969,36,STANDARD,49,0.0,2018-01-01,18,0
0.09792223572731018,1644.8642578125,R_A4,301.0333251953125,29,301.0333251953125,36,STANDARD,48,0.0,2018-01-01,19,0
1.0,1649.636474609375,R_A4,301.3533630371094,29,301.3533630371094,37,STANDARD,48,0.0,2018-01-01,20,0
0.6871917247772217,1652.9345703125,R_A4,301.5745544433594,29,301.5745544433594,38,STANDARD,48,0.0,2018-01-01,21,0
1.0,1661.167236328125,R_A4,302.1267395019531,29,302.1267395019531,38,STANDARD,47,0.0,2018-01-01,22,0
1.0,1686.762451171875,R_A5,304.0085754394531,1,304.0085754394531,31,STANDARD,20,0.0,2018-01-01,1,0
1.0,1688.951904296875,R_A5,304.216064453125,2,304.216064453125,31,STANDARD,20,0.0,2018-01-01,2,0
1.0,1691.1412353515625,R_A5,304.42352294921875,3,304.42352294921875,31,STANDARD,20,0.0,2018-01-01,3,0
1.0,1693.33056640625,R_A5,304.6310119628906,4,304.6310119628906,31,STANDARD,20,0.0,2018-01-01,4,0
1.0,1695.52001953125,R_A5,304.8385009765625,5,304.8385009765625,31,STANDARD,20,0.0,2018-01-01,5,0
1.0,1697.70947265625,R_A5,305.0459899902344,6,305.0459899902344,31,STANDARD,20,0.0,2018-01-01,6,0
1.0,1699.89892578125,R_A5,305.55926513671875,7,305.55926513671875,31,STANDARD,20,0.0,2018-01-01,7,0
1.0,1702.0882568359375,R_A5,305.7667541503906,8,305.7667541503906,31,STANDARD,20,0.0,2018-01-01,8,0
1.0,1706.467041015625,R_A5,305.87591552734375,10,305.87591552734375,31,STANDARD,20,0.0,2018-01-01,9,0
1.0,1696.66357421875,R_A5,304.9535827636719,10,304.9535827636719,31,STANDARD,21,0.0,2018-01-01,10,0
1.0,1698.820556640625,R_A5,305.1513977050781,11,305.1513977050781,31,STANDARD,21,0.0,2018-01-01,11,0
1.0,1700.80712890625,R_A5,305.33966064453125,12,305.33966064453125,31,STANDARD,21,0.0,2018-01-01,12,0
1.0,1702.7935791015625,R_A5,305.5398864746094,13,305.5398864746094,31,STANDARD,21,0.0,2018-01-01,13,0
1.0,1704.7801513671875,R_A5,305.7281494140625,14,305.7281494140625,31,STANDARD,21,0.0,2018-01-01,14,0
1.0,1706.7667236328125,R_A5,305.9164123535156,15,305.9164123535156,31,STANDARD,21,0.0,2018-01-01,15,0
1.0,1708.7532958984375,R_A5,306.24969482421875,16,306.24969482421875,31,STANDARD,21,0.0,2018-01-01,16,0
1.0,1710.73974609375,R_A5,306.4379577636719,17,306.4379577636719,31,STANDARD,21,0.0,2018-01-01,17,0
1.0,1712.349609375,R_A5,306.59051513671875,18,306.59051513671875,31,STANDARD,21,0.0,2018-01-01,18,0
1.0,1713.170166015625,R_A5,306.6683044433594,19,306.6683044433594,31,STANDARD,21,0.0,2018-01-01,19,0
1.0,1714.53759765625,R_A5,306.6407775878906,26,306.6407775878906,31,STANDARD,21,0.0,2018-01-01,20,0
1.0,1716.8642578125,R_A5,306.8612976074219,27,306.8612976074219,31,STANDARD,21,0.0,2018-01-01,21,0
1.0,1719.1907958984375,R_A5,307.3875732421875,28,307.3875732421875,31,STANDARD,21,0.0,2018-01-01,22,0
1.0,1721.517333984375,R_A5,307.60809326171875,29,307.60809326171875,31,STANDARD,21,0.0,2018-01-01,23,0
1.0,1723.8438720703125,R_A5,307.8285827636719,30,307.8285827636719,31,STANDARD,21,0.0,2018-01-01,24,0
1.0,1694.224365234375,R_A6,305.0215148925781,1,305.0215148925781,17,STANDARD,42,0.0,2018-01-01,1,0
1.0,1695.75341796875,R_A6,305.1664123535156,2,305.1664123535156,17,STANDARD,42,0.0,2018-01-01,2,0
1.0,1697.2825927734375,R_A6,305.3113098144531,3,305.3113098144531,17,STANDARD,42,0.0,2018-01-01,3,0
1.0,1698.8116455078125,R_A6,305.4562072753906,4,305.4562072753906,17,STANDARD,42,0.0,2018-01-01,4,0
1.0,1700.3406982421875,R_A6,305.60113525390625,5,305.60113525390625,17,STANDARD,42,0.0,2018-01-01,5,0
1.0,1701.86962890625,R_A6,305.74603271484375,6,305.74603271484375,17,STANDARD,42,0.0,2018-01-01,6,0
1.0,1703.398681640625,R_A6,305.5918884277344,7,305.5918884277344,17,STANDARD,42,0.0,2018-01-01,7,0
1.0,1704.927734375,R_A6,305.7367858886719,8,305.7367858886719,17,STANDARD,42,0.0,2018-01-01,8,0
1.0,1706.4569091796875,R_A6,306.1807556152344,9,306.1807556152344,17,STANDARD,42,0.0,2018-01-01,9,0
1.0,1707.98583984375,R_A6,306.0198669433594,10,306.0198669433594,17,STANDARD,42,0.0,2018-01-01,10,0
1.0,1709.8946533203125,R_A6,306.2008972167969,11,306.2008972167969,17,STANDARD,42,0.0,2018-01-01,11,0
1.0,1712.1832275390625,R_A6,306.41778564453125,12,306.41778564453125,17,STANDARD,42,0.0,2018-01-01,12,0
1.0,1714.4718017578125,R_A6,306.6466369628906,13,306.6466369628906,17,STANDARD,42,0.0,2018-01-01,13,0
1.0,1716.7603759765625,R_A6,306.863525390625,14,306.863525390625,17,STANDARD,42,0.0,2018-01-01,14,0
1.0,1719.048828125,R_A6,307.0804443359375,15,307.0804443359375,17,STANDARD,42,0.0,2018-01-01,15,0
1.0,1721.33740234375,R_A6,307.4423522949219,16,307.4423522949219,17,STANDARD,42,0.0,2018-01-01,16,0
1.0,1723.6259765625,R_A6,307.65924072265625,17,307.65924072265625,17,STANDARD,42,0.0,2018-01-01,17,0
1.0,1725.1356201171875,R_A6,307.8023376464844,18,307.8023376464844,17,STANDARD,42,0.0,2018-01-01,18,0
1.0,1726.3521728515625,R_A6,307.7605285644531,26,307.7605285644531,17,STANDARD,42,0.0,2018-01-01,19,0
1.0,1728.0546875,R_A6,308.2276916503906,27,308.2276916503906,17,STANDARD,42,0.0,2018-01-01,20,0
1.0,1729.757080078125,R_A6,308.3890380859375,28,308.3890380859375,17,STANDARD,42,0.0,2018-01-01,21,0
1.0,1731.4595947265625,R_A6,308.5503845214844,29,308.5503845214844,17,STANDARD,42,0.0,2018-01-01,22,0
1.0,1733.1619873046875,R_A6,308.4059753417969,30,308.4059753417969,17,STANDARD,42,0.0,2018-01-01,23,0
0.05561360716819763,1640.864013671875,R_A2,298.1466369628906,1,298.1466369628906,22,STANDARD,30,0.0,2018-03-01,1,0
0.05650249123573303,1642.6256103515625,R_A2,298.26470947265625,2,298.26470947265625,22,STANDARD,30,0.0,2018-03-01,2,0
0.05863625183701515,1644.38720703125,R_A2,298.3827819824219,3,298.3827819824219,22,STANDARD,30,0.0,2018-03-01,3,0
0.0643896833062172,1646.1488037109375,R_A2,298.5008239746094,4,298.5008239746094,22,STANDARD,30,0.0,2018-03-01,4,0
0.06740307062864304,1647.910400390625,R_A2,298.6189270019531,5,298.6189270019531,22,STANDARD,30,0.0,2018-03-01,5,0
0.27537229657173157,1649.6719970703125,R_A2,298.8067626953125,6,298.8067626953125,22,STANDARD,30,0.0,2018-03-01,6,0
0.8714929819107056,1651.43359375,R_A2,299.115478515625,7,299.115478515625,22,STANDARD,30,0.0,2018-03-01,7,0
0.8422844409942627,1653.1951904296875,R_A2,299.55938720703125,8,299.55938720703125,22,STANDARD,30,0.0,2018-03-01,8,0
0.6485369801521301,1654.956787109375,R_A2,299.73248291015625,9,299.73248291015625,22,STANDARD,30,0.0,2018-03-01,9,0
0.8931064605712891,1656.7183837890625,R_A2,299.9862365722656,10,299.9862365722656,22,STANDARD,30,0.0,2018-03-01,10,0
0.06961431354284286,1658.627197265625,R_A2,300.0359802246094,11,300.0359802246094,22,STANDARD,30,0.0,2018-03-01,11,0
0.07272516936063766,1660.683349609375,R_A2,300.2077941894531,12,300.2077941894531,22,STANDARD,30,0.0,2018-03-01,12,0
0.42819422483444214,1662.739501953125,R_A2,300.4132080078125,13,300.4132080078125,22,STANDARD,30,0.0,2018-03-01,13,0
0.47279495000839233,1664.7955322265625,R_A2,300.55181884765625,14,300.55181884765625,22,STANDARD,30,0.0,2018-03-01,14,0
0.9053455591201782,1666.8516845703125,R_A2,300.6913757324219,15,300.6913757324219,22,STANDARD,30,0.0,2018-03-01,15,0
0.9188859462738037,1668.90771484375,R_A2,300.8305358886719,16,300.8305358886719,22,STANDARD,30,0.0,2018-03-01,16,0
0.9621182680130005,1671.7362060546875,R_A2,301.07098388671875,16,301.07098388671875,22,STANDARD,29,0.0,2018-03-01,17,0
0.9250004291534424,1673.8360595703125,R_A2,301.2113037109375,17,301.2113037109375,22,STANDARD,29,0.0,2018-03-01,18,0
0.9869558215141296,1675.6517333984375,R_A2,301.3328857421875,18,301.3328857421875,22,STANDARD,29,0.0,2018-03-01,19,0
0.6520105004310608,1677.2974853515625,R_A2,301.8843078613281,26,301.8843078613281,22,STANDARD,29,0.0,2018-03-01,20,0
0.8054276704788208,1679.057373046875,R_A2,302.838134765625,27,302.838134765625,22,STANDARD,29,0.0,2018-03-01,21,0
1.0,1680.817138671875,R_A2,303.2322692871094,28,303.2322692871094,22,STANDARD,29,6.339815282994932e-14,2018-03-01,22,0
1.0,1682.5770263671875,R_A2,303.81219482421875,29,303.81219482421875,22,STANDARD,29,3.2321866537399213e-13,2018-03-01,23,0
1.0,1684.3367919921875,R_A2,304.0176696777344,30,304.0176696777344,22,STANDARD,29,9.030198463988448e-13,2018-03-01,24,0
1.0,1686.762451171875,R_A5,283.8457336425781,1,283.8457336425781,31,STANDARD,20,-3.8658135026459206e-10,2018-04-28,1,0
1.0,1688.951904296875,R_A5,284.0530090332031,2,284.0530090332031,31,STANDARD,20,-3.972622508729984e-10,2018-04-28,2,0
1.0,1691.1412353515625,R_A5,284.2602233886719,3,284.2602233886719,31,STANDARD,20,-3.770490308863117e-10,2018-04-28,3,0
1.0,1693.33056640625,R_A5,284.4674377441406,4,284.4674377441406,31,STANDARD,20,-3.993067265728456e-10,2018-04-28,4,0
1.0,1695.52001953125,R_A5,284.6747131347656,5,284.6747131347656,31,STANDARD,20,-3.9019318331945385e-10,2018-04-28,5,0
1.0,1697.70947265625,R_A5,284.8819580078125,6,284.8819580078125,31,STANDARD,20,-3.162977657567012e-10,2018-04-28,6,0
1.0,1699.89892578125,R_A5,285.40545654296875,7,285.40545654296875,31,STANDARD,20,-2.6306023331867934e-12,2018-04-28,7,0
1.0,1702.0882568359375,R_A5,285.6296691894531,8,285.6296691894531,31,STANDARD,20,-6.82505701260494e-12,2018-04-28,8,0
1.0,1706.467041015625,R_A5,284.51220703125,10,284.51220703125,31,STANDARD,20,-2.1402121394564766e-11,2018-04-28,9,0
1.0,1696.66357421875,R_A5,283.5028381347656,10,283.5028381347656,31,STANDARD,21,-3.309889471878047e-12,2018-04-28,10,0
1.0,1698.820556640625,R_A5,280.5819091796875,11,280.5819091796875,31,STANDARD,21,-8.784010741003101e-10,2018-04-28,11,0
1.0,1700.80712890625,R_A5,280.8232116699219,12,280.8232116699219,31,STANDARD,21,-7.253473377488717e-10,2018-04-28,12,0
1.0,1702.7935791015625,R_A5,281.02471923828125,13,281.02471923828125,31,STANDARD,21,-4.131961786613125e-11,2018-04-28,13,0
1.0,1704.7801513671875,R_A5,281.2138366699219,14,281.2138366699219,31,STANDARD,21,-7.141340296890064e-11,2018-04-28,14,0
1.0,1706.7667236328125,R_A5,281.4329528808594,15,281.4329528808594,31,STANDARD,21,-1.1447886041904276e-11,2018-04-28,15,0
1.0,1708.7532958984375,R_A5,281.7972106933594,16,281.7972106933594,31,STANDARD,21,-3.1059631862978554e-12,2018-04-28,16,0
1.0,1710.73974609375,R_A5,282.007080078125,17,282.007080078125,31,STANDARD,21,-3.1096286570025944e-12,2018-04-28,17,0
1.0,1712.349609375,R_A5,282.16845703125,18,282.16845703125,31,STANDARD,21,-5.360413935645569e-12,2018-04-28,18,0
1.0,1713.170166015625,R_A5,282.24639892578125,19,282.24639892578125,31,STANDARD,21,0.0,2018-04-28,19,0
1.0,1714.53759765625,R_A5,282.1154479980469,26,282.1154479980469,31,STANDARD,21,-1.1170506395756182e-15,2018-04-28,20,0
1.0,1716.8642578125,R_A5,282.45367431640625,27,282.45367431640625,31,STANDARD,21,-5.425970769729288e-16,2018-04-28,21,0
1.0,1719.1907958984375,R_A5,294.7549743652344,28,294.7549743652344,31,STANDARD,21,-4.278461663666257e-21,2018-04-28,22,0
1.0,1721.517333984375,R_A5,303.5640563964844,29,303.5640563964844,31,STANDARD,21,-5.783021913672541e-22,2018-04-28,23,0
1.0,1723.8438720703125,R_A5,306.778564453125,30,306.778564453125,31,STANDARD,21,-3.07432347627836e-23,2018-04-28,24,0
0.6504634618759155,1609.208984375,R_A3,278.13812255859375,1,278.13812255859375,28,STANDARD,41,0.0,2018-07-03,1,0
0.19545811414718628,1611.199462890625,R_A3,278.26312255859375,2,278.26312255859375,28,STANDARD,41,0.0,2018-07-03,2,0
0.18834449350833893,1603.3681640625,R_A3,277.7593994140625,2,277.7593994140625,29,STANDARD,41,0.0,2018-07-03,3,0
0.11889518052339554,1605.3822021484375,R_A3,277.8932800292969,3,277.8932800292969,29,STANDARD,41,0.0,2018-07-03,4,0
0.1377282291650772,1607.396240234375,R_A3,278.0275573730469,4,278.0275573730469,29,STANDARD,41,0.0,2018-07-03,5,0
0.8169631958007812,1609.4102783203125,R_A3,278.2322082519531,5,278.2322082519531,29,STANDARD,41,0.0,2018-07-03,6,0
0.6527603268623352,1611.42431640625,R_A3,278.3112487792969,6,278.3112487792969,29,STANDARD,41,0.0,2018-07-03,7,0
0.231651172041893,1613.4384765625,R_A3,278.51904296875,7,278.51904296875,29,STANDARD,41,0.0,2018-07-03,8,0
0.23586678504943848,1615.452392578125,R_A3,278.65380859375,8,278.65380859375,29,STANDARD,41,0.0,2018-07-03,9,0
0.7975188493728638,1617.466552734375,R_A3,278.8880615234375,9,278.8880615234375,29,STANDARD,41,0.0,2018-07-03,10,0
0.8054922223091125,1619.4805908203125,R_A3,281.7054138183594,10,281.7054138183594,29,STANDARD,41,0.0,2018-07-03,11,0
0.04951668530702591,1621.59765625,R_A3,296.7226867675781,11,296.7226867675781,29,STANDARD,41,0.0,2018-07-03,12,0
0.053635984659194946,1623.8179931640625,R_A3,296.8714294433594,12,296.8714294433594,29,STANDARD,41,0.0,2018-07-03,13,0
0.3648412525653839,1626.0382080078125,R_A3,297.0203857421875,13,297.0203857421875,29,STANDARD,41,0.0,2018-07-03,14,0
0.36525028944015503,1628.258544921875,R_A3,297.2399597167969,14,297.2399597167969,29,STANDARD,41,0.0,2018-07-03,15,0
0.4938804805278778,1630.478759765625,R_A3,297.495849609375,15,297.495849609375,29,STANDARD,41,0.0,2018-07-03,16,0
0.8051130175590515,1632.3209228515625,R_A3,297.620361328125,16,297.620361328125,29,STANDARD,41,0.0,2018-07-03,17,0
0.25066670775413513,1634.86279296875,R_A3,297.8464050292969,26,297.8464050292969,29,STANDARD,41,0.0,2018-07-03,18,0
0.04452231526374817,1638.374267578125,R_A3,286.1602478027344,27,286.1602478027344,29,STANDARD,41,0.0,2018-07-03,19,0
0.047710198909044266,1641.8857421875,R_A3,286.39483642578125,28,286.39483642578125,29,STANDARD,41,0.0,2018-07-03,20,0
0.2959562838077545,1645.3973388671875,R_A3,286.6723327636719,29,286.6723327636719,29,STANDARD,41,0.0,2018-07-03,21,0
0.10833125561475754,1648.9088134765625,R_A3,286.87506103515625,30,286.87506103515625,29,STANDARD,41,0.0,2018-07-03,22,0
0.04795585945248604,1631.4014892578125,R_A4,280.7633972167969,1,280.7633972167969,30,STANDARD,52,0.0,2018-09-12,1,0
0.04658835753798485,1625.980712890625,R_A4,280.4547119140625,1,280.4547119140625,31,STANDARD,52,0.0,2018-09-12,2,0
0.049395862966775894,1628.06103515625,R_A4,280.59344482421875,2,280.59344482421875,31,STANDARD,52,0.0,2018-09-12,3,0
0.050196148455142975,1630.141357421875,R_A4,280.732177734375,3,280.732177734375,31,STANDARD,52,0.0,2018-09-12,4,0
0.05201239511370659,1632.2218017578125,R_A4,280.8708801269531,4,280.8708801269531,31,STANDARD,52,0.0,2018-09-12,5,0
0.05473122000694275,1634.3021240234375,R_A4,281.00958251953125,5,281.00958251953125,31,STANDARD,52,0.0,2018-09-12,6,0
0.05282250791788101,1632.5103759765625,R_A4,280.93572998046875,5,280.93572998046875,32,STANDARD,52,0.0,2018-09-12,7,0
0.05565476790070534,1635.716064453125,R_A4,281.08941650390625,5,281.08941650390625,32,STANDARD,51,0.0,2018-09-12,8,0
0.057899683713912964,1637.658447265625,R_A4,281.2628173828125,5,281.2628173828125,33,STANDARD,51,0.0,2018-09-12,9,0
0.05838284268975258,1635.806884765625,R_A4,281.1393127441406,4,281.1393127441406,33,STANDARD,51,0.0,2018-09-12,10,0
0.06173019856214523,1642.9681396484375,R_A4,281.55584716796875,5,281.55584716796875,33,STANDARD,50,0.0,2018-09-12,11,0
0.06141245737671852,1641.8944091796875,R_A4,281.5226135253906,5,281.5226135253906,34,STANDARD,50,0.0,2018-09-12,12,0
0.06140313297510147,1640.0072021484375,R_A4,281.3967590332031,4,281.3967590332031,34,STANDARD,50,0.0,2018-09-12,13,0
0.061074744910001755,1640.7684326171875,R_A4,281.4805908203125,4,281.4805908203125,35,STANDARD,50,0.0,2018-09-12,14,0
0.22707438468933105,1638.945068359375,R_A4,281.359375,3,281.359375,35,STANDARD,50,0.0,2018-09-12,15,0
0.1835186779499054,1643.5855712890625,R_A4,281.579833984375,3,281.579833984375,35,STANDARD,49,0.0,2018-09-12,16,0
0.2296517789363861,1641.7823486328125,R_A4,281.458251953125,2,281.458251953125,35,STANDARD,49,0.0,2018-09-12,17,0
0.7060849070549011,1643.3438720703125,R_A4,278.3071594238281,29,278.3071594238281,36,STANDARD,49,0.0,2018-09-12,18,0
0.1000102087855339,1644.8642578125,R_A4,276.9067077636719,29,276.9067077636719,36,STANDARD,48,0.0,2018-09-12,19,0
1.0,1649.636474609375,R_A4,292.6222229003906,29,292.6222229003906,37,STANDARD,48,-1.4946703813870088e-12,2018-09-12,20,0
0.6876142024993896,1652.9345703125,R_A4,280.7570495605469,29,280.7570495605469,38,STANDARD,48,0.0,2018-09-12,21,0
1.0,1661.167236328125,R_A4,284.9425964355469,29,284.9425964355469,38,STANDARD,47,-1.7910355815629886e-13,2018-09-12,22,0
1.0,1694.224365234375,R_A6,277.6700439453125,1,277.6700439453125,17,STANDARD,42,5.703636347942354e-13,2018-11-07,1,0
1.0,1695.75341796875,R_A6,277.7974548339844,2,277.7974548339844,17,STANDARD,42,2.054914804939731e-13,2018-11-07,2,0
1.0,1697.2825927734375,R_A6,277.9158020019531,3,277.9158020019531,17,STANDARD,42,4.685534729306773e-13,2018-11-07,3,0
1.0,1698.8116455078125,R_A6,278.0472412109375,4,278.0472412109375,17,STANDARD,42,1.753475142862726e-11,2018-11-07,4,0
1.0,1700.3406982421875,R_A6,278.2059631347656,5,278.2059631347656,17,STANDARD,42,4.2534760978131525e-13,2018-11-07,5,0
1.0,1701.86962890625,R_A6,278.3695983886719,6,278.3695983886719,17,STANDARD,42,1.073193443834608e-11,2018-11-07,6,0
1.0,1703.398681640625,R_A6,278.2273864746094,7,278.2273864746094,17,STANDARD,42,2.0703763356499927e-11,2018-11-07,7,0
