ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5587473,934090,583946,407215,57335829
Valysar,CentralSouth,70641467,12854471,9754895,6802577,957802825
Valysar,CentralNorth,39782052,7028733,5346894,3728657,524994884
Valysar,NorthHorst,3509418,470790,212587,130582,25580941
Valysar,CentralRamp,13609612,1978785,1318919,919748,129500569
Valysar,CentralHorst,87612756,14139553,10945911,7633132,1074745037
Valysar,EastLowland,637483,111512,54961,38327,5396482
Therys,WestLowland,2511265,440998,243087,169517,23867991
Therys,CentralSouth,19033919,4645370,2904982,2025789,285231148
Therys,CentralNorth,21585895,3940658,2354749,1642085,231205526
Therys,NorthHorst,4679906,628174,242675,149063,29201516
Therys,CentralRamp,6593735,1567060,1207552,842086,118565776
Therys,CentralHorst,30873168,7681179,5953966,4151999,584601417
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,336915,46503,20884,14564,2050576
Volon,CentralSouth,36144640,6604545,4899967,3416992,481112544
Volon,CentralNorth,7260495,995557,562568,392307,55236786
Volon,NorthHorst,3375865,550399,373419,229373,44934192
Volon,CentralRamp,12054521,2150506,1731532,1207484,170013712
Volon,CentralHorst,83651266,15000188,12039631,8395838,1182134014
Volon,EastLowland,0,0,0,0,0
