ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5570411,931049,541759,377796,53193627
Valysar,CentralSouth,70651244,12847567,9672791,6745322,949741309
Valysar,CentralNorth,39780318,7036894,5289101,3688355,519320407
Valysar,NorthHorst,3517209,478202,199539,122567,24010877
Valysar,CentralRamp,13610434,1978885,1318980,919791,129506522
Valysar,CentralHorst,87611336,14138159,10900799,7601673,1070315626
Valysar,EastLowland,630164,111100,44069,30731,4326978
Therys,WestLowland,2496889,438115,220458,153737,21646119
Therys,CentralSouth,19046583,4639583,2835994,1977681,278457470
Therys,CentralNorth,21590673,3940470,2315605,1614787,227362071
Therys,NorthHorst,4675787,628678,229166,140766,27575964
Therys,CentralRamp,6594310,1566522,1207359,841952,118546849
Therys,CentralHorst,30875340,7678110,5933056,4137417,582548359
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,336647,46584,16580,11562,1627917
Volon,CentralSouth,36152107,6667873,4671990,3258013,458728226
Volon,CentralNorth,7265772,1006559,539449,376185,52966856
Volon,NorthHorst,3385318,551734,352912,216776,42466479
Volon,CentralRamp,12056056,2147217,1710531,1192839,167951730
Volon,CentralHorst,83649934,15010085,11990245,8361398,1177284933
Volon,EastLowland,0,0,0,0,0
