WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,15.0306705,0.2413,1507.12415,0.0,,Z,25.9788533,2018-01-01
R_A2,22,30,2,2,OPEN,0,21.460655,0.2413,2161.39773,0.0,,Z,26.6049812,2018-01-01
R_A2,22,30,3,3,OPEN,0,16.7146491,0.2413,1682.50314,0.0,,Z,26.5280604,2018-01-01
R_A2,22,30,4,4,OPEN,0,13.6650992,0.2413,1374.76525,0.0,,Z,26.4481982,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.8874704,0.2413,1195.28146,0.0,,Z,26.3711852,2018-01-01
R_A2,22,30,6,6,OPEN,0,10.100539,0.2413,1013.14344,0.0,,Z,26.0289493,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01202773,0.2413,1.16914644,0.0,,Z,22.0438255,2018-01-01
R_A2,22,30,8,8,OPEN,0,0.01841874,0.2413,1.7918209,0.0,,Z,22.1364635,2018-01-01
R_A2,22,30,9,9,OPEN,0,0.01053437,0.2413,0.8515623,0.0,,Z,9.17152242,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00855733,0.2413,0.69538053,0.0,,Z,9.38268232,2018-01-01
R_A2,22,30,11,11,OPEN,0,27.1214919,0.2413,2708.62338,0.0,,Z,25.4281368,2018-01-01
R_A2,22,30,12,12,OPEN,0,19.1724535,0.2413,1508.70986,0.0,,Z,8.17582423,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.22330166,0.2413,22.2329467,0.0,,Z,25.015496,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.26951456,0.2413,26.933748,0.0,,Z,25.515886,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.03626764,0.2413,2.86729459,0.0,,Z,8.33851987,2018-01-01
R_A2,22,29,15,15,OPEN,0,0.06291619,0.2413,6.25647835,0.0,,Z,24.8509702,2018-01-01
R_A2,22,29,16,16,OPEN,0,0.02059448,0.2413,2.05726315,0.0,,Z,25.4607438,2018-01-01
R_A2,22,29,17,17,OPEN,0,0.0251407,0.2413,2.51258741,0.0,,Z,25.5250863,2018-01-01
R_A2,22,29,18,18,OPEN,0,0.04735614,0.2413,4.73050023,0.0,,Z,25.4581446,2018-01-01
R_A2,22,29,19,19,OPEN,0,0.00842631,0.2413,0.83921466,0.0,,Z,25.0556185,2018-01-01
R_A2,22,29,25,25,OPEN,0,1.4309e-05,0.2413,0.00139116,0.0,,Z,22.0645467,2018-01-01
R_A2,22,29,26,26,OPEN,0,1.72359265,0.2413,141.61783,0.0,,Z,9.84774528,2018-01-01
R_A2,22,29,27,27,OPEN,0,1.4307e-05,0.2413,0.00138961,0.0,,Z,21.9548466,2018-01-01
R_A2,22,29,28,28,OPEN,0,1.4305e-05,0.2413,0.00138872,0.0,,Z,21.9004578,2018-01-01
R_A2,22,29,29,29,OPEN,0,0.00039666,0.2413,0.035355,0.0,,Z,14.3031436,2018-01-01
R_A3,28,41,1,1,OPEN,0,0.68902823,0.2413,58.9332078,0.0,,Z,11.7942616,2018-01-01
R_A3,28,41,2,2,OPEN,0,1.42933323,0.2413,138.911978,0.0,,Z,22.0229712,2018-01-01
R_A3,28,41,3,3,OPEN,0,1.24584442,0.2413,121.065935,0.0,,Z,22.0102865,2018-01-01
R_A3,29,41,3,3,OPEN,0,0.39661981,0.2413,38.5367302,0.0,,Z,21.9950725,2018-01-01
R_A3,29,41,4,4,OPEN,0,0.54410609,0.2413,46.5445265,0.0,,Z,11.8019756,2018-01-01
R_A3,29,41,5,5,OPEN,0,0.00665942,0.2413,0.63730828,0.0,,Z,20.3372379,2018-01-01
R_A3,29,41,6,6,OPEN,0,3.13918609,0.2413,312.736943,0.0,,Z,25.0946257,2018-01-01
R_A3,29,41,7,7,OPEN,0,1.24750499,0.2413,121.205471,0.0,,Z,21.9896598,2018-01-01
R_A3,29,41,8,8,OPEN,0,1.2606675,0.2413,122.458394,0.0,,Z,21.9654466,2018-01-01
R_A3,29,41,9,9,OPEN,0,0.01100117,0.2413,1.05237043,0.0,,Z,20.2933212,2018-01-01
R_A3,29,41,10,10,OPEN,0,0.00709277,0.2413,0.5669384,0.0,,Z,8.73758704,2018-01-01
R_A3,29,41,11,11,OPEN,0,20.9037055,0.2413,2070.49136,0.0,,Z,24.3338979,2018-01-01
R_A3,29,41,12,12,OPEN,0,13.4888417,0.2413,1331.20906,0.0,,Z,23.8698675,2018-01-01
R_A3,29,41,13,13,OPEN,0,2.51548629,0.2413,238.893944,0.0,,Z,19.5561885,2018-01-01
