SWAT,DEPTH,CONIPOS,WELL,WELLMODEL,CONBPRES,CONKPOS,PRESSURE,CONJPOS,SGAS,DRAWDOWN,CONIDX,DATE
0.7575708031654358,1675.3660888671875,22,R_A2,STANDARD,303.08673095703125,25,303.08673095703125,30,0.0,0,19,2018-01-01
1.0,1677.1978759765625,22,R_A2,STANDARD,303.2096252441406,26,303.2096252441406,30,0.0,0,20,2018-01-01
1.0,1679.281494140625,22,R_A2,STANDARD,303.34942626953125,26,303.34942626953125,29,0.0,0,21,2018-01-01
1.0,1680.996826171875,22,R_A2,STANDARD,303.4645080566406,27,303.4645080566406,29,0.0,0,22,2018-01-01
1.0,1682.7120361328125,22,R_A2,STANDARD,303.9305419921875,28,303.9305419921875,29,0.0,0,23,2018-01-01
1.0,1684.42724609375,22,R_A2,STANDARD,304.09307861328125,29,304.09307861328125,29,0.0,0,24,2018-01-01
0.24855539202690125,1610.576171875,28,R_A3,STANDARD,298.7421569824219,1,298.7421569824219,41,0.0,0,1,2018-01-01
0.09402433782815933,1612.5645751953125,28,R_A3,STANDARD,298.8753967285156,2,298.8753967285156,41,0.0,0,2,2018-01-01
0.11823459714651108,1601.8861083984375,29,R_A3,STANDARD,298.1597900390625,2,298.1597900390625,41,0.0,0,3,2018-01-01
0.11823459714651108,1603.987060546875,29,R_A3,STANDARD,298.3005676269531,3,298.3005676269531,41,0.0,0,4,2018-01-01
0.10227761417627335,1606.0880126953125,29,R_A3,STANDARD,298.4413757324219,4,298.4413757324219,41,0.0,0,5,2018-01-01
0.6481541991233826,1608.18896484375,29,R_A3,STANDARD,298.5821533203125,5,298.5821533203125,41,0.0,0,6,2018-01-01
0.3235381245613098,1610.2899169921875,29,R_A3,STANDARD,298.72296142578125,6,298.72296142578125,41,0.0,0,7,2018-01-01
0.19397267699241638,1612.390869140625,29,R_A3,STANDARD,298.86376953125,7,298.86376953125,41,0.0,0,8,2018-01-01
0.19481220841407776,1614.4918212890625,29,R_A3,STANDARD,299.00457763671875,8,299.00457763671875,41,0.0,0,9,2018-01-01
0.7938187122344971,1616.5927734375,29,R_A3,STANDARD,299.1454162597656,9,299.1454162597656,41,0.0,0,10,2018-01-01
0.7910947799682617,1618.6937255859375,29,R_A3,STANDARD,299.2862243652344,10,299.2862243652344,41,0.0,0,11,2018-01-01
0.04558021202683449,1620.900634765625,29,R_A3,STANDARD,299.43414306640625,11,299.43414306640625,41,0.0,0,12,2018-01-01
0.053553204983472824,1623.2135009765625,29,R_A3,STANDARD,299.5892028808594,12,299.5892028808594,41,0.0,0,13,2018-01-01
0.3630502223968506,1625.5264892578125,29,R_A3,STANDARD,299.7442321777344,13,299.7442321777344,41,0.0,0,14,2018-01-01
0.24563157558441162,1627.83935546875,29,R_A3,STANDARD,299.8992919921875,14,299.8992919921875,41,0.0,0,15,2018-01-01
0.4965550899505615,1630.1522216796875,29,R_A3,STANDARD,300.0543518066406,15,300.0543518066406,41,0.0,0,16,2018-01-01
0.7982507348060608,1631.9920654296875,29,R_A3,STANDARD,300.1777038574219,16,300.1777038574219,41,0.0,0,17,2018-01-01
0.6481541991233826,1634.436279296875,29,R_A3,STANDARD,300.341552734375,25,300.341552734375,41,0.0,0,18,2018-01-01
0.04377356171607971,1637.957763671875,29,R_A3,STANDARD,300.5776672363281,26,300.5776672363281,41,0.0,0,19,2018-01-01
0.0486779659986496,1641.479248046875,29,R_A3,STANDARD,300.8138122558594,27,300.8138122558594,41,0.0,0,20,2018-01-01
1.0,1645.000732421875,29,R_A3,STANDARD,301.0499572753906,28,301.0499572753906,41,0.0,0,21,2018-01-01
0.29470473527908325,1648.522216796875,29,R_A3,STANDARD,301.2861022949219,29,301.2861022949219,41,0.0,0,22,2018-01-01
0.04914616793394089,1630.4677734375,30,R_A4,STANDARD,300.07550048828125,1,300.07550048828125,52,0.0,0,1,2018-01-01
0.04782576858997345,1626.8392333984375,31,R_A4,STANDARD,299.8322448730469,1,299.8322448730469,52,0.0,0,2,2018-01-01
0.049203187227249146,1628.8428955078125,31,R_A4,STANDARD,299.966552734375,2,299.966552734375,52,0.0,0,3,2018-01-01
0.09266913682222366,1630.8465576171875,31,R_A4,STANDARD,300.10089111328125,3,300.10089111328125,52,0.0,0,4,2018-01-01
0.052793364971876144,1632.8502197265625,31,R_A4,STANDARD,300.2352294921875,4,300.2352294921875,52,0.0,0,5,2018-01-01
0.05511023476719856,1634.853759765625,31,R_A4,STANDARD,300.36956787109375,5,300.36956787109375,52,0.0,0,6,2018-01-01
0.05338975414633751,1632.695068359375,32,R_A4,STANDARD,300.2248229980469,5,300.2248229980469,52,0.0,0,7,2018-01-01
0.05540095269680023,1637.0167236328125,32,R_A4,STANDARD,300.51458740234375,5,300.51458740234375,51,0.0,0,8,2018-01-01
0.15168409049510956,1635.2265625,32,R_A4,STANDARD,300.3945617675781,4,300.3945617675781,51,0.0,0,9,2018-01-01
0.13113509118556976,1636.1123046875,33,R_A4,STANDARD,300.4539489746094,4,300.4539489746094,51,0.0,0,10,2018-01-01
0.1341676563024521,1643.3726806640625,33,R_A4,STANDARD,300.9407653808594,4,300.9407653808594,50,0.0,0,11,2018-01-01
0.05981701239943504,1640.85107421875,34,R_A4,STANDARD,300.7716979980469,4,300.7716979980469,50,0.0,0,12,2018-01-01
0.2124277651309967,1639.0164794921875,34,R_A4,STANDARD,300.648681640625,3,300.648681640625,50,0.0,0,13,2018-01-01
0.16300030052661896,1640.98388671875,35,R_A4,STANDARD,300.78057861328125,3,300.78057861328125,50,0.0,0,14,2018-01-01
0.2228374183177948,1639.21875,35,R_A4,STANDARD,300.6622314453125,2,300.6622314453125,50,0.0,0,15,2018-01-01
0.229721337556839,1643.3084716796875,35,R_A4,STANDARD,300.93646240234375,2,300.93646240234375,49,0.0,0,16,2018-01-01
0.20047791302204132,1641.499755859375,35,R_A4,STANDARD,300.815185546875,1,300.815185546875,49,0.0,0,17,2018-01-01
0.05375196412205696,1643.8824462890625,36,R_A4,STANDARD,300.9749450683594,28,300.9749450683594,49,0.0,0,18,2018-01-01
0.053732454776763916,1640.879638671875,36,R_A4,STANDARD,300.7735900878906,28,300.7735900878906,48,0.0,0,19,2018-01-01
0.09251177310943604,1650.570068359375,37,R_A4,STANDARD,301.4234313964844,28,301.4234313964844,48,0.0,0,20,2018-01-01
1.0,1644.7862548828125,37,R_A4,STANDARD,301.0355529785156,27,301.0355529785156,48,0.0,0,21,2018-01-01
0.7288984656333923,1653.811767578125,38,R_A4,STANDARD,301.6408386230469,27,301.6408386230469,48,0.0,0,22,2018-01-01
0.6481541991233826,1659.447021484375,38,R_A4,STANDARD,302.018798828125,27,302.018798828125,47,0.0,0,23,2018-01-01
0.05833664536476135,1653.617431640625,38,R_A4,STANDARD,301.6278076171875,26,301.6278076171875,47,0.0,0,24,2018-01-01
1.0,1683.7366943359375,31,R_A5,STANDARD,303.72186279296875,1,303.72186279296875,20,0.0,0,1,2018-01-01
1.0,1685.7841796875,31,R_A5,STANDARD,303.9158630371094,2,303.9158630371094,20,0.0,0,2,2018-01-01
1.0,1687.8316650390625,31,R_A5,STANDARD,304.1098937988281,3,304.1098937988281,20,0.0,0,3,2018-01-01
1.0,1689.879150390625,31,R_A5,STANDARD,304.3039245605469,4,304.3039245605469,20,0.0,0,4,2018-01-01
1.0,1691.9266357421875,31,R_A5,STANDARD,304.4979553222656,5,304.4979553222656,20,0.0,0,5,2018-01-01
1.0,1693.97412109375,31,R_A5,STANDARD,304.6919860839844,6,304.6919860839844,20,0.0,0,6,2018-01-01
1.0,1696.0216064453125,31,R_A5,STANDARD,305.19183349609375,7,305.19183349609375,20,0.0,0,7,2018-01-01
1.0,1698.0692138671875,31,R_A5,STANDARD,305.3858642578125,8,305.3858642578125,20,0.0,0,8,2018-01-01
1.0,1700.920166015625,31,R_A5,STANDARD,305.6560363769531,10,305.6560363769531,21,0.0,0,9,2018-01-01
1.0,1703.021484375,31,R_A5,STANDARD,305.5495300292969,11,305.5495300292969,21,0.0,0,10,2018-01-01
1.0,1704.9398193359375,31,R_A5,STANDARD,305.7313232421875,12,305.7313232421875,21,0.0,0,11,2018-01-01
1.0,1706.8580322265625,31,R_A5,STANDARD,305.9250793457031,13,305.9250793457031,21,0.0,0,12,2018-01-01
1.0,1708.7762451171875,31,R_A5,STANDARD,306.10687255859375,14,306.10687255859375,21,0.0,0,13,2018-01-01
1.0,1710.6944580078125,31,R_A5,STANDARD,306.2886657714844,15,306.2886657714844,21,0.0,0,14,2018-01-01
1.0,1712.61279296875,31,R_A5,STANDARD,306.615478515625,16,306.615478515625,21,0.0,0,15,2018-01-01
1.0,1714.531005859375,31,R_A5,STANDARD,306.7972717285156,17,306.7972717285156,21,0.0,0,16,2018-01-01
1.0,1715.9190673828125,31,R_A5,STANDARD,306.9288330078125,18,306.9288330078125,21,0.0,0,17,2018-01-01
1.0,1717.4971923828125,31,R_A5,STANDARD,306.9212951660156,25,306.9212951660156,21,0.0,0,18,2018-01-01
1.0,1719.6572265625,31,R_A5,STANDARD,307.1260070800781,26,307.1260070800781,21,0.0,0,19,2018-01-01
1.0,1721.8173828125,31,R_A5,STANDARD,307.63653564453125,27,307.63653564453125,21,0.0,0,20,2018-01-01
1.0,1723.9775390625,31,R_A5,STANDARD,307.84124755859375,28,307.84124755859375,21,0.0,0,21,2018-01-01
1.0,1726.1376953125,31,R_A5,STANDARD,308.0459899902344,29,308.0459899902344,21,0.0,0,22,2018-01-01
1.0,1694.603271484375,17,R_A6,STANDARD,305.0574035644531,1,305.0574035644531,42,0.0,0,1,2018-01-01
1.0,1696.1402587890625,17,R_A6,STANDARD,305.20306396484375,2,305.20306396484375,42,0.0,0,2,2018-01-01
1.0,1697.67724609375,17,R_A6,STANDARD,305.3487243652344,3,305.3487243652344,42,0.0,0,3,2018-01-01
1.0,1699.2142333984375,17,R_A6,STANDARD,305.494384765625,4,305.494384765625,42,0.0,0,4,2018-01-01
1.0,1700.751220703125,17,R_A6,STANDARD,305.6400146484375,5,305.6400146484375,42,0.0,0,5,2018-01-01
1.0,1702.2880859375,17,R_A6,STANDARD,305.7856750488281,6,305.7856750488281,42,0.0,0,6,2018-01-01
1.0,1703.8250732421875,17,R_A6,STANDARD,305.6322937011719,7,305.6322937011719,42,0.0,0,7,2018-01-01
1.0,1705.362060546875,17,R_A6,STANDARD,305.7779541015625,8,305.7779541015625,42,0.0,0,8,2018-01-01
1.0,1706.8990478515625,17,R_A6,STANDARD,306.22265625,9,306.22265625,42,0.0,0,9,2018-01-01
1.0,1708.43603515625,17,R_A6,STANDARD,306.3683166503906,10,306.3683166503906,42,0.0,0,10,2018-01-01
1.0,1710.3228759765625,17,R_A6,STANDARD,306.241455078125,11,306.241455078125,42,0.0,0,11,2018-01-01
1.0,1712.5595703125,17,R_A6,STANDARD,306.4534606933594,12,306.4534606933594,42,0.0,0,12,2018-01-01
1.0,1714.7962646484375,17,R_A6,STANDARD,306.6773986816406,13,306.6773986816406,42,0.0,0,13,2018-01-01
1.0,1717.032958984375,17,R_A6,STANDARD,306.8893737792969,14,306.8893737792969,42,0.0,0,14,2018-01-01
1.0,1719.269775390625,17,R_A6,STANDARD,307.10137939453125,15,307.10137939453125,42,0.0,0,15,2018-01-01
1.0,1721.5064697265625,17,R_A6,STANDARD,307.4583740234375,16,307.4583740234375,42,0.0,0,16,2018-01-01
1.0,1723.7431640625,17,R_A6,STANDARD,307.67034912109375,17,307.67034912109375,42,0.0,0,17,2018-01-01
1.0,1725.458984375,17,R_A6,STANDARD,307.8329772949219,18,307.8329772949219,42,0.0,0,18,2018-01-01
1.0,1726.913818359375,17,R_A6,STANDARD,307.81378173828125,25,307.81378173828125,42,0.0,0,19,2018-01-01
1.0,1728.628662109375,17,R_A6,STANDARD,308.2820739746094,26,308.2820739746094,42,0.0,0,20,2018-01-01
1.0,1730.3436279296875,17,R_A6,STANDARD,308.4446105957031,27,308.4446105957031,42,0.0,0,21,2018-01-01
1.0,1732.0584716796875,17,R_A6,STANDARD,308.6071472167969,28,308.6071472167969,42,0.0,0,22,2018-01-01
1.0,1733.7733154296875,17,R_A6,STANDARD,308.4638977050781,29,308.4638977050781,42,0.0,0,23,2018-01-01
0.05425107106566429,1641.55029296875,22,R_A2,STANDARD,298.01165771484375,1,298.01165771484375,30,0.0,0,1,2018-03-01
0.05609244480729103,1643.3123779296875,22,R_A2,STANDARD,298.1297302246094,2,298.1297302246094,30,0.0,0,2,2018-03-01
0.05992506071925163,1645.0743408203125,22,R_A2,STANDARD,298.2478942871094,3,298.2478942871094,30,0.0,0,3,2018-03-01
0.06518799066543579,1646.83642578125,22,R_A2,STANDARD,298.3660583496094,4,298.3660583496094,30,0.0,0,4,2018-03-01
0.06834914535284042,1648.5985107421875,22,R_A2,STANDARD,298.4842529296875,5,298.4842529296875,30,0.0,0,5,2018-03-01
0.3244215250015259,1650.360595703125,22,R_A2,STANDARD,298.6375732421875,6,298.6375732421875,30,0.0,0,6,2018-03-01
0.8821824789047241,1652.12255859375,22,R_A2,STANDARD,298.7625427246094,7,298.7625427246094,30,0.0,0,7,2018-03-01
0.8687571883201599,1653.8846435546875,22,R_A2,STANDARD,298.8889465332031,8,298.8889465332031,30,0.0,0,8,2018-03-01
0.876029372215271,1655.6466064453125,22,R_A2,STANDARD,299.33709716796875,9,299.33709716796875,30,0.0,0,9,2018-03-01
0.88741135597229,1657.40869140625,22,R_A2,STANDARD,299.7687072753906,10,299.7687072753906,30,0.0,0,10,2018-03-01
0.07061433792114258,1659.29541015625,22,R_A2,STANDARD,299.86126708984375,11,299.86126708984375,30,0.0,0,11,2018-03-01
0.4326387941837311,1663.3179931640625,22,R_A2,STANDARD,300.5234680175781,13,300.5234680175781,30,0.0,0,12,2018-03-01
0.47252583503723145,1665.329345703125,22,R_A2,STANDARD,300.658447265625,14,300.658447265625,30,0.0,0,13,2018-03-01
0.6406369209289551,1667.3406982421875,22,R_A2,STANDARD,300.79296875,15,300.79296875,30,0.0,0,14,2018-03-01
0.9274271726608276,1669.35205078125,22,R_A2,STANDARD,300.9256591796875,16,300.9256591796875,30,0.0,0,15,2018-03-01
0.8942670822143555,1671.3634033203125,22,R_A2,STANDARD,301.0599670410156,17,301.0599670410156,30,0.0,0,16,2018-03-01
0.9372487664222717,1673.2408447265625,22,R_A2,STANDARD,301.1855773925781,18,301.1855773925781,30,0.0,0,17,2018-03-01
0.9178925156593323,1674.2813720703125,22,R_A2,STANDARD,301.2554016113281,19,301.2554016113281,30,0.0,0,18,2018-03-01
0.7575677037239075,1675.3660888671875,22,R_A2,STANDARD,302.9897155761719,25,302.9897155761719,30,0.0,0,19,2018-03-01
0.999998152256012,1677.1978759765625,22,R_A2,STANDARD,302.755615234375,26,302.755615234375,30,0.0,0,20,2018-03-01
1.0,1679.281494140625,22,R_A2,STANDARD,302.07940673828125,26,302.07940673828125,29,-1.2542350491528964e-10,0,21,2018-03-01
1.0,1680.996826171875,22,R_A2,STANDARD,302.31512451171875,27,302.31512451171875,29,-6.4099251080584896e-12,0,22,2018-03-01
0.9999892711639404,1682.7120361328125,22,R_A2,STANDARD,302.3963317871094,28,302.3963317871094,29,0.0,0,23,2018-03-01
0.9999973177909851,1684.42724609375,22,R_A2,STANDARD,302.5774230957031,29,302.5774230957031,29,0.0,0,24,2018-03-01
1.0,1683.7366943359375,31,R_A5,STANDARD,278.17669677734375,1,278.17669677734375,20,-4.638253947586435e-10,0,1,2018-04-28
1.0,1685.7841796875,31,R_A5,STANDARD,278.37078857421875,2,278.37078857421875,20,-5.128261149067725e-10,0,2,2018-04-28
1.0,1687.8316650390625,31,R_A5,STANDARD,278.5650634765625,3,278.5650634765625,20,-4.680540954815626e-10,0,3,2018-04-28
1.0,1689.879150390625,31,R_A5,STANDARD,278.75946044921875,4,278.75946044921875,20,-4.837503175814106e-10,0,4,2018-04-28
1.0,1691.9266357421875,31,R_A5,STANDARD,278.9538269042969,5,278.9538269042969,20,-4.682680354584079e-10,0,5,2018-04-28
1.0,1693.97412109375,31,R_A5,STANDARD,279.1484069824219,6,279.1484069824219,20,-3.8637848476241743e-10,0,6,2018-04-28
1.0,1696.0216064453125,31,R_A5,STANDARD,279.699462890625,7,279.699462890625,20,-7.0225865053674674e-12,0,7,2018-04-28
1.0,1698.0692138671875,31,R_A5,STANDARD,280.8329772949219,8,280.8329772949219,20,6.683419009195779e-13,0,8,2018-04-28
1.0,1700.920166015625,31,R_A5,STANDARD,278.51116943359375,10,278.51116943359375,21,0.0,0,9,2018-04-28
1.0,1703.021484375,31,R_A5,STANDARD,278.1879577636719,11,278.1879577636719,21,-4.296184501900724e-12,0,10,2018-04-28
1.0,1704.9398193359375,31,R_A5,STANDARD,278.3376770019531,12,278.3376770019531,21,-6.368323403338483e-12,0,11,2018-04-28
1.0,1706.8580322265625,31,R_A5,STANDARD,278.5337829589844,13,278.5337829589844,21,-6.97386321867749e-13,0,12,2018-04-28
1.0,1708.7762451171875,31,R_A5,STANDARD,278.7257995605469,14,278.7257995605469,21,0.0,0,13,2018-04-28
1.0,1710.6944580078125,31,R_A5,STANDARD,278.9234619140625,15,278.9234619140625,21,-6.830254677819836e-13,0,14,2018-04-28
1.0,1712.61279296875,31,R_A5,STANDARD,279.27593994140625,16,279.27593994140625,21,-1.1002629336049827e-13,0,15,2018-04-28
1.0,1714.531005859375,31,R_A5,STANDARD,279.48431396484375,17,279.48431396484375,21,-1.460281683985168e-13,0,16,2018-04-28
1.0,1715.9190673828125,31,R_A5,STANDARD,279.62115478515625,18,279.62115478515625,21,-1.8322162905794193e-13,0,17,2018-04-28
1.0,1717.4971923828125,31,R_A5,STANDARD,285.4476623535156,25,285.4476623535156,21,-2.9313846267504404e-19,0,18,2018-04-28
1.0,1719.6572265625,31,R_A5,STANDARD,285.8178405761719,26,285.8178405761719,21,-5.2102270523164684e-14,0,19,2018-04-28
1.0,1721.8173828125,31,R_A5,STANDARD,297.04205322265625,27,297.04205322265625,21,-5.895180516346181e-21,0,20,2018-04-28
1.0,1723.9775390625,31,R_A5,STANDARD,303.9400939941406,28,303.9400939941406,21,-5.188846326279302e-22,0,21,2018-04-28
1.0,1726.1376953125,31,R_A5,STANDARD,306.2813415527344,29,306.2813415527344,21,-6.220507132312561e-23,0,22,2018-04-28
0.24876320362091064,1610.576171875,28,R_A3,STANDARD,281.5168762207031,1,281.5168762207031,41,0.0,0,1,2018-07-03
0.09429793804883957,1612.5645751953125,28,R_A3,STANDARD,281.63623046875,2,281.63623046875,41,0.0,0,2,2018-07-03
0.11847672611474991,1601.8861083984375,29,R_A3,STANDARD,280.9057922363281,2,280.9057922363281,41,0.0,0,3,2018-07-03
0.11849389225244522,1603.987060546875,29,R_A3,STANDARD,281.0459289550781,3,281.0459289550781,41,0.0,0,4,2018-07-03
0.10224757343530655,1606.0880126953125,29,R_A3,STANDARD,281.1861267089844,4,281.1861267089844,41,0.0,0,5,2018-07-03
0.6495366096496582,1608.18896484375,29,R_A3,STANDARD,281.32659912109375,5,281.32659912109375,41,0.0,0,6,2018-07-03
0.32467129826545715,1610.2899169921875,29,R_A3,STANDARD,281.4700012207031,6,281.4700012207031,41,0.0,0,7,2018-07-03
0.19496726989746094,1612.390869140625,29,R_A3,STANDARD,281.6108703613281,7,281.6108703613281,41,0.0,0,8,2018-07-03
0.19609087705612183,1614.4918212890625,29,R_A3,STANDARD,281.751220703125,8,281.751220703125,41,0.0,0,9,2018-07-03
0.7929335236549377,1616.5927734375,29,R_A3,STANDARD,281.9957580566406,9,281.9957580566406,41,0.0,0,10,2018-07-03
0.7877961993217468,1618.6937255859375,29,R_A3,STANDARD,286.5017395019531,10,286.5017395019531,41,0.0,0,11,2018-07-03
0.04565811902284622,1620.900634765625,29,R_A3,STANDARD,290.85443115234375,11,290.85443115234375,41,0.0,0,12,2018-07-03
0.05361901596188545,1623.2135009765625,29,R_A3,STANDARD,291.0091552734375,12,291.0091552734375,41,0.0,0,13,2018-07-03
0.363285630941391,1625.5264892578125,29,R_A3,STANDARD,291.1651306152344,13,291.1651306152344,41,0.0,0,14,2018-07-03
0.24599099159240723,1627.83935546875,29,R_A3,STANDARD,291.3202209472656,14,291.3202209472656,41,0.0,0,15,2018-07-03
0.49656298756599426,1630.1522216796875,29,R_A3,STANDARD,291.484375,15,291.484375,41,0.0,0,16,2018-07-03
0.7976940274238586,1631.9920654296875,29,R_A3,STANDARD,291.6117858886719,16,291.6117858886719,41,0.0,0,17,2018-07-03
0.6499984264373779,1634.436279296875,29,R_A3,STANDARD,285.2696228027344,25,285.2696228027344,41,0.0,0,18,2018-07-03
0.044253651052713394,1637.957763671875,29,R_A3,STANDARD,285.5423889160156,26,285.5423889160156,41,0.0,0,19,2018-07-03
0.049310535192489624,1641.479248046875,29,R_A3,STANDARD,285.7778015136719,27,285.7778015136719,41,0.0,0,20,2018-07-03
1.0,1645.000732421875,29,R_A3,STANDARD,287.59149169921875,28,287.59149169921875,41,1.5551200735139381e-12,0,21,2018-07-03
0.299287348985672,1648.522216796875,29,R_A3,STANDARD,285.83990478515625,29,285.83990478515625,41,0.0,0,22,2018-07-03
0.049372877925634384,1630.4677734375,30,R_A4,STANDARD,278.44744873046875,1,278.44744873046875,52,0.0,0,1,2018-09-12
0.04804064705967903,1626.8392333984375,31,R_A4,STANDARD,278.2554931640625,1,278.2554931640625,52,0.0,0,2,2018-09-12
0.049435727298259735,1628.8428955078125,31,R_A4,STANDARD,278.3890686035156,2,278.3890686035156,52,0.0,0,3,2018-09-12
0.09306690841913223,1630.8465576171875,31,R_A4,STANDARD,278.5225524902344,3,278.5225524902344,52,0.0,0,4,2018-09-12
0.05303427204489708,1632.8502197265625,31,R_A4,STANDARD,278.6559143066406,4,278.6559143066406,52,0.0,0,5,2018-09-12
0.05534893646836281,1634.853759765625,31,R_A4,STANDARD,278.789306640625,5,278.789306640625,52,0.0,0,6,2018-09-12
0.0535711906850338,1632.695068359375,32,R_A4,STANDARD,278.6810607910156,5,278.6810607910156,52,0.0,0,7,2018-09-12
0.055787764489650726,1637.0167236328125,32,R_A4,STANDARD,278.8548889160156,5,278.8548889160156,51,0.0,0,8,2018-09-12
0.15264815092086792,1635.2265625,32,R_A4,STANDARD,278.7358703613281,4,278.7358703613281,51,0.0,0,9,2018-09-12
0.13169868290424347,1636.1123046875,33,R_A4,STANDARD,278.82208251953125,4,278.82208251953125,51,0.0,0,10,2018-09-12
0.13431990146636963,1643.3726806640625,33,R_A4,STANDARD,279.1893615722656,4,279.1893615722656,50,0.0,0,11,2018-09-12
0.06023138388991356,1640.85107421875,34,R_A4,STANDARD,279.0402526855469,4,279.0402526855469,50,0.0,0,12,2018-09-12
0.21383559703826904,1639.0164794921875,34,R_A4,STANDARD,278.9184875488281,3,278.9184875488281,50,0.0,0,13,2018-09-12
0.1636047214269638,1640.98388671875,35,R_A4,STANDARD,279.0562744140625,3,279.0562744140625,50,0.0,0,14,2018-09-12
0.2234821915626526,1639.21875,35,R_A4,STANDARD,278.93914794921875,2,278.93914794921875,50,0.0,0,15,2018-09-12
0.2294684499502182,1643.3084716796875,35,R_A4,STANDARD,279.1268615722656,2,279.1268615722656,49,0.0,0,16,2018-09-12
0.20023785531520844,1641.499755859375,35,R_A4,STANDARD,279.0052795410156,1,279.0052795410156,49,0.0,0,17,2018-09-12
0.05463261157274246,1643.8824462890625,36,R_A4,STANDARD,277.2432861328125,28,277.2432861328125,49,0.0,0,18,2018-09-12
0.05658727139234543,1640.879638671875,36,R_A4,STANDARD,276.7215576171875,28,276.7215576171875,48,0.0,0,19,2018-09-12
0.09685990959405899,1650.570068359375,37,R_A4,STANDARD,277.88897705078125,28,277.88897705078125,48,0.0,0,20,2018-09-12
1.0,1644.7862548828125,37,R_A4,STANDARD,281.0898132324219,27,281.0898132324219,48,5.7376729235836255e-12,0,21,2018-09-12
0.7175557017326355,1653.811767578125,38,R_A4,STANDARD,278.90826416015625,27,278.90826416015625,48,0.0,0,22,2018-09-12
0.6746714115142822,1659.447021484375,38,R_A4,STANDARD,278.33392333984375,27,278.33392333984375,47,0.0,0,23,2018-09-12
0.07934697717428207,1653.617431640625,38,R_A4,STANDARD,277.983154296875,26,277.983154296875,47,0.0,0,24,2018-09-12
1.0,1694.603271484375,17,R_A6,STANDARD,277.8875427246094,1,277.8875427246094,42,-3.9506440653591657e-13,0,1,2018-11-07
1.0,1696.1402587890625,17,R_A6,STANDARD,278.0299072265625,2,278.0299072265625,42,-1.7254375554200119e-13,0,2,2018-11-07
1.0,1697.67724609375,17,R_A6,STANDARD,278.1666259765625,3,278.1666259765625,42,-1.2715670801455997e-13,0,3,2018-11-07
1.0,1699.2142333984375,17,R_A6,STANDARD,278.29876708984375,4,278.29876708984375,42,-1.0763724709716288e-13,0,4,2018-11-07
1.0,1700.751220703125,17,R_A6,STANDARD,278.4300537109375,5,278.4300537109375,42,-1.8035373812886474e-13,0,5,2018-11-07
1.0,1702.2880859375,17,R_A6,STANDARD,278.5673522949219,6,278.5673522949219,42,-8.70705764433044e-12,0,6,2018-11-07
1.0,1703.8250732421875,17,R_A6,STANDARD,278.41143798828125,7,278.41143798828125,42,-1.59086216422466e-11,0,7,2018-11-07
