ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,5325668,832843,483893,337443,47511945,0,0,0,0,0
Valysar,CentralSouth,69759858,12301226,9107923,6351411,894278707,0,0,0,0,0
Valysar,CentralNorth,36467485,5895804,4260960,2971381,418370442,0,0,0,0,0
Valysar,NorthHorst,4185565,692751,400788,246184,48227531,23308098,2859317,1747421,406376916,62176
Valysar,CentralRamp,13607436,2181461,1511607,1054119,148419959,0,0,0,0,0
Valysar,CentralHorst,86903193,14076768,10836998,7557181,1064051164,0,0,0,0,0
Valysar,EastLowland,2436353,325257,208631,145489,20484838,0,0,0,0,0
Therys,WestLowland,2466600,443666,217953,151989,21400090,0,0,0,0,0
Therys,CentralSouth,14535184,3511497,2241986,1563449,220133618,0,0,0,0,0
Therys,CentralNorth,21111226,3829313,2256551,1573606,221563710,0,0,0,0,0
Therys,NorthHorst,7013890,972437,398736,244924,47980524,15972773,2697925,1749607,406885248,62253
Therys,CentralRamp,6743980,1654453,1286038,896819,126272095,0,0,0,0,0
Therys,CentralHorst,32224531,8115232,6329433,4413830,621467343,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,317127,59108,41065,28636,4032005,0,0,0,0,0
Volon,CentralSouth,33818914,6075885,4531364,3159947,444920601,0,0,0,0,0
Volon,CentralNorth,7097125,961922,506350,353103,49716938,0,0,0,0,0
Volon,NorthHorst,4909279,891842,665360,408698,80063872,2586208,412025,311183,72368130,11072
Volon,CentralRamp,12093784,2247860,1804907,1258652,177218257,0,0,0,0,0
Volon,CentralHorst,83397231,14567745,11480544,8005958,1127238952,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
