Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:29:47
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       270547366.62         38850219.02         27810353.20         17490787.88
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  270547366.62         38850219.02         27810353.20         17490787.88
MidReek    1                       201546335.80         37946538.81         30384748.22         19109904.23
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  201546335.80         37946538.81         30384748.22         19109904.23
LowerReek  1                       134768483.80         26617253.09         21039597.29         13232450.91
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  134768483.80         26617253.09         21039597.29         13232450.91
Totals     1                       606862186.23        103414010.92         79234698.71         49833143.02
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  606862186.23        103414010.92         79234698.71         49833143.02
