CONJPOS,CONKPOS,SWAT,SGAS,WELL,CONIPOS,PRESSURE,CONBPRES,CONIDX,WELLMODEL,DEPTH,DRAWDOWN,DATE
41,5,0.6481541991233826,0.0,R_A3,28,299.0915832519531,299.0915832519531,5,STANDARD,1617.5008544921875,0,2018-01-01
41,6,0.11064504086971283,0.0,R_A3,28,299.2299499511719,299.2299499511719,6,STANDARD,1619.565185546875,0,2018-01-01
41,6,0.2853010296821594,0.0,R_A3,29,298.54638671875,298.54638671875,7,STANDARD,1609.3663330078125,0,2018-01-01
41,7,0.1971457451581955,0.0,R_A3,29,298.68377685546875,298.68377685546875,8,STANDARD,1611.4163818359375,0,2018-01-01
41,8,0.19843679666519165,0.0,R_A3,29,298.8211669921875,298.8211669921875,9,STANDARD,1613.46630859375,0,2018-01-01
41,9,0.6858067512512207,0.0,R_A3,29,298.95855712890625,298.95855712890625,10,STANDARD,1615.516357421875,0,2018-01-01
41,10,0.6481541991233826,0.0,R_A3,29,299.095947265625,299.095947265625,11,STANDARD,1617.5662841796875,0,2018-01-01
41,11,0.0510573647916317,0.0,R_A3,29,299.24237060546875,299.24237060546875,12,STANDARD,1619.750732421875,0,2018-01-01
41,12,0.054299186915159225,0.0,R_A3,29,299.3978271484375,299.3978271484375,13,STANDARD,1622.0697021484375,0,2018-01-01
41,13,0.37318161129951477,0.0,R_A3,29,299.5532531738281,299.5532531738281,14,STANDARD,1624.388671875,0,2018-01-01
41,14,0.35039278864860535,0.0,R_A3,29,299.7087097167969,299.7087097167969,15,STANDARD,1626.707763671875,0,2018-01-01
41,15,0.4955688714981079,0.0,R_A3,29,299.8641662597656,299.8641662597656,16,STANDARD,1629.026611328125,0,2018-01-01
41,16,0.8111844658851624,0.0,R_A3,29,299.992919921875,299.992919921875,17,STANDARD,1630.9468994140625,0,2018-01-01
41,27,0.7162989377975464,0.0,R_A3,29,300.16583251953125,300.16583251953125,18,STANDARD,1633.5262451171875,0,2018-01-01
41,28,0.043079812079668045,0.0,R_A3,29,300.40966796875,300.40966796875,19,STANDARD,1637.1630859375,0,2018-01-01
41,29,0.11963227391242981,0.0,R_A3,29,300.6535339355469,300.6535339355469,20,STANDARD,1640.8001708984375,0,2018-01-01
41,30,0.6481541991233826,0.0,R_A3,29,300.89739990234375,300.89739990234375,21,STANDARD,1644.4371337890625,0,2018-01-01
41,31,0.06493213027715683,0.0,R_A3,29,301.14129638671875,301.14129638671875,22,STANDARD,1648.0740966796875,0,2018-01-01
52,1,0.05092088505625725,0.0,R_A4,30,300.009033203125,300.009033203125,1,STANDARD,1631.1873779296875,0,2018-01-01
52,1,0.04962099716067314,0.0,R_A4,31,299.7571105957031,299.7571105957031,2,STANDARD,1627.4293212890625,0,2018-01-01
52,2,0.051607757806777954,0.0,R_A4,31,299.89520263671875,299.89520263671875,3,STANDARD,1629.4896240234375,0,2018-01-01
52,3,0.054534994065761566,0.0,R_A4,31,300.0333251953125,300.0333251953125,4,STANDARD,1631.5498046875,0,2018-01-01
52,4,0.056367576122283936,0.0,R_A4,31,300.17144775390625,300.17144775390625,5,STANDARD,1633.610107421875,0,2018-01-01
52,4,0.05706184357404709,0.0,R_A4,32,300.0901184082031,300.0901184082031,6,STANDARD,1632.3968505859375,0,2018-01-01
51,4,0.11242767423391342,0.0,R_A4,32,300.3236999511719,300.3236999511719,7,STANDARD,1635.880615234375,0,2018-01-01
51,4,0.1584090143442154,0.0,R_A4,33,300.4202575683594,300.4202575683594,8,STANDARD,1637.321044921875,0,2018-01-01
51,3,0.19343797862529755,0.0,R_A4,33,300.29644775390625,300.29644775390625,9,STANDARD,1635.474609375,0,2018-01-01
50,4,0.06403730064630508,0.0,R_A4,33,300.74395751953125,300.74395751953125,10,STANDARD,1642.1485595703125,0,2018-01-01
50,4,0.062113311141729355,0.0,R_A4,34,300.67578125,300.67578125,11,STANDARD,1641.132080078125,0,2018-01-01
50,3,0.6481541991233826,0.0,R_A4,34,300.5467224121094,300.5467224121094,12,STANDARD,1639.20703125,0,2018-01-01
50,3,0.2713562548160553,0.0,R_A4,35,300.66064453125,300.66064453125,13,STANDARD,1640.9061279296875,0,2018-01-01
50,2,0.23927634954452515,0.0,R_A4,35,300.53570556640625,300.53570556640625,14,STANDARD,1639.0426025390625,0,2018-01-01
49,2,0.24014364182949066,0.0,R_A4,35,300.72943115234375,300.72943115234375,15,STANDARD,1641.93212890625,0,2018-01-01
49,30,0.24251782894134521,0.0,R_A4,36,300.7579650878906,300.7579650878906,16,STANDARD,1642.357421875,0,2018-01-01
48,30,0.21051277220249176,0.0,R_A4,36,300.5735168457031,300.5735168457031,17,STANDARD,1639.6068115234375,0,2018-01-01
48,30,0.6481541991233826,0.0,R_A4,37,301.0526123046875,301.0526123046875,18,STANDARD,1646.7513427734375,0,2018-01-01
48,30,0.6481541991233826,0.0,R_A4,38,301.5025939941406,301.5025939941406,19,STANDARD,1653.461669921875,0,2018-01-01
47,30,0.6481541991233826,0.0,R_A4,38,301.7947998046875,301.7947998046875,20,STANDARD,1657.8184814453125,0,2018-01-01
20,1,1.0,0.0,R_A5,31,303.8440856933594,303.8440856933594,1,STANDARD,1685.026611328125,0,2018-01-01
20,2,1.0,0.0,R_A5,31,304.0601806640625,304.0601806640625,2,STANDARD,1687.3070068359375,0,2018-01-01
20,3,1.0,0.0,R_A5,31,304.27630615234375,304.27630615234375,3,STANDARD,1689.5875244140625,0,2018-01-01
20,4,1.0,0.0,R_A5,31,304.4924011230469,304.4924011230469,4,STANDARD,1691.8680419921875,0,2018-01-01
20,5,1.0,0.0,R_A5,31,304.7085266113281,304.7085266113281,5,STANDARD,1694.1485595703125,0,2018-01-01
20,6,1.0,0.0,R_A5,31,304.9246520996094,304.9246520996094,6,STANDARD,1696.4290771484375,0,2018-01-01
20,7,1.0,0.0,R_A5,31,305.446533203125,305.446533203125,7,STANDARD,1698.70947265625,0,2018-01-01
20,11,1.0,0.0,R_A5,31,305.988037109375,305.988037109375,8,STANDARD,1707.6488037109375,0,2018-01-01
20,12,1.0,0.0,R_A5,31,306.1695251464844,306.1695251464844,9,STANDARD,1709.5638427734375,0,2018-01-01
21,12,1.0,0.0,R_A5,31,305.4322814941406,305.4322814941406,10,STANDARD,1701.7845458984375,0,2018-01-01
21,13,1.0,0.0,R_A5,31,305.6291198730469,305.6291198730469,11,STANDARD,1703.735107421875,0,2018-01-01
21,14,1.0,0.0,R_A5,31,305.81396484375,305.81396484375,12,STANDARD,1705.6856689453125,0,2018-01-01
21,15,1.0,0.0,R_A5,31,305.9988098144531,305.9988098144531,13,STANDARD,1707.63623046875,0,2018-01-01
21,16,1.0,0.0,R_A5,31,306.3287048339844,306.3287048339844,14,STANDARD,1709.5867919921875,0,2018-01-01
21,17,1.0,0.0,R_A5,31,306.5135498046875,306.5135498046875,15,STANDARD,1711.537353515625,0,2018-01-01
21,18,1.0,0.0,R_A5,31,306.6856994628906,306.6856994628906,16,STANDARD,1713.35400390625,0,2018-01-01
21,19,1.0,0.0,R_A5,31,306.7843933105469,306.7843933105469,17,STANDARD,1714.3951416015625,0,2018-01-01
21,27,1.0,0.0,R_A5,31,306.75689697265625,306.75689697265625,18,STANDARD,1715.7628173828125,0,2018-01-01
21,28,1.0,0.0,R_A5,31,306.978271484375,306.978271484375,19,STANDARD,1718.098388671875,0,2018-01-01
21,29,1.0,0.0,R_A5,31,307.5054016113281,307.5054016113281,20,STANDARD,1720.43408203125,0,2018-01-01
21,30,1.0,0.0,R_A5,31,307.7267761230469,307.7267761230469,21,STANDARD,1722.7696533203125,0,2018-01-01
21,31,1.0,0.0,R_A5,31,307.9481506347656,307.9481506347656,22,STANDARD,1725.105224609375,0,2018-01-01
42,1,1.0,0.0,R_A6,17,305.11419677734375,305.11419677734375,1,STANDARD,1695.20263671875,0,2018-01-01
42,2,1.0,0.0,R_A6,17,305.2609558105469,305.2609558105469,2,STANDARD,1696.7510986328125,0,2018-01-01
42,3,1.0,0.0,R_A6,17,305.4076843261719,305.4076843261719,3,STANDARD,1698.299560546875,0,2018-01-01
42,4,1.0,0.0,R_A6,17,305.554443359375,305.554443359375,4,STANDARD,1699.84814453125,0,2018-01-01
42,5,1.0,0.0,R_A6,17,305.7012023925781,305.7012023925781,5,STANDARD,1701.3966064453125,0,2018-01-01
42,6,1.0,0.0,R_A6,17,305.84796142578125,305.84796142578125,6,STANDARD,1702.9451904296875,0,2018-01-01
42,7,1.0,0.0,R_A6,17,305.6956481933594,305.6956481933594,7,STANDARD,1704.49365234375,0,2018-01-01
42,8,1.0,0.0,R_A6,17,305.8424072265625,305.8424072265625,8,STANDARD,1706.042236328125,0,2018-01-01
42,9,1.0,0.0,R_A6,17,306.2882080078125,306.2882080078125,9,STANDARD,1707.5906982421875,0,2018-01-01
42,10,1.0,0.0,R_A6,17,306.1291809082031,306.1291809082031,10,STANDARD,1709.1392822265625,0,2018-01-01
42,11,1.0,0.0,R_A6,17,306.3109130859375,306.3109130859375,11,STANDARD,1711.055419921875,0,2018-01-01
42,12,1.0,0.0,R_A6,17,306.52734375,306.52734375,12,STANDARD,1713.3392333984375,0,2018-01-01
42,13,1.0,0.0,R_A6,17,306.7557678222656,306.7557678222656,13,STANDARD,1715.623046875,0,2018-01-01
42,14,1.0,0.0,R_A6,17,306.9721984863281,306.9721984863281,14,STANDARD,1717.9068603515625,0,2018-01-01
42,15,1.0,0.0,R_A6,17,307.18865966796875,307.18865966796875,15,STANDARD,1720.190673828125,0,2018-01-01
42,16,1.0,0.0,R_A6,17,307.55010986328125,307.55010986328125,16,STANDARD,1722.474365234375,0,2018-01-01
42,17,1.0,0.0,R_A6,17,307.7665710449219,307.7665710449219,17,STANDARD,1724.7581787109375,0,2018-01-01
42,18,1.0,0.0,R_A6,17,307.921630859375,307.921630859375,18,STANDARD,1726.394287109375,0,2018-01-01
42,27,1.0,0.0,R_A6,17,307.8930969238281,307.8930969238281,19,STANDARD,1727.7508544921875,0,2018-01-01
42,28,1.0,0.0,R_A6,17,308.3623352050781,308.3623352050781,20,STANDARD,1729.4755859375,0,2018-01-01
42,29,1.0,0.0,R_A6,17,308.52581787109375,308.52581787109375,21,STANDARD,1731.2001953125,0,2018-01-01
42,30,1.0,0.0,R_A6,17,308.68927001953125,308.68927001953125,22,STANDARD,1732.9249267578125,0,2018-01-01
42,31,1.0,0.0,R_A6,17,308.5469665527344,308.5469665527344,23,STANDARD,1734.649658203125,0,2018-01-01
30,1,0.056603047996759415,0.0,R_A2,22,299.8008117675781,299.8008117675781,1,STANDARD,1641.094970703125,0,2018-03-01
30,2,0.057901326566934586,0.0,R_A2,22,299.92108154296875,299.92108154296875,2,STANDARD,1642.8890380859375,0,2018-03-01
30,3,0.060618773102760315,0.0,R_A2,22,300.0413513183594,300.0413513183594,3,STANDARD,1644.68310546875,0,2018-03-01
30,4,0.0653221383690834,0.0,R_A2,22,300.1616516113281,300.1616516113281,4,STANDARD,1646.4771728515625,0,2018-03-01
30,5,0.06919713318347931,0.0,R_A2,22,300.28192138671875,300.28192138671875,5,STANDARD,1648.2713623046875,0,2018-03-01
30,6,0.3081752061843872,0.0,R_A2,22,300.40655517578125,300.40655517578125,6,STANDARD,1650.0654296875,0,2018-03-01
30,7,0.8966532945632935,0.0,R_A2,22,300.5313720703125,300.5313720703125,7,STANDARD,1651.859619140625,0,2018-03-01
30,8,0.880112886428833,0.0,R_A2,22,300.6553955078125,300.6553955078125,8,STANDARD,1653.6536865234375,0,2018-03-01
30,9,0.9076223969459534,0.0,R_A2,22,300.77783203125,300.77783203125,9,STANDARD,1655.44775390625,0,2018-03-01
30,10,0.9077162146568298,0.0,R_A2,22,300.9257507324219,300.9257507324219,10,STANDARD,1657.2418212890625,0,2018-03-01
30,11,0.07625240832567215,0.0,R_A2,22,301.0027160644531,301.0027160644531,11,STANDARD,1659.1368408203125,0,2018-03-01
30,12,0.08187809586524963,0.0,R_A2,22,301.1365661621094,301.1365661621094,12,STANDARD,1661.132568359375,0,2018-03-01
30,13,0.47501441836357117,0.0,R_A2,22,301.4173278808594,301.4173278808594,13,STANDARD,1663.12841796875,0,2018-03-01
30,14,0.5129647254943848,0.0,R_A2,22,301.5772705078125,301.5772705078125,14,STANDARD,1665.1241455078125,0,2018-03-01
30,15,0.6796625256538391,0.0,R_A2,22,301.71063232421875,301.71063232421875,15,STANDARD,1667.1199951171875,0,2018-03-01
30,16,0.9705105423927307,0.0,R_A2,22,301.843017578125,301.843017578125,16,STANDARD,1669.11572265625,0,2018-03-01
30,17,0.9569027423858643,0.0,R_A2,22,301.9765625,301.9765625,17,STANDARD,1671.111572265625,0,2018-03-01
30,18,0.9819121956825256,0.0,R_A2,22,302.102294921875,302.102294921875,18,STANDARD,1672.9881591796875,0,2018-03-01
29,18,0.9946475625038147,0.0,R_A2,22,302.2014465332031,302.2014465332031,19,STANDARD,1674.229736328125,0,2018-03-01
29,27,1.0,-3.78502793617117e-17,R_A2,22,303.01080322265625,303.01080322265625,20,STANDARD,1676.1676025390625,0,2018-03-01
29,28,1.0,-1.1189419487551416e-19,R_A2,22,303.4621276855469,303.4621276855469,21,STANDARD,1677.9368896484375,0,2018-03-01
29,29,1.0,-3.0276177206156086e-20,R_A2,22,303.6293640136719,303.6293640136719,22,STANDARD,1679.7061767578125,0,2018-03-01
29,30,1.0,-5.803943270263407e-19,R_A2,22,303.796630859375,303.796630859375,23,STANDARD,1681.4754638671875,0,2018-03-01
29,31,1.0,-2.3943436073875154e-15,R_A2,22,303.5662841796875,303.5662841796875,24,STANDARD,1683.2447509765625,0,2018-03-01
20,1,1.0,-9.949652397890142e-16,R_A5,31,264.7933349609375,264.7933349609375,1,STANDARD,1685.026611328125,0,2018-04-28
20,2,1.0,-6.192404346518442e-18,R_A5,31,265.00909423828125,265.00909423828125,2,STANDARD,1687.3070068359375,0,2018-04-28
20,3,1.0,-2.4810865574499338e-14,R_A5,31,265.224853515625,265.224853515625,3,STANDARD,1689.5875244140625,0,2018-04-28
20,4,1.0,-3.1859365541781273e-14,R_A5,31,265.4406433105469,265.4406433105469,4,STANDARD,1691.8680419921875,0,2018-04-28
20,5,1.0,-3.150192102617175e-14,R_A5,31,265.6564025878906,265.6564025878906,5,STANDARD,1694.1485595703125,0,2018-04-28
20,6,1.0,-2.4482489535573686e-14,R_A5,31,265.8721923828125,265.8721923828125,6,STANDARD,1696.4290771484375,0,2018-04-28
20,7,1.0,-5.709093967568761e-15,R_A5,31,266.4078674316406,266.4078674316406,7,STANDARD,1698.70947265625,0,2018-04-28
20,11,1.0,-9.731234915100195e-13,R_A5,31,266.5484313964844,266.5484313964844,8,STANDARD,1707.6488037109375,0,2018-04-28
20,12,1.0,-8.734415643009419e-13,R_A5,31,266.7515869140625,266.7515869140625,9,STANDARD,1709.5638427734375,0,2018-04-28
21,12,1.0,-1.390995500206993e-12,R_A5,31,265.6004638671875,265.6004638671875,10,STANDARD,1701.7845458984375,0,2018-04-28
21,13,1.0,-1.4942718286684031e-13,R_A5,31,265.7972106933594,265.7972106933594,11,STANDARD,1703.735107421875,0,2018-04-28
21,14,1.0,-2.377266406731332e-13,R_A5,31,265.9815979003906,265.9815979003906,12,STANDARD,1705.6856689453125,0,2018-04-28
21,15,1.0,-1.2037316672944276e-12,R_A5,31,266.1604309082031,266.1604309082031,13,STANDARD,1707.63623046875,0,2018-04-28
21,16,1.0,-1.4799599263107255e-12,R_A5,31,266.4709777832031,266.4709777832031,14,STANDARD,1709.5867919921875,0,2018-04-28
21,17,1.0,-3.9484913819456957e-13,R_A5,31,266.59710693359375,266.59710693359375,15,STANDARD,1711.537353515625,0,2018-04-28
21,18,1.0,-8.769798580908483e-13,R_A5,31,266.7017517089844,266.7017517089844,16,STANDARD,1713.35400390625,0,2018-04-28
21,19,1.0,0.0,R_A5,31,266.77069091796875,266.77069091796875,17,STANDARD,1714.3951416015625,0,2018-04-28
21,27,1.0,-4.648908753616954e-13,R_A5,31,266.7243957519531,266.7243957519531,18,STANDARD,1715.7628173828125,0,2018-04-28
21,28,1.0,-4.4122884057355705e-13,R_A5,31,266.949951171875,266.949951171875,19,STANDARD,1718.098388671875,0,2018-04-28
21,29,1.0,-4.49320217739377e-19,R_A5,31,285.63262939453125,285.63262939453125,20,STANDARD,1720.43408203125,0,2018-04-28
21,30,1.0,-1.2700975734718434e-19,R_A5,31,300.07330322265625,300.07330322265625,21,STANDARD,1722.7696533203125,0,2018-04-28
21,31,1.0,1.6410870765378533e-20,R_A5,31,304.9964904785156,304.9964904785156,22,STANDARD,1725.105224609375,0,2018-04-28
41,1,0.6488505601882935,0.0,R_A3,28,287.65216064453125,287.65216064453125,1,STANDARD,1609.243408203125,0,2018-07-03
41,2,0.1991538107395172,0.0,R_A3,28,287.7908630371094,287.7908630371094,2,STANDARD,1611.3077392578125,0,2018-07-03
41,3,0.19361428916454315,0.0,R_A3,28,287.92877197265625,287.92877197265625,3,STANDARD,1613.3720703125,0,2018-07-03
41,4,0.3768187463283539,0.0,R_A3,28,288.06353759765625,288.06353759765625,4,STANDARD,1615.4365234375,0,2018-07-03
41,5,0.6493051648139954,0.0,R_A3,28,288.09539794921875,288.09539794921875,5,STANDARD,1617.5008544921875,0,2018-07-03
41,6,0.11083672195672989,0.0,R_A3,28,288.2104187011719,288.2104187011719,6,STANDARD,1619.565185546875,0,2018-07-03
41,6,0.2861528992652893,0.0,R_A3,29,287.5773010253906,287.5773010253906,7,STANDARD,1609.3663330078125,0,2018-07-03
41,7,0.1975061595439911,0.0,R_A3,29,287.714599609375,287.714599609375,8,STANDARD,1611.4163818359375,0,2018-07-03
41,8,0.19875389337539673,0.0,R_A3,29,287.8516845703125,287.8516845703125,9,STANDARD,1613.46630859375,0,2018-07-03
41,9,0.6866085529327393,0.0,R_A3,29,287.9901123046875,287.9901123046875,10,STANDARD,1615.516357421875,0,2018-07-03
41,10,0.6489639282226562,0.0,R_A3,29,287.9954833984375,287.9954833984375,11,STANDARD,1617.5662841796875,0,2018-07-03
41,11,0.05112721025943756,0.0,R_A3,29,287.8501281738281,287.8501281738281,12,STANDARD,1619.750732421875,0,2018-07-03
41,12,0.0543866828083992,0.0,R_A3,29,288.005126953125,288.005126953125,13,STANDARD,1622.0697021484375,0,2018-07-03
41,13,0.3735564947128296,0.0,R_A3,29,288.160888671875,288.160888671875,14,STANDARD,1624.388671875,0,2018-07-03
41,14,0.35072317719459534,0.0,R_A3,29,289.4623107910156,289.4623107910156,15,STANDARD,1626.707763671875,0,2018-07-03
41,15,0.4955955445766449,0.0,R_A3,29,288.81658935546875,288.81658935546875,16,STANDARD,1629.026611328125,0,2018-07-03
41,16,0.810397744178772,0.0,R_A3,29,288.95611572265625,288.95611572265625,17,STANDARD,1630.9468994140625,0,2018-07-03
41,27,0.7167829871177673,0.0,R_A3,29,292.044189453125,292.044189453125,18,STANDARD,1633.5262451171875,0,2018-07-03
41,28,0.0431741364300251,0.0,R_A3,29,288.29486083984375,288.29486083984375,19,STANDARD,1637.1630859375,0,2018-07-03
41,29,0.11979848891496658,0.0,R_A3,29,288.5379943847656,288.5379943847656,20,STANDARD,1640.8001708984375,0,2018-07-03
41,30,0.6489342451095581,0.0,R_A3,29,288.78265380859375,288.78265380859375,21,STANDARD,1644.4371337890625,0,2018-07-03
41,31,0.06500820070505142,0.0,R_A3,29,289.0235290527344,289.0235290527344,22,STANDARD,1648.0740966796875,0,2018-07-03
52,1,0.05102920904755592,0.0,R_A4,30,279.628173828125,279.628173828125,1,STANDARD,1631.1873779296875,0,2018-09-12
52,1,0.04972681775689125,0.0,R_A4,31,279.5445861816406,279.5445861816406,2,STANDARD,1627.4293212890625,0,2018-09-12
52,2,0.05171899124979973,0.0,R_A4,31,279.6820068359375,279.6820068359375,3,STANDARD,1629.4896240234375,0,2018-09-12
52,3,0.05464579537510872,0.0,R_A4,31,279.8194885253906,279.8194885253906,4,STANDARD,1631.5498046875,0,2018-09-12
52,4,0.05648181214928627,0.0,R_A4,31,279.9569396972656,279.9569396972656,5,STANDARD,1633.610107421875,0,2018-09-12
52,4,0.05718209594488144,0.0,R_A4,32,280.022705078125,280.022705078125,6,STANDARD,1632.3968505859375,0,2018-09-12
51,4,0.11266707628965378,0.0,R_A4,32,279.9986877441406,279.9986877441406,7,STANDARD,1635.880615234375,0,2018-09-12
51,4,0.15875378251075745,0.0,R_A4,33,280.1368103027344,280.1368103027344,8,STANDARD,1637.321044921875,0,2018-09-12
51,3,0.1938132792711258,0.0,R_A4,33,280.018798828125,280.018798828125,9,STANDARD,1635.474609375,0,2018-09-12
50,4,0.06471528112888336,0.0,R_A4,33,279.8592834472656,279.8592834472656,10,STANDARD,1642.1485595703125,0,2018-09-12
50,4,0.062383104115724564,0.0,R_A4,34,279.8677062988281,279.8677062988281,11,STANDARD,1641.132080078125,0,2018-09-12
50,3,0.6501368880271912,0.0,R_A4,34,279.7647705078125,279.7647705078125,12,STANDARD,1639.20703125,0,2018-09-12
50,3,0.27165842056274414,0.0,R_A4,35,279.99810791015625,279.99810791015625,13,STANDARD,1640.9061279296875,0,2018-09-12
50,2,0.2400343418121338,0.0,R_A4,35,279.9433898925781,279.9433898925781,14,STANDARD,1639.0426025390625,0,2018-09-12
49,2,0.2405555099248886,0.0,R_A4,35,279.8186950683594,279.8186950683594,15,STANDARD,1641.93212890625,0,2018-09-12
49,30,0.2375541627407074,0.0,R_A4,36,284.93536376953125,284.93536376953125,16,STANDARD,1642.357421875,0,2018-09-12
48,30,0.20930735766887665,0.0,R_A4,36,284.9905700683594,284.9905700683594,17,STANDARD,1639.6068115234375,0,2018-09-12
48,30,0.6635140776634216,0.0,R_A4,37,285.1417236328125,285.1417236328125,18,STANDARD,1646.7513427734375,0,2018-09-12
48,30,0.6589999198913574,0.0,R_A4,38,285.3931884765625,285.3931884765625,19,STANDARD,1653.461669921875,0,2018-09-12
47,30,0.6548334956169128,0.0,R_A4,38,285.8705139160156,285.8705139160156,20,STANDARD,1657.8184814453125,0,2018-09-12
42,1,1.0,2.144354689046489e-18,R_A6,17,277.72955322265625,277.72955322265625,1,STANDARD,1695.20263671875,0,2018-11-07
42,2,1.0,1.1689120846558349e-18,R_A6,17,277.8753967285156,277.8753967285156,2,STANDARD,1696.7510986328125,0,2018-11-07
42,3,1.0,1.0380251249824614e-18,R_A6,17,278.01934814453125,278.01934814453125,3,STANDARD,1698.299560546875,0,2018-11-07
42,4,1.0,7.179682664703811e-19,R_A6,17,278.1606750488281,278.1606750488281,4,STANDARD,1699.84814453125,0,2018-11-07
42,5,1.0,1.019760149876678e-18,R_A6,17,278.30029296875,278.30029296875,5,STANDARD,1701.3966064453125,0,2018-11-07
42,6,1.0,4.171588627007411e-17,R_A6,17,278.4421081542969,278.4421081542969,6,STANDARD,1702.9451904296875,0,2018-11-07
42,7,1.0,1.0668478570596929e-16,R_A6,17,278.28924560546875,278.28924560546875,7,STANDARD,1704.49365234375,0,2018-11-07
42,8,1.0,4.646623563545589e-17,R_A6,17,278.43243408203125,278.43243408203125,8,STANDARD,1706.042236328125,0,2018-11-07
42,9,1.0,3.3072980451972944e-18,R_A6,17,278.8785400390625,278.8785400390625,9,STANDARD,1707.5906982421875,0,2018-11-07
42,10,1.0,0.0,R_A6,17,279.0015869140625,279.0015869140625,10,STANDARD,1709.1392822265625,0,2018-11-07
42,11,1.0,3.781958169656312e-16,R_A6,17,279.2978820800781,279.2978820800781,11,STANDARD,1711.055419921875,0,2018-11-07
42,12,1.0,1.367491018205725e-16,R_A6,17,279.5234069824219,279.5234069824219,12,STANDARD,1713.3392333984375,0,2018-11-07
42,13,1.0,1.3531561436263036e-17,R_A6,17,279.7371520996094,279.7371520996094,13,STANDARD,1715.623046875,0,2018-11-07
42,14,1.0,1.8819277106061313e-17,R_A6,17,279.95318603515625,279.95318603515625,14,STANDARD,1717.9068603515625,0,2018-11-07
42,15,1.0,1.0702128112479464e-17,R_A6,17,280.1679992675781,280.1679992675781,15,STANDARD,1720.190673828125,0,2018-11-07
