FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,625992.0,0.0,625992.0,83985770.0,0.0,88152255.0,88152255.0,87746209.0,897757.0,86848452.0,0.0,897757.0,WestLowland,Valysar
2,5417493.0,0.0,5417493.0,14778748.0,0.0,762891378.0,762891378.0,23051457.0,7767630.0,15283827.0,0.0,7767630.0,CentralSouth,Valysar
3,2972230.0,0.0,2972230.0,12326938.0,0.0,418549410.0,418549410.0,17008302.0,4261457.0,12746846.0,0.0,4261457.0,CentralNorth,Valysar
4,172708.0,103772.0,276480.0,3341046.0,675858755.0,33835985.0,709694740.0,6646396.0,281240.0,3455715.0,2909441.0,3190681.0,NorthHorst,Valysar
5,600834.0,0.0,600834.0,816837.0,0.0,84609451.0,84609451.0,1706802.0,861829.0,844973.0,0.0,861829.0,CentralRamp,Valysar
6,6852633.0,0.0,6852633.0,6469785.0,0.0,964987802.0,964987802.0,16523018.0,9831214.0,6691804.0,0.0,9831214.0,CentralHorst,Valysar
7,85891.0,0.0,85891.0,41014145.0,0.0,12095131.0,12095131.0,42517217.0,123158.0,42394060.0,0.0,123158.0,EastLowland,Valysar
8,119457.0,0.0,119457.0,115705471.0,-0.0,16821996.0,16821996.0,119819513.0,171312.0,119648202.0,0.0,171312.0,WestLowland,Therys
9,655994.0,0.0,655994.0,6408002.0,-0.0,92377048.0,92377048.0,7567576.0,940363.0,6627213.0,0.0,940363.0,CentralSouth,Therys
10,1207462.0,0.0,1207462.0,11619134.0,0.0,170034742.0,170034742.0,13745616.0,1730919.0,12014697.0,0.0,1730919.0,CentralNorth,Therys
11,418082.0,69000.0,487082.0,4021801.0,447840286.0,81899563.0,529739849.0,6767121.0,680819.0,4159713.0,1926589.0,2607408.0,NorthHorst,Therys
12,831450.0,0.0,831450.0,402371.0,0.0,117084855.0,117084855.0,1608511.0,1192312.0,416198.0,0.0,1192312.0,CentralRamp,Therys
13,4330722.0,0.0,4330722.0,4181601.0,0.0,609852276.0,609852276.0,10536750.0,6212056.0,4324695.0,0.0,6212056.0,CentralHorst,Therys
14,0.0,0.0,0.0,18906492.0,0.0,0.0,0.0,19537858.0,0.0,19537858.0,0.0,0.0,EastLowland,Therys
15,6381.0,0.0,6381.0,76861812.0,0.0,898507.0,898507.0,79477875.0,9149.0,79468726.0,0.0,9149.0,WestLowland,Volon
16,1873796.0,0.0,1873796.0,33391454.0,-0.0,263867910.0,263867910.0,37215401.0,2686105.0,34529296.0,0.0,2686105.0,CentralSouth,Volon
17,61195.0,0.0,61195.0,5822579.0,0.0,8617506.0,8617506.0,6108330.0,87713.0,6020618.0,0.0,87713.0,CentralNorth,Volon
18,670310.0,4121.0,674431.0,1482844.0,26705174.0,131329677.0,158034851.0,2739934.0,1091490.0,1533594.0,114850.0,1206340.0,NorthHorst,Volon
19,859542.0,0.0,859542.0,1222453.0,0.0,121040693.0,121040693.0,2496679.0,1232353.0,1264326.0,0.0,1232353.0,CentralRamp,Volon
20,6870736.0,0.0,6870736.0,9322002.0,0.0,967537107.0,967537107.0,19493886.0,9852953.0,9640933.0,0.0,9852953.0,CentralHorst,Volon
21,0.0,0.0,0.0,32522270.0,0.0,0.0,0.0,33617848.0,0.0,33617848.0,0.0,0.0,EastLowland,Volon
