ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10487879,1681880,878025,612290,86210500
Valysar,CentralSouth,53625347,10379998,7630405,5321064,749205787
Valysar,CentralNorth,33011052,5853028,4267957,2976260,419057394
Valysar,NorthHorst,3719937,494534,273802,168183,32947004
Valysar,CentralRamp,13835560,1682747,909267,634077,89278067
Valysar,CentralHorst,88703507,13311657,9941182,6932484,976093821
Valysar,EastLowland,862182,203987,109104,76083,10712547
Therys,WestLowland,2135988,381838,170149,118654,16706428
Therys,CentralSouth,6826608,1521581,914811,637943,89822411
Therys,CentralNorth,15690035,3062792,1709917,1192411,167891479
Therys,NorthHorst,14986048,1876123,670982,412151,80740340
Therys,CentralRamp,6663014,1575435,1190385,830115,116880169
Therys,CentralHorst,32342863,7935924,6188144,4315303,607594678
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,172925,31817,9812,6842,963414
Volon,CentralSouth,23322957,4186890,2717149,1894804,266788406
Volon,CentralNorth,2069590,264976,88523,61732,8691813
Volon,NorthHorst,7836458,1466534,1096416,673474,131933627
Volon,CentralRamp,8730451,1661101,1232097,859203,120975825
Volon,CentralHorst,77110108,13399694,10118399,7056066,993494157
Volon,EastLowland,0,0,0,0,0
