ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,26648872,4508539,2782190,1940160,273174588
Valysar,CentralSouth,72052059,12943510,9530249,6645920,935745586
Valysar,CentralNorth,27751528,4675844,3258332,2272198,319925496
Valysar,NorthHorst,4224834,558012,306522,188281,36884321
Valysar,CentralRamp,14089531,2267042,1523798,1062621,149617000
Valysar,CentralHorst,85851638,13750320,10080425,7029585,989765578
Valysar,EastLowland,7644138,1144726,522512,364374,51303829
Therys,WestLowland,7592474,1423495,720714,502590,70764718
Therys,CentralSouth,16908582,4410603,2613576,1822577,256618873
Therys,CentralNorth,17667845,3613095,2104615,1467654,206645629
Therys,NorthHorst,8580747,1272408,501883,308282,60392377
Therys,CentralRamp,7073043,1741563,1308143,912233,128442472
Therys,CentralHorst,27665670,7200398,5583563,3893698,548232746
Therys,EastLowland,795,0,0,0,0
Volon,WestLowland,1088926,215667,156687,109266,15384620
Volon,CentralSouth,34043448,6411156,4343002,3028593,426425920
Volon,CentralNorth,5699754,842532,422071,294331,41441870
Volon,NorthHorst,4451956,893806,653606,401478,78649458
Volon,CentralRamp,11519135,2043415,1486517,1036622,145956441
Volon,CentralHorst,82647456,13971693,10279764,7168594,1009338052
Volon,EastLowland,183377,28642,7594,5296,745616
