WELL,SGAS,DEPTH,CONKPOS,DRAWDOWN,CONJPOS,PRESSURE,CONIDX,SWAT,CONBPRES,DATE,WELLMODEL,CONIPOS
R_A3,0.0,1615.516357421875,9,0,41,298.95855712890625,10,0.6858067512512207,298.95855712890625,2018-01-01,STANDARD,29
R_A3,0.0,1617.5662841796875,10,0,41,299.095947265625,11,0.6481541991233826,299.095947265625,2018-01-01,STANDARD,29
R_A3,0.0,1619.750732421875,11,0,41,299.24237060546875,12,0.0510573647916317,299.24237060546875,2018-01-01,STANDARD,29
R_A3,0.0,1622.0697021484375,12,0,41,299.3978271484375,13,0.054299186915159225,299.3978271484375,2018-01-01,STANDARD,29
R_A3,0.0,1624.388671875,13,0,41,299.5532531738281,14,0.37318161129951477,299.5532531738281,2018-01-01,STANDARD,29
R_A3,0.0,1626.707763671875,14,0,41,299.7087097167969,15,0.35039278864860535,299.7087097167969,2018-01-01,STANDARD,29
R_A3,0.0,1629.026611328125,15,0,41,299.8641662597656,16,0.4955688714981079,299.8641662597656,2018-01-01,STANDARD,29
R_A3,0.0,1630.9468994140625,16,0,41,299.992919921875,17,0.8111844658851624,299.992919921875,2018-01-01,STANDARD,29
R_A3,0.0,1633.5262451171875,27,0,41,300.16583251953125,18,0.7162989377975464,300.16583251953125,2018-01-01,STANDARD,29
R_A3,0.0,1637.1630859375,28,0,41,300.40966796875,19,0.043079812079668045,300.40966796875,2018-01-01,STANDARD,29
R_A3,0.0,1640.8001708984375,29,0,41,300.6535339355469,20,0.11963227391242981,300.6535339355469,2018-01-01,STANDARD,29
R_A3,0.0,1644.4371337890625,30,0,41,300.89739990234375,21,0.6481541991233826,300.89739990234375,2018-01-01,STANDARD,29
R_A3,0.0,1648.0740966796875,31,0,41,301.14129638671875,22,0.06493213027715683,301.14129638671875,2018-01-01,STANDARD,29
R_A4,0.0,1631.1873779296875,1,0,52,300.009033203125,1,0.05092088505625725,300.009033203125,2018-01-01,STANDARD,30
R_A4,0.0,1627.4293212890625,1,0,52,299.7571105957031,2,0.04962099716067314,299.7571105957031,2018-01-01,STANDARD,31
R_A4,0.0,1629.4896240234375,2,0,52,299.89520263671875,3,0.051607757806777954,299.89520263671875,2018-01-01,STANDARD,31
R_A4,0.0,1631.5498046875,3,0,52,300.0333251953125,4,0.054534994065761566,300.0333251953125,2018-01-01,STANDARD,31
R_A4,0.0,1633.610107421875,4,0,52,300.17144775390625,5,0.056367576122283936,300.17144775390625,2018-01-01,STANDARD,31
R_A4,0.0,1632.3968505859375,4,0,52,300.0901184082031,6,0.05706184357404709,300.0901184082031,2018-01-01,STANDARD,32
R_A4,0.0,1635.880615234375,4,0,51,300.3236999511719,7,0.11242767423391342,300.3236999511719,2018-01-01,STANDARD,32
R_A4,0.0,1637.321044921875,4,0,51,300.4202575683594,8,0.1584090143442154,300.4202575683594,2018-01-01,STANDARD,33
R_A4,0.0,1635.474609375,3,0,51,300.29644775390625,9,0.19343797862529755,300.29644775390625,2018-01-01,STANDARD,33
R_A4,0.0,1642.1485595703125,4,0,50,300.74395751953125,10,0.06403730064630508,300.74395751953125,2018-01-01,STANDARD,33
R_A4,0.0,1641.132080078125,4,0,50,300.67578125,11,0.062113311141729355,300.67578125,2018-01-01,STANDARD,34
R_A4,0.0,1639.20703125,3,0,50,300.5467224121094,12,0.6481541991233826,300.5467224121094,2018-01-01,STANDARD,34
R_A4,0.0,1640.9061279296875,3,0,50,300.66064453125,13,0.2713562548160553,300.66064453125,2018-01-01,STANDARD,35
R_A4,0.0,1639.0426025390625,2,0,50,300.53570556640625,14,0.23927634954452515,300.53570556640625,2018-01-01,STANDARD,35
R_A4,0.0,1641.93212890625,2,0,49,300.72943115234375,15,0.24014364182949066,300.72943115234375,2018-01-01,STANDARD,35
R_A4,0.0,1642.357421875,30,0,49,300.7579650878906,16,0.24251782894134521,300.7579650878906,2018-01-01,STANDARD,36
R_A4,0.0,1639.6068115234375,30,0,48,300.5735168457031,17,0.21051277220249176,300.5735168457031,2018-01-01,STANDARD,36
R_A4,0.0,1646.7513427734375,30,0,48,301.0526123046875,18,0.6481541991233826,301.0526123046875,2018-01-01,STANDARD,37
R_A4,0.0,1653.461669921875,30,0,48,301.5025939941406,19,0.6481541991233826,301.5025939941406,2018-01-01,STANDARD,38
R_A4,0.0,1657.8184814453125,30,0,47,301.7947998046875,20,0.6481541991233826,301.7947998046875,2018-01-01,STANDARD,38
R_A5,0.0,1685.026611328125,1,0,20,303.8440856933594,1,1.0,303.8440856933594,2018-01-01,STANDARD,31
R_A5,0.0,1687.3070068359375,2,0,20,304.0601806640625,2,1.0,304.0601806640625,2018-01-01,STANDARD,31
R_A5,0.0,1689.5875244140625,3,0,20,304.27630615234375,3,1.0,304.27630615234375,2018-01-01,STANDARD,31
R_A5,0.0,1691.8680419921875,4,0,20,304.4924011230469,4,1.0,304.4924011230469,2018-01-01,STANDARD,31
R_A5,0.0,1694.1485595703125,5,0,20,304.7085266113281,5,1.0,304.7085266113281,2018-01-01,STANDARD,31
R_A5,0.0,1696.4290771484375,6,0,20,304.9246520996094,6,1.0,304.9246520996094,2018-01-01,STANDARD,31
R_A5,0.0,1698.70947265625,7,0,20,305.446533203125,7,1.0,305.446533203125,2018-01-01,STANDARD,31
R_A5,0.0,1707.6488037109375,11,0,20,305.988037109375,8,1.0,305.988037109375,2018-01-01,STANDARD,31
R_A5,0.0,1709.5638427734375,12,0,20,306.1695251464844,9,1.0,306.1695251464844,2018-01-01,STANDARD,31
R_A5,0.0,1701.7845458984375,12,0,21,305.4322814941406,10,1.0,305.4322814941406,2018-01-01,STANDARD,31
R_A5,0.0,1703.735107421875,13,0,21,305.6291198730469,11,1.0,305.6291198730469,2018-01-01,STANDARD,31
R_A5,0.0,1705.6856689453125,14,0,21,305.81396484375,12,1.0,305.81396484375,2018-01-01,STANDARD,31
R_A5,0.0,1707.63623046875,15,0,21,305.9988098144531,13,1.0,305.9988098144531,2018-01-01,STANDARD,31
R_A5,0.0,1709.5867919921875,16,0,21,306.3287048339844,14,1.0,306.3287048339844,2018-01-01,STANDARD,31
R_A5,0.0,1711.537353515625,17,0,21,306.5135498046875,15,1.0,306.5135498046875,2018-01-01,STANDARD,31
R_A5,0.0,1713.35400390625,18,0,21,306.6856994628906,16,1.0,306.6856994628906,2018-01-01,STANDARD,31
R_A5,0.0,1714.3951416015625,19,0,21,306.7843933105469,17,1.0,306.7843933105469,2018-01-01,STANDARD,31
R_A5,0.0,1715.7628173828125,27,0,21,306.75689697265625,18,1.0,306.75689697265625,2018-01-01,STANDARD,31
R_A5,0.0,1718.098388671875,28,0,21,306.978271484375,19,1.0,306.978271484375,2018-01-01,STANDARD,31
R_A5,0.0,1720.43408203125,29,0,21,307.5054016113281,20,1.0,307.5054016113281,2018-01-01,STANDARD,31
R_A5,0.0,1722.7696533203125,30,0,21,307.7267761230469,21,1.0,307.7267761230469,2018-01-01,STANDARD,31
R_A5,0.0,1725.105224609375,31,0,21,307.9481506347656,22,1.0,307.9481506347656,2018-01-01,STANDARD,31
R_A6,0.0,1695.20263671875,1,0,42,305.11419677734375,1,1.0,305.11419677734375,2018-01-01,STANDARD,17
R_A6,0.0,1696.7510986328125,2,0,42,305.2609558105469,2,1.0,305.2609558105469,2018-01-01,STANDARD,17
R_A6,0.0,1698.299560546875,3,0,42,305.4076843261719,3,1.0,305.4076843261719,2018-01-01,STANDARD,17
R_A6,0.0,1699.84814453125,4,0,42,305.554443359375,4,1.0,305.554443359375,2018-01-01,STANDARD,17
R_A6,0.0,1701.3966064453125,5,0,42,305.7012023925781,5,1.0,305.7012023925781,2018-01-01,STANDARD,17
R_A6,0.0,1702.9451904296875,6,0,42,305.84796142578125,6,1.0,305.84796142578125,2018-01-01,STANDARD,17
R_A6,0.0,1704.49365234375,7,0,42,305.6956481933594,7,1.0,305.6956481933594,2018-01-01,STANDARD,17
R_A6,0.0,1706.042236328125,8,0,42,305.8424072265625,8,1.0,305.8424072265625,2018-01-01,STANDARD,17
R_A6,0.0,1707.5906982421875,9,0,42,306.2882080078125,9,1.0,306.2882080078125,2018-01-01,STANDARD,17
R_A6,0.0,1709.1392822265625,10,0,42,306.1291809082031,10,1.0,306.1291809082031,2018-01-01,STANDARD,17
R_A6,0.0,1711.055419921875,11,0,42,306.3109130859375,11,1.0,306.3109130859375,2018-01-01,STANDARD,17
R_A6,0.0,1713.3392333984375,12,0,42,306.52734375,12,1.0,306.52734375,2018-01-01,STANDARD,17
R_A6,0.0,1715.623046875,13,0,42,306.7557678222656,13,1.0,306.7557678222656,2018-01-01,STANDARD,17
R_A6,0.0,1717.9068603515625,14,0,42,306.9721984863281,14,1.0,306.9721984863281,2018-01-01,STANDARD,17
R_A6,0.0,1720.190673828125,15,0,42,307.18865966796875,15,1.0,307.18865966796875,2018-01-01,STANDARD,17
R_A6,0.0,1722.474365234375,16,0,42,307.55010986328125,16,1.0,307.55010986328125,2018-01-01,STANDARD,17
R_A6,0.0,1724.7581787109375,17,0,42,307.7665710449219,17,1.0,307.7665710449219,2018-01-01,STANDARD,17
R_A6,0.0,1726.394287109375,18,0,42,307.921630859375,18,1.0,307.921630859375,2018-01-01,STANDARD,17
R_A6,0.0,1727.7508544921875,27,0,42,307.8930969238281,19,1.0,307.8930969238281,2018-01-01,STANDARD,17
R_A6,0.0,1729.4755859375,28,0,42,308.3623352050781,20,1.0,308.3623352050781,2018-01-01,STANDARD,17
R_A6,0.0,1731.2001953125,29,0,42,308.52581787109375,21,1.0,308.52581787109375,2018-01-01,STANDARD,17
R_A6,0.0,1732.9249267578125,30,0,42,308.68927001953125,22,1.0,308.68927001953125,2018-01-01,STANDARD,17
R_A6,0.0,1734.649658203125,31,0,42,308.5469665527344,23,1.0,308.5469665527344,2018-01-01,STANDARD,17
R_A2,0.0,1641.094970703125,1,0,30,298.6297302246094,1,0.056609492748975754,298.6297302246094,2018-03-01,STANDARD,22
R_A2,0.0,1642.8890380859375,2,0,30,298.7499694824219,2,0.057907603681087494,298.7499694824219,2018-03-01,STANDARD,22
R_A2,0.0,1644.68310546875,3,0,30,298.8702087402344,3,0.060634028166532516,298.8702087402344,2018-03-01,STANDARD,22
R_A2,0.0,1646.4771728515625,4,0,30,298.9904479980469,4,0.06535185128450394,298.9904479980469,2018-03-01,STANDARD,22
R_A2,0.0,1648.2713623046875,5,0,30,299.1107177734375,5,0.06927334517240524,299.1107177734375,2018-03-01,STANDARD,22
R_A2,0.0,1650.0654296875,6,0,30,299.24652099609375,6,0.30846068263053894,299.24652099609375,2018-03-01,STANDARD,22
R_A2,0.0,1651.859619140625,7,0,30,299.3793640136719,7,0.8966169357299805,299.3793640136719,2018-03-01,STANDARD,22
R_A2,0.0,1653.6536865234375,8,0,30,299.51129150390625,8,0.880037784576416,299.51129150390625,2018-03-01,STANDARD,22
R_A2,0.0,1655.44775390625,9,0,30,299.6405029296875,9,0.9073895812034607,299.6405029296875,2018-03-01,STANDARD,22
R_A2,0.0,1657.2418212890625,10,0,30,299.9792175292969,10,0.9075894355773926,299.9792175292969,2018-03-01,STANDARD,22
R_A2,0.0,1659.1368408203125,11,0,30,300.1742858886719,11,0.07632289081811905,300.1742858886719,2018-03-01,STANDARD,22
R_A2,0.0,1661.132568359375,12,0,30,300.3082580566406,12,0.08214130997657776,300.3082580566406,2018-03-01,STANDARD,22
R_A2,0.0,1663.12841796875,13,0,30,300.72357177734375,13,0.4750232696533203,300.72357177734375,2018-03-01,STANDARD,22
R_A2,0.0,1665.1241455078125,14,0,30,300.9173278808594,14,0.5129450559616089,300.9173278808594,2018-03-01,STANDARD,22
R_A2,0.0,1667.1199951171875,15,0,30,301.05023193359375,15,0.6795511841773987,301.05023193359375,2018-03-01,STANDARD,22
R_A2,0.0,1669.11572265625,16,0,30,301.1815185546875,16,0.9705001711845398,301.1815185546875,2018-03-01,STANDARD,22
R_A2,0.0,1671.111572265625,17,0,30,301.3147888183594,17,0.9568939805030823,301.3147888183594,2018-03-01,STANDARD,22
R_A2,0.0,1672.9881591796875,18,0,30,301.4404296875,18,0.9819085597991943,301.4404296875,2018-03-01,STANDARD,22
R_A2,0.0,1674.229736328125,18,0,29,301.4970397949219,19,0.994646430015564,301.4970397949219,2018-03-01,STANDARD,22
R_A2,-7.59547877216079e-17,1676.1676025390625,27,0,29,302.9941101074219,20,1.0,302.9941101074219,2018-03-01,STANDARD,22
R_A2,-2.51449748874502e-19,1677.9368896484375,28,0,29,303.444580078125,21,1.0,303.444580078125,2018-03-01,STANDARD,22
R_A2,-3.898631473933131e-20,1679.7061767578125,29,0,29,303.6115417480469,22,1.0,303.6115417480469,2018-03-01,STANDARD,22
R_A2,-1.0254523932619616e-18,1681.4754638671875,30,0,29,303.7784423828125,23,1.0,303.7784423828125,2018-03-01,STANDARD,22
R_A2,-5.545989726761947e-15,1683.2447509765625,31,0,29,303.1394348144531,24,1.0,303.1394348144531,2018-03-01,STANDARD,22
R_A5,-6.5953199763254654e-15,1685.026611328125,1,0,20,273.86285400390625,1,1.0,273.86285400390625,2018-04-28,STANDARD,31
R_A5,-5.0143195733319456e-17,1687.3070068359375,2,0,20,274.0786437988281,2,1.0,274.0786437988281,2018-04-28,STANDARD,31
R_A5,-1.843944105479195e-13,1689.5875244140625,3,0,20,274.2945556640625,3,1.0,274.2945556640625,2018-04-28,STANDARD,31
R_A5,-2.327233186976557e-13,1691.8680419921875,4,0,20,274.5104675292969,4,1.0,274.5104675292969,2018-04-28,STANDARD,31
R_A5,-2.267607488500717e-13,1694.1485595703125,5,0,20,274.72637939453125,5,1.0,274.72637939453125,2018-04-28,STANDARD,31
R_A5,-1.7501001732880828e-13,1696.4290771484375,6,0,20,274.9422607421875,6,1.0,274.9422607421875,2018-04-28,STANDARD,31
R_A5,-3.829465431283256e-14,1698.70947265625,7,0,20,275.48089599609375,7,1.0,275.48089599609375,2018-04-28,STANDARD,31
R_A5,-7.10933482223064e-12,1707.6488037109375,11,0,20,276.1215515136719,8,1.0,276.1215515136719,2018-04-28,STANDARD,31
R_A5,-6.148954609375146e-12,1709.5638427734375,12,0,20,276.3563537597656,9,1.0,276.3563537597656,2018-04-28,STANDARD,31
R_A5,-1.954180740837419e-11,1701.7845458984375,12,0,21,274.8512268066406,10,1.0,274.8512268066406,2018-04-28,STANDARD,31
R_A5,-2.0720005572405498e-12,1703.735107421875,13,0,21,275.0542907714844,11,1.0,275.0542907714844,2018-04-28,STANDARD,31
R_A5,-3.2385331395767825e-12,1705.6856689453125,14,0,21,275.2452697753906,12,1.0,275.2452697753906,2018-04-28,STANDARD,31
R_A5,-7.000418040387091e-12,1707.63623046875,15,0,21,275.4576110839844,13,1.0,275.4576110839844,2018-04-28,STANDARD,31
R_A5,-5.683906470488331e-12,1709.5867919921875,16,0,21,275.8276672363281,14,1.0,275.8276672363281,2018-04-28,STANDARD,31
R_A5,-1.4148324439106075e-12,1711.537353515625,17,0,21,276.0534973144531,15,1.0,276.0534973144531,2018-04-28,STANDARD,31
R_A5,-2.9713386699020683e-12,1713.35400390625,18,0,21,276.2633056640625,16,1.0,276.2633056640625,2018-04-28,STANDARD,31
R_A5,0.0,1714.3951416015625,19,0,21,276.3742980957031,17,1.0,276.3742980957031,2018-04-28,STANDARD,31
R_A5,-2.5228903167973105e-12,1715.7628173828125,27,0,21,276.35455322265625,18,1.0,276.35455322265625,2018-04-28,STANDARD,31
R_A5,-2.1884711924602396e-12,1718.098388671875,28,0,21,276.6050109863281,19,1.0,276.6050109863281,2018-04-28,STANDARD,31
R_A5,4.0707930918116753e-19,1720.43408203125,29,0,21,291.35137939453125,20,1.0,291.35137939453125,2018-04-28,STANDARD,31
R_A5,1.18381488076432e-19,1722.7696533203125,30,0,21,302.0323791503906,21,1.0,302.0323791503906,2018-04-28,STANDARD,31
R_A5,2.2217922619158005e-20,1725.105224609375,31,0,21,305.73651123046875,22,1.0,305.73651123046875,2018-04-28,STANDARD,31
R_A3,0.0,1609.243408203125,1,0,41,280.8124694824219,1,0.6493550539016724,280.8124694824219,2018-07-03,STANDARD,28
R_A3,0.0,1611.3077392578125,2,0,41,280.96258544921875,2,0.19946058094501495,280.96258544921875,2018-07-03,STANDARD,28
R_A3,0.0,1613.3720703125,3,0,41,281.10064697265625,3,0.19426864385604858,281.10064697265625,2018-07-03,STANDARD,28
R_A3,0.0,1615.4365234375,4,0,41,281.2603759765625,4,0.3762405514717102,281.2603759765625,2018-07-03,STANDARD,28
R_A3,0.0,1617.5008544921875,5,0,41,281.4089660644531,5,0.6494248509407043,281.4089660644531,2018-07-03,STANDARD,28
R_A3,0.0,1619.565185546875,6,0,41,281.5614929199219,6,0.11098683625459671,281.5614929199219,2018-07-03,STANDARD,28
R_A3,0.0,1609.3663330078125,6,0,41,280.8457336425781,7,0.2854282855987549,280.8457336425781,2018-07-03,STANDARD,29
R_A3,0.0,1611.4163818359375,7,0,41,280.9824523925781,8,0.19743181765079498,280.9824523925781,2018-07-03,STANDARD,29
R_A3,0.0,1613.46630859375,8,0,41,281.119384765625,9,0.1988411843776703,281.119384765625,2018-07-03,STANDARD,29
R_A3,0.0,1615.516357421875,9,0,41,281.2657775878906,10,0.6871635317802429,281.2657775878906,2018-07-03,STANDARD,29
R_A3,0.0,1617.5662841796875,10,0,41,281.57275390625,11,0.6496039628982544,281.57275390625,2018-07-03,STANDARD,29
R_A3,0.0,1619.750732421875,11,0,41,281.8623046875,12,0.051163576543331146,281.8623046875,2018-07-03,STANDARD,29
R_A3,0.0,1622.0697021484375,12,0,41,282.01708984375,13,0.05443292111158371,282.01708984375,2018-07-03,STANDARD,29
R_A3,0.0,1624.388671875,13,0,41,282.17236328125,14,0.3737585246562958,282.17236328125,2018-07-03,STANDARD,29
R_A3,0.0,1626.707763671875,14,0,41,283.12249755859375,15,0.3509301543235779,283.12249755859375,2018-07-03,STANDARD,29
R_A3,0.0,1629.026611328125,15,0,41,282.79974365234375,16,0.49583977460861206,282.79974365234375,2018-07-03,STANDARD,29
R_A3,0.0,1630.9468994140625,16,0,41,282.948486328125,17,0.8098888397216797,282.948486328125,2018-07-03,STANDARD,29
R_A3,0.0,1633.5262451171875,27,0,41,286.8021545410156,18,0.7170926332473755,286.8021545410156,2018-07-03,STANDARD,29
R_A3,0.0,1637.1630859375,28,0,41,282.99273681640625,19,0.04336361959576607,282.99273681640625,2018-07-03,STANDARD,29
R_A3,0.0,1640.8001708984375,29,0,41,283.23565673828125,20,0.12010733783245087,283.23565673828125,2018-07-03,STANDARD,29
R_A3,0.0,1644.4371337890625,30,0,41,283.4886779785156,21,0.6494884490966797,283.4886779785156,2018-07-03,STANDARD,29
R_A3,0.0,1648.0740966796875,31,0,41,283.7384948730469,22,0.06505127251148224,283.7384948730469,2018-07-03,STANDARD,29
R_A4,0.0,1631.1873779296875,1,0,52,276.083251953125,1,0.051044583320617676,276.083251953125,2018-09-12,STANDARD,30
R_A4,0.0,1627.4293212890625,1,0,52,276.11358642578125,2,0.04974028840661049,276.11358642578125,2018-09-12,STANDARD,31
R_A4,0.0,1629.4896240234375,2,0,52,276.25091552734375,3,0.051733434200286865,276.25091552734375,2018-09-12,STANDARD,31
R_A4,0.0,1631.5498046875,3,0,52,276.3883361816406,4,0.0546610951423645,276.3883361816406,2018-09-12,STANDARD,31
R_A4,0.0,1633.610107421875,4,0,52,276.5257568359375,5,0.05649831146001816,276.5257568359375,2018-09-12,STANDARD,31
R_A4,0.0,1632.3968505859375,4,0,52,276.6932373046875,6,0.05719324201345444,276.6932373046875,2018-09-12,STANDARD,32
R_A4,0.0,1635.880615234375,4,0,51,276.4832763671875,7,0.11265170574188232,276.4832763671875,2018-09-12,STANDARD,32
R_A4,0.0,1637.321044921875,4,0,51,276.6600646972656,8,0.15856890380382538,276.6600646972656,2018-09-12,STANDARD,33
R_A4,0.0,1635.474609375,3,0,51,276.556640625,9,0.1936631202697754,276.556640625,2018-09-12,STANDARD,33
R_A4,0.0,1642.1485595703125,4,0,50,275.9844665527344,10,0.06541283428668976,275.9844665527344,2018-09-12,STANDARD,33
R_A4,0.0,1641.132080078125,4,0,50,276.0962829589844,11,0.06262236833572388,276.0962829589844,2018-09-12,STANDARD,34
R_A4,0.0,1639.20703125,3,0,50,276.00347900390625,12,0.6514599323272705,276.00347900390625,2018-09-12,STANDARD,34
R_A4,0.0,1640.9061279296875,3,0,50,276.3817138671875,13,0.27159371972084045,276.3817138671875,2018-09-12,STANDARD,35
R_A4,0.0,1639.0426025390625,2,0,50,276.3926696777344,14,0.24023352563381195,276.3926696777344,2018-09-12,STANDARD,35
R_A4,0.0,1641.93212890625,2,0,49,276.0347595214844,15,0.24048857390880585,276.0347595214844,2018-09-12,STANDARD,35
R_A4,0.0,1642.357421875,30,0,49,280.10040283203125,16,0.2392112910747528,280.10040283203125,2018-09-12,STANDARD,36
R_A4,0.0,1639.6068115234375,30,0,48,279.9172058105469,17,0.21083617210388184,279.9172058105469,2018-09-12,STANDARD,36
R_A4,0.0,1646.7513427734375,30,0,48,280.4570617675781,18,0.6621726751327515,280.4570617675781,2018-09-12,STANDARD,37
R_A4,0.0,1653.461669921875,30,0,48,280.9947814941406,19,0.6536387801170349,280.9947814941406,2018-09-12,STANDARD,38
R_A4,0.0,1657.8184814453125,30,0,47,281.2458801269531,20,0.6524085402488708,281.2458801269531,2018-09-12,STANDARD,38
R_A6,-1.2558584864073556e-18,1695.20263671875,1,0,42,272.8900451660156,1,1.0,272.8900451660156,2018-11-07,STANDARD,17
R_A6,1.0240435599221766e-17,1696.7510986328125,2,0,42,273.03515625,2,1.0,273.03515625,2018-11-07,STANDARD,17
R_A6,5.2668388719083575e-18,1698.299560546875,3,0,42,273.1773681640625,3,1.0,273.1773681640625,2018-11-07,STANDARD,17
R_A6,2.2613800662074286e-18,1699.84814453125,4,0,42,273.3157043457031,4,1.0,273.3157043457031,2018-11-07,STANDARD,17
R_A6,4.731369706226749e-18,1701.3966064453125,5,0,42,273.4517517089844,5,1.0,273.4517517089844,2018-11-07,STANDARD,17
R_A6,7.730606997027452e-17,1702.9451904296875,6,0,42,273.5910949707031,6,1.0,273.5910949707031,2018-11-07,STANDARD,17
R_A6,7.52200197270893e-17,1704.49365234375,7,0,42,273.4370422363281,7,1.0,273.4370422363281,2018-11-07,STANDARD,17
R_A6,5.358553763096093e-17,1706.042236328125,8,0,42,273.58251953125,8,1.0,273.58251953125,2018-11-07,STANDARD,17
R_A6,-9.608807100921175e-18,1707.5906982421875,9,0,42,274.0291442871094,9,1.0,274.0291442871094,2018-11-07,STANDARD,17
R_A6,0.0,1709.1392822265625,10,0,42,274.4335021972656,10,1.0,274.4335021972656,2018-11-07,STANDARD,17
R_A6,-3.7499072370255975e-16,1711.055419921875,11,0,42,274.9964904785156,11,1.0,274.9964904785156,2018-11-07,STANDARD,17
R_A6,-1.505976934614863e-16,1713.3392333984375,12,0,42,275.2132873535156,12,1.0,275.2132873535156,2018-11-07,STANDARD,17
R_A6,-1.5302462483510463e-17,1715.623046875,13,0,42,275.4273986816406,13,1.0,275.4273986816406,2018-11-07,STANDARD,17
R_A6,-2.4002194368923104e-18,1717.9068603515625,14,0,42,275.643310546875,14,1.0,275.643310546875,2018-11-07,STANDARD,17
R_A6,-7.574755085402254e-18,1720.190673828125,15,0,42,275.8578796386719,15,1.0,275.8578796386719,2018-11-07,STANDARD,17
