ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,12112770,2131930,1211593,844905,118962561
Valysar,CentralSouth,66119947,12021382,9017327,6288234,885383343
Valysar,CentralNorth,37653661,6576805,4652858,3244671,456849649
Valysar,NorthHorst,3460549,529686,272994,167686,32849783
Valysar,CentralRamp,13593591,2063855,1379734,962158,135471823
Valysar,CentralHorst,85595436,13081849,9747649,6797524,957091366
Valysar,EastLowland,828957,110717,45009,31387,4419329
Therys,WestLowland,3404622,723231,366229,255390,35958871
Therys,CentralSouth,14264721,3539089,2436085,1698804,239191575
Therys,CentralNorth,21345155,3653896,2056755,1434278,201946337
Therys,NorthHorst,5722681,718864,213324,131034,25669579
Therys,CentralRamp,6652740,1607258,1249870,871597,122720857
Therys,CentralHorst,29631310,7344087,5732571,3997609,562863381
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,303432,43233,19058,13290,1871268
Volon,CentralSouth,35467101,6482514,4493391,3133466,441192084
Volon,CentralNorth,7293514,1016239,498072,347330,48904121
Volon,NorthHorst,4646707,822005,560730,344429,67473613
Volon,CentralRamp,12835454,2317999,1807821,1260684,177504300
Volon,CentralHorst,81172694,14131525,11132439,7763207,1093059625
Volon,EastLowland,0,0,0,0,0
