ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4908777,907706,656105,457535,64420878,0,0,0,0,0
Valysar,CentralSouth,50835446,9920145,7151399,4987029,702173682,0,0,0,0,0
Valysar,CentralNorth,30427750,5439982,3964339,2764532,389246135,0,0,0,0,0
Valysar,NorthHorst,3233577,357636,137776,84629,16578861,24619636,3443915,2408154,560035832,85685
Valysar,CentralRamp,13747335,2193823,1538994,1073218,151109045,0,0,0,0,0
Valysar,CentralHorst,81298016,15176221,11857171,8268600,1164218839,0,0,0,0,0
Valysar,EastLowland,288978,60314,18369,12809,1803577,0,0,0,0,0
Therys,WestLowland,2193689,441769,211226,147299,20739669,0,0,0,0,0
Therys,CentralSouth,5505494,1259189,739686,515820,72627432,0,0,0,0,0
Therys,CentralNorth,13614066,2909254,1641403,1144632,161164252,0,0,0,0,0
Therys,NorthHorst,5444409,810799,308162,189289,37081647,17247277,3020415,1921609,446885770,68374
Therys,CentralRamp,6771661,1622117,1202979,838897,118116736,0,0,0,0,0
Therys,CentralHorst,25651843,6110066,4659604,3249375,457512053,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,252999,52347,26481,18467,2600133,0,0,0,0,0
Volon,CentralSouth,18642826,3344641,2342081,1633251,229961691,0,0,0,0,0
Volon,CentralNorth,2230093,221887,42933,29939,4215417,0,0,0,0,0
Volon,NorthHorst,4359855,721416,474104,291219,57049778,2929122,513844,411717,95748171,14649
Volon,CentralRamp,10336345,1979851,1572820,1096806,154430316,0,0,0,0,0
Volon,CentralHorst,75037188,13904789,11265048,7855682,1106080094,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
