CONBPRES,CONKPOS,PRESSURE,DATE,SWAT,CONIDX,DRAWDOWN,CONJPOS,SGAS,DEPTH,CONIPOS,WELLMODEL,WELL
285.11212158203125,28,285.11212158203125,2018-07-03,0.2520863115787506,20,0,41,0.0,1637.298583984375,29,STANDARD,R_A3
285.361572265625,29,285.361572265625,2018-07-03,0.05527512729167938,21,0,41,0.0,1641.0372314453125,29,STANDARD,R_A3
288.4551696777344,30,288.4551696777344,2018-07-03,1.0,22,0,41,-7.312906356859994e-12,1644.77587890625,29,STANDARD,R_A3
285.9255065917969,31,285.9255065917969,2018-07-03,0.06666434556245804,23,0,41,0.0,1648.5145263671875,29,STANDARD,R_A3
276.20965576171875,1,276.20965576171875,2018-09-12,0.051888078451156616,1,0,52,0.0,1630.20849609375,30,STANDARD,R_A4
276.07806396484375,1,276.07806396484375,2018-09-12,0.050292447209358215,2,0,52,0.0,1626.210205078125,31,STANDARD,R_A4
276.21575927734375,2,276.21575927734375,2018-09-12,0.05145527794957161,3,0,52,0.0,1628.2762451171875,31,STANDARD,R_A4
276.3534240722656,3,276.3534240722656,2018-09-12,0.05303279682993889,4,0,52,0.0,1630.34228515625,31,STANDARD,R_A4
276.4910888671875,4,276.4910888671875,2018-09-12,0.05445820093154907,5,0,52,0.0,1632.408447265625,31,STANDARD,R_A4
276.6289367675781,5,276.6289367675781,2018-09-12,0.08509096503257751,6,0,52,0.0,1634.4744873046875,31,STANDARD,R_A4
276.6134033203125,5,276.6134033203125,2018-09-12,0.2071719467639923,7,0,52,0.0,1632.3411865234375,32,STANDARD,R_A4
276.8004455566406,5,276.8004455566406,2018-09-12,0.18716715276241302,8,0,51,0.0,1638.3702392578125,32,STANDARD,R_A4
276.6820068359375,4,276.6820068359375,2018-09-12,0.05973408371210098,9,0,51,0.0,1636.603759765625,32,STANDARD,R_A4
276.7900390625,4,276.7900390625,2018-09-12,0.059776801615953445,10,0,51,0.0,1636.67724609375,33,STANDARD,R_A4
276.6688232421875,3,276.6688232421875,2018-09-12,0.05768795311450958,11,0,51,0.0,1634.856689453125,33,STANDARD,R_A4
277.0098571777344,4,277.0098571777344,2018-09-12,0.0711749866604805,12,0,50,0.0,1647.00048828125,33,STANDARD,R_A4
276.8558654785156,4,276.8558654785156,2018-09-12,0.06670092791318893,13,0,50,0.0,1641.9412841796875,34,STANDARD,R_A4
276.7311706542969,3,276.7311706542969,2018-09-12,0.1414218246936798,14,0,50,0.0,1640.0784912109375,34,STANDARD,R_A4
277.15521240234375,3,277.15521240234375,2018-09-12,0.10009350627660751,15,0,50,0.0,1638.7449951171875,35,STANDARD,R_A4
277.0388488769531,2,277.0388488769531,2018-09-12,0.2305164635181427,16,0,50,0.0,1637.0074462890625,35,STANDARD,R_A4
278.5771179199219,30,278.5771179199219,2018-09-12,0.09600227326154709,17,0,49,0.0,1639.15380859375,35,STANDARD,R_A4
278.9092712402344,30,278.9092712402344,2018-09-12,0.1452135443687439,18,0,49,0.0,1643.13037109375,36,STANDARD,R_A4
278.8465270996094,30,278.8465270996094,2018-09-12,0.13808441162109375,19,0,48,0.0,1643.25537109375,36,STANDARD,R_A4
279.34930419921875,30,279.34930419921875,2018-09-12,0.6542264819145203,20,0,48,0.0,1649.2080078125,37,STANDARD,R_A4
278.99664306640625,29,278.99664306640625,2018-09-12,0.22524017095565796,21,0,48,0.0,1643.6859130859375,37,STANDARD,R_A4
279.4761962890625,29,279.4761962890625,2018-09-12,0.22204536199569702,22,0,48,0.0,1649.1646728515625,38,STANDARD,R_A4
279.8305358886719,29,279.8305358886719,2018-09-12,0.2598300278186798,23,0,47,0.0,1654.919189453125,38,STANDARD,R_A4
276.007568359375,1,276.007568359375,2018-11-07,1.0,1,0,42,-2.4833257672440823e-10,1695.2208251953125,17,STANDARD,R_A6
276.15478515625,2,276.15478515625,2018-11-07,1.0,2,0,42,-6.987348200038213e-11,1696.7698974609375,17,STANDARD,R_A6
276.3013610839844,3,276.3013610839844,2018-11-07,1.0,3,0,42,-4.293104066688258e-11,1698.3189697265625,17,STANDARD,R_A6
276.44647216796875,4,276.44647216796875,2018-11-07,1.0,4,0,42,-2.505551495446401e-11,1699.8680419921875,17,STANDARD,R_A6
276.5899658203125,5,276.5899658203125,2018-11-07,1.0,5,0,42,-2.2607353489245696e-11,1701.4171142578125,17,STANDARD,R_A6
276.7333984375,6,276.7333984375,2018-11-07,1.0,6,0,42,-3.0416016927325984e-10,1702.96630859375,17,STANDARD,R_A6
276.5796813964844,7,276.5796813964844,2018-11-07,0.9999999403953552,7,0,42,-2.027456647013537e-09,1704.515380859375,17,STANDARD,R_A6
