ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,281968953.02,46997853.3,37106262.03,23337271.33
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,189173654.52,37976836.16,31275291.54,19669994.35
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,125854820.2,26784788.75,22496038.13,14148451.42
LowerReek,2,0.0,0.0,0.0,0.0
