Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:18:12
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       273204668.73         47598554.48         36765731.30         23123101.06
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  273204668.73         47598554.48         36765731.30         23123101.06
MidReek    1                       194709016.51         39157740.95         31955006.84         20097488.24
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  194709016.51         39157740.95         31955006.84         20097488.24
LowerReek  1                       122773073.98         26400196.74         21903212.78         13775605.27
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122773073.98         26400196.74         21903212.78         13775605.27
Totals     1                       590686759.23        113156492.17         90623950.92         56996194.57
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  590686759.23        113156492.17         90623950.92         56996194.57
