SWAT,WELLMODEL,CONIPOS,CONKPOS,CONBPRES,DATE,CONJPOS,WELL,SGAS,DEPTH,PRESSURE,DRAWDOWN,CONIDX
0.05629020929336548,STANDARD,22,1,300.90631103515625,2018-01-01,30,R_A2,0.0,1643.110107421875,300.90631103515625,0,1
0.05697297677397728,STANDARD,22,2,301.0284729003906,2018-01-01,30,R_A2,0.0,1644.9317626953125,301.0284729003906,0,2
0.05949711054563522,STANDARD,22,3,301.150634765625,2018-01-01,30,R_A2,0.0,1646.7535400390625,301.150634765625,0,3
0.06523223221302032,STANDARD,22,4,301.2727966308594,2018-01-01,30,R_A2,0.0,1648.5751953125,301.2727966308594,0,4
0.06851448118686676,STANDARD,22,5,301.39495849609375,2018-01-01,30,R_A2,0.0,1650.39697265625,301.39495849609375,0,5
0.2108345329761505,STANDARD,22,6,301.51715087890625,2018-01-01,30,R_A2,0.0,1652.21875,301.51715087890625,0,6
0.18944692611694336,STANDARD,22,7,301.6393127441406,2018-01-01,30,R_A2,0.0,1654.0404052734375,301.6393127441406,0,7
0.6481541991233826,STANDARD,22,8,301.7615051269531,2018-01-01,30,R_A2,0.0,1655.862060546875,301.7615051269531,0,8
0.8861082792282104,STANDARD,22,9,301.8836669921875,2018-01-01,30,R_A2,0.0,1657.683837890625,301.8836669921875,0,9
0.8937795758247375,STANDARD,22,10,302.005859375,2018-01-01,30,R_A2,0.0,1659.505615234375,302.005859375,0,10
0.07449764013290405,STANDARD,22,11,302.1328125,2018-01-01,30,R_A2,0.0,1661.398193359375,302.1328125,0,11
0.07591523230075836,STANDARD,22,12,302.2644958496094,2018-01-01,30,R_A2,0.0,1663.3614501953125,302.2644958496094,0,12
0.44611141085624695,STANDARD,22,13,302.3962097167969,2018-01-01,30,R_A2,0.0,1665.3248291015625,302.3962097167969,0,13
0.49337971210479736,STANDARD,22,14,302.5279235839844,2018-01-01,30,R_A2,0.0,1667.2880859375,302.5279235839844,0,14
0.6562775373458862,STANDARD,22,15,302.6596374511719,2018-01-01,30,R_A2,0.0,1669.25146484375,302.6596374511719,0,15
0.6503914594650269,STANDARD,22,15,302.58038330078125,2018-01-01,29,R_A2,0.0,1668.070068359375,302.58038330078125,0,16
0.9412495493888855,STANDARD,22,16,302.72320556640625,2018-01-01,29,R_A2,0.0,1670.1990966796875,302.72320556640625,0,17
0.9106452465057373,STANDARD,22,17,302.86602783203125,2018-01-01,29,R_A2,0.0,1672.328125,302.86602783203125,0,18
0.9656185507774353,STANDARD,22,18,303.0027770996094,2018-01-01,29,R_A2,0.0,1674.366455078125,303.0027770996094,0,19
0.9931091666221619,STANDARD,22,19,303.0841979980469,2018-01-01,29,R_A2,0.0,1675.580078125,303.0841979980469,0,20
0.26429283618927,STANDARD,22,27,303.1605224609375,2018-01-01,29,R_A2,0.0,1676.71728515625,303.1605224609375,0,21
1.0,STANDARD,22,28,303.28094482421875,2018-01-01,29,R_A2,0.0,1678.512451171875,303.28094482421875,0,22
1.0,STANDARD,22,29,303.4013977050781,2018-01-01,29,R_A2,0.0,1680.3074951171875,303.4013977050781,0,23
1.0,STANDARD,22,30,303.872802734375,2018-01-01,29,R_A2,0.0,1682.1026611328125,303.872802734375,0,24
1.0,STANDARD,22,31,304.04290771484375,2018-01-01,29,R_A2,0.0,1683.897705078125,304.04290771484375,0,25
0.6481541991233826,STANDARD,28,1,298.7154846191406,2018-01-01,41,R_A3,0.0,1610.4295654296875,298.7154846191406,0,1
0.11823459714651108,STANDARD,28,2,298.847900390625,2018-01-01,41,R_A3,0.0,1612.40576171875,298.847900390625,0,2
0.12395943701267242,STANDARD,29,2,298.1347961425781,2018-01-01,41,R_A3,0.0,1601.764892578125,298.1347961425781,0,3
0.18513734638690948,STANDARD,29,3,298.27008056640625,2018-01-01,41,R_A3,0.0,1603.783447265625,298.27008056640625,0,4
0.35789814591407776,STANDARD,29,4,298.40533447265625,2018-01-01,41,R_A3,0.0,1605.802001953125,298.40533447265625,0,5
0.805852472782135,STANDARD,29,5,298.5406188964844,2018-01-01,41,R_A3,0.0,1607.820556640625,298.5406188964844,0,6
0.6481541991233826,STANDARD,29,6,298.6759033203125,2018-01-01,41,R_A3,0.0,1609.839111328125,298.6759033203125,0,7
0.1940559297800064,STANDARD,29,7,298.8111877441406,2018-01-01,41,R_A3,0.0,1611.857666015625,298.8111877441406,0,8
0.1958118975162506,STANDARD,29,8,298.94647216796875,2018-01-01,41,R_A3,0.0,1613.876220703125,298.94647216796875,0,9
0.7963222861289978,STANDARD,29,9,299.0817565917969,2018-01-01,41,R_A3,0.0,1615.8946533203125,299.0817565917969,0,10
0.8003653883934021,STANDARD,29,10,299.217041015625,2018-01-01,41,R_A3,0.0,1617.9132080078125,299.217041015625,0,11
0.04675322398543358,STANDARD,29,11,299.3602294921875,2018-01-01,41,R_A3,0.0,1620.04931640625,299.3602294921875,0,12
0.05253442004323006,STANDARD,29,12,299.51129150390625,2018-01-01,41,R_A3,0.0,1622.3028564453125,299.51129150390625,0,13
0.36669760942459106,STANDARD,29,13,299.662353515625,2018-01-01,41,R_A3,0.0,1624.556396484375,299.662353515625,0,14
0.35913339257240295,STANDARD,29,14,299.81341552734375,2018-01-01,41,R_A3,0.0,1626.8099365234375,299.81341552734375,0,15
0.49880850315093994,STANDARD,29,15,299.9645080566406,2018-01-01,41,R_A3,0.0,1629.0634765625,299.9645080566406,0,16
0.7964804172515869,STANDARD,29,16,300.0981140136719,2018-01-01,41,R_A3,0.0,1631.0562744140625,300.0981140136719,0,17
0.6481541991233826,STANDARD,29,27,300.2784729003906,2018-01-01,41,R_A3,0.0,1633.74658203125,300.2784729003906,0,18
0.04696648195385933,STANDARD,29,28,300.51837158203125,2018-01-01,41,R_A3,0.0,1637.3245849609375,300.51837158203125,0,19
0.049976542592048645,STANDARD,29,29,300.7582702636719,2018-01-01,41,R_A3,0.0,1640.902587890625,300.7582702636719,0,20
0.6481541991233826,STANDARD,29,30,300.9981994628906,2018-01-01,41,R_A3,0.0,1644.4805908203125,300.9981994628906,0,21
