PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
SW,MidReek,Reach,Total,0.71278185,,1.0,0.0,0.082614265,1.0,0.3736537,geogrid,geogrid
PERM,MidReek,Stormlands,Total,701.33563,,10000.0,0.42053875,5.5203314,2169.9932,1682.1777,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.17151727,,0.37709677,0.0036548078,0.08974972,0.2607264,0.065402985,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.17174031,,0.5451406,0.020230653,0.036292464,0.33676347,0.1165155,geogrid,geogrid
PERM,MidReek,Vale,Total,1702.3822,,10000.0,0.1136862,2.918367,5749.255,2699.8638,geogrid,geogrid
PORO,MidReek,Vale,Total,0.19231491,,0.4364363,0.0,0.07619723,0.2989589,0.08525114,geogrid,geogrid
SW,MidReek,Vale,Total,0.6342544,,1.0,0.0,0.040266722,1.0,0.42800456,geogrid,geogrid
PERM,MidReek,Westerlands,Total,1616.617,,10000.0,0.053785548,2.5293734,5250.5786,2593.6125,geogrid,geogrid
PORO,MidReek,Westerlands,Total,0.1899034,,0.44975513,0.0,0.06338557,0.29547384,0.08739519,geogrid,geogrid
SW,MidReek,Westerlands,Total,0.9823005,,1.0,0.0,1.0,1.0,0.11338311,geogrid,geogrid
PERM,UpperReek,Dorne,Total,1088.387,,10000.0,0.042973373,1.8893254,3690.772,2237.892,geogrid,geogrid
PORO,UpperReek,Dorne,Total,0.15994269,,0.47032744,0.0,0.05245226,0.2789339,0.08593878,geogrid,geogrid
SW,UpperReek,Dorne,Total,0.9585078,,1.0,0.0,1.0,1.0,0.15863909,geogrid,geogrid
PERM,UpperReek,IronIslands,Total,744.75586,,10000.0,0.051405508,2.2513964,2412.012,1912.4972,geogrid,geogrid
PORO,UpperReek,IronIslands,Total,0.15105715,,0.40724915,0.0,0.05580318,0.26591647,0.07898144,geogrid,geogrid
SW,UpperReek,IronIslands,Total,0.49051082,,1.0,0.0,0.08886957,1.0,0.35421506,geogrid,geogrid
PERM,UpperReek,North,Total,772.18567,,10000.0,0.06002352,1.4121459,2593.6482,2018.0917,geogrid,geogrid
PORO,UpperReek,North,Total,0.1393279,,0.42988205,0.0,0.041115433,0.26215345,0.08305364,geogrid,geogrid
SW,UpperReek,North,Total,0.99344623,,1.0,0.0,1.0,1.0,0.067832805,geogrid,geogrid
PERM,UpperReek,Reach,Total,1054.938,,10000.0,0.06557741,2.1604495,3571.0723,2212.322,geogrid,geogrid
PORO,UpperReek,Reach,Total,0.16079313,,0.44893184,0.0,0.059951853,0.27969524,0.08405826,geogrid,geogrid
SW,UpperReek,Reach,Total,0.60581106,,1.0,0.0,0.060559105,1.0,0.39709303,geogrid,geogrid
PERM,UpperReek,Stormlands,Total,947.0765,,10000.0,0.28465623,3.0311782,2813.6912,1807.3889,geogrid,geogrid
PORO,UpperReek,Stormlands,Total,0.18314043,,0.3720801,0.0,0.08088393,0.27085847,0.07188043,geogrid,geogrid
SW,UpperReek,Stormlands,Total,0.13776073,,0.54007554,0.0,0.029533695,0.28865555,0.108884275,geogrid,geogrid
PERM,UpperReek,Vale,Total,508.16583,,10000.0,0.15707013,1.3011072,1473.9529,1607.5243,geogrid,geogrid
PORO,UpperReek,Vale,Total,0.12244578,,0.4078009,0.0,0.043842804,0.24510366,0.074993394,geogrid,geogrid
SW,UpperReek,Vale,Total,0.702507,,1.0,0.0,0.24171872,1.0,0.35734788,geogrid,geogrid
PERM,UpperReek,Westerlands,Total,1124.2859,,10000.0,0.036254056,1.710836,3872.5898,2269.8481,geogrid,geogrid
PORO,UpperReek,Westerlands,Total,0.16018389,,0.44500792,0.0,0.04681474,0.28130358,0.08876578,geogrid,geogrid
SW,UpperReek,Westerlands,Total,0.9682678,,1.0,0.0,1.0,1.0,0.15682353,geogrid,geogrid
PERM,LowerReek,Total,Background,13.086732,,100.0,0.028865764,1.5460695,31.415066,17.08064,geogrid,geogrid
PORO,LowerReek,Total,Background,0.10864427,,0.33068433,0.0,0.044401158,0.17257386,0.049142797,geogrid,geogrid
SW,LowerReek,Total,Background,0.9267601,,1.0,0.0,0.58542126,1.0,0.20127355,geogrid,geogrid
PERM,LowerReek,Total,Channel,3127.163,,10000.0,14.63104,452.26123,8781.886,2947.8384,geogrid,geogrid
PORO,LowerReek,Total,Channel,0.25158766,,0.45927808,0.04715419,0.18686861,0.31573224,0.05031317,geogrid,geogrid
SW,LowerReek,Total,Channel,0.8560838,,1.0,0.020649053,0.08923224,1.0,0.3309735,geogrid,geogrid
PERM,LowerReek,Total,Crevasse,183.65828,,1000.0,1.0800421,23.232098,458.06027,217.42284,geogrid,geogrid
PORO,LowerReek,Total,Crevasse,0.20364225,,0.39818028,0.01894489,0.13925852,0.26713666,0.049851615,geogrid,geogrid
SW,LowerReek,Total,Crevasse,0.8652148,,1.0,0.052817877,0.2029599,1.0,0.29868174,geogrid,geogrid
PERM,MidReek,Total,Background,12.614792,,100.0,0.053785548,1.3603305,30.761374,17.238485,geogrid,geogrid
PORO,MidReek,Total,Background,0.10490107,,0.32470107,0.0,0.0357128,0.17355107,0.052297298,geogrid,geogrid
SW,MidReek,Total,Background,0.8971683,,1.0,0.0,0.43921155,1.0,0.23370919,geogrid,geogrid
PERM,MidReek,Total,Channel,3126.9302,,10000.0,2.754819,438.6486,8828.765,2963.7993,geogrid,geogrid
PORO,MidReek,Total,Channel,0.25092372,,0.4587856,0.039667785,0.18601379,0.3156023,0.05062156,geogrid,geogrid
SW,MidReek,Total,Channel,0.82544273,,1.0,0.019941121,0.06395237,1.0,0.3601319,geogrid,geogrid
PERM,MidReek,Total,Crevasse,175.42854,,1000.0,0.73926055,22.02492,431.5689,209.65872,geogrid,geogrid
PORO,MidReek,Total,Crevasse,0.20229517,,0.39757508,0.0,0.13777639,0.26624063,0.050116166,geogrid,geogrid
SW,MidReek,Total,Crevasse,0.8568502,,1.0,0.050438557,0.19001585,1.0,0.30722463,geogrid,geogrid
PERM,UpperReek,Total,Background,11.323692,,100.0,0.036254056,1.2447828,26.635267,16.708347,geogrid,geogrid
PORO,UpperReek,Total,Background,0.100269176,,0.3411551,0.0,0.035056036,0.16578868,0.05042734,geogrid,geogrid
SW,UpperReek,Total,Background,0.8658402,,1.0,0.0,0.3445166,1.0,0.26450166,geogrid,geogrid
PERM,UpperReek,Total,Channel,3097.4482,,10000.0,11.085963,458.89743,8557.0625,2921.1082,geogrid,geogrid
PORO,UpperReek,Total,Channel,0.25022966,,0.47032744,0.0,0.18688112,0.31367528,0.049422137,geogrid,geogrid
SW,UpperReek,Total,Channel,0.769586,,1.0,0.017585367,0.056309864,1.0,0.39770824,geogrid,geogrid
PERM,UpperReek,Total,Crevasse,173.5524,,1000.0,0.93232083,21.11654,427.1441,210.50545,geogrid,geogrid
PORO,UpperReek,Total,Crevasse,0.19934922,,0.38909483,0.0,0.13478243,0.26430473,0.050571933,geogrid,geogrid
SW,UpperReek,Total,Crevasse,0.8270803,,1.0,0.0,0.17910154,1.0,0.32750595,geogrid,geogrid
PERM,Total,Dorne,Background,11.380203,,100.0,0.042973373,1.3439875,27.369778,15.530565,geogrid,geogrid
PORO,Total,Dorne,Background,0.09935908,,0.27247804,0.0,0.0342883,0.16341057,0.049252864,geogrid,geogrid
SW,Total,Dorne,Background,0.9830163,,1.0,0.0,1.0,1.0,0.08335616,geogrid,geogrid
PERM,Total,Dorne,Channel,3187.5154,,10000.0,11.085963,467.75244,9104.767,2986.3477,geogrid,geogrid
PORO,Total,Dorne,Channel,0.25123122,,0.47032744,0.0,0.18666333,0.31530088,0.05033562,geogrid,geogrid
SW,Total,Dorne,Channel,0.9708794,,1.0,0.04893801,1.0,1.0,0.15118596,geogrid,geogrid
PERM,Total,Dorne,Crevasse,167.25798,,1000.0,1.8627384,22.817755,404.9568,197.40651,geogrid,geogrid
PORO,Total,Dorne,Crevasse,0.1994592,,0.37634242,0.02882889,0.13844833,0.261317,0.04769239,geogrid,geogrid
SW,Total,Dorne,Crevasse,0.9908963,,1.0,0.18025967,1.0,1.0,0.07160694,geogrid,geogrid
PERM,Total,IronIslands,Background,18.13621,,100.0,0.051405508,1.714265,49.454735,24.251923,geogrid,geogrid
PORO,Total,IronIslands,Background,0.11456491,,0.34113106,0.0,0.045342695,0.18693073,0.055283766,geogrid,geogrid
SW,Total,IronIslands,Background,0.56966376,,1.0,0.0,0.20319495,1.0,0.33580753,geogrid,geogrid
PERM,Total,IronIslands,Channel,2964.6353,,10000.0,2.754819,421.3572,8021.3657,2843.3652,geogrid,geogrid
PORO,Total,IronIslands,Channel,0.2502218,,0.4222734,0.039667785,0.18647678,0.31333697,0.049553953,geogrid,geogrid
SW,Total,IronIslands,Channel,0.44975117,,1.0,0.0185123,0.035619833,1.0,0.45351538,geogrid,geogrid
PERM,Total,IronIslands,Crevasse,179.45702,,1000.0,1.070401,20.981201,448.7001,214.45735,geogrid,geogrid
PORO,Total,IronIslands,Crevasse,0.20065826,,0.3665214,0.0,0.13439633,0.26586396,0.051252857,geogrid,geogrid
SW,Total,IronIslands,Crevasse,0.54279673,,1.0,0.0,0.10294551,1.0,0.4055166,geogrid,geogrid
PERM,Total,North,Background,12.152941,,100.0,0.06002352,1.285035,29.167631,16.867868,geogrid,geogrid
PORO,Total,North,Background,0.10533292,,0.31553844,0.0,0.03645769,0.17418523,0.05219639,geogrid,geogrid
SW,Total,North,Background,0.9950567,,1.0,0.0,1.0,1.0,0.05235856,geogrid,geogrid
PERM,Total,North,Channel,3309.736,,10000.0,14.63104,455.348,9575.191,3053.2786,geogrid,geogrid
PORO,Total,North,Channel,0.25221714,,0.4523912,0.047625482,0.18634576,0.31795788,0.05135201,geogrid,geogrid
SW,Total,North,Channel,0.99058247,,1.0,0.024593886,1.0,1.0,0.09345962,geogrid,geogrid
PERM,Total,North,Crevasse,162.38747,,1000.0,1.41549,21.190235,398.45306,196.56723,geogrid,geogrid
PORO,Total,North,Crevasse,0.19817436,,0.38909483,0.02132845,0.13568893,0.26073834,0.04902207,geogrid,geogrid
SW,Total,North,Crevasse,0.99043953,,1.0,0.073242374,1.0,1.0,0.08928808,geogrid,geogrid
PERM,Total,Reach,Background,13.001305,,100.0,0.06557741,1.5585258,31.356304,16.948101,geogrid,geogrid
PORO,Total,Reach,Background,0.10793745,,0.33068433,0.0,0.044680826,0.17148317,0.048489526,geogrid,geogrid
SW,Total,Reach,Background,0.81226456,,1.0,0.0,0.37809426,1.0,0.26820204,geogrid,geogrid
PERM,Total,Reach,Channel,2872.9385,,10000.0,28.101248,410.88388,7871.165,2834.8564,geogrid,geogrid
PORO,Total,Reach,Channel,0.24606852,,0.45711255,0.055578575,0.18229671,0.31022397,0.049947686,geogrid,geogrid
SW,Total,Reach,Channel,0.55679107,,1.0,0.019941121,0.05185684,1.0,0.451416,geogrid,geogrid
PERM,Total,Reach,Crevasse,188.35162,,1000.0,1.9181274,22.640482,482.5897,225.53021,geogrid,geogrid
PORO,Total,Reach,Crevasse,0.2054535,,0.39818028,0.026504487,0.1389893,0.27042976,0.051100396,geogrid,geogrid
SW,Total,Reach,Crevasse,0.6424258,,1.0,0.047071792,0.14492895,1.0,0.38442215,geogrid,geogrid
PERM,Total,Stormlands,Background,23.67108,,100.0,0.28465623,2.2789779,63.94953,25.959278,geogrid,geogrid
PORO,Total,Stormlands,Background,0.13529062,,0.3411551,0.0,0.06579222,0.20650147,0.054891013,geogrid,geogrid
SW,Total,Stormlands,Background,0.24674387,,0.754174,0.0,0.14984903,0.36220187,0.08694725,geogrid,geogrid
PERM,Total,Stormlands,Channel,2529.0957,,10000.0,5.396373,331.14926,6624.941,2617.7437,geogrid,geogrid
PORO,Total,Stormlands,Channel,0.24088554,,0.42326182,0.048742145,0.17591453,0.30580083,0.050422996,geogrid,geogrid
SW,Total,Stormlands,Channel,0.043862894,,0.16541469,0.017585367,0.027204325,0.06307206,0.015594237,geogrid,geogrid
PERM,Total,Stormlands,Crevasse,155.10745,,1000.0,1.0800421,17.738672,355.35782,190.56004,geogrid,geogrid
PORO,Total,Stormlands,Crevasse,0.19924228,,0.36546254,0.01894489,0.12881936,0.26140946,0.05075028,geogrid,geogrid
SW,Total,Stormlands,Crevasse,0.1216885,,0.36168244,0.050438557,0.07510604,0.17658475,0.042045843,geogrid,geogrid
PERM,Total,Vale,Background,8.763875,,100.0,0.09542892,1.2522858,20.040628,11.892899,geogrid,geogrid
PORO,Total,Vale,Background,0.098080926,,0.27825493,0.0,0.042272422,0.15516976,0.043651804,geogrid,geogrid
SW,Total,Vale,Background,0.6860144,,1.0,0.0,0.25333765,1.0,0.3394587,geogrid,geogrid
PERM,Total,Vale,Channel,3169.9653,,10000.0,41.946667,441.474,8914.536,2968.91,geogrid,geogrid
PORO,Total,Vale,Channel,0.25243038,,0.4364363,0.052133486,0.18799755,0.31692255,0.05023379,geogrid,geogrid
SW,Total,Vale,Channel,0.6556836,,1.0,0.020290053,0.03349881,1.0,0.45374668,geogrid,geogrid
PERM,Total,Vale,Crevasse,235.7861,,1000.0,4.074672,29.732212,623.4225,256.61636,geogrid,geogrid
PORO,Total,Vale,Crevasse,0.21541235,,0.3957363,0.06770161,0.15073913,0.2786791,0.048959468,geogrid,geogrid
SW,Total,Vale,Crevasse,0.7453385,,1.0,0.04980922,0.10777051,1.0,0.3883296,geogrid,geogrid
PERM,Total,Westerlands,Background,9.698114,,100.0,0.028865764,1.1618037,22.380716,13.812619,geogrid,geogrid
PORO,Total,Westerlands,Background,0.09591959,,0.31233805,0.0,0.029343933,0.16132325,0.050031666,geogrid,geogrid
SW,Total,Westerlands,Background,0.98908466,,1.0,0.0,1.0,1.0,0.07201568,geogrid,geogrid
PERM,Total,Westerlands,Channel,3182.3398,,10000.0,12.741801,476.43686,8902.098,2957.267,geogrid,geogrid
PORO,Total,Westerlands,Channel,0.2533488,,0.45049047,0.05123654,0.1893624,0.3168719,0.0496143,geogrid,geogrid
SW,Total,Westerlands,Channel,0.97051734,,1.0,0.027716422,1.0,1.0,0.15879858,geogrid,geogrid
PERM,Total,Westerlands,Crevasse,178.80571,,1000.0,0.73926055,22.042395,435.25177,213.19463,geogrid,geogrid
PORO,Total,Westerlands,Crevasse,0.20236239,,0.3896871,0.0,0.13731585,0.26639098,0.05065191,geogrid,geogrid
SW,Total,Westerlands,Crevasse,0.9766699,,1.0,0.07682299,1.0,1.0,0.13069443,geogrid,geogrid
PERM,LowerReek,Total,Total,1724.2303,,10000.0,0.028865764,4.086589,5586.9463,2651.6797,geogrid,geogrid
PORO,LowerReek,Total,Total,0.20069379,,0.45927808,0.0,0.08518766,0.2982226,0.08042385,geogrid,geogrid
SW,LowerReek,Total,Total,0.8789896,,1.0,0.0,0.22703731,1.0,0.29395303,geogrid,geogrid
PERM,MidReek,Total,Total,1523.2583,,10000.0,0.053785548,2.8029904,5102.242,2564.1453,geogrid,geogrid
PORO,MidReek,Total,Total,0.18662322,,0.4587856,0.0,0.06783444,0.29343888,0.08547174,geogrid,geogrid
SW,MidReek,Total,Total,0.8579395,,1.0,0.0,0.18280064,1.0,0.31065357,geogrid,geogrid
PERM,UpperReek,Total,Total,960.88354,,10000.0,0.036254056,1.7448896,3279.4204,2141.9124,geogrid,geogrid
PORO,UpperReek,Total,Total,0.15332463,,0.47032744,0.0,0.04942283,0.27503666,0.085279845,geogrid,geogrid
SW,UpperReek,Total,Total,0.8336689,,1.0,0.0,0.2224068,1.0,0.31854415,geogrid,geogrid
PERM,Total,Dorne,Total,1550.0435,,10000.0,0.042973373,2.6812916,5205.3887,2595.562,geogrid,geogrid
PORO,Total,Dorne,Total,0.18391378,,0.47032744,0.0,0.06434758,0.2931228,0.08681756,geogrid,geogrid
SW,Total,Dorne,Total,0.97814125,,1.0,0.0,1.0,1.0,0.12000318,geogrid,geogrid
PERM,Total,IronIslands,Total,1302.5656,,10000.0,0.051405508,3.106894,4310.319,2358.5688,geogrid,geogrid
PORO,Total,IronIslands,Total,0.18266982,,0.4222734,0.0,0.07054584,0.28897166,0.082844876,geogrid,geogrid
SW,Total,IronIslands,Total,0.51507694,,1.0,0.0,0.047281448,1.0,0.40231228,geogrid,geogrid
PERM,Total,North,Total,1261.354,,10000.0,0.06002352,2.0797527,4479.8936,2450.6096,geogrid,geogrid
PORO,Total,North,Total,0.16950743,,0.4523912,0.0,0.057290073,0.28594917,0.08643436,geogrid,geogrid
SW,Total,North,Total,0.9929247,,1.0,0.0,1.0,1.0,0.07421411,geogrid,geogrid
PERM,Total,Reach,Total,1242.2996,,10000.0,0.06557741,2.784465,4079.8687,2313.1577,geogrid,geogrid
PORO,Total,Reach,Total,0.17787531,,0.45711255,0.0,0.069061495,0.28470433,0.08211049,geogrid,geogrid
SW,Total,Reach,Total,0.6841622,,1.0,0.0,0.07361041,1.0,0.38888478,geogrid,geogrid
PERM,Total,Stormlands,Total,1263.3792,,10000.0,0.28465623,5.722696,4033.893,2209.248,geogrid,geogrid
PORO,Total,Stormlands,Total,0.19480892,,0.42326182,0.0,0.09728515,0.28489372,0.07168966,geogrid,geogrid
SW,Total,Stormlands,Total,0.13211876,,0.754174,0.0,0.031134829,0.2933395,0.110327005,geogrid,geogrid
PERM,Total,Vale,Total,1153.8927,,10000.0,0.09542892,1.862739,3982.8599,2320.1663,geogrid,geogrid
PORO,Total,Vale,Total,0.16419601,,0.4364363,0.0,0.058130354,0.28503072,0.087113895,geogrid,geogrid
SW,Total,Vale,Total,0.68093324,,1.0,0.0,0.06260258,1.0,0.38921675,geogrid,geogrid
PERM,Total,Westerlands,Total,1535.9601,,10000.0,0.028865764,2.3089266,5117.3594,2569.9263,geogrid,geogrid
PORO,Total,Westerlands,Total,0.18385072,,0.45049047,0.0,0.05985098,0.29443654,0.08903463,geogrid,geogrid
SW,Total,Westerlands,Total,0.9787313,,1.0,0.0,1.0,1.0,0.12745425,geogrid,geogrid
PERM,Total,Total,Background,12.071624,,100.0,0.028865764,1.3326554,28.958086,16.966139,geogrid,geogrid
PORO,Total,Total,Background,0.10334695,,0.3411551,0.0,0.03693129,0.16991808,0.050891038,geogrid,geogrid
SW,Total,Total,Background,0.8874795,,1.0,0.0,0.38511997,1.0,0.24493712,geogrid,geogrid
PERM,Total,Total,Channel,3119.644,,10000.0,2.754819,448.7247,8742.883,2947.509,geogrid,geogrid
PORO,Total,Total,Channel,0.25098664,,0.47032744,0.0,0.1865328,0.31519306,0.05021673,geogrid,geogrid
SW,Total,Total,Channel,0.82239145,,1.0,0.017585367,0.066858836,1.0,0.3615817,geogrid,geogrid
PERM,Total,Total,Crevasse,178.16115,,1000.0,0.73926055,22.202242,439.69928,212.92833,geogrid,geogrid
PORO,Total,Total,Crevasse,0.20211926,,0.39818028,0.0,0.13752419,0.26610544,0.050148826,geogrid,geogrid
SW,Total,Total,Crevasse,0.8530474,,1.0,0.0,0.19144978,1.0,0.30927113,geogrid,geogrid
PERM,Total,Total,Total,1379.7924,,10000.0,0.028865764,2.4207845,4669.794,2469.698,geogrid,geogrid
PORO,Total,Total,Total,0.17874858,,0.47032744,0.0,0.06279014,0.2898107,0.08628486,geogrid,geogrid
SW,Total,Total,Total,0.8552831,,1.0,0.0,0.2086955,1.0,0.30939364,geogrid,geogrid
