FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,18347538.0,0,18347538.0,47244089.0,0.0,3375946945.0,3375946945.0,77968354.0,29276288.0,48692066.0,0.0,29276288.0
2,0.0,0,0.0,81318354.0,0.0,0.0,0.0,83817801.0,0.0,83817801.0,0.0,0.0
3,12739228.0,0,12739228.0,54596437.0,0.0,2344018013.0,2344018013.0,76592966.0,20325580.0,56267386.0,0.0,20325580.0
4,0.0,0,0.0,78269389.0,0.0,0.0,0.0,80668678.0,0.0,80668678.0,0.0,0.0
5,8664403.0,0,8664403.0,37348013.0,0.0,1594250211.0,1594250211.0,52312091.0,13821661.0,38490430.0,0.0,13821661.0
6,0.0,0,0.0,53849651.0,0.0,0.0,0.0,55498287.0,0.0,55498287.0,0.0,0.0
