ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,280574062.26,49104225.45,38051465.46,23931738.91
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,197263545.98,37837457.09,30706395.73,19312198.24
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,132618832.63,26879253.85,21822876.44,13725079.29
LowerReek,2,0.0,0.0,0.0,0.0
