ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,11286121,1729699,828920,578048,81389118
Valysar,CentralSouth,70356845,13994846,10883709,7589756,1068637604
Valysar,CentralNorth,35540379,5952351,4245923,2960895,416894009
Valysar,NorthHorst,3886608,472442,181691,111604,21863225
Valysar,CentralRamp,13996361,2317130,1666644,1162235,163642641
Valysar,CentralHorst,86430107,13732714,10081132,7030078,989835003
Valysar,EastLowland,900110,134365,34828,24287,3419634
Therys,WestLowland,2776212,546048,290601,202650,28533167
Therys,CentralSouth,17855552,4424390,2952481,2058913,289894988
Therys,CentralNorth,17488272,3422863,2141243,1493196,210242042
Therys,NorthHorst,6626757,924315,323133,198485,38883143
Therys,CentralRamp,6713133,1546810,1208156,842508,118625130
Therys,CentralHorst,29468632,7404677,5794870,4041053,568980313
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,420949,71752,44697,31170,4388671
Volon,CentralSouth,38496551,7121455,5302731,3697860,520658659
Volon,CentralNorth,5289799,699231,406601,283543,39922861
Volon,NorthHorst,4678652,829758,596648,366491,71795664
Volon,CentralRamp,12321561,2206728,1693034,1180637,166233730
Volon,CentralHorst,82354574,14162193,10871319,7581115,1067421082
Volon,EastLowland,0,0,0,0,0
