ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,7907659,1500532,929165,647953,91231848
Valysar,CentralSouth,63769596,12166828,9115633,6356788,895035731
Valysar,CentralNorth,36311015,6745387,4968008,3464441,487793275
Valysar,NorthHorst,3423602,323258,133250,81849,16034242
Valysar,CentralRamp,13569685,2312100,1706903,1190309,167595497
Valysar,CentralHorst,89665653,15891404,12492033,8711320,1226553873
Valysar,EastLowland,15557407,2278028,1031711,719464,101300511
Therys,WestLowland,3666822,574871,244715,170652,24027791
Therys,CentralSouth,11415794,2690417,1763526,1229795,173155165
Therys,CentralNorth,20655348,3909110,2274808,1586337,223356320
Therys,NorthHorst,6297630,882684,326987,200852,39346890
Therys,CentralRamp,6714384,1713586,1351264,942304,132676388
Therys,CentralHorst,30042154,7441498,5762067,4018178,565759483
Therys,EastLowland,1020622,262126,160542,111954,15763088
Volon,WestLowland,568201,92439,57191,39882,5615391
Volon,CentralSouth,29868308,5392935,3614796,2520778,354925611
Volon,CentralNorth,5136466,753981,403954,281697,39662970
Volon,NorthHorst,4737421,895738,671501,412470,80802833
Volon,CentralRamp,12484956,2065173,1466401,1022595,143981325
Volon,CentralHorst,82053295,14443816,11309502,7886682,1110444870
Volon,EastLowland,47146,7977,199,139,19586
