SGAS,PRESSURE,WELLMODEL,SWAT,CONKPOS,DRAWDOWN,CONIDX,DEPTH,CONBPRES,CONIPOS,CONJPOS,DATE,WELL
0.0,303.47802734375,STANDARD,1.0,28,0,21,1677.9368896484375,303.47802734375,22,29,2018-01-01,R_A2
0.0,303.64569091796875,STANDARD,1.0,29,0,22,1679.7061767578125,303.64569091796875,22,29,2018-01-01,R_A2
0.0,303.8133544921875,STANDARD,1.0,30,0,23,1681.4754638671875,303.8133544921875,22,29,2018-01-01,R_A2
0.0,303.98101806640625,STANDARD,1.0,31,0,24,1683.2447509765625,303.98101806640625,22,29,2018-01-01,R_A2
0.0,298.53814697265625,STANDARD,0.6481541991233826,1,0,1,1609.243408203125,298.53814697265625,28,41,2018-01-01,R_A3
0.0,298.676513671875,STANDARD,0.19803451001644135,2,0,2,1611.3077392578125,298.676513671875,28,41,2018-01-01,R_A3
0.0,298.8148498535156,STANDARD,0.19370174407958984,3,0,3,1613.3720703125,298.8148498535156,28,41,2018-01-01,R_A3
0.0,298.9532165527344,STANDARD,0.2555322051048279,4,0,4,1615.4365234375,298.9532165527344,28,41,2018-01-01,R_A3
0.0,299.0915832519531,STANDARD,0.8283283710479736,5,0,5,1617.5008544921875,299.0915832519531,28,41,2018-01-01,R_A3
0.0,299.2299499511719,STANDARD,0.6481541991233826,6,0,6,1619.565185546875,299.2299499511719,28,41,2018-01-01,R_A3
0.0,298.54638671875,STANDARD,0.6481541991233826,6,0,7,1609.3663330078125,298.54638671875,29,41,2018-01-01,R_A3
0.0,298.68377685546875,STANDARD,0.19839943945407867,7,0,8,1611.4163818359375,298.68377685546875,29,41,2018-01-01,R_A3
0.0,298.8211669921875,STANDARD,0.20012404024600983,8,0,9,1613.46630859375,298.8211669921875,29,41,2018-01-01,R_A3
0.0,298.95855712890625,STANDARD,0.8029430508613586,9,0,10,1615.516357421875,298.95855712890625,29,41,2018-01-01,R_A3
0.0,299.095947265625,STANDARD,0.8017147183418274,10,0,11,1617.5662841796875,299.095947265625,29,41,2018-01-01,R_A3
0.0,299.24237060546875,STANDARD,0.047662775963544846,11,0,12,1619.750732421875,299.24237060546875,29,41,2018-01-01,R_A3
0.0,299.3978271484375,STANDARD,0.05465734004974365,12,0,13,1622.0697021484375,299.3978271484375,29,41,2018-01-01,R_A3
0.0,299.5532531738281,STANDARD,0.36961451172828674,13,0,14,1624.388671875,299.5532531738281,29,41,2018-01-01,R_A3
0.0,299.8641662597656,STANDARD,0.40267708897590637,15,0,15,1629.026611328125,299.8641662597656,29,41,2018-01-01,R_A3
0.0,299.992919921875,STANDARD,0.814231276512146,16,0,16,1630.9468994140625,299.992919921875,29,41,2018-01-01,R_A3
0.0,300.16583251953125,STANDARD,0.6481541991233826,27,0,17,1633.5262451171875,300.16583251953125,29,41,2018-01-01,R_A3
0.0,300.40966796875,STANDARD,0.04657479748129845,28,0,18,1637.1630859375,300.40966796875,29,41,2018-01-01,R_A3
0.0,300.6535339355469,STANDARD,0.05444984510540962,29,0,19,1640.8001708984375,300.6535339355469,29,41,2018-01-01,R_A3
0.0,300.89739990234375,STANDARD,1.0,30,0,20,1644.4371337890625,300.89739990234375,29,41,2018-01-01,R_A3
0.0,301.14129638671875,STANDARD,0.06235086917877197,31,0,21,1648.0740966796875,301.14129638671875,29,41,2018-01-01,R_A3
0.0,300.009033203125,STANDARD,0.04969937726855278,1,0,1,1631.1873779296875,300.009033203125,30,52,2018-01-01,R_A4
0.0,299.7571105957031,STANDARD,0.04972411319613457,1,0,2,1627.4293212890625,299.7571105957031,31,52,2018-01-01,R_A4
0.0,299.89520263671875,STANDARD,0.05124127119779587,2,0,3,1629.4896240234375,299.89520263671875,31,52,2018-01-01,R_A4
0.0,300.0333251953125,STANDARD,0.05373745784163475,3,0,4,1631.5498046875,300.0333251953125,31,52,2018-01-01,R_A4
0.0,300.17144775390625,STANDARD,0.05840654298663139,4,0,5,1633.610107421875,300.17144775390625,31,52,2018-01-01,R_A4
0.0,300.0901184082031,STANDARD,0.05641423910856247,4,0,6,1632.3968505859375,300.0901184082031,32,52,2018-01-01,R_A4
0.0,300.3236999511719,STANDARD,0.059060242027044296,4,0,7,1635.880615234375,300.3236999511719,32,51,2018-01-01,R_A4
0.0,300.4202575683594,STANDARD,0.0928310677409172,4,0,8,1637.321044921875,300.4202575683594,33,51,2018-01-01,R_A4
0.0,300.29644775390625,STANDARD,0.1678450107574463,3,0,9,1635.474609375,300.29644775390625,33,51,2018-01-01,R_A4
0.0,300.74395751953125,STANDARD,0.18907098472118378,4,0,10,1642.1485595703125,300.74395751953125,33,50,2018-01-01,R_A4
0.0,300.67578125,STANDARD,0.16031335294246674,4,0,11,1641.132080078125,300.67578125,34,50,2018-01-01,R_A4
0.0,300.5467224121094,STANDARD,0.25342857837677,3,0,12,1639.20703125,300.5467224121094,34,50,2018-01-01,R_A4
0.0,300.66064453125,STANDARD,0.16939347982406616,3,0,13,1640.9061279296875,300.66064453125,35,50,2018-01-01,R_A4
0.0,300.53570556640625,STANDARD,0.23071172833442688,2,0,14,1639.0426025390625,300.53570556640625,35,50,2018-01-01,R_A4
0.0,300.72943115234375,STANDARD,0.23815256357192993,2,0,15,1641.93212890625,300.72943115234375,35,49,2018-01-01,R_A4
0.0,300.7579650878906,STANDARD,0.8387154340744019,30,0,16,1642.357421875,300.7579650878906,36,49,2018-01-01,R_A4
0.0,300.5735168457031,STANDARD,0.6481541991233826,30,0,17,1639.6068115234375,300.5735168457031,36,48,2018-01-01,R_A4
0.0,301.0526123046875,STANDARD,0.8328254222869873,30,0,18,1646.7513427734375,301.0526123046875,37,48,2018-01-01,R_A4
0.0,301.5025939941406,STANDARD,0.6481541991233826,30,0,19,1653.461669921875,301.5025939941406,38,48,2018-01-01,R_A4
0.0,301.7947998046875,STANDARD,0.8453923463821411,30,0,20,1657.8184814453125,301.7947998046875,38,47,2018-01-01,R_A4
0.0,303.8440856933594,STANDARD,1.0,1,0,1,1685.026611328125,303.8440856933594,31,20,2018-01-01,R_A5
0.0,304.0601806640625,STANDARD,1.0,2,0,2,1687.3070068359375,304.0601806640625,31,20,2018-01-01,R_A5
0.0,304.27630615234375,STANDARD,1.0,3,0,3,1689.5875244140625,304.27630615234375,31,20,2018-01-01,R_A5
0.0,304.4924011230469,STANDARD,1.0,4,0,4,1691.8680419921875,304.4924011230469,31,20,2018-01-01,R_A5
0.0,304.7085266113281,STANDARD,1.0,5,0,5,1694.1485595703125,304.7085266113281,31,20,2018-01-01,R_A5
0.0,304.9246520996094,STANDARD,1.0,6,0,6,1696.4290771484375,304.9246520996094,31,20,2018-01-01,R_A5
0.0,305.446533203125,STANDARD,1.0,7,0,7,1698.70947265625,305.446533203125,31,20,2018-01-01,R_A5
0.0,305.988037109375,STANDARD,1.0,11,0,8,1707.6488037109375,305.988037109375,31,20,2018-01-01,R_A5
0.0,306.1695251464844,STANDARD,1.0,12,0,9,1709.5638427734375,306.1695251464844,31,20,2018-01-01,R_A5
0.0,305.4322814941406,STANDARD,1.0,12,0,10,1701.7845458984375,305.4322814941406,31,21,2018-01-01,R_A5
0.0,305.6291198730469,STANDARD,1.0,13,0,11,1703.735107421875,305.6291198730469,31,21,2018-01-01,R_A5
0.0,305.81396484375,STANDARD,1.0,14,0,12,1705.6856689453125,305.81396484375,31,21,2018-01-01,R_A5
0.0,305.9988098144531,STANDARD,1.0,15,0,13,1707.63623046875,305.9988098144531,31,21,2018-01-01,R_A5
0.0,306.3287048339844,STANDARD,1.0,16,0,14,1709.5867919921875,306.3287048339844,31,21,2018-01-01,R_A5
0.0,306.5135498046875,STANDARD,1.0,17,0,15,1711.537353515625,306.5135498046875,31,21,2018-01-01,R_A5
0.0,306.6856994628906,STANDARD,1.0,18,0,16,1713.35400390625,306.6856994628906,31,21,2018-01-01,R_A5
0.0,306.7843933105469,STANDARD,1.0,19,0,17,1714.3951416015625,306.7843933105469,31,21,2018-01-01,R_A5
0.0,306.75689697265625,STANDARD,1.0,27,0,18,1715.7628173828125,306.75689697265625,31,21,2018-01-01,R_A5
0.0,306.978271484375,STANDARD,1.0,28,0,19,1718.098388671875,306.978271484375,31,21,2018-01-01,R_A5
0.0,307.5054016113281,STANDARD,1.0,29,0,20,1720.43408203125,307.5054016113281,31,21,2018-01-01,R_A5
0.0,307.7267761230469,STANDARD,1.0,30,0,21,1722.7696533203125,307.7267761230469,31,21,2018-01-01,R_A5
0.0,307.9481506347656,STANDARD,1.0,31,0,22,1725.105224609375,307.9481506347656,31,21,2018-01-01,R_A5
0.0,305.11419677734375,STANDARD,1.0,1,0,1,1695.20263671875,305.11419677734375,17,42,2018-01-01,R_A6
0.0,304.9618835449219,STANDARD,1.0,2,0,2,1696.7510986328125,304.9618835449219,17,42,2018-01-01,R_A6
0.0,305.4076843261719,STANDARD,1.0,3,0,3,1698.299560546875,305.4076843261719,17,42,2018-01-01,R_A6
0.0,305.554443359375,STANDARD,1.0,4,0,4,1699.84814453125,305.554443359375,17,42,2018-01-01,R_A6
0.0,305.7012023925781,STANDARD,1.0,5,0,5,1701.3966064453125,305.7012023925781,17,42,2018-01-01,R_A6
0.0,305.84796142578125,STANDARD,1.0,6,0,6,1702.9451904296875,305.84796142578125,17,42,2018-01-01,R_A6
0.0,305.6956481933594,STANDARD,1.0,7,0,7,1704.49365234375,305.6956481933594,17,42,2018-01-01,R_A6
0.0,305.8424072265625,STANDARD,1.0,8,0,8,1706.042236328125,305.8424072265625,17,42,2018-01-01,R_A6
0.0,306.2882080078125,STANDARD,1.0,9,0,9,1707.5906982421875,306.2882080078125,17,42,2018-01-01,R_A6
0.0,306.1291809082031,STANDARD,1.0,10,0,10,1709.1392822265625,306.1291809082031,17,42,2018-01-01,R_A6
0.0,306.3109130859375,STANDARD,1.0,11,0,11,1711.055419921875,306.3109130859375,17,42,2018-01-01,R_A6
0.0,306.52734375,STANDARD,1.0,12,0,12,1713.3392333984375,306.52734375,17,42,2018-01-01,R_A6
0.0,306.7557678222656,STANDARD,1.0,13,0,13,1715.623046875,306.7557678222656,17,42,2018-01-01,R_A6
0.0,306.9721984863281,STANDARD,1.0,14,0,14,1717.9068603515625,306.9721984863281,17,42,2018-01-01,R_A6
0.0,307.18865966796875,STANDARD,1.0,15,0,15,1720.190673828125,307.18865966796875,17,42,2018-01-01,R_A6
0.0,307.55010986328125,STANDARD,1.0,16,0,16,1722.474365234375,307.55010986328125,17,42,2018-01-01,R_A6
0.0,307.7665710449219,STANDARD,1.0,17,0,17,1724.7581787109375,307.7665710449219,17,42,2018-01-01,R_A6
0.0,307.921630859375,STANDARD,1.0,18,0,18,1726.394287109375,307.921630859375,17,42,2018-01-01,R_A6
0.0,307.8930969238281,STANDARD,1.0,27,0,19,1727.7508544921875,307.8930969238281,17,42,2018-01-01,R_A6
0.0,308.3623352050781,STANDARD,1.0,28,0,20,1729.4755859375,308.3623352050781,17,42,2018-01-01,R_A6
0.0,308.52581787109375,STANDARD,1.0,29,0,21,1731.2001953125,308.52581787109375,17,42,2018-01-01,R_A6
0.0,308.68927001953125,STANDARD,1.0,30,0,22,1732.9249267578125,308.68927001953125,17,42,2018-01-01,R_A6
0.0,308.5469665527344,STANDARD,1.0,31,0,23,1734.649658203125,308.5469665527344,17,42,2018-01-01,R_A6
0.0,298.9427795410156,STANDARD,0.057656873017549515,1,0,1,1641.094970703125,298.9427795410156,22,30,2018-03-01,R_A2
0.0,299.06304931640625,STANDARD,0.05855739861726761,2,0,2,1642.8890380859375,299.06304931640625,22,30,2018-03-01,R_A2
0.0,299.1833190917969,STANDARD,0.06120172515511513,3,0,3,1644.68310546875,299.1833190917969,22,30,2018-03-01,R_A2
0.0,299.3035888671875,STANDARD,0.06638718396425247,4,0,4,1646.4771728515625,299.3035888671875,22,30,2018-03-01,R_A2
0.0,299.4238586425781,STANDARD,0.06883487850427628,5,0,5,1648.2713623046875,299.4238586425781,22,30,2018-03-01,R_A2
0.0,299.5603942871094,STANDARD,0.3120449483394623,6,0,6,1650.0654296875,299.5603942871094,22,30,2018-03-01,R_A2
0.0,299.6839294433594,STANDARD,0.8978011608123779,7,0,7,1651.859619140625,299.6839294433594,22,30,2018-03-01,R_A2
0.0,299.80706787109375,STANDARD,0.8618036508560181,8,0,8,1653.6536865234375,299.80706787109375,22,30,2018-03-01,R_A2
0.0,299.9637756347656,STANDARD,0.9104804396629333,9,0,9,1655.44775390625,299.9637756347656,22,30,2018-03-01,R_A2
0.0,300.0684509277344,STANDARD,0.9083479046821594,10,0,10,1657.2418212890625,300.0684509277344,22,30,2018-03-01,R_A2
0.0,300.0954284667969,STANDARD,0.07612882554531097,11,0,11,1659.1368408203125,300.0954284667969,22,30,2018-03-01,R_A2
0.0,300.2210388183594,STANDARD,0.07949905097484589,12,0,12,1661.132568359375,300.2210388183594,22,30,2018-03-01,R_A2
0.0,300.3780822753906,STANDARD,0.44915491342544556,13,0,13,1663.12841796875,300.3780822753906,22,30,2018-03-01,R_A2
0.0,300.5145263671875,STANDARD,0.5073063373565674,14,0,14,1665.1241455078125,300.5145263671875,22,30,2018-03-01,R_A2
0.0,300.6519775390625,STANDARD,0.6860329508781433,15,0,15,1667.1199951171875,300.6519775390625,22,30,2018-03-01,R_A2
0.0,300.7862243652344,STANDARD,0.9714534282684326,16,0,16,1669.11572265625,300.7862243652344,22,30,2018-03-01,R_A2
0.0,300.92059326171875,STANDARD,0.9485084414482117,17,0,17,1671.111572265625,300.92059326171875,22,30,2018-03-01,R_A2
0.0,301.0466613769531,STANDARD,0.9796210527420044,18,0,18,1672.9881591796875,301.0466613769531,22,30,2018-03-01,R_A2
0.0,301.06976318359375,STANDARD,0.9940499067306519,18,0,19,1674.229736328125,301.06976318359375,22,29,2018-03-01,R_A2
0.0,300.50274658203125,STANDARD,0.6483220458030701,27,0,20,1676.1676025390625,300.50274658203125,22,29,2018-03-01,R_A2
-1.0238787094435397e-15,303.4535217285156,STANDARD,1.0,28,0,21,1677.9368896484375,303.4535217285156,22,29,2018-03-01,R_A2
-1.5966025778283766e-16,303.61859130859375,STANDARD,1.0,29,0,22,1679.7061767578125,303.61859130859375,22,29,2018-03-01,R_A2
-7.444351550758372e-17,303.78851318359375,STANDARD,1.0,30,0,23,1681.4754638671875,303.78851318359375,22,29,2018-03-01,R_A2
-7.275295024142744e-18,303.9649658203125,STANDARD,1.0,31,0,24,1683.2447509765625,303.9649658203125,22,29,2018-03-01,R_A2
-7.284784754590934e-12,280.3288269042969,STANDARD,1.0,1,0,1,1685.026611328125,280.3288269042969,31,20,2018-04-28,R_A5
-6.747379131116782e-12,280.54473876953125,STANDARD,1.0,2,0,2,1687.3070068359375,280.54473876953125,31,20,2018-04-28,R_A5
-6.445871614246812e-12,280.76068115234375,STANDARD,1.0,3,0,3,1689.5875244140625,280.76068115234375,31,20,2018-04-28,R_A5
-7.2395553094017906e-12,280.9766540527344,STANDARD,1.0,4,0,4,1691.8680419921875,280.9766540527344,31,20,2018-04-28,R_A5
-7.135638434296876e-12,281.192626953125,STANDARD,1.0,5,0,5,1694.1485595703125,281.192626953125,31,20,2018-04-28,R_A5
-6.924623201232105e-12,281.4085693359375,STANDARD,1.0,6,0,6,1696.4290771484375,281.4085693359375,31,20,2018-04-28,R_A5
-3.208789028756598e-13,281.9589538574219,STANDARD,1.0,7,0,7,1698.70947265625,281.9589538574219,31,20,2018-04-28,R_A5
-6.75112882264628e-11,280.2395324707031,STANDARD,1.0,11,0,8,1707.6488037109375,280.2395324707031,31,20,2018-04-28,R_A5
-5.905922279003661e-11,280.40350341796875,STANDARD,1.0,12,0,9,1709.5638427734375,280.40350341796875,31,20,2018-04-28,R_A5
-4.380926732494572e-10,278.6675720214844,STANDARD,1.0,12,0,10,1701.7845458984375,278.6675720214844,31,21,2018-04-28,R_A5
-1.617178092827576e-11,278.8599548339844,STANDARD,1.0,13,0,11,1703.735107421875,278.8599548339844,31,21,2018-04-28,R_A5
-8.994845146492736e-11,279.03875732421875,STANDARD,1.0,14,0,12,1705.6856689453125,279.03875732421875,31,21,2018-04-28,R_A5
-3.8889766407201876e-11,279.2110900878906,STANDARD,1.0,15,0,13,1707.63623046875,279.2110900878906,31,21,2018-04-28,R_A5
-2.69002736752455e-11,279.505615234375,STANDARD,1.0,16,0,14,1709.5867919921875,279.505615234375,31,21,2018-04-28,R_A5
-6.943169997275511e-12,279.6118469238281,STANDARD,1.0,17,0,15,1711.537353515625,279.6118469238281,31,21,2018-04-28,R_A5
-1.2021715220522644e-11,279.6996154785156,STANDARD,1.0,18,0,16,1713.35400390625,279.6996154785156,31,21,2018-04-28,R_A5
0.0,279.7578125,STANDARD,1.0,19,0,17,1714.3951416015625,279.7578125,31,21,2018-04-28,R_A5
-3.493522203294741e-13,279.72161865234375,STANDARD,1.0,27,0,18,1715.7628173828125,279.72161865234375,31,21,2018-04-28,R_A5
-6.615495369392821e-13,279.94158935546875,STANDARD,1.0,28,0,19,1718.098388671875,279.94158935546875,31,21,2018-04-28,R_A5
-3.753326213345681e-20,284.9037170410156,STANDARD,1.0,29,0,20,1720.43408203125,284.9037170410156,31,21,2018-04-28,R_A5
-3.1234107285455044e-19,280.3410949707031,STANDARD,1.0,30,0,21,1722.7696533203125,280.3410949707031,31,21,2018-04-28,R_A5
-2.8348883214294184e-19,291.64361572265625,STANDARD,1.0,31,0,22,1725.105224609375,291.64361572265625,31,21,2018-04-28,R_A5
0.0,278.5994567871094,STANDARD,0.6494175791740417,1,0,1,1609.243408203125,278.5994567871094,28,41,2018-07-03,R_A3
0.0,278.7333068847656,STANDARD,0.198410302400589,2,0,2,1611.3077392578125,278.7333068847656,28,41,2018-07-03,R_A3
0.0,278.8710021972656,STANDARD,0.19404999911785126,3,0,3,1613.3720703125,278.8710021972656,28,41,2018-07-03,R_A3
0.0,279.0086669921875,STANDARD,0.2559070587158203,4,0,4,1615.4365234375,279.0086669921875,28,41,2018-07-03,R_A3
0.0,279.17523193359375,STANDARD,0.8272677063941956,5,0,5,1617.5008544921875,279.17523193359375,28,41,2018-07-03,R_A3
0.0,279.2323303222656,STANDARD,0.650838315486908,6,0,6,1619.565185546875,279.2323303222656,28,41,2018-07-03,R_A3
0.0,278.53167724609375,STANDARD,0.6510229706764221,6,0,7,1609.3663330078125,278.53167724609375,29,41,2018-07-03,R_A3
0.0,278.6829833984375,STANDARD,0.1992185264825821,7,0,8,1611.4163818359375,278.6829833984375,29,41,2018-07-03,R_A3
0.0,278.8199157714844,STANDARD,0.20273910462856293,8,0,9,1613.46630859375,278.8199157714844,29,41,2018-07-03,R_A3
0.0,279.0799255371094,STANDARD,0.8018060922622681,9,0,10,1615.516357421875,279.0799255371094,29,41,2018-07-03,R_A3
0.0,282.90545654296875,STANDARD,0.7984747886657715,10,0,11,1617.5662841796875,282.90545654296875,29,41,2018-07-03,R_A3
0.0,283.76544189453125,STANDARD,0.04775659739971161,11,0,12,1619.750732421875,283.76544189453125,29,41,2018-07-03,R_A3
0.0,283.9202880859375,STANDARD,0.05476316437125206,12,0,13,1622.0697021484375,283.9202880859375,29,41,2018-07-03,R_A3
0.0,284.07574462890625,STANDARD,0.370118647813797,13,0,14,1624.388671875,284.07574462890625,29,41,2018-07-03,R_A3
0.0,284.25201416015625,STANDARD,0.4028508961200714,15,0,15,1629.026611328125,284.25201416015625,29,41,2018-07-03,R_A3
0.0,284.3638610839844,STANDARD,0.8047619462013245,16,0,16,1630.9468994140625,284.3638610839844,29,41,2018-07-03,R_A3
0.0,284.2859802246094,STANDARD,0.6541325449943542,27,0,17,1633.5262451171875,284.2859802246094,29,41,2018-07-03,R_A3
0.0,284.50982666015625,STANDARD,0.04672905057668686,28,0,18,1637.1630859375,284.50982666015625,29,41,2018-07-03,R_A3
0.0,284.7527160644531,STANDARD,0.05475129187107086,29,0,19,1640.8001708984375,284.7527160644531,29,41,2018-07-03,R_A3
-3.6969833796954635e-14,287.955810546875,STANDARD,1.0,30,0,20,1644.4371337890625,287.955810546875,29,41,2018-07-03,R_A3
0.0,285.2452697753906,STANDARD,0.06266657263040543,31,0,21,1648.0740966796875,285.2452697753906,29,41,2018-07-03,R_A3
0.0,276.2736511230469,STANDARD,0.04981589689850807,1,0,1,1631.1873779296875,276.2736511230469,30,52,2018-09-12,R_A4
0.0,276.1457824707031,STANDARD,0.04988819360733032,1,0,2,1627.4293212890625,276.1457824707031,31,52,2018-09-12,R_A4
0.0,276.28302001953125,STANDARD,0.05140312388539314,2,0,3,1629.4896240234375,276.28302001953125,31,52,2018-09-12,R_A4
0.0,276.4202575683594,STANDARD,0.05388576537370682,3,0,4,1631.5498046875,276.4202575683594,31,52,2018-09-12,R_A4
0.0,276.5574035644531,STANDARD,0.058517374098300934,4,0,5,1633.610107421875,276.5574035644531,31,52,2018-09-12,R_A4
0.0,276.5712585449219,STANDARD,0.05651291087269783,4,0,6,1632.3968505859375,276.5712585449219,32,52,2018-09-12,R_A4
0.0,276.7602844238281,STANDARD,0.05918792635202408,4,0,7,1635.880615234375,276.7602844238281,32,51,2018-09-12,R_A4
0.0,276.94189453125,STANDARD,0.09315124154090881,4,0,8,1637.321044921875,276.94189453125,33,51,2018-09-12,R_A4
0.0,276.8193359375,STANDARD,0.16840621829032898,3,0,9,1635.474609375,276.8193359375,33,51,2018-09-12,R_A4
0.0,276.9815673828125,STANDARD,0.1914903074502945,4,0,10,1642.1485595703125,276.9815673828125,33,50,2018-09-12,R_A4
0.0,277.00732421875,STANDARD,0.1610974818468094,4,0,11,1641.132080078125,277.00732421875,34,50,2018-09-12,R_A4
0.0,276.8797302246094,STANDARD,0.25457993149757385,3,0,12,1639.20703125,276.8797302246094,34,50,2018-09-12,R_A4
0.0,277.17327880859375,STANDARD,0.17014136910438538,3,0,13,1640.9061279296875,277.17327880859375,35,50,2018-09-12,R_A4
0.0,277.05145263671875,STANDARD,0.23156465590000153,2,0,14,1639.0426025390625,277.05145263671875,35,50,2018-09-12,R_A4
0.0,277.01043701171875,STANDARD,0.23861922323703766,2,0,15,1641.93212890625,277.01043701171875,35,49,2018-09-12,R_A4
0.0,281.9950256347656,STANDARD,0.8377814888954163,30,0,16,1642.357421875,281.9950256347656,36,49,2018-09-12,R_A4
0.0,274.9709777832031,STANDARD,0.6562211513519287,30,0,17,1639.6068115234375,274.9709777832031,36,48,2018-09-12,R_A4
0.0,277.8248291015625,STANDARD,0.8316119909286499,30,0,18,1646.7513427734375,277.8248291015625,37,48,2018-09-12,R_A4
0.0,277.20892333984375,STANDARD,0.701724112033844,30,0,19,1653.461669921875,277.20892333984375,38,48,2018-09-12,R_A4
0.0,278.1790771484375,STANDARD,0.8442070484161377,30,0,20,1657.8184814453125,278.1790771484375,38,47,2018-09-12,R_A4
-9.518999304070075e-12,274.27239990234375,STANDARD,1.0,1,0,1,1695.20263671875,274.27239990234375,17,42,2018-11-07,R_A6
-2.3892042858020268e-11,274.1195373535156,STANDARD,1.0,2,0,2,1696.7510986328125,274.1195373535156,17,42,2018-11-07,R_A6
-3.8513647132587536e-11,274.5899353027344,STANDARD,1.0,3,0,3,1698.299560546875,274.5899353027344,17,42,2018-11-07,R_A6
-3.153726466174206e-13,274.7276306152344,STANDARD,1.0,4,0,4,1699.84814453125,274.7276306152344,17,42,2018-11-07,R_A6
-3.4265800375084254e-13,274.8628234863281,STANDARD,1.0,5,0,5,1701.3966064453125,274.8628234863281,17,42,2018-11-07,R_A6
-1.3671502298306937e-11,275.0018310546875,STANDARD,1.0,6,0,6,1702.9451904296875,275.0018310546875,17,42,2018-11-07,R_A6
-2.1194580812622377e-11,274.8494567871094,STANDARD,1.0,7,0,7,1704.49365234375,274.8494567871094,17,42,2018-11-07,R_A6
-4.238197900269247e-12,275.0005187988281,STANDARD,1.0,8,0,8,1706.042236328125,275.0005187988281,17,42,2018-11-07,R_A6
-4.86281804754074e-13,275.4503173828125,STANDARD,1.0,9,0,9,1707.5906982421875,275.4503173828125,17,42,2018-11-07,R_A6
-2.6082989934561596e-11,275.2971496582031,STANDARD,1.0,10,0,10,1709.1392822265625,275.2971496582031,17,42,2018-11-07,R_A6
-4.938568651247088e-12,275.3763732910156,STANDARD,1.0,11,0,11,1711.055419921875,275.3763732910156,17,42,2018-11-07,R_A6
-5.755480727426265e-13,275.592529296875,STANDARD,1.0,12,0,12,1713.3392333984375,275.592529296875,17,42,2018-11-07,R_A6
-2.934867857095659e-14,275.8204345703125,STANDARD,1.0,13,0,13,1715.623046875,275.8204345703125,17,42,2018-11-07,R_A6
-2.0252173215892268e-14,276.03607177734375,STANDARD,1.0,14,0,14,1717.9068603515625,276.03607177734375,17,42,2018-11-07,R_A6
-1.1038945873663355e-14,276.2480773925781,STANDARD,1.0,15,0,15,1720.190673828125,276.2480773925781,17,42,2018-11-07,R_A6
-2.929144116657883e-15,276.5974426269531,STANDARD,1.0,16,0,16,1722.474365234375,276.5974426269531,17,42,2018-11-07,R_A6
