order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,299.3433837890625,0.06193405389785767,0.0,0.9380659461021424,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,288.40740966796875,0.0539841502904892,0.0,0.9460158497095108,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,289.0244445800781,0.05234134942293167,0.0,0.9476586505770684,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,280.73019409179693,0.6503318548202515,0.0,0.3496681451797485,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,284.5827941894531,0.05217546224594116,0.0,0.9478245377540588,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,266.10812377929693,1.0,1.725517679542128e-18,-1.725517679542128e-18,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,268.68313598632807,1.0,-7.961094619906434e-14,7.961094619906434e-14,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,281.6385498046875,1.0,5.123500907387724e-13,-5.123500907387724e-13,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,283.88299560546875,1.0,5.729586971025249e-19,-5.729586971025249e-19,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
