ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,3899016,483111,210433,146746,20661790
Valysar,CentralSouth,62080086,11024540,7860845,5481761,771831988
Valysar,CentralNorth,31493917,5655497,4161308,2901889,408585928
Valysar,NorthHorst,4455932,599079,299986,184267,36097875
Valysar,CentralRamp,13685884,1963570,1231781,858982,120944725
Valysar,CentralHorst,73583548,12155521,9240448,6443827,907290924
Valysar,EastLowland,232136,33474,5015,3497,492359
Therys,WestLowland,1341181,259015,127915,89201,12559564
Therys,CentralSouth,8940317,2226053,1378426,961246,135343407
Therys,CentralNorth,15129477,3317100,1921221,1339763,188638703
Therys,NorthHorst,10510311,1321794,509220,312789,61275339
Therys,CentralRamp,6447229,1452755,1083525,755596,106387941
Therys,CentralHorst,23025139,6097357,4738072,3304095,465216615
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,64673,11785,2718,1895,266855
Volon,CentralSouth,31480547,5269427,3527739,2460069,346377701
Volon,CentralNorth,4376834,579254,274270,191262,26929683
Volon,NorthHorst,6534362,1152751,840602,516340,101151099
Volon,CentralRamp,11769049,2126126,1587103,1106766,155832705
Volon,CentralHorst,71825276,12729624,9469368,6603464,929767797
Volon,EastLowland,0,0,0,0,0
