PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
PERM,LowerReek,North,Crevasse,173.43239,,1000.0,1.8717277,19.974222,438.5436,214.17079,geogrid,geogrid
PORO,LowerReek,North,Crevasse,0.19958933,,0.383059,0.038139164,0.13633533,0.26407447,0.050112445,geogrid,geogrid
SW,LowerReek,North,Crevasse,0.99763185,,1.0,0.15011835,1.0,1.0,0.043791443,geogrid,geogrid
PERM,LowerReek,Reach,Background,13.134219,,100.0,0.12947266,2.023325,30.246414,17.027664,geogrid,geogrid
PORO,LowerReek,Reach,Background,0.10690663,,0.29432198,0.0,0.044154994,0.17077649,0.04926333,geogrid,geogrid
SW,LowerReek,Reach,Background,0.91613114,,1.0,0.0,0.56802595,1.0,0.18245171,geogrid,geogrid
PERM,LowerReek,Reach,Channel,3099.3425,,10000.0,34.98485,486.06458,8434.723,2879.3682,geogrid,geogrid
PORO,LowerReek,Reach,Channel,0.25028336,,0.45504197,0.062787846,0.18829817,0.31226778,0.04845395,geogrid,geogrid
SW,LowerReek,Reach,Channel,0.5721066,,1.0,0.023225514,0.062516525,1.0,0.4413842,geogrid,geogrid
PERM,LowerReek,Reach,Crevasse,158.75894,,1000.0,2.2388387,21.945705,376.57318,191.98431,geogrid,geogrid
PORO,LowerReek,Reach,Crevasse,0.19775166,,0.36579478,0.037736103,0.13340355,0.26072907,0.04947591,geogrid,geogrid
SW,LowerReek,Reach,Crevasse,0.631939,,1.0,0.05749527,0.1681221,1.0,0.36348003,geogrid,geogrid
PERM,LowerReek,Stormlands,Background,4.4651556,,33.038563,0.42292866,0.850303,11.2336235,5.2006316,geogrid,geogrid
PORO,LowerReek,Stormlands,Background,0.050604574,,0.16288844,0.0,0.0,0.11232865,0.04056431,geogrid,geogrid
SW,LowerReek,Stormlands,Background,0.2590678,,0.48577377,0.0,0.0,0.3503521,0.11534838,geogrid,geogrid
PERM,LowerReek,Stormlands,Channel,3453.6482,,10000.0,45.67181,577.1315,9602.57,2989.9038,geogrid,geogrid
PORO,LowerReek,Stormlands,Channel,0.25659236,,0.4243785,0.099946424,0.20042393,0.31455606,0.04617917,geogrid,geogrid
SW,LowerReek,Stormlands,Channel,0.041876454,,0.12616652,0.01956444,0.025962872,0.06100678,0.014646793,geogrid,geogrid
PERM,LowerReek,Stormlands,Crevasse,149.94543,,1000.0,2.0681438,18.60187,351.83087,183.47247,geogrid,geogrid
PORO,LowerReek,Stormlands,Crevasse,0.18000098,,0.32479745,0.026760623,0.1123522,0.24382648,0.051490128,geogrid,geogrid
SW,LowerReek,Stormlands,Crevasse,0.119984135,,0.34905463,0.05358039,0.07301125,0.17006105,0.03962807,geogrid,geogrid
PERM,LowerReek,Vale,Background,12.755624,,100.0,0.25851202,1.5985516,30.556637,16.244186,geogrid,geogrid
PORO,LowerReek,Vale,Background,0.09694426,,0.237342,0.0,0.044022746,0.15658082,0.04320474,geogrid,geogrid
SW,LowerReek,Vale,Background,0.43866497,,1.0,0.0,0.21702169,1.0,0.2760364,geogrid,geogrid
PERM,LowerReek,Vale,Channel,2856.8875,,10000.0,48.305508,435.31143,7486.3345,2750.7964,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.24088559,,0.4199633,0.0868478,0.17971703,0.30317336,0.04847723,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.8647616,,1.0,0.022032943,0.05769282,1.0,0.32880148,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,188.07062,,1000.0,2.1037292,27.549667,466.55878,216.28506,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.20244214,,0.37464195,0.05869828,0.1400196,0.26352683,0.048248522,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.8296267,,1.0,0.057310928,0.15529203,1.0,0.32643712,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,12.355712,,100.0,0.07041912,1.5106765,29.301159,16.94399,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.098848104,,0.2823269,0.0,0.037902717,0.15786119,0.046396825,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.99888647,,1.0,0.31293598,1.0,1.0,0.02033101,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3389.3198,,10000.0,12.423317,513.2236,10000.0,3076.9448,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.25573182,,0.44844067,0.037980407,0.19187488,0.3209616,0.050386235,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.95710295,,1.0,0.041503053,1.0,1.0,0.18659435,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,179.41228,,1000.0,1.8472254,23.909729,439.43182,215.3068,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.20645969,,0.39700022,0.019280225,0.14366513,0.27057523,0.049817942,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9920224,,1.0,0.11548005,1.0,1.0,0.073484294,geogrid,geogrid
PERM,MidReek,Dorne,Background,8.827424,,100.0,0.122383825,1.1811246,20.81285,11.897644,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.09754527,,0.27011308,0.0,0.036321368,0.15919821,0.047130197,geogrid,geogrid
SW,MidReek,Dorne,Background,0.9856359,,1.0,0.0,1.0,1.0,0.07565668,geogrid,geogrid
PERM,MidReek,Dorne,Channel,2967.6057,,10000.0,11.052813,442.7555,8061.1787,2849.4912,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.2459068,,0.4488126,0.052428365,0.18209809,0.30949098,0.04970698,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.989723,,1.0,0.056084104,1.0,1.0,0.08971284,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,173.87984,,1000.0,2.2287352,25.372719,425.4189,199.4943,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.2028859,,0.3618758,0.034340918,0.13899848,0.26719502,0.049763862,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.99563336,,1.0,0.16094363,1.0,1.0,0.053730134,geogrid,geogrid
PERM,MidReek,IronIslands,Background,12.174775,,100.0,0.09010617,1.6652813,27.889776,15.644163,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.10682904,,0.24909082,0.0,0.04931606,0.16432919,0.044671122,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.6103249,,1.0,0.0,0.21898729,1.0,0.31361797,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,3012.5833,,10000.0,2.678158,398.78925,8354.073,2904.9275,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.24857567,,0.43769664,0.05856651,0.18367232,0.31239483,0.050248913,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.3964855,,1.0,0.018067492,0.030554537,1.0,0.44488493,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,152.34526,,1000.0,2.9805808,20.706184,372.5073,188.60422,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.19477977,,0.34360376,0.039228782,0.13317299,0.25401863,0.04680249,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.5813455,,1.0,0.04766585,0.09876151,1.0,0.41446605,geogrid,geogrid
PERM,MidReek,North,Background,10.25062,,100.0,0.06083933,1.4348245,23.044445,13.6299,geogrid,geogrid
PORO,MidReek,North,Background,0.10161001,,0.27899313,0.0,0.04227633,0.16125281,0.0461885,geogrid,geogrid
SW,MidReek,North,Background,0.9931827,,1.0,0.0,1.0,1.0,0.06269555,geogrid,geogrid
PERM,MidReek,North,Channel,3222.0588,,10000.0,22.511993,482.14932,8821.302,2965.6958,geogrid,geogrid
PORO,MidReek,North,Channel,0.2514337,,0.44530952,0.07796693,0.18848157,0.31572053,0.04957536,geogrid,geogrid
SW,MidReek,North,Channel,0.9915126,,1.0,0.027332282,1.0,1.0,0.08945974,geogrid,geogrid
PERM,MidReek,North,Crevasse,189.68878,,1000.0,2.0082657,24.903011,461.01892,211.85786,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.20607552,,0.35226116,0.031822324,0.14036365,0.26972848,0.049995963,geogrid,geogrid
SW,MidReek,North,Crevasse,0.99731004,,1.0,0.07223547,1.0,1.0,0.0485199,geogrid,geogrid
PERM,MidReek,Reach,Background,11.126447,,100.0,0.086179696,1.3720511,26.084835,14.690814,geogrid,geogrid
PORO,MidReek,Reach,Background,0.09903,,0.30051497,0.0,0.037329655,0.15792169,0.046288483,geogrid,geogrid
SW,MidReek,Reach,Background,0.7875461,,1.0,0.0,0.40375942,1.0,0.25767714,geogrid,geogrid
PERM,MidReek,Reach,Channel,2773.8591,,10000.0,17.4046,411.26862,7356.5903,2742.7546,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.24610277,,0.43698937,0.066744015,0.18270731,0.3091953,0.049511403,geogrid,geogrid
SW,MidReek,Reach,Channel,0.5783855,,1.0,0.019502753,0.0529343,1.0,0.45332795,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,162.66202,,1000.0,1.0599779,21.587742,399.52313,199.87698,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.19803531,,0.39604744,0.0,0.13284394,0.2619052,0.051503893,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.62566394,,1.0,0.058884732,0.12865128,1.0,0.39592516,geogrid,geogrid
PERM,MidReek,Stormlands,Background,18.107908,,100.0,0.90299,3.4743707,42.189236,19.071024,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.112173095,,0.24456486,0.0,0.055833247,0.16772836,0.041758172,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.24668393,,0.5774752,0.0,0.16848816,0.32692853,0.067058615,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,2934.335,,10000.0,19.318647,476.46408,7667.625,2762.9631,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.25451243,,0.408198,0.110504866,0.19302371,0.31333193,0.04787264,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.038697172,,0.11974902,0.017897064,0.023391342,0.056816187,0.014802872,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,126.39892,,1000.0,6.0904803,24.159353,290.68723,158.44751,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.18589297,,0.30822614,0.074353084,0.13131493,0.24717548,0.045051437,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.111173585,,0.25477844,0.042815816,0.07243277,0.15699695,0.034223605,geogrid,geogrid
PERM,MidReek,Vale,Background,7.2518773,,100.0,0.11102364,0.72555137,17.572096,10.35082,geogrid,geogrid
PORO,MidReek,Vale,Background,0.090667024,,0.24346799,0.0,0.02395018,0.15401211,0.048629526,geogrid,geogrid
SW,MidReek,Vale,Background,0.4274864,,1.0,0.0,0.23239574,1.0,0.26056626,geogrid,geogrid
PERM,MidReek,Vale,Channel,2826.054,,10000.0,24.840197,393.18784,7880.351,2841.1643,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.24644473,,0.45134515,0.05022922,0.1811473,0.31069407,0.050812144,geogrid,geogrid
SW,MidReek,Vale,Channel,0.72356606,,1.0,0.02043299,0.04041298,1.0,0.42341098,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,137.53967,,1000.0,2.0649984,16.638735,328.8174,178.23055,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.18822859,,0.3882013,0.03072247,0.12496336,0.25206262,0.0513868,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.7272394,,1.0,0.054605227,0.12716272,1.0,0.38014078,geogrid,geogrid
PERM,MidReek,Westerlands,Background,11.361381,,100.0,0.07287075,1.5616683,26.215847,15.073878,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.102392696,,0.30261782,0.0,0.042507436,0.16190308,0.045876086,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.9821782,,1.0,0.0,1.0,1.0,0.09760513,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,3209.2925,,10000.0,19.644615,459.48926,9214.182,3003.0469,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.25091323,,0.44253752,0.049156517,0.1860448,0.316595,0.050676055,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.9708984,,1.0,0.035875205,1.0,1.0,0.15750282,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,166.74036,,1000.0,1.7796477,21.142775,410.97507,201.91714,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.19850598,,0.37654814,0.032617167,0.13440706,0.26191953,0.049753096,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.98243624,,1.0,0.1107417,1.0,1.0,0.11061924,geogrid,geogrid
PERM,UpperReek,Dorne,Background,9.116892,,100.0,0.07255418,1.1418045,21.253761,12.728256,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.09091968,,0.27099216,0.0,0.029655479,0.1499688,0.045259524,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.9659043,,1.0,0.0,0.97770256,1.0,0.12243594,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,2945.8125,,10000.0,35.615124,422.47833,8228.157,2902.3455,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.24598992,,0.43448272,0.08079645,0.18222964,0.31075227,0.050305493,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.95741713,,1.0,0.04320809,1.0,1.0,0.18409841,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,178.26854,,1000.0,5.3132887,21.325092,434.15378,222.38577,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.2014953,,0.3696799,0.05486512,0.1371164,0.26376662,0.05008989,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.95883,,1.0,0.12339586,1.0,1.0,0.17539619,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,19.498207,,100.0,0.18745103,2.088601,53.97243,24.705023,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.11155998,,0.3386351,0.0,0.046306588,0.17878738,0.0507203,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.5096228,,1.0,0.0,0.21411346,1.0,0.31368682,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,2923.737,,10000.0,47.27714,485.1318,7630.3438,2760.1882,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.24770592,,0.42421097,0.0872788,0.18611012,0.3101042,0.048983414,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.25951952,,1.0,0.017441552,0.026131727,1.0,0.37246454,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,198.9758,,1000.0,3.4476566,24.26609,502.15945,228.68591,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.21322915,,0.35454127,0.0689967,0.14577729,0.28126252,0.05062408,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.48868024,,1.0,0.045776825,0.0779685,1.0,0.41556415,geogrid,geogrid
PERM,UpperReek,North,Background,9.345086,,100.0,0.09218537,1.226475,21.945972,13.167346,geogrid,geogrid
PORO,UpperReek,North,Background,0.101455025,,0.28014833,0.0,0.040634952,0.16435555,0.047373965,geogrid,geogrid
SW,UpperReek,North,Background,0.99296343,,1.0,0.0,1.0,1.0,0.06607109,geogrid,geogrid
PERM,UpperReek,North,Channel,2922.774,,10000.0,38.435043,471.65012,7763.1807,2792.8994,geogrid,geogrid
PORO,UpperReek,North,Channel,0.24841799,,0.43513405,0.08365591,0.18717775,0.31140143,0.048164498,geogrid,geogrid
SW,UpperReek,North,Channel,0.9949393,,1.0,0.030256066,1.0,1.0,0.06909629,geogrid,geogrid
PERM,UpperReek,North,Crevasse,180.87318,,1000.0,1.7676911,21.79908,438.4923,211.71289,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.20409709,,0.32883298,0.03620535,0.1416462,0.26595855,0.047887627,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.98499364,,1.0,0.07461978,1.0,1.0,0.11500014,geogrid,geogrid
PERM,UpperReek,Reach,Background,11.168818,,100.0,0.074931726,1.1275563,26.822924,16.174143,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.09602207,,0.28746584,0.0,0.031600155,0.15960905,0.048591435,geogrid,geogrid
SW,UpperReek,Reach,Background,0.72517943,,1.0,0.0,0.29819146,1.0,0.30861202,geogrid,geogrid
PERM,UpperReek,Reach,Channel,2997.538,,10000.0,46.810753,438.7455,8246.379,2873.6409,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.24574205,,0.43972093,0.08516675,0.1806144,0.31102917,0.050647665,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.29718262,,1.0,0.017638762,0.03855195,1.0,0.39827716,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,189.13754,,1000.0,3.0760472,24.048565,478.64316,229.03528,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.20185131,,0.3516784,0.05483383,0.13557056,0.26411337,0.049285807,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.43229854,,1.0,0.043292515,0.10280066,1.0,0.38026527,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,16.967651,,100.0,0.5258364,2.1453009,42.416115,20.965998,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.111591235,,0.2985873,0.0,0.04290148,0.18395573,0.053089675,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.20982704,,0.36924002,0.0,0.14204669,0.27800953,0.05415523,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,2633.069,,10000.0,33.38688,383.6605,6536.7686,2609.6729,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.24885519,,0.38669735,0.09414372,0.1868241,0.3099847,0.04786854,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.03655984,,0.114153005,0.017573131,0.022734942,0.053544283,0.013249086,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,152.44925,,1000.0,6.1005697,23.64492,342.74527,177.60968,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.19640747,,0.31011733,0.09078405,0.14309958,0.25618467,0.04412085,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.096176066,,0.17950912,0.044856995,0.061808176,0.13025157,0.028180387,geogrid,geogrid
PERM,UpperReek,Vale,Background,13.939176,,100.0,0.1087954,1.8215287,32.606087,17.513258,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.11510266,,0.2754282,0.0,0.05409281,0.173715,0.04629226,geogrid,geogrid
SW,UpperReek,Vale,Background,0.6615471,,1.0,0.0,0.24616168,1.0,0.3393724,geogrid,geogrid
PERM,UpperReek,Vale,Channel,3301.674,,10000.0,26.191914,441.7011,9123.877,3024.1335,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.25400838,,0.39811838,0.08121285,0.18804356,0.31939918,0.04983828,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.7364941,,1.0,0.017802801,0.025782563,1.0,0.4289924,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,216.67355,,1000.0,4.046848,20.070807,569.3257,254.60767,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.20809904,,0.38795096,0.05854456,0.13580263,0.27646703,0.055962056,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.7214088,,1.0,0.04310496,0.07250562,1.0,0.41351452,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,9.610682,,100.0,0.037139457,1.3515935,21.739975,12.743552,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.10149713,,0.28005752,0.0,0.0442581,0.1583951,0.043946642,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.97606355,,1.0,0.0,1.0,1.0,0.11579644,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,3250.979,,10000.0,28.872843,491.42834,9144.438,2988.355,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.25277892,,0.44163305,0.07482189,0.18983814,0.3157646,0.04941841,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.95339614,,1.0,0.026112597,1.0,1.0,0.1988392,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,186.0038,,1000.0,2.7923822,23.293226,461.5554,220.68753,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.20402753,,0.37499562,0.044997305,0.13852459,0.2698458,0.05031749,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.9349474,,1.0,0.08654896,1.0,1.0,0.21155016,geogrid,geogrid
PERM,LowerReek,Dorne,Total,1976.4972,,10000.0,0.21655132,4.9719725,6208.576,2730.6672,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.20979589,,0.41990843,0.0,0.09658855,0.30065617,0.07665649,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.99454266,,1.0,0.08828662,1.0,1.0,0.06370535,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1801.6902,,10000.0,0.1706382,2.7613125,5846.935,2711.7063,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.19331345,,0.41044548,0.0,0.062150866,0.29833287,0.08803247,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.5352237,,1.0,0.0,0.040807556,1.0,0.42496789,geogrid,geogrid
PERM,LowerReek,North,Total,1804.7451,,10000.0,0.08740441,2.4120903,6209.104,2795.8428,geogrid,geogrid
PORO,LowerReek,North,Total,0.18721436,,0.4311182,0.0,0.059417866,0.29984173,0.09153087,geogrid,geogrid
SW,LowerReek,North,Total,0.9923631,,1.0,0.0,1.0,1.0,0.08002935,geogrid,geogrid
PERM,LowerReek,Reach,Total,1941.3833,,10000.0,0.12947266,5.06876,6022.534,2706.6714,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.20581788,,0.45504197,0.0,0.089046314,0.29860955,0.079049006,geogrid,geogrid
SW,LowerReek,Reach,Total,0.67145145,,1.0,0.0,0.0761946,1.0,0.408348,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,2857.9927,,10000.0,0.42292866,45.09619,8221.878,3001.0889,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.23404503,,0.4243785,0.0,0.14519534,0.31012642,0.07225487,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.06536423,,0.48577377,0.0,0.026287854,0.1274487,0.06812326,geogrid,geogrid
PERM,LowerReek,Vale,Total,1526.4923,,10000.0,0.25851202,3.5326953,4659.739,2438.6191,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.18381394,,0.4199633,0.0,0.06740383,0.28544477,0.08183473,geogrid,geogrid
SW,LowerReek,Vale,Total,0.70417017,,1.0,0.0,0.18694869,1.0,0.37061885,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1779.7433,,10000.0,0.07041912,3.1298604,6083.6914,2775.0095,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.19128764,,0.44844067,0.0,0.069071576,0.3003513,0.088291444,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.976522,,1.0,0.041503053,1.0,1.0,0.13844931,geogrid,geogrid
PERM,MidReek,Dorne,Total,1625.0099,,10000.0,0.122383825,2.2705116,5213.473,2559.4934,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.18458809,,0.4488126,0.0,0.064993784,0.29159704,0.08619497,geogrid,geogrid
SW,MidReek,Dorne,Total,0.9884726,,1.0,0.0,1.0,1.0,0.082565255,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1686.1368,,10000.0,0.09010617,3.4926064,5527.9575,2621.0554,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.19217421,,0.43769664,0.0,0.080275044,0.29521987,0.082178056,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.4895591,,1.0,0.0,0.036135904,1.0,0.4123284,geogrid,geogrid
PERM,MidReek,North,Total,1271.933,,10000.0,0.06083933,2.167712,4444.057,2421.388,geogrid,geogrid
PORO,MidReek,North,Total,0.16554765,,0.44530952,0.0,0.058898732,0.28530514,0.08671748,geogrid,geogrid
SW,MidReek,North,Total,0.9927499,,1.0,0.0,1.0,1.0,0.07373339,geogrid,geogrid
PERM,MidReek,Reach,Total,1197.9806,,10000.0,0.086179696,2.2173328,3897.0742,2247.3862,geogrid,geogrid
PORO,MidReek,Reach,Total,0.16828866,,0.43698937,0.0,0.05847291,0.2830888,0.08590401,geogrid,geogrid
SW,MidReek,Reach,Total,0.6876406,,1.0,0.0,0.07398159,1.0,0.3769382,geogrid,geogrid
PERM,MidReek,Stormlands,Total,1556.7502,,10000.0,0.90299,6.401825,4904.1553,2467.7068,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.19425042,,0.408198,0.0,0.08385924,0.29615435,0.0805639,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.12391891,,0.5774752,0.0,0.026327204,0.27866003,0.10667749,geogrid,geogrid
