DRAWDOWN,WELLMODEL,CONIPOS,WELL,CONKPOS,SWAT,CONIDX,CONBPRES,CONJPOS,PRESSURE,DEPTH,SGAS,DATE
0,STANDARD,29,R_A3,16,0.8013084530830383,17,284.3563537597656,41,284.3563537597656,1630.9468994140625,0.0,2018-07-03
0,STANDARD,29,R_A3,27,0.3069908320903778,18,284.3284606933594,41,284.3284606933594,1633.5262451171875,0.0,2018-07-03
0,STANDARD,29,R_A3,28,0.04454122483730316,19,284.5114440917969,41,284.5114440917969,1637.1630859375,0.0,2018-07-03
0,STANDARD,29,R_A3,29,0.08934645354747772,20,284.7543029785156,41,284.7543029785156,1640.8001708984375,0.0,2018-07-03
0,STANDARD,29,R_A3,30,1.0,21,288.6020812988281,41,288.6020812988281,1644.4371337890625,-5.750245071767246e-11,2018-07-03
0,STANDARD,29,R_A3,31,0.06384533643722534,22,285.2319641113281,41,285.2319641113281,1648.0740966796875,0.0,2018-07-03
0,STANDARD,30,R_A4,1,0.05160946771502495,1,275.8803405761719,52,275.8803405761719,1631.1873779296875,0.0,2018-09-12
0,STANDARD,31,R_A4,1,0.049549952149391174,2,275.7680969238281,52,275.7680969238281,1627.4293212890625,0.0,2018-09-12
0,STANDARD,31,R_A4,2,0.05107259750366211,3,275.9053955078125,52,275.9053955078125,1629.4896240234375,0.0,2018-09-12
0,STANDARD,31,R_A4,3,0.052962590008974075,4,276.042724609375,52,276.042724609375,1631.5498046875,0.0,2018-09-12
0,STANDARD,31,R_A4,4,0.059125497937202454,5,276.1800842285156,52,276.1800842285156,1633.610107421875,0.0,2018-09-12
0,STANDARD,32,R_A4,4,0.05655212327837944,6,276.2666931152344,52,276.2666931152344,1632.3968505859375,0.0,2018-09-12
0,STANDARD,32,R_A4,4,0.05802403762936592,7,276.38458251953125,51,276.38458251953125,1635.880615234375,0.0,2018-09-12
0,STANDARD,33,R_A4,4,0.05874808505177498,8,276.6650695800781,51,276.6650695800781,1637.321044921875,0.0,2018-09-12
0,STANDARD,33,R_A4,3,0.059175990521907806,9,276.5420227050781,51,276.5420227050781,1635.474609375,0.0,2018-09-12
0,STANDARD,33,R_A4,4,0.1391790509223938,10,276.8962707519531,50,276.8962707519531,1642.1485595703125,0.0,2018-09-12
0,STANDARD,34,R_A4,4,0.13824781775474548,11,277.02520751953125,50,277.02520751953125,1641.132080078125,0.0,2018-09-12
0,STANDARD,34,R_A4,3,0.14043393731117249,12,276.91192626953125,50,276.91192626953125,1639.20703125,0.0,2018-09-12
0,STANDARD,35,R_A4,3,0.23440544307231903,13,277.2220764160156,50,277.2220764160156,1640.9061279296875,0.0,2018-09-12
0,STANDARD,35,R_A4,2,0.22965684533119202,14,277.09765625,50,277.09765625,1639.0426025390625,0.0,2018-09-12
0,STANDARD,35,R_A4,2,0.23658442497253418,15,277.2165222167969,49,277.2165222167969,1641.93212890625,0.0,2018-09-12
0,STANDARD,36,R_A4,30,0.6495924592018127,16,279.2173767089844,49,279.2173767089844,1642.357421875,0.0,2018-09-12
0,STANDARD,36,R_A4,30,0.27296966314315796,17,279.0137634277344,48,279.0137634277344,1639.6068115234375,0.0,2018-09-12
0,STANDARD,37,R_A4,30,0.6509462594985962,18,279.51434326171875,48,279.51434326171875,1646.7513427734375,0.0,2018-09-12
0,STANDARD,38,R_A4,30,0.7036784887313843,19,280.0113525390625,48,280.0113525390625,1653.461669921875,0.0,2018-09-12
0,STANDARD,38,R_A4,30,0.3601084053516388,20,280.2756652832031,47,280.2756652832031,1657.8184814453125,0.0,2018-09-12
0,STANDARD,17,R_A6,1,1.0,1,274.0430908203125,42,274.0430908203125,1695.20263671875,1.3476308252886332e-17,2018-11-07
0,STANDARD,17,R_A6,2,1.0,2,274.18902587890625,42,274.18902587890625,1696.7510986328125,2.361477233491501e-17,2018-11-07
0,STANDARD,17,R_A6,3,1.0,3,274.33172607421875,42,274.33172607421875,1698.299560546875,2.4187867878710125e-17,2018-11-07
0,STANDARD,17,R_A6,4,1.0,4,274.4703063964844,42,274.4703063964844,1699.84814453125,3.485102833971283e-17,2018-11-07
0,STANDARD,17,R_A6,5,1.0,5,274.6072692871094,42,274.6072692871094,1701.3966064453125,1.693664877347635e-17,2018-11-07
0,STANDARD,17,R_A6,6,1.0,6,274.7475280761719,42,274.7475280761719,1702.9451904296875,5.774567179171795e-16,2018-11-07
0,STANDARD,17,R_A6,7,1.0,7,274.5926513671875,42,274.5926513671875,1704.49365234375,1.0146648968015442e-15,2018-11-07
