DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,7048006656.0,0.0,0.0,0.0,0.0,38304384.0,0.0,0.0,0.0,0.0,0.0,0.0,311767872.0,0.0,0.0,0.0
2000-02-01,7048001536.0,0.0,0.0,0.0,0.0,38304356.0,0.0,0.0,0.0,0.0,0.0,0.0,311767904.0,0.0,0.0,0.08487337082624435
2000-03-01,6986422272.0,2123308.75,2123621.5,61579288.0,61585024.0,37969684.0,11539.7216796875,11540.0,334670.03125,334670.03125,334660.0,0.0,311907872.0,7.816647052764893,0.0,0.1642710417509079
2000-04-01,6927399424.0,1902380.25,1887736.75,120601560.0,120104864.0,37648908.0,10339.0234375,10257.2578125,655443.25,655443.25,652635.0,0.0,312062656.0,248.95726013183594,4548.0009765625,0.24914442002773285
2000-05-01,6874159104.0,1771604.875,1695579.625,173841664.0,170972256.0,37359556.0,9628.287109375,9213.5673828125,944791.625,944791.625,929042.0,0.0,312211488.0,1410.1688232421875,25817.001953125,0.3312799334526062
2000-06-01,6820731904.0,1719897.875,1638625.75,227268768.0,221769648.0,37069192.0,9347.271484375,8903.451171875,1235156.375,1235156.375,1205049.0,0.0,312363744.0,4156.5068359375,50901.0,0.41615331172943115
2000-07-01,6773101568.0,1579845.625,1509394.625,274898976.0,267051488.0,36810320.0,8586.033203125,8201.7001953125,1494028.25,1494028.25,1451100.0,0.0,312653632.0,9235.2802734375,75951.0,0.4982888400554657
2000-08-01,6727618048.0,1456096.625,1398302.75,320382752.0,310398880.0,36563132.0,7913.392578125,7597.41943359375,1741217.5,1741217.5,1686620.0,0.0,312952640.0,20241.9765625,105138.0,0.5831621885299683
2000-09-01,6684777472.0,1373201.0,1325874.25,363223104.0,351500960.0,36330212.0,7474.998046875,7203.8388671875,1974137.625,1974137.625,1909939.0,0.0,313245888.0,36982.7109375,136780.015625,0.6680355668067932
2000-10-01,6645251072.0,1311052.5,1270949.375,402749600.0,389629472.0,36114444.0,7170.30810546875,6905.7666015625,2189905.0,2189905.0,2117112.0,0.0,313526336.0,56558.01953125,169202.0,0.7501711249351501
2000-11-01,6605969408.0,1261428.75,1227013.0,442030176.0,427666848.0,35899064.0,6928.57958984375,6666.935546875,2405286.0,2405286.0,2323787.0,0.0,313813760.0,79135.75,204244.0,0.8350445032119751
2000-12-01,6569171456.0,1220954.75,1191768.75,478816384.0,463419936.0,35696548.0,6735.13525390625,6475.7666015625,2607853.0,2607853.0,2518060.0,0.0,314089856.0,103014.4453125,239515.0,0.9171800017356873
2001-01-01,6532221952.0,1186749.25,1163525.625,515765248.0,499489216.0,35492168.0,6576.94384765625,6321.87109375,2812235.0,2812235.0,2714038.0,0.0,314373184.0,129689.53125,277189.0,1.0020533800125122
2001-02-01,6473420288.0,1880817.5,1873729.0,574567040.0,557574848.0,35170808.0,10273.36328125,10180.322265625,3133595.0,3133595.0,3029628.0,0.0,314653856.0,159015.4375,314403.0,1.086926817893982
2001-03-01,6434525184.0,1373945.5,1401034.0,613465600.0,596803776.0,34958812.0,7476.76025390625,7610.60693359375,3345553.5,3345553.5,3242725.0,0.0,314901408.0,191472.109375,344655.0,1.1635866165161133
2001-04-01,6394421248.0,1272617.0,1301814.625,653569664.0,637160000.0,34741160.0,6893.9638671875,7072.09716796875,3563202.0,3563202.0,3461960.0,0.0,315288896.0,263965.53125,414866.03125,1.2484599351882935
2001-05-01,6356404736.0,1246144.625,1283700.25,691586112.0,675671040.0,34535484.0,6737.52734375,6973.00048828125,3768878.0,3768878.0,3671150.0,0.0,315640384.0,362479.53125,508601.0,1.3305954933166504
2001-06-01,6318211584.0,1210843.75,1268368.5,729779456.0,714990464.0,34328920.0,6548.91845703125,6890.2255859375,3975442.75,3975442.75,3884747.0,0.0,315984640.0,483236.21875,619142.0,1.4154688119888306
2001-07-01,6282718208.0,1162241.875,1244567.125,765272320.0,752327488.0,34136840.0,6292.48193359375,6761.6005859375,4167517.5,4167517.5,4087595.0,0.0,316303264.0,614616.0625,734308.0,1.4976043701171875
2001-08-01,6247589888.0,1115776.25,1216663.5,800400320.0,790044032.0,33946552.0,6046.349609375,6611.193359375,4357804.0,4357804.0,4292542.0,0.0,316621152.0,761714.875,858961.0,1.5824778079986572
2001-09-01,6213490176.0,1085319.625,1204614.875,834499520.0,827387072.0,33761712.0,5883.90673828125,6543.677734375,4542639.0,4542639.0,4495396.0,0.0,316928832.0,919048.6875,988430.0,1.6673511266708374
2001-10-01,6181488128.0,1054704.125,1190271.0,866499392.0,863095232.0,33588192.0,5719.35302734375,6465.900390625,4716148.5,4716148.5,4689373.0,0.0,317217792.0,1080111.0,1117730.0,1.7494866847991943
2001-11-01,6149476352.0,1022449.25,1170988.625,898511232.0,899395904.0,33414572.0,5545.7646484375,6361.3232421875,4889766.0,4889766.0,4886574.0,0.0,317508384.0,1254505.25,1255454.0,1.8343600034713745
2001-12-01,6119164928.0,1002162.125,1160353.625,928821888.0,934206464.0,33250140.0,5436.8115234375,6303.49951171875,5054193.0,5054193.0,5075679.0,0.0,317782944.0,1429962.375,1392488.0,1.9164955615997314
2002-01-01,6088281088.0,989044.25,1155516.25,959705536.0,970027520.0,33082574.0,5366.60107421875,6277.677734375,5221759.5,5221759.5,5270287.0,0.0,318060800.0,1617105.0,1537496.0,2.001368999481201
2002-02-01,6057784320.0,977485.8125,1151288.125,990200896.0,1005717440.0,32917078.0,5304.69482421875,6253.58056640625,5387246.0,5387246.0,5464148.0,0.0,318333600.0,1809307.0,1685432.125,2.086242198944092
2002-03-01,6030577152.0,966893.625,1146238.0,1017407552.0,1037812096.0,32769416.0,5247.83544921875,6226.14306640625,5534906.0,5534906.0,5638480.0,0.0,318576096.0,1986802.0,1821296.125,2.1629021167755127
2002-04-01,6000781312.0,956430.6875,1141515.25,1047202176.0,1073199040.0,32607686.0,5191.60498046875,6201.193359375,5696629.5,5696629.5,5830717.0,0.0,318840736.0,2187201.25,1974069.125,2.2477755546569824
2002-05-01,5972383744.0,942655.3125,1132282.75,1075598720.0,1107167488.0,32453532.0,5117.33642578125,6150.76611328125,5850780.5,5850780.5,6015240.0,0.0,319093216.0,2384707.25,2124148.0,2.32991099357605
2002-06-01,5943382016.0,932014.5,1124983.75,1104600576.0,1142041984.0,32296080.0,5060.00146484375,6111.38720703125,6008231.0,6008231.0,6204693.0,0.0,319350624.0,2592316.75,2281780.0,2.4147844314575195
2002-07-01,5915482624.0,926992.875,1110101.25,1132499840.0,1175345024.0,32144604.0,5033.06689453125,6030.50048828125,6159706.5,6159706.5,6385608.0,0.0,319596896.0,2796034.5,2439522.0,2.496919870376587
2002-08-01,5886850048.0,920946.8125,1084009.5,1161131648.0,1208949376.0,31989138.0,5000.54443359375,5889.28955078125,6315168.5,6315168.5,6568176.0,0.0,319849056.0,3008861.75,2610034.0,2.5817933082580566
2002-09-01,5858580480.0,909564.375,1054247.5,1189399040.0,1241631104.0,31835634.0,4939.03173828125,5727.16064453125,6468661.0,6468661.0,6745718.0,0.0,320099264.0,3223677.25,2787297.0,2.6666667461395264
2002-10-01,5831787008.0,891252.125,1020194.9375,1216192256.0,1272236928.0,31690136.0,4839.841796875,5542.36669921875,6614157.0,6614157.0,6911989.0,0.0,320339360.0,3433591.0,2964779.0,2.7488021850585938
2002-11-01,5804880384.0,866415.5625,985624.5625,1243097984.0,1302791296.0,31544022.0,4705.0712890625,5354.00048828125,6760267.0,6760267.0,7077963.0,0.0,320584992.0,3652951.25,3153119.0,2.8336756229400635
2002-12-01,5779144704.0,856561.3125,967026.125,1268832256.0,1331801984.0,31404264.0,4651.6103515625,5253.33349609375,6900017.5,6900017.5,7235563.0,0.0,320820352.0,3867621.25,3339928.0,2.915811061859131
2003-01-01,5753232896.0,834662.0,929821.5,1294743552.0,1360626560.0,31263546.0,4532.79931640625,5050.837890625,7040732.5,7040732.5,7392139.0,0.0,321053952.0,4084007.0,3531553.0,3.0006844997406006
2003-02-01,5752397312.0,0.0,0.0,1295579008.0,1361556352.0,31259008.0,0.0,0.0,7045269.5,7045269.5,7397190.0,0.0,321046976.0,4090990.75,3537734.5,3.003422260284424
