CONBPRES,CONIDX,CONIPOS,CONJPOS,CONKPOS,DATE,DEPTH,Drawdown,PRESSURE,SGAS,SWAT,WELL,WELLMODEL
303.5909118652344,1,27,30,5,2000-02-01,1610.447998046875,0,303.5909118652344,0.0,0.036066316068172455,OP_1,MULTISEG
303.77032470703125,2,27,30,6,2000-02-01,1613.2606201171875,0,303.77032470703125,0.0,0.027908384799957275,OP_1,MULTISEG
303.9539489746094,3,27,30,7,2000-02-01,1616.1395263671875,0,303.9539489746094,0.0,0.02895480953156948,OP_1,MULTISEG
304.13763427734375,4,27,30,8,2000-02-01,1619.0185546875,0,304.13763427734375,0.0,0.027767332270741463,OP_1,MULTISEG
304.3212890625,5,27,30,9,2000-02-01,1621.8974609375,0,304.3212890625,0.0,0.03128473460674286,OP_1,MULTISEG
304.5049743652344,6,27,30,10,2000-02-01,1624.776611328125,0,304.5049743652344,0.0,0.031459152698516846,OP_1,MULTISEG
305.8414001464844,1,20,13,6,2000-02-01,1652.7034912109375,0,305.8414001464844,0.0,0.11252208799123764,OP_2,MULTISEG
306.0123291015625,2,20,13,7,2000-02-01,1655.37353515625,0,306.0123291015625,0.0,0.041585490107536316,OP_2,MULTISEG
306.1827087402344,3,20,13,8,2000-02-01,1658.043212890625,0,306.1827087402344,0.0,0.043942373245954514,OP_2,MULTISEG
306.35302734375,4,20,13,9,2000-02-01,1660.7130126953125,0,306.35302734375,0.0,0.0474638007581234,OP_2,MULTISEG
306.52142333984375,5,20,13,10,2000-02-01,1663.383056640625,0,306.52142333984375,0.0,0.16746391355991364,OP_2,MULTISEG
306.4895935058594,1,28,47,8,2000-02-01,1655.905517578125,0,306.4895935058594,0.0,0.12001362442970276,OP_3,MULTISEG
306.6822814941406,2,28,47,9,2000-02-01,1658.922119140625,0,306.6822814941406,0.0,0.11153336614370346,OP_3,MULTISEG
306.8748779296875,3,28,47,10,2000-02-01,1661.938720703125,0,306.8748779296875,0.0,0.10029260069131851,OP_3,MULTISEG
307.06451416015625,4,28,47,11,2000-02-01,1664.9091796875,0,307.06451416015625,0.0,0.05649010092020035,OP_3,MULTISEG
307.2512512207031,5,28,47,12,2000-02-01,1667.83349609375,0,307.2512512207031,0.0,0.05902743712067604,OP_3,MULTISEG
307.43798828125,6,28,47,13,2000-02-01,1670.758056640625,0,307.43798828125,0.0,0.05025893822312355,OP_3,MULTISEG
307.62469482421875,7,28,47,14,2000-02-01,1673.682373046875,0,307.62469482421875,0.0,0.08950331807136536,OP_3,MULTISEG
309.5178527832031,1,14,38,2,2000-02-01,1702.4749755859375,0,309.5178527832031,0.0,0.9999970197677612,WI_1,MULTISEG
309.76031494140625,2,14,38,3,2000-02-01,1705.0369873046875,0,309.76031494140625,0.0,0.9999978542327881,WI_1,MULTISEG
310.00103759765625,3,14,38,4,2000-02-01,1707.598876953125,0,310.00103759765625,-1.858871314652788e-07,0.9999991655349731,WI_1,MULTISEG
310.2408447265625,4,14,38,5,2000-02-01,1710.1607666015625,0,310.2408447265625,0.0,0.9999984502792358,WI_1,MULTISEG
277.2118225097656,1,28,20,7,2000-06-01,1692.2568359375,0,277.2118225097656,0.0,0.6710337996482849,WI_2,MULTISEG
277.3421936035156,2,28,20,8,2000-06-01,1695.3433837890625,0,277.3421936035156,0.0,0.33956360816955566,WI_2,MULTISEG
