ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4909481,677144,371302,258927,36456992
Valysar,CentralSouth,53266753,10710966,8352881,5824882,820143456
Valysar,CentralNorth,24538378,4763281,3631433,2532380,356559125
Valysar,NorthHorst,3541771,536129,313463,192545,37719517
Valysar,CentralRamp,13402177,2028192,1348095,940094,132365307
Valysar,CentralHorst,81692371,15297018,12153417,8475187,1193306289
Valysar,EastLowland,2893037,481728,284133,198140,27898116
Therys,WestLowland,1679261,299212,147056,102549,14438953
Therys,CentralSouth,6719157,1433634,887450,618863,87135946
Therys,CentralNorth,10674289,2148565,1312721,915426,128892042
Therys,NorthHorst,7902453,994186,314203,193000,37808632
Therys,CentralRamp,6282468,1297550,922380,643222,90565635
Therys,CentralHorst,26039801,6877347,5467940,3813068,536880003
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,12442,1200,0,0,0
Volon,CentralSouth,26885815,5058890,3763416,2624418,369518086
Volon,CentralNorth,4089878,589319,330050,230160,32406596
Volon,NorthHorst,5047386,881831,605348,371835,72842561
Volon,CentralRamp,7795813,1534521,1265676,882619,124272772
Volon,CentralHorst,75930055,14152041,11615901,8100350,1140529243
Volon,EastLowland,0,0,0,0,0
