ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4907402,682014,349345,243616,34301114
Valysar,CentralSouth,53263515,10696054,8228621,5738230,807942761
Valysar,CentralNorth,24546578,4761746,3553673,2478154,348924108
Valysar,NorthHorst,3544088,537711,272715,167515,32816274
Valysar,CentralRamp,13403389,2028278,1348033,940051,132359154
Valysar,CentralHorst,81689632,15284701,12085313,8427694,1186619334
Valysar,EastLowland,2876546,486303,257000,179219,25234041
Therys,WestLowland,1670010,296019,129622,90392,12727154
Therys,CentralSouth,6728311,1428635,843809,588430,82850965
Therys,CentralNorth,10675842,2147801,1282875,894613,125961553
Therys,NorthHorst,7927580,998117,304260,186892,36612174
Therys,CentralRamp,6286302,1298576,912665,636447,89611781
Therys,CentralHorst,26045630,6875936,5435199,3790236,533665272
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,9310,687,0,0,0
Volon,CentralSouth,26872003,5060488,3565649,2486506,350100038
Volon,CentralNorth,4080294,590453,312882,218188,30720915
Volon,NorthHorst,5051145,887364,569038,349532,68473359
Volon,CentralRamp,7801042,1545355,1237227,862781,121479509
Volon,CentralHorst,75921531,14154483,11493419,8014937,1128503093
Volon,EastLowland,0,0,0,0,0
