Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:52
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285808578.40         45436870.53         33180727.79         20868381.91
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285808578.40         45436870.53         33180727.79         20868381.91
MidReek    1                       196892595.47         38040797.57         30246282.99         19022819.18
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  196892595.47         38040797.57         30246282.99         19022819.18
LowerReek  1                       129414441.09         25322542.66         20091738.56         12636313.35
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  129414441.09         25322542.66         20091738.56         12636313.35
Totals     1                       612115614.97        108800210.76         83518749.34         52527514.44
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  612115614.97        108800210.76         83518749.34         52527514.44
