Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:20:52
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285847568.44         45434790.81         33346254.87         20972486.99
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285847568.44         45434790.81         33346254.87         20972486.99
MidReek    1                       196877552.60         38054110.74         30484551.88         19172673.82
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  196877552.60         38054110.74         30484551.88         19172673.82
LowerReek  1                       129378168.52         25336091.27         20263942.80         12744617.90
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  129378168.52         25336091.27         20263942.80         12744617.90
Totals     1                       612103289.56        108824992.81         84094749.55         52889778.70
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  612103289.56        108824992.81         84094749.55         52889778.70
