Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:17:12
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       286077889.91         49789169.99         39349910.27         24748370.84
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  286077889.91         49789169.99         39349910.27         24748370.84
MidReek    1                       200749806.29         38978745.29         31313011.33         19693717.48
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  200749806.29         38978745.29         31313011.33         19693717.48
LowerReek  1                       122609347.06         25466883.29         20860170.54         13119603.90
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  122609347.06         25466883.29         20860170.54         13119603.90
Totals     1                       609437043.25        114234798.56         91523092.14         57561692.22
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  609437043.25        114234798.56         91523092.14         57561692.22
