SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.9837387,4.1634181,1,SWOF,,,,
0.0405601,2.2e-05,0.9635515,2.2334317,1,SWOF,,,,
0.0605601,0.0002055,0.9167723,0.9246556,1,SWOF,,,,
0.0805601,0.0006184,0.8637919,0.4935447,1,SWOF,,,,
0.1005601,0.0013103,0.8061926,0.3030079,1,SWOF,,,,
0.1205601,0.0023308,0.7453023,0.2033024,1,SWOF,,,,
0.1405601,0.0037317,0.6824174,0.1450421,1,SWOF,,,,
0.1605601,0.0055676,0.6188284,0.10824,1,SWOF,,,,
0.1805601,0.0078971,0.5557834,0.0836031,1,SWOF,,,,
0.2005601,0.010783,0.4944319,0.0663518,1,SWOF,,,,
0.2205601,0.014293,0.4357694,0.0538308,1,SWOF,,,,
0.2405601,0.0185003,0.3805973,0.0444732,1,SWOF,,,,
0.2605601,0.023484,0.3295014,0.0373072,1,SWOF,,,,
0.2805601,0.0293291,0.2828515,0.0317054,1,SWOF,,,,
0.3005601,0.0361276,0.2408173,0.0272484,1,SWOF,,,,
0.3205601,0.043978,0.2033971,0.0236477,1,SWOF,,,,
0.3405601,0.0529861,0.1704521,0.0206997,1,SWOF,,,,
0.3605601,0.0632645,0.1417419,0.0182574,1,SWOF,,,,
0.3805601,0.0749331,0.1169576,0.0162129,1,SWOF,,,,
0.4005601,0.0881232,0.0957562,0.0144851,1,SWOF,,,,
0.4205601,0.1029639,0.0777661,0.0130127,1,SWOF,,,,
0.4405601,0.1195897,0.0626241,0.0117484,1,SWOF,,,,
0.4605601,0.1381405,0.0499803,0.0106552,1,SWOF,,,,
0.4805601,0.1587574,0.0395067,0.0097039,1,SWOF,,,,
0.5005601,0.1815797,0.0309021,0.0088713,1,SWOF,,,,
0.5205601,0.2067414,0.0238936,0.0081387,1,SWOF,,,,
0.5405601,0.2343661,0.018238,0.0074909,1,SWOF,,,,
0.5605601,0.2645613,0.0137203,0.0069155,1,SWOF,,,,
0.5805601,0.2974113,0.0101522,0.0064022,1,SWOF,,,,
0.6005601,0.3329681,0.0073699,0.0059425,1,SWOF,,,,
0.6205601,0.3712415,0.0052324,0.0055293,1,SWOF,,,,
0.6405601,0.4121872,0.0036184,0.0051565,1,SWOF,,,,
0.6605601,0.4556935,0.0024244,0.0048193,1,SWOF,,,,
0.6805601,0.5015668,0.0015631,0.0045132,1,SWOF,,,,
0.7005601,0.5495156,0.0009605,0.0042346,1,SWOF,,,,
0.7205601,0.5991338,0.0005551,0.0039803,1,SWOF,,,,
0.7405601,0.6498808,0.0002959,0.0037476,1,SWOF,,,,
0.7605601,0.7010483,0.0001411,0.0035343,1,SWOF,,,,
0.7805601,0.7517506,5.72e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8008344,1.8e-05,0.0031574,1,SWOF,,,,
0.8205601,0.8467014,3.7e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8865557,3e-07,0.0028362,1,SWOF,,,,
0.8537698,0.9067857,0.0,0.002741,1,SWOF,,,,
0.8605601,0.9111141,0.0,0.0026932,1,SWOF,,,,
0.8805601,0.9238631,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9366121,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9493611,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9621101,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.9748591,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.987608,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.860228,0.0
,,,,1,SGOF,0.07,0.002746,0.8038579,0.0
,,,,1,SGOF,0.09,0.0057929,0.7464374,0.0
,,,,1,SGOF,0.11,0.0092419,0.6884352,0.0
,,,,1,SGOF,0.13,0.0131796,0.6304493,0.0
,,,,1,SGOF,0.15,0.017689,0.5731328,0.0
,,,,1,SGOF,0.17,0.0228535,0.5171437,0.0
,,,,1,SGOF,0.19,0.0287581,0.4631045,0.0
,,,,1,SGOF,0.21,0.0354903,0.4115693,0.0
,,,,1,SGOF,0.23,0.0431397,0.3630004,0.0
,,,,1,SGOF,0.25,0.0517989,0.3177524,0.0
,,,,1,SGOF,0.27,0.0615619,0.2760663,0.0
,,,,1,SGOF,0.29,0.0725245,0.2380714,0.0
,,,,1,SGOF,0.31,0.0847823,0.2037944,0.0
,,,,1,SGOF,0.33,0.0984301,0.1731721,0.0
,,,,1,SGOF,0.35,0.11356,0.1460688,0.0
,,,,1,SGOF,0.37,0.1302593,0.1222927,0.0
,,,,1,SGOF,0.39,0.1486084,0.1016128,0.0
,,,,1,SGOF,0.41,0.1686782,0.0837739,0.0
,,,,1,SGOF,0.43,0.1905271,0.0685096,0.0
,,,,1,SGOF,0.45,0.2141982,0.0555519,0.0
,,,,1,SGOF,0.47,0.2397161,0.0446402,0.0
,,,,1,SGOF,0.49,0.2670833,0.0355261,0.0
,,,,1,SGOF,0.51,0.2962779,0.0279773,0.0
,,,,1,SGOF,0.53,0.3272504,0.0217806,0.0
,,,,1,SGOF,0.55,0.3599215,0.0167418,0.0
,,,,1,SGOF,0.57,0.3941809,0.012687,0.0
,,,,1,SGOF,0.59,0.4298859,0.0094609,0.0
,,,,1,SGOF,0.61,0.4668623,0.006927,0.0
,,,,1,SGOF,0.63,0.5049049,0.0049656,0.0
,,,,1,SGOF,0.65,0.5437802,0.0034727,0.0
,,,,1,SGOF,0.67,0.5832294,0.0023586,0.0
,,,,1,SGOF,0.69,0.6229722,0.0015464,0.0
,,,,1,SGOF,0.71,0.662711,0.0009711,0.0
,,,,1,SGOF,0.73,0.7021355,0.0005776,0.0
,,,,1,SGOF,0.75,0.7409261,0.0003204,0.0
,,,,1,SGOF,0.77,0.7787558,0.0001618,0.0
,,,,1,SGOF,0.79,0.8152882,7.16e-05,0.0
,,,,1,SGOF,0.81,0.8501685,2.6e-05,0.0
,,,,1,SGOF,0.83,0.8829964,6.7e-06,0.0
,,,,1,SGOF,0.85,0.9132441,9e-07,0.0
,,,,1,SGOF,0.87,0.9398995,0.0,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9812144,7.6168415,2,SWOF,,,,
0.1382346,2.85e-05,0.9577817,5.9450677,2,SWOF,,,,
0.1582346,0.0002698,0.9032322,3.8062496,2,SWOF,,,,
0.1782346,0.0008193,0.8413263,2.5699127,2,SWOF,,,,
0.1982346,0.0017495,0.774183,1.809255,2,SWOF,,,,
0.2182346,0.0031338,0.7037011,1.3174801,2,SWOF,,,,
0.2382346,0.0050501,0.631762,0.9864521,2,SWOF,,,,
0.2582346,0.0075819,0.5602015,0.7560392,2,SWOF,,,,
0.2782346,0.0108197,0.4907117,0.5910649,2,SWOF,,,,
0.2982346,0.0148621,0.4247383,0.4700569,2,SWOF,,,,
0.3182346,0.0198166,0.3634054,0.3794246,2,SWOF,,,,
0.3382346,0.0258005,0.3074811,0.3102933,2,SWOF,,,,
0.3582346,0.0329415,0.2573851,0.2567078,2,SWOF,,,,
0.3782346,0.0413786,0.2132286,0.2145753,2,SWOF,,,,
0.3982346,0.0512621,0.1748736,0.1810228,2,SWOF,,,,
0.4182346,0.0627542,0.141999,0.1539948,2,SWOF,,,,
0.4382346,0.0760285,0.1141645,0.1319957,2,SWOF,,,,
0.4582346,0.0912783,0.0908686,0.1139205,2,SWOF,,,,
0.4782346,0.1086909,0.0715717,0.0989411,2,SWOF,,,,
0.4982346,0.1284655,0.0557515,0.0864291,2,SWOF,,,,
0.5182346,0.1508074,0.0429135,0.0759023,2,SWOF,,,,
0.5382346,0.1759217,0.0326035,0.0669862,2,SWOF,,,,
0.5582346,0.2040066,0.0244136,0.0593877,2,SWOF,,,,
0.5782346,0.2352455,0.017984,0.0528747,2,SWOF,,,,
0.5982346,0.2697963,0.0130015,0.0472624,2,SWOF,,,,
0.6182346,0.3077771,0.009197,0.042402,2,SWOF,,,,
0.6382346,0.3492505,0.0063409,0.038173,2,SWOF,,,,
0.6582346,0.3942031,0.0042396,0.0344775,2,SWOF,,,,
0.6782346,0.4425222,0.0027306,0.0312347,2,SWOF,,,,
0.6982346,0.4939702,0.0016787,0.0283784,2,SWOF,,,,
0.7182346,0.5481552,0.0009726,0.0258531,2,SWOF,,,,
0.7382346,0.6044992,0.0005212,0.023613,2,SWOF,,,,
0.7582346,0.662201,0.000251,0.0216192,2,SWOF,,,,
0.7782346,0.7201789,0.0001036,0.0198393,2,SWOF,,,,
0.7982346,0.7770312,3.37e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8308167,7.3e-06,0.0168149,2,SWOF,,,,
0.8382346,0.8783577,8e-07,0.0155269,2,SWOF,,,,
0.8537698,0.9067857,0.0,0.0146169,2,SWOF,,,,
0.8582346,0.9096317,0.0,0.0143646,2,SWOF,,,,
0.8782346,0.9223807,0.0,0.013313,2,SWOF,,,,
0.8982346,0.9351297,0.0,0.0123596,2,SWOF,,,,
0.9182346,0.9478787,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.9606277,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.9733766,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9861256,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9988746,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.842753,0.0
,,,,2,SGOF,0.07,0.0031328,0.778854,0.0
,,,,2,SGOF,0.09,0.0066706,0.7138618,0.0
,,,,2,SGOF,0.11,0.0107554,0.648548,0.0
,,,,2,SGOF,0.13,0.0155108,0.58382,0.0
,,,,2,SGOF,0.15,0.0210578,0.5206166,0.0
,,,,2,SGOF,0.17,0.0275192,0.4598314,0.0
,,,,2,SGOF,0.19,0.0350211,0.4022523,0.0
,,,,2,SGOF,0.21,0.0436941,0.3485186,0.0
,,,,2,SGOF,0.23,0.0536724,0.2990948,0.0
,,,,2,SGOF,0.25,0.0650936,0.254264,0.0
,,,,2,SGOF,0.27,0.0780972,0.2141356,0.0
,,,,2,SGOF,0.29,0.0928222,0.1786661,0.0
,,,,2,SGOF,0.31,0.1094045,0.1476866,0.0
,,,,2,SGOF,0.33,0.1279741,0.1209335,0.0
,,,,2,SGOF,0.35,0.14865,0.0980789,0.0
,,,,2,SGOF,0.37,0.1715364,0.0787571,0.0
,,,,2,SGOF,0.39,0.196717,0.0625875,0.0
,,,,2,SGOF,0.41,0.224249,0.0491917,0.0
