ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6395768,980367,412498,287656,40501918
Valysar,CentralSouth,68338768,12313015,8749841,6101703,859119739
Valysar,CentralNorth,35697596,5499186,3912914,2728671,384196840
Valysar,NorthHorst,3745104,510502,204152,125401,24566006
Valysar,CentralRamp,13083131,2331359,1779504,1240938,174724009
Valysar,CentralHorst,85747958,14481237,10890799,7594700,1069333775
Valysar,EastLowland,4908530,980621,623787,434998,61247734
Therys,WestLowland,1963747,383004,176936,123386,17372768
Therys,CentralSouth,11810069,3093822,2130955,1486022,209231884
Therys,CentralNorth,21576275,4186894,2486256,1733791,244117760
Therys,NorthHorst,6253494,887132,325405,199880,39156559
Therys,CentralRamp,6517961,1474269,1162260,810502,114118708
Therys,CentralHorst,29093787,7038663,5545510,3867162,544496369
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,168251,21706,7141,4980,701182
Volon,CentralSouth,35096501,6434637,4327706,3017926,424924025
Volon,CentralNorth,6226301,896513,440084,306893,43210468
Volon,NorthHorst,4157917,741177,532012,326789,64017874
Volon,CentralRamp,13232993,2486556,1984806,1384105,194881941
Volon,CentralHorst,85223757,15162661,11908367,8304300,1169245526
Volon,EastLowland,0,0,0,0,0
