ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11403765,1820275,953648,665026,93635689,0,0,0,0,0
Valysar,CentralSouth,67301319,13491451,10587549,7383228,1039558509,0,0,0,0,0
Valysar,CentralNorth,38082168,5954406,3866924,2696600,379681240,0,0,0,0,0
Valysar,NorthHorst,3843349,569777,246659,151511,29680945,24645047,3469471,2268304,527512638,80709
Valysar,CentralRamp,13572731,2476650,1891601,1319108,185730380,0,0,0,0,0
Valysar,CentralHorst,85555391,14573329,11022044,7686223,1082220278,0,0,0,0,0
Valysar,EastLowland,1513432,268448,130688,91135,12831851,0,0,0,0,0
Therys,WestLowland,4288072,776434,385383,268747,37839541,0,0,0,0,0
Therys,CentralSouth,15848866,3911584,2646671,1845656,259868408,0,0,0,0,0
Therys,CentralNorth,17686670,3359940,1986021,1384952,195001229,0,0,0,0,0
Therys,NorthHorst,6038914,818907,293080,180025,35266824,17744646,2782053,1778583,413624056,63284
Therys,CentralRamp,6696652,1557221,1226977,855632,120473030,0,0,0,0,0
Therys,CentralHorst,29463602,7024513,5499391,3835001,539968094,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,876120,135918,65435,45631,6424900,0,0,0,0,0
Volon,CentralSouth,34346796,6341558,4402067,3069782,432225318,0,0,0,0,0
Volon,CentralNorth,4406352,643519,365929,255181,35929444,0,0,0,0,0
Volon,NorthHorst,4359465,843636,637199,391400,76675171,3720613,729822,627912,146026134,22342
Volon,CentralRamp,13827353,2671135,2192278,1528785,215252987,0,0,0,0,0
Volon,CentralHorst,84784802,14728500,11552087,8055849,1134263563,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
