ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6681417,980853,513336,357975,50402831
Valysar,CentralSouth,67334572,13394225,10558992,7363314,1036754610
Valysar,CentralNorth,37808918,6391677,4634675,3231991,455064374
Valysar,NorthHorst,4575873,738395,458087,281380,55122394
Valysar,CentralRamp,13255460,1827970,1199357,836372,117761121
Valysar,CentralHorst,83551066,13033657,9870865,6883449,969189595
Valysar,EastLowland,3636832,483406,216404,150910,21248080
Therys,WestLowland,3057247,509779,254607,177550,24999047
Therys,CentralSouth,16260033,3938556,2719701,1896584,267038992
Therys,CentralNorth,19801916,3749503,2219837,1548004,217958944
Therys,NorthHorst,7733847,1021619,394941,242593,47523920
Therys,CentralRamp,6402406,1476300,1169948,815864,114873586
Therys,CentralHorst,30356342,7558528,5884243,4103377,577755512
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,382649,55986,34603,24130,3397518
Volon,CentralSouth,38485014,6961162,5234367,3650186,513946246
Volon,CentralNorth,6098537,839485,466919,325606,45845290
Volon,NorthHorst,5152542,1014373,836986,514119,100715941
Volon,CentralRamp,12654507,2355756,1880550,1311402,184645384
Volon,CentralHorst,82829431,14471092,11628073,8108838,1141724370
Volon,EastLowland,0,0,0,0,0
