ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281010673.49,44959125.89,33344123.22,20971146.33
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141274.51,41208358.33,32166203.88,20230316.57
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127906626.86,26686687.17,21562168.75,13561112.2
LowerReek,Region_2,0.0,0.0,0.0,0.0
